Tue May 20 17:51:24 CEST 2014: Problem Count: 20
Tue May 20 17:51:24 CEST 2014: CandidatesCount: 6
Tue May 20 17:51:24 CEST 2014: Max Cycles: 500
Tue May 20 17:51:24 CEST 2014: 0: finished (274ms, 500cycles)
Tue May 20 17:51:24 CEST 2014: 0: No solution found.
Tue May 20 17:51:25 CEST 2014: 1: finished (368ms, 500cycles)
Tue May 20 17:51:25 CEST 2014: 1: No solution found.
Tue May 20 17:51:25 CEST 2014: 2: finished (319ms, 500cycles)
Tue May 20 17:51:25 CEST 2014: 2: No solution found.
Tue May 20 17:51:25 CEST 2014: 3: finished (267ms, 500cycles)
Tue May 20 17:51:25 CEST 2014: 3: No solution found.
Tue May 20 17:51:26 CEST 2014: 4: finished (282ms, 500cycles)
Tue May 20 17:51:26 CEST 2014: 4: No solution found.
Tue May 20 17:51:26 CEST 2014: 5: finished (288ms, 500cycles)
Tue May 20 17:51:26 CEST 2014: 5: No solution found.
Tue May 20 17:51:26 CEST 2014: 6: finished (259ms, 500cycles)
Tue May 20 17:51:26 CEST 2014: 6: No solution found.
Tue May 20 17:51:26 CEST 2014: 7: finished (266ms, 500cycles)
Tue May 20 17:51:26 CEST 2014: 7: No solution found.
Tue May 20 17:51:27 CEST 2014: 8: finished (249ms, 500cycles)
Tue May 20 17:51:27 CEST 2014: 8: No solution found.
Tue May 20 17:51:27 CEST 2014: 9: finished (331ms, 500cycles)
Tue May 20 17:51:27 CEST 2014: 9: No solution found.
Tue May 20 17:51:27 CEST 2014: 10: finished (318ms, 500cycles)
Tue May 20 17:51:27 CEST 2014: 10: No solution found.
Tue May 20 17:51:28 CEST 2014: 11: finished (282ms, 500cycles)
Tue May 20 17:51:28 CEST 2014: 11: No solution found.
Tue May 20 17:51:28 CEST 2014: 12: finished (326ms, 500cycles)
Tue May 20 17:51:28 CEST 2014: 12: No solution found.
Tue May 20 17:51:28 CEST 2014: 13: finished (304ms, 500cycles)
Tue May 20 17:51:28 CEST 2014: 13: No solution found.
Tue May 20 17:51:29 CEST 2014: 14: finished (343ms, 500cycles)
Tue May 20 17:51:29 CEST 2014: 14: No solution found.
Tue May 20 17:51:29 CEST 2014: 15: finished (372ms, 500cycles)
Tue May 20 17:51:29 CEST 2014: 15: No solution found.
Tue May 20 17:51:29 CEST 2014: 16: finished (283ms, 500cycles)
Tue May 20 17:51:29 CEST 2014: 16: No solution found.
Tue May 20 17:51:30 CEST 2014: 17: finished (283ms, 500cycles)
Tue May 20 17:51:30 CEST 2014: 17: No solution found.
Tue May 20 17:51:30 CEST 2014: 18: finished (288ms, 500cycles)
Tue May 20 17:51:30 CEST 2014: 18: No solution found.
Tue May 20 17:51:30 CEST 2014: 19: finished (263ms, 500cycles)
Tue May 20 17:51:30 CEST 2014: 19: No solution found.
Tue May 20 17:51:31 CEST 2014: 20: finished (266ms, 500cycles)
Tue May 20 17:51:31 CEST 2014: 20: No solution found.
Tue May 20 17:51:31 CEST 2014: 21: finished (338ms, 500cycles)
Tue May 20 17:51:31 CEST 2014: 21: No solution found.
Tue May 20 17:51:31 CEST 2014: 22: finished (292ms, 500cycles)
Tue May 20 17:51:31 CEST 2014: 22: No solution found.
Tue May 20 17:51:31 CEST 2014: 23: finished (249ms, 500cycles)
Tue May 20 17:51:31 CEST 2014: 23: No solution found.
Tue May 20 17:51:32 CEST 2014: 24: finished (322ms, 500cycles)
Tue May 20 17:51:32 CEST 2014: 24: No solution found.
Tue May 20 17:51:32 CEST 2014: 25: finished (329ms, 500cycles)
