Mon Dec 30 16:24:28 CET 2013: Problem Count: 250
Mon Dec 30 16:24:28 CET 2013: CandidatesCount: 50
Mon Dec 30 16:24:28 CET 2013: Max Cycles: 500
Mon Dec 30 16:25:36 CET 2013: 16: finished (4187ms, 500cycles)
Mon Dec 30 16:25:36 CET 2013: 16: No solution found.
Mon Dec 30 16:25:41 CET 2013: 17: finished (4335ms, 500cycles)
Mon Dec 30 16:25:41 CET 2013: 17: No solution found.
Mon Dec 30 16:25:45 CET 2013: 18: finished (4122ms, 500cycles)
Mon Dec 30 16:25:45 CET 2013: 18: No solution found.
Mon Dec 30 16:25:49 CET 2013: 19: finished (4115ms, 500cycles)
Mon Dec 30 16:25:49 CET 2013: 19: No solution found.
Mon Dec 30 16:25:53 CET 2013: 20: finished (4436ms, 500cycles)
Mon Dec 30 16:25:53 CET 2013: 20: No solution found.
Mon Dec 30 16:25:57 CET 2013: 21: finished (3645ms, 500cycles)
Mon Dec 30 16:25:57 CET 2013: 21: No solution found.
Mon Dec 30 16:26:02 CET 2013: 22: finished (4706ms, 500cycles)
Mon Dec 30 16:26:02 CET 2013: 22: No solution found.
Mon Dec 30 16:26:06 CET 2013: 23: finished (4424ms, 500cycles)
Mon Dec 30 16:26:06 CET 2013: 23: No solution found.
Mon Dec 30 16:26:11 CET 2013: 24: finished (4747ms, 500cycles)
Mon Dec 30 16:26:11 CET 2013: 24: No solution found.
Mon Dec 30 16:26:15 CET 2013: 25: finished (4482ms, 500cycles)
Mon Dec 30 16:26:15 CET 2013: 25: No solution found.
Mon Dec 30 16:26:19 CET 2013: 26: finished (3765ms, 500cycles)
Mon Dec 30 16:26:19 CET 2013: 26: No solution found.
Mon Dec 30 16:26:24 CET 2013: 27: finished (4505ms, 500cycles)
Mon Dec 30 16:26:24 CET 2013: 27: No solution found.
Mon Dec 30 16:26:28 CET 2013: 28: finished (4613ms, 500cycles)
Mon Dec 30 16:26:28 CET 2013: 28: No solution found.
Mon Dec 30 16:26:32 CET 2013: 29: finished (3891ms, 500cycles)
Mon Dec 30 16:26:32 CET 2013: 29: No solution found.
Mon Dec 30 16:26:37 CET 2013: 30: finished (4953ms, 500cycles)
Mon Dec 30 16:26:37 CET 2013: 30: No solution found.
Mon Dec 30 16:26:41 CET 2013: 31: finished (4161ms, 500cycles)
Mon Dec 30 16:26:41 CET 2013: 31: No solution found.
Mon Dec 30 16:26:46 CET 2013: 32: finished (4382ms, 500cycles)
Mon Dec 30 16:26:46 CET 2013: 32: No solution found.
Mon Dec 30 16:26:50 CET 2013: 33: finished (4339ms, 500cycles)
Mon Dec 30 16:26:50 CET 2013: 33: No solution found.
Mon Dec 30 16:26:50 CET 2013: 34: finished (609ms, 56cycles)
Mon Dec 30 16:26:50 CET 2013: 34: Solution found.
Mon Dec 30 16:26:55 CET 2013: 35: finished (4252ms, 500cycles)
Mon Dec 30 16:26:55 CET 2013: 35: No solution found.
Mon Dec 30 16:26:59 CET 2013: 36: finished (4326ms, 500cycles)
Mon Dec 30 16:26:59 CET 2013: 36: No solution found.
Mon Dec 30 16:27:01 CET 2013: 37: finished (2217ms, 236cycles)
Mon Dec 30 16:27:01 CET 2013: 37: Solution found.
Mon Dec 30 16:27:06 CET 2013: 38: finished (4504ms, 500cycles)
Mon Dec 30 16:27:06 CET 2013: 38: No solution found.
Mon Dec 30 16:27:10 CET 2013: 39: finished (4096ms, 500cycles)
Mon Dec 30 16:27:10 CET 2013: 39: No solution found.
Mon Dec 30 16:27:15 CET 2013: 40: finished (4836ms, 500cycles)
Mon Dec 30 16:27:15 CET 2013: 40: No solution found.
Mon Dec 30 16:27:15 CET 2013: 41: finished (203ms, 21cycles)
Mon Dec 30 16:27:15 CET 2013: 41: Solution found.
Mon Dec 30 16:27:19 CET 2013: 42: finished (4144ms, 500cycles)
Mon Dec 30 16:27:19 CET 2013: 42: No solution found.
Mon Dec 30 16:27:24 CET 2013: 43: finished (5275ms, 500cycles)
Mon Dec 30 16:27:24 CET 2013: 43: No solution found.
Mon Dec 30 16:27:25 CET 2013: 44: finished (683ms, 65cycles)
Mon Dec 30 16:27:25 CET 2013: 44: Solution found.
Mon Dec 30 16:27:29 CET 2013: 45: finished (4357ms, 500cycles)
Mon Dec 30 16:27:29 CET 2013: 45: No solution found.
Mon Dec 30 16:27:34 CET 2013: 46: finished (4708ms, 500cycles)
Mon Dec 30 16:27:34 CET 2013: 46: No solution found.
Mon Dec 30 16:27:39 CET 2013: 47: finished (4589ms, 500cycles)
Mon Dec 30 16:27:39 CET 2013: 47: No solution found.
Mon Dec 30 16:27:43 CET 2013: 48: finished (3860ms, 500cycles)
Mon Dec 30 16:27:43 CET 2013: 48: No solution found.
Mon Dec 30 16:27:47 CET 2013: 49: finished (4199ms, 500cycles)
Mon Dec 30 16:27:47 CET 2013: 49: No solution found.
Mon Dec 30 16:27:51 CET 2013: 50: finished (4404ms, 500cycles)
Mon Dec 30 16:27:51 CET 2013: 50: No solution found.
Mon Dec 30 16:27:52 CET 2013: 51: finished (808ms, 85cycles)
Mon Dec 30 16:27:52 CET 2013: 51: Solution found.
Mon Dec 30 16:27:57 CET 2013: 52: finished (4610ms, 500cycles)
Mon Dec 30 16:27:57 CET 2013: 52: No solution found.
Mon Dec 30 16:28:01 CET 2013: 53: finished (4302ms, 500cycles)
Mon Dec 30 16:28:01 CET 2013: 53: No solution found.
Mon Dec 30 16:28:06 CET 2013: 54: finished (4714ms, 500cycles)
Mon Dec 30 16:28:06 CET 2013: 54: No solution found.
Mon Dec 30 16:28:10 CET 2013: 55: finished (4701ms, 500cycles)
Mon Dec 30 16:28:10 CET 2013: 55: No solution found.
Mon Dec 30 16:28:15 CET 2013: 56: finished (4481ms, 500cycles)
Mon Dec 30 16:28:15 CET 2013: 56: No solution found.
Mon Dec 30 16:28:19 CET 2013: 57: finished (4193ms, 500cycles)
Mon Dec 30 16:28:19 CET 2013: 57: No solution found.
Mon Dec 30 16:28:23 CET 2013: 58: finished (4525ms, 500cycles)
Mon Dec 30 16:28:23 CET 2013: 58: No solution found.
Mon Dec 30 16:28:28 CET 2013: 59: finished (4654ms, 500cycles)
Mon Dec 30 16:28:28 CET 2013: 59: No solution found.
Mon Dec 30 16:28:33 CET 2013: 60: finished (4520ms, 500cycles)
Mon Dec 30 16:28:33 CET 2013: 60: No solution found.
Mon Dec 30 16:28:37 CET 2013: 61: finished (4750ms, 500cycles)
Mon Dec 30 16:28:37 CET 2013: 61: No solution found.
Mon Dec 30 16:28:42 CET 2013: 62: finished (4622ms, 500cycles)
Mon Dec 30 16:28:42 CET 2013: 62: No solution found.
Mon Dec 30 16:28:46 CET 2013: 63: finished (4389ms, 500cycles)
Mon Dec 30 16:28:46 CET 2013: 63: No solution found.
Mon Dec 30 16:28:47 CET 2013: 64: finished (513ms, 48cycles)
Mon Dec 30 16:28:47 CET 2013: 64: Solution found.
Mon Dec 30 16:28:52 CET 2013: 65: finished (4698ms, 500cycles)
Mon Dec 30 16:28:52 CET 2013: 65: No solution found.
Mon Dec 30 16:28:56 CET 2013: 66: finished (4524ms, 500cycles)
Mon Dec 30 16:28:56 CET 2013: 66: No solution found.
Mon Dec 30 16:29:01 CET 2013: 67: finished (4708ms, 500cycles)
Mon Dec 30 16:29:01 CET 2013: 67: No solution found.
Mon Dec 30 16:29:05 CET 2013: 68: finished (3880ms, 500cycles)
Mon Dec 30 16:29:05 CET 2013: 68: No solution found.
Mon Dec 30 16:29:09 CET 2013: 69: finished (4582ms, 500cycles)
Mon Dec 30 16:29:09 CET 2013: 69: No solution found.
Mon Dec 30 16:29:14 CET 2013: 70: finished (4588ms, 500cycles)
Mon Dec 30 16:29:14 CET 2013: 70: No solution found.
Mon Dec 30 16:29:18 CET 2013: 71: finished (4576ms, 500cycles)
Mon Dec 30 16:29:18 CET 2013: 71: No solution found.
Mon Dec 30 16:29:23 CET 2013: 72: finished (4663ms, 500cycles)
Mon Dec 30 16:29:23 CET 2013: 72: No solution found.
Mon Dec 30 16:29:28 CET 2013: 73: finished (4689ms, 500cycles)
Mon Dec 30 16:29:28 CET 2013: 73: No solution found.
Mon Dec 30 16:29:32 CET 2013: 74: finished (4487ms, 500cycles)
Mon Dec 30 16:29:32 CET 2013: 74: No solution found.
Mon Dec 30 16:29:37 CET 2013: 75: finished (4690ms, 500cycles)
Mon Dec 30 16:29:37 CET 2013: 75: No solution found.
Mon Dec 30 16:29:41 CET 2013: 76: finished (4283ms, 500cycles)
Mon Dec 30 16:29:41 CET 2013: 76: No solution found.
Mon Dec 30 16:29:46 CET 2013: 77: finished (4639ms, 500cycles)
Mon Dec 30 16:29:46 CET 2013: 77: No solution found.
Mon Dec 30 16:29:51 CET 2013: 78: finished (4631ms, 500cycles)
Mon Dec 30 16:29:51 CET 2013: 78: No solution found.
Mon Dec 30 16:29:55 CET 2013: 79: finished (4816ms, 500cycles)
Mon Dec 30 16:29:55 CET 2013: 79: No solution found.
Mon Dec 30 16:30:00 CET 2013: 80: finished (4389ms, 500cycles)
Mon Dec 30 16:30:00 CET 2013: 80: No solution found.
Mon Dec 30 16:30:04 CET 2013: 81: finished (3890ms, 500cycles)
Mon Dec 30 16:30:04 CET 2013: 81: No solution found.
Mon Dec 30 16:30:08 CET 2013: 82: finished (4467ms, 500cycles)
Mon Dec 30 16:30:08 CET 2013: 82: No solution found.
Mon Dec 30 16:30:12 CET 2013: 83: finished (4116ms, 500cycles)
Mon Dec 30 16:30:12 CET 2013: 83: No solution found.
Mon Dec 30 16:30:17 CET 2013: 84: finished (4325ms, 500cycles)
Mon Dec 30 16:30:17 CET 2013: 84: No solution found.
Mon Dec 30 16:30:20 CET 2013: 85: finished (3920ms, 500cycles)
Mon Dec 30 16:30:20 CET 2013: 85: No solution found.
Mon Dec 30 16:30:25 CET 2013: 86: finished (4411ms, 500cycles)
Mon Dec 30 16:30:25 CET 2013: 86: No solution found.
Mon Dec 30 16:30:29 CET 2013: 87: finished (4425ms, 500cycles)
Mon Dec 30 16:30:29 CET 2013: 87: No solution found.
Mon Dec 30 16:30:34 CET 2013: 88: finished (4595ms, 500cycles)
Mon Dec 30 16:30:34 CET 2013: 88: No solution found.
Mon Dec 30 16:30:38 CET 2013: 89: finished (4481ms, 500cycles)
Mon Dec 30 16:30:38 CET 2013: 89: No solution found.
Mon Dec 30 16:30:43 CET 2013: 90: finished (4328ms, 500cycles)
Mon Dec 30 16:30:43 CET 2013: 90: No solution found.
Mon Dec 30 16:30:48 CET 2013: 91: finished (4805ms, 500cycles)
Mon Dec 30 16:30:48 CET 2013: 91: No solution found.
Mon Dec 30 16:30:52 CET 2013: 92: finished (4712ms, 500cycles)
Mon Dec 30 16:30:52 CET 2013: 92: No solution found.
Mon Dec 30 16:30:53 CET 2013: 93: finished (453ms, 40cycles)
Mon Dec 30 16:30:53 CET 2013: 93: Solution found.
Mon Dec 30 16:30:57 CET 2013: 94: finished (4383ms, 500cycles)
Mon Dec 30 16:30:57 CET 2013: 94: No solution found.
Mon Dec 30 16:30:57 CET 2013: 95: finished (425ms, 39cycles)
Mon Dec 30 16:30:57 CET 2013: 95: Solution found.
Mon Dec 30 16:31:02 CET 2013: 96: finished (4513ms, 500cycles)
Mon Dec 30 16:31:02 CET 2013: 96: No solution found.
Mon Dec 30 16:31:06 CET 2013: 97: finished (4396ms, 500cycles)
Mon Dec 30 16:31:06 CET 2013: 97: No solution found.
Mon Dec 30 16:31:11 CET 2013: 98: finished (4673ms, 500cycles)
Mon Dec 30 16:31:11 CET 2013: 98: No solution found.
Mon Dec 30 16:31:16 CET 2013: 99: finished (4438ms, 500cycles)
Mon Dec 30 16:31:16 CET 2013: 99: No solution found.
Mon Dec 30 16:31:16 CET 2013: Solution Found: 10
Mon Dec 30 16:31:16 CET 2013: Avg cycles: 77
Mon Dec 30 16:31:16 CET 2013: Max cycles: 236
Mon Dec 30 16:31:16 CET 2013: Min cycles: 21
Mon Dec 30 16:31:16 CET 2013: No solution found: 90
Mon Dec 30 16:31:16 CET 2013: logging finished. (runtime: 407690ms)
