Mon May 19 19:20:58 CEST 2014: Problem Count: 250
Mon May 19 19:20:58 CEST 2014: CandidatesCount: 50
Mon May 19 19:20:58 CEST 2014: Max Cycles: 500
Mon May 19 19:23:07 CEST 2014: 25: finished (7177ms, 500cycles)
Mon May 19 19:23:07 CEST 2014: 25: No solution found.
Mon May 19 19:23:11 CEST 2014: 26: finished (4533ms, 500cycles)
Mon May 19 19:23:11 CEST 2014: 26: No solution found.
Mon May 19 19:23:16 CEST 2014: 27: finished (4666ms, 500cycles)
Mon May 19 19:23:16 CEST 2014: 27: No solution found.
Mon May 19 19:23:21 CEST 2014: 28: finished (4519ms, 500cycles)
Mon May 19 19:23:21 CEST 2014: 28: No solution found.
Mon May 19 19:23:26 CEST 2014: 29: finished (5868ms, 500cycles)
Mon May 19 19:23:26 CEST 2014: 29: No solution found.
Mon May 19 19:23:33 CEST 2014: 30: finished (6990ms, 500cycles)
Mon May 19 19:23:33 CEST 2014: 30: No solution found.
Mon May 19 19:23:34 CEST 2014: 31: finished (513ms, 53cycles)
Mon May 19 19:23:34 CEST 2014: 31: Solution found.
Mon May 19 19:23:39 CEST 2014: 32: finished (4798ms, 500cycles)
Mon May 19 19:23:39 CEST 2014: 32: No solution found.
Mon May 19 19:23:43 CEST 2014: 33: finished (4378ms, 500cycles)
Mon May 19 19:23:43 CEST 2014: 33: No solution found.
Mon May 19 19:23:49 CEST 2014: 34: finished (6136ms, 500cycles)
Mon May 19 19:23:49 CEST 2014: 34: No solution found.
Mon May 19 19:23:56 CEST 2014: 35: finished (6901ms, 500cycles)
Mon May 19 19:23:56 CEST 2014: 35: No solution found.
Mon May 19 19:24:01 CEST 2014: 36: finished (4837ms, 500cycles)
Mon May 19 19:24:01 CEST 2014: 36: No solution found.
Mon May 19 19:24:06 CEST 2014: 37: finished (5271ms, 500cycles)
Mon May 19 19:24:06 CEST 2014: 37: No solution found.
Mon May 19 19:24:11 CEST 2014: 38: finished (4377ms, 500cycles)
Mon May 19 19:24:11 CEST 2014: 38: No solution found.
Mon May 19 19:24:11 CEST 2014: 39: finished (183ms, 19cycles)
Mon May 19 19:24:11 CEST 2014: 39: Solution found.
Mon May 19 19:24:16 CEST 2014: 40: finished (4807ms, 500cycles)
Mon May 19 19:24:16 CEST 2014: 40: No solution found.
Mon May 19 19:24:23 CEST 2014: 41: finished (6827ms, 500cycles)
Mon May 19 19:24:23 CEST 2014: 41: No solution found.
Mon May 19 19:24:29 CEST 2014: 42: finished (6363ms, 500cycles)
Mon May 19 19:24:29 CEST 2014: 42: No solution found.
Mon May 19 19:24:34 CEST 2014: 43: finished (4721ms, 500cycles)
Mon May 19 19:24:34 CEST 2014: 43: No solution found.
Mon May 19 19:24:38 CEST 2014: 44: finished (4528ms, 500cycles)
Mon May 19 19:24:38 CEST 2014: 44: No solution found.
Mon May 19 19:24:43 CEST 2014: 45: finished (4565ms, 500cycles)
Mon May 19 19:24:43 CEST 2014: 45: No solution found.
Mon May 19 19:24:48 CEST 2014: 46: finished (4867ms, 500cycles)
Mon May 19 19:24:48 CEST 2014: 46: No solution found.
Mon May 19 19:24:54 CEST 2014: 47: finished (6947ms, 500cycles)
Mon May 19 19:24:55 CEST 2014: 47: No solution found.
Mon May 19 19:24:59 CEST 2014: 48: finished (4415ms, 500cycles)
Mon May 19 19:24:59 CEST 2014: 48: No solution found.
Mon May 19 19:25:04 CEST 2014: 49: finished (4749ms, 500cycles)
Mon May 19 19:25:04 CEST 2014: 49: No solution found.
Mon May 19 19:25:12 CEST 2014: 50: finished (7870ms, 500cycles)
Mon May 19 19:25:12 CEST 2014: 50: No solution found.
Mon May 19 19:25:16 CEST 2014: 51: finished (4606ms, 500cycles)
Mon May 19 19:25:16 CEST 2014: 51: No solution found.
Mon May 19 19:25:21 CEST 2014: 52: finished (4533ms, 500cycles)
Mon May 19 19:25:21 CEST 2014: 52: No solution found.
Mon May 19 19:25:25 CEST 2014: 53: finished (4736ms, 500cycles)
Mon May 19 19:25:25 CEST 2014: 53: No solution found.
Mon May 19 19:25:30 CEST 2014: 54: finished (4768ms, 500cycles)
Mon May 19 19:25:30 CEST 2014: 54: No solution found.
Mon May 19 19:25:38 CEST 2014: 55: finished (7665ms, 500cycles)
Mon May 19 19:25:38 CEST 2014: 55: No solution found.
Mon May 19 19:25:39 CEST 2014: 56: finished (719ms, 71cycles)
Mon May 19 19:25:39 CEST 2014: 56: Solution found.
Mon May 19 19:25:43 CEST 2014: 57: finished (4216ms, 500cycles)
Mon May 19 19:25:43 CEST 2014: 57: No solution found.
Mon May 19 19:25:47 CEST 2014: 58: finished (3984ms, 500cycles)
Mon May 19 19:25:47 CEST 2014: 58: No solution found.
Mon May 19 19:25:51 CEST 2014: 59: finished (4614ms, 500cycles)
Mon May 19 19:25:51 CEST 2014: 59: No solution found.
Mon May 19 19:25:56 CEST 2014: 60: finished (4736ms, 500cycles)
Mon May 19 19:25:56 CEST 2014: 60: No solution found.
Mon May 19 19:26:01 CEST 2014: 61: finished (4525ms, 500cycles)
Mon May 19 19:26:01 CEST 2014: 61: No solution found.
Mon May 19 19:26:05 CEST 2014: 62: finished (4533ms, 500cycles)
Mon May 19 19:26:05 CEST 2014: 62: No solution found.
Mon May 19 19:26:10 CEST 2014: 63: finished (5128ms, 500cycles)
Mon May 19 19:26:10 CEST 2014: 63: No solution found.
Mon May 19 19:26:17 CEST 2014: 64: finished (7134ms, 500cycles)
Mon May 19 19:26:17 CEST 2014: 64: No solution found.
Mon May 19 19:26:22 CEST 2014: 65: finished (4369ms, 500cycles)
Mon May 19 19:26:22 CEST 2014: 65: No solution found.
Mon May 19 19:26:26 CEST 2014: 66: finished (4206ms, 500cycles)
Mon May 19 19:26:26 CEST 2014: 66: No solution found.
Mon May 19 19:26:31 CEST 2014: 67: finished (4799ms, 500cycles)
Mon May 19 19:26:31 CEST 2014: 67: No solution found.
Mon May 19 19:26:38 CEST 2014: 68: finished (6889ms, 500cycles)
Mon May 19 19:26:38 CEST 2014: 68: No solution found.
Mon May 19 19:26:41 CEST 2014: 69: finished (2956ms, 295cycles)
Mon May 19 19:26:41 CEST 2014: 69: Solution found.
Mon May 19 19:26:45 CEST 2014: 70: finished (3906ms, 500cycles)
Mon May 19 19:26:45 CEST 2014: 70: No solution found.
Mon May 19 19:26:49 CEST 2014: 71: finished (4672ms, 500cycles)
Mon May 19 19:26:49 CEST 2014: 71: No solution found.
Mon May 19 19:26:54 CEST 2014: 72: finished (4645ms, 500cycles)
Mon May 19 19:26:54 CEST 2014: 72: No solution found.
Mon May 19 19:26:58 CEST 2014: 73: finished (4479ms, 500cycles)
Mon May 19 19:26:58 CEST 2014: 73: No solution found.
Mon May 19 19:27:01 CEST 2014: 74: finished (2948ms, 306cycles)
Mon May 19 19:27:01 CEST 2014: 74: Solution found.
Mon May 19 19:27:09 CEST 2014: 75: finished (7598ms, 500cycles)
Mon May 19 19:27:09 CEST 2014: 75: No solution found.
Mon May 19 19:27:14 CEST 2014: 76: finished (4646ms, 500cycles)
Mon May 19 19:27:14 CEST 2014: 76: No solution found.
Mon May 19 19:27:18 CEST 2014: 77: finished (4250ms, 500cycles)
Mon May 19 19:27:18 CEST 2014: 77: No solution found.
Mon May 19 19:27:22 CEST 2014: 78: finished (4389ms, 500cycles)
Mon May 19 19:27:22 CEST 2014: 78: No solution found.
Mon May 19 19:27:30 CEST 2014: 79: finished (7793ms, 500cycles)
Mon May 19 19:27:30 CEST 2014: 79: No solution found.
Mon May 19 19:27:35 CEST 2014: 80: finished (4749ms, 500cycles)
Mon May 19 19:27:35 CEST 2014: 80: No solution found.
Mon May 19 19:27:39 CEST 2014: 81: finished (4733ms, 500cycles)
Mon May 19 19:27:39 CEST 2014: 81: No solution found.
Mon May 19 19:27:44 CEST 2014: 82: finished (4813ms, 500cycles)
Mon May 19 19:27:44 CEST 2014: 82: No solution found.
Mon May 19 19:27:51 CEST 2014: 83: finished (6969ms, 500cycles)
Mon May 19 19:27:51 CEST 2014: 83: No solution found.
Mon May 19 19:27:56 CEST 2014: 84: finished (5200ms, 500cycles)
Mon May 19 19:27:56 CEST 2014: 84: No solution found.
Mon May 19 19:28:01 CEST 2014: 85: finished (4607ms, 500cycles)
Mon May 19 19:28:01 CEST 2014: 85: No solution found.
Mon May 19 19:28:08 CEST 2014: 86: finished (7359ms, 500cycles)
Mon May 19 19:28:08 CEST 2014: 86: No solution found.
Mon May 19 19:28:13 CEST 2014: 87: finished (5013ms, 500cycles)
Mon May 19 19:28:13 CEST 2014: 87: No solution found.
Mon May 19 19:28:18 CEST 2014: 88: finished (5001ms, 500cycles)
Mon May 19 19:28:18 CEST 2014: 88: No solution found.
Mon May 19 19:28:19 CEST 2014: 89: finished (924ms, 98cycles)
Mon May 19 19:28:19 CEST 2014: 89: Solution found.
Mon May 19 19:28:24 CEST 2014: 90: finished (4604ms, 500cycles)
Mon May 19 19:28:24 CEST 2014: 90: No solution found.
Mon May 19 19:28:32 CEST 2014: 91: finished (7947ms, 500cycles)
Mon May 19 19:28:32 CEST 2014: 91: No solution found.
Mon May 19 19:28:36 CEST 2014: 92: finished (4559ms, 500cycles)
Mon May 19 19:28:36 CEST 2014: 92: No solution found.
Mon May 19 19:28:41 CEST 2014: 93: finished (4696ms, 500cycles)
Mon May 19 19:28:41 CEST 2014: 93: No solution found.
Mon May 19 19:28:46 CEST 2014: 94: finished (4790ms, 500cycles)
Mon May 19 19:28:46 CEST 2014: 94: No solution found.
Mon May 19 19:28:50 CEST 2014: 95: finished (4211ms, 500cycles)
Mon May 19 19:28:50 CEST 2014: 95: No solution found.
Mon May 19 19:28:55 CEST 2014: 96: finished (4565ms, 500cycles)
Mon May 19 19:28:55 CEST 2014: 96: No solution found.
Mon May 19 19:28:59 CEST 2014: 97: finished (4673ms, 500cycles)
Mon May 19 19:28:59 CEST 2014: 97: No solution found.
Mon May 19 19:29:04 CEST 2014: 98: finished (5007ms, 500cycles)
Mon May 19 19:29:04 CEST 2014: 98: No solution found.
Mon May 19 19:29:12 CEST 2014: 99: finished (7305ms, 500cycles)
Mon May 19 19:29:12 CEST 2014: 99: No solution found.
Mon May 19 19:29:12 CEST 2014: Solution Found: 7
Mon May 19 19:29:12 CEST 2014: Avg cycles: 149
Mon May 19 19:29:12 CEST 2014: Max cycles: 306
Mon May 19 19:29:12 CEST 2014: Min cycles: 19
Mon May 19 19:29:12 CEST 2014: No solution found: 93
Mon May 19 19:29:12 CEST 2014: logging finished. (runtime: 493705ms)
