Mon May 19 19:10:23 CEST 2014: Problem Count: 50
Mon May 19 19:10:23 CEST 2014: CandidatesCount: 50
Mon May 19 19:10:23 CEST 2014: Max Cycles: 500
Mon May 19 19:10:24 CEST 2014: 0: finished (715ms, 500cycles)
Mon May 19 19:10:24 CEST 2014: 0: No solution found.
Mon May 19 19:10:24 CEST 2014: 1: finished (304ms, 500cycles)
Mon May 19 19:10:24 CEST 2014: 1: No solution found.
Mon May 19 19:10:24 CEST 2014: 2: finished (336ms, 500cycles)
Mon May 19 19:10:24 CEST 2014: 2: No solution found.
Mon May 19 19:10:25 CEST 2014: 3: finished (733ms, 500cycles)
Mon May 19 19:10:25 CEST 2014: 3: No solution found.
Mon May 19 19:10:26 CEST 2014: 4: finished (691ms, 500cycles)
Mon May 19 19:10:26 CEST 2014: 4: No solution found.
Mon May 19 19:10:26 CEST 2014: 5: finished (315ms, 500cycles)
Mon May 19 19:10:26 CEST 2014: 5: No solution found.
Mon May 19 19:10:26 CEST 2014: 6: finished (315ms, 500cycles)
Mon May 19 19:10:26 CEST 2014: 6: No solution found.
Mon May 19 19:10:26 CEST 2014: 7: finished (70ms, 66cycles)
Mon May 19 19:10:26 CEST 2014: 7: Solution found.
Mon May 19 19:10:27 CEST 2014: 8: finished (669ms, 500cycles)
Mon May 19 19:10:27 CEST 2014: 8: No solution found.
Mon May 19 19:10:28 CEST 2014: 9: finished (649ms, 500cycles)
Mon May 19 19:10:28 CEST 2014: 9: No solution found.
Mon May 19 19:10:28 CEST 2014: 10: finished (332ms, 500cycles)
Mon May 19 19:10:28 CEST 2014: 10: No solution found.
Mon May 19 19:10:29 CEST 2014: 11: finished (598ms, 500cycles)
Mon May 19 19:10:29 CEST 2014: 11: No solution found.
Mon May 19 19:10:29 CEST 2014: 12: finished (307ms, 500cycles)
Mon May 19 19:10:29 CEST 2014: 12: No solution found.
Mon May 19 19:10:29 CEST 2014: 13: finished (316ms, 500cycles)
Mon May 19 19:10:29 CEST 2014: 13: No solution found.
Mon May 19 19:10:30 CEST 2014: 14: finished (644ms, 500cycles)
Mon May 19 19:10:30 CEST 2014: 14: No solution found.
Mon May 19 19:10:30 CEST 2014: 15: finished (371ms, 500cycles)
Mon May 19 19:10:30 CEST 2014: 15: No solution found.
Mon May 19 19:10:30 CEST 2014: 16: finished (311ms, 500cycles)
Mon May 19 19:10:30 CEST 2014: 16: No solution found.
Mon May 19 19:10:31 CEST 2014: 17: finished (348ms, 500cycles)
Mon May 19 19:10:31 CEST 2014: 17: No solution found.
Mon May 19 19:10:31 CEST 2014: 18: finished (317ms, 500cycles)
Mon May 19 19:10:31 CEST 2014: 18: No solution found.
Mon May 19 19:10:32 CEST 2014: 19: finished (485ms, 500cycles)
Mon May 19 19:10:32 CEST 2014: 19: No solution found.
Mon May 19 19:10:32 CEST 2014: 20: finished (651ms, 500cycles)
Mon May 19 19:10:32 CEST 2014: 20: No solution found.
Mon May 19 19:10:33 CEST 2014: 21: finished (378ms, 500cycles)
Mon May 19 19:10:33 CEST 2014: 21: No solution found.
Mon May 19 19:10:33 CEST 2014: 22: finished (812ms, 500cycles)
Mon May 19 19:10:33 CEST 2014: 22: No solution found.
Mon May 19 19:10:34 CEST 2014: 23: finished (333ms, 500cycles)
Mon May 19 19:10:34 CEST 2014: 23: No solution found.
Mon May 19 19:10:34 CEST 2014: 24: finished (338ms, 500cycles)
Mon May 19 19:10:34 CEST 2014: 24: No solution found.
Mon May 19 19:10:35 CEST 2014: 25: finished (660ms, 500cycles)
Mon May 19 19:10:35 CEST 2014: 25: No solution found.
Mon May 19 19:10:35 CEST 2014: 26: finished (352ms, 500cycles)
Mon May 19 19:10:35 CEST 2014: 26: No solution found.
Mon May 19 19:10:36 CEST 2014: 27: finished (383ms, 500cycles)
Mon May 19 19:10:36 CEST 2014: 27: No solution found.
Mon May 19 19:10:36 CEST 2014: 28: finished (292ms, 500cycles)
Mon May 19 19:10:36 CEST 2014: 28: No solution found.
Mon May 19 19:10:36 CEST 2014: 29: finished (386ms, 500cycles)
Mon May 19 19:10:36 CEST 2014: 29: No solution found.
Mon May 19 19:10:37 CEST 2014: 30: finished (739ms, 500cycles)
Mon May 19 19:10:37 CEST 2014: 30: No solution found.
Mon May 19 19:10:37 CEST 2014: 31: finished (451ms, 500cycles)
Mon May 19 19:10:37 CEST 2014: 31: No solution found.
Mon May 19 19:10:38 CEST 2014: 32: finished (638ms, 500cycles)
Mon May 19 19:10:38 CEST 2014: 32: No solution found.
Mon May 19 19:10:39 CEST 2014: 33: finished (693ms, 500cycles)
Mon May 19 19:10:39 CEST 2014: 33: No solution found.
Mon May 19 19:10:39 CEST 2014: 34: finished (300ms, 500cycles)
Mon May 19 19:10:39 CEST 2014: 34: No solution found.
Mon May 19 19:10:39 CEST 2014: 35: finished (98ms, 96cycles)
Mon May 19 19:10:39 CEST 2014: 35: Solution found.
Mon May 19 19:10:39 CEST 2014: 36: finished (314ms, 500cycles)
Mon May 19 19:10:39 CEST 2014: 36: No solution found.
Mon May 19 19:10:41 CEST 2014: 37: finished (1279ms, 500cycles)
Mon May 19 19:10:41 CEST 2014: 37: No solution found.
Mon May 19 19:10:43 CEST 2014: 38: finished (1764ms, 500cycles)
Mon May 19 19:10:43 CEST 2014: 38: No solution found.
Mon May 19 19:10:44 CEST 2014: 39: finished (1771ms, 500cycles)
Mon May 19 19:10:44 CEST 2014: 39: No solution found.
Mon May 19 19:10:45 CEST 2014: 40: finished (506ms, 500cycles)
Mon May 19 19:10:45 CEST 2014: 40: No solution found.
Mon May 19 19:10:45 CEST 2014: 41: finished (706ms, 500cycles)
Mon May 19 19:10:45 CEST 2014: 41: No solution found.
Mon May 19 19:10:46 CEST 2014: 42: finished (322ms, 500cycles)
Mon May 19 19:10:46 CEST 2014: 42: No solution found.
Mon May 19 19:10:46 CEST 2014: 43: finished (683ms, 500cycles)
Mon May 19 19:10:46 CEST 2014: 43: No solution found.
Mon May 19 19:10:47 CEST 2014: 44: finished (319ms, 500cycles)
Mon May 19 19:10:47 CEST 2014: 44: No solution found.
Mon May 19 19:10:47 CEST 2014: 45: finished (351ms, 500cycles)
Mon May 19 19:10:47 CEST 2014: 45: No solution found.
Mon May 19 19:10:47 CEST 2014: 46: finished (330ms, 500cycles)
Mon May 19 19:10:47 CEST 2014: 46: No solution found.
Mon May 19 19:10:48 CEST 2014: 47: finished (705ms, 500cycles)
Mon May 19 19:10:48 CEST 2014: 47: No solution found.
Mon May 19 19:10:49 CEST 2014: 48: finished (337ms, 500cycles)
Mon May 19 19:10:49 CEST 2014: 48: No solution found.
Mon May 19 19:10:49 CEST 2014: 49: finished (346ms, 500cycles)
Mon May 19 19:10:49 CEST 2014: 49: No solution found.
Mon May 19 19:10:49 CEST 2014: 50: finished (543ms, 500cycles)
Mon May 19 19:10:49 CEST 2014: 50: No solution found.
Mon May 19 19:10:50 CEST 2014: 51: finished (344ms, 500cycles)
Mon May 19 19:10:50 CEST 2014: 51: No solution found.
Mon May 19 19:10:50 CEST 2014: 52: finished (338ms, 500cycles)
Mon May 19 19:10:50 CEST 2014: 52: No solution found.
Mon May 19 19:10:51 CEST 2014: 53: finished (444ms, 500cycles)
Mon May 19 19:10:51 CEST 2014: 53: No solution found.
Mon May 19 19:10:51 CEST 2014: 54: finished (327ms, 500cycles)
Mon May 19 19:10:51 CEST 2014: 54: No solution found.
Mon May 19 19:10:51 CEST 2014: 55: finished (371ms, 500cycles)
Mon May 19 19:10:51 CEST 2014: 55: No solution found.
Mon May 19 19:10:52 CEST 2014: 56: finished (357ms, 500cycles)
Mon May 19 19:10:52 CEST 2014: 56: No solution found.
Mon May 19 19:10:52 CEST 2014: 57: finished (551ms, 500cycles)
Mon May 19 19:10:52 CEST 2014: 57: No solution found.
Mon May 19 19:10:52 CEST 2014: 58: finished (306ms, 500cycles)
Mon May 19 19:10:52 CEST 2014: 58: No solution found.
Mon May 19 19:10:53 CEST 2014: 59: finished (310ms, 500cycles)
Mon May 19 19:10:53 CEST 2014: 59: No solution found.
Mon May 19 19:10:53 CEST 2014: 60: finished (344ms, 500cycles)
Mon May 19 19:10:53 CEST 2014: 60: No solution found.
Mon May 19 19:10:54 CEST 2014: 61: finished (439ms, 288cycles)
Mon May 19 19:10:54 CEST 2014: 61: Solution found.
Mon May 19 19:10:54 CEST 2014: 62: finished (696ms, 500cycles)
Mon May 19 19:10:54 CEST 2014: 62: No solution found.
Mon May 19 19:10:55 CEST 2014: 63: finished (297ms, 500cycles)
Mon May 19 19:10:55 CEST 2014: 63: No solution found.
Mon May 19 19:10:55 CEST 2014: 64: finished (329ms, 500cycles)
Mon May 19 19:10:55 CEST 2014: 64: No solution found.
Mon May 19 19:10:55 CEST 2014: 65: finished (364ms, 500cycles)
Mon May 19 19:10:55 CEST 2014: 65: No solution found.
Mon May 19 19:10:56 CEST 2014: 66: finished (330ms, 500cycles)
Mon May 19 19:10:56 CEST 2014: 66: No solution found.
Mon May 19 19:10:56 CEST 2014: 67: finished (626ms, 500cycles)
Mon May 19 19:10:56 CEST 2014: 67: No solution found.
Mon May 19 19:10:57 CEST 2014: 68: finished (334ms, 500cycles)
Mon May 19 19:10:57 CEST 2014: 68: No solution found.
Mon May 19 19:10:57 CEST 2014: 69: finished (556ms, 500cycles)
Mon May 19 19:10:57 CEST 2014: 69: No solution found.
Mon May 19 19:10:57 CEST 2014: 70: finished (292ms, 500cycles)
Mon May 19 19:10:57 CEST 2014: 70: No solution found.
Mon May 19 19:10:58 CEST 2014: 71: finished (708ms, 500cycles)
Mon May 19 19:10:58 CEST 2014: 71: No solution found.
Mon May 19 19:10:58 CEST 2014: 72: finished (348ms, 500cycles)
Mon May 19 19:10:58 CEST 2014: 72: No solution found.
Mon May 19 19:10:59 CEST 2014: 73: finished (394ms, 500cycles)
Mon May 19 19:10:59 CEST 2014: 73: No solution found.
Mon May 19 19:10:59 CEST 2014: 74: finished (478ms, 500cycles)
Mon May 19 19:10:59 CEST 2014: 74: No solution found.
Mon May 19 19:11:00 CEST 2014: 75: finished (437ms, 500cycles)
Mon May 19 19:11:00 CEST 2014: 75: No solution found.
Mon May 19 19:11:00 CEST 2014: 76: finished (370ms, 500cycles)
Mon May 19 19:11:00 CEST 2014: 76: No solution found.
Mon May 19 19:11:01 CEST 2014: 77: finished (708ms, 500cycles)
Mon May 19 19:11:01 CEST 2014: 77: No solution found.
Mon May 19 19:11:02 CEST 2014: 78: finished (717ms, 500cycles)
Mon May 19 19:11:02 CEST 2014: 78: No solution found.
Mon May 19 19:11:02 CEST 2014: 79: finished (344ms, 500cycles)
Mon May 19 19:11:02 CEST 2014: 79: No solution found.
Mon May 19 19:11:02 CEST 2014: 80: finished (287ms, 500cycles)
Mon May 19 19:11:02 CEST 2014: 80: No solution found.
Mon May 19 19:11:03 CEST 2014: 81: finished (330ms, 500cycles)
Mon May 19 19:11:03 CEST 2014: 81: No solution found.
Mon May 19 19:11:03 CEST 2014: 82: finished (341ms, 500cycles)
Mon May 19 19:11:03 CEST 2014: 82: No solution found.
Mon May 19 19:11:03 CEST 2014: 83: finished (618ms, 500cycles)
Mon May 19 19:11:03 CEST 2014: 83: No solution found.
Mon May 19 19:11:04 CEST 2014: 84: finished (540ms, 500cycles)
Mon May 19 19:11:04 CEST 2014: 84: No solution found.
Mon May 19 19:11:04 CEST 2014: 85: finished (331ms, 500cycles)
Mon May 19 19:11:04 CEST 2014: 85: No solution found.
Mon May 19 19:11:05 CEST 2014: 86: finished (671ms, 500cycles)
Mon May 19 19:11:05 CEST 2014: 86: No solution found.
Mon May 19 19:11:05 CEST 2014: 87: finished (344ms, 500cycles)
Mon May 19 19:11:05 CEST 2014: 87: No solution found.
Mon May 19 19:11:06 CEST 2014: 88: finished (338ms, 500cycles)
Mon May 19 19:11:06 CEST 2014: 88: No solution found.
Mon May 19 19:11:06 CEST 2014: 89: finished (305ms, 500cycles)
Mon May 19 19:11:06 CEST 2014: 89: No solution found.
Mon May 19 19:11:07 CEST 2014: 90: finished (654ms, 500cycles)
Mon May 19 19:11:07 CEST 2014: 90: No solution found.
Mon May 19 19:11:07 CEST 2014: 91: finished (336ms, 500cycles)
Mon May 19 19:11:07 CEST 2014: 91: No solution found.
Mon May 19 19:11:08 CEST 2014: 92: finished (706ms, 500cycles)
Mon May 19 19:11:08 CEST 2014: 92: No solution found.
Mon May 19 19:11:08 CEST 2014: 93: finished (623ms, 500cycles)
Mon May 19 19:11:08 CEST 2014: 93: No solution found.
Mon May 19 19:11:09 CEST 2014: 94: finished (301ms, 500cycles)
Mon May 19 19:11:09 CEST 2014: 94: No solution found.
Mon May 19 19:11:09 CEST 2014: 95: finished (309ms, 500cycles)
Mon May 19 19:11:09 CEST 2014: 95: No solution found.
Mon May 19 19:11:09 CEST 2014: 96: finished (343ms, 500cycles)
Mon May 19 19:11:09 CEST 2014: 96: No solution found.
Mon May 19 19:11:10 CEST 2014: 97: finished (594ms, 500cycles)
Mon May 19 19:11:10 CEST 2014: 97: No solution found.
Mon May 19 19:11:10 CEST 2014: 98: finished (434ms, 500cycles)
Mon May 19 19:11:10 CEST 2014: 98: No solution found.
Mon May 19 19:11:11 CEST 2014: 99: finished (321ms, 500cycles)
Mon May 19 19:11:11 CEST 2014: 99: No solution found.
Mon May 19 19:11:11 CEST 2014: Solution Found: 3
Mon May 19 19:11:11 CEST 2014: Avg cycles: 150
Mon May 19 19:11:11 CEST 2014: Max cycles: 288
Mon May 19 19:11:11 CEST 2014: Min cycles: 66
Mon May 19 19:11:11 CEST 2014: No solution found: 97
Mon May 19 19:11:11 CEST 2014: logging finished. (runtime: 47815ms)
