Mon May 19 11:13:46 CEST 2014: Problem Count: 250
Mon May 19 11:13:46 CEST 2014: CandidatesCount: 50
Mon May 19 11:13:46 CEST 2014: Max Cycles: 500
Mon May 19 11:13:51 CEST 2014: 0: finished (4711ms, 500cycles)
Mon May 19 11:13:51 CEST 2014: 0: No solution found.
Mon May 19 11:13:56 CEST 2014: 1: finished (4773ms, 500cycles)
Mon May 19 11:13:56 CEST 2014: 1: No solution found.
Mon May 19 11:14:01 CEST 2014: 2: finished (4931ms, 500cycles)
Mon May 19 11:14:01 CEST 2014: 2: No solution found.
Mon May 19 11:14:05 CEST 2014: 3: finished (4576ms, 500cycles)
Mon May 19 11:14:05 CEST 2014: 3: No solution found.
Mon May 19 11:14:10 CEST 2014: 4: finished (4818ms, 500cycles)
Mon May 19 11:14:10 CEST 2014: 4: No solution found.
Mon May 19 11:14:14 CEST 2014: 5: finished (4260ms, 500cycles)
Mon May 19 11:14:14 CEST 2014: 5: No solution found.
Mon May 19 11:14:19 CEST 2014: 6: finished (4610ms, 500cycles)
Mon May 19 11:14:19 CEST 2014: 6: No solution found.
Mon May 19 11:14:24 CEST 2014: 7: finished (4891ms, 500cycles)
Mon May 19 11:14:24 CEST 2014: 7: No solution found.
Mon May 19 11:14:29 CEST 2014: 8: finished (5090ms, 500cycles)
Mon May 19 11:14:29 CEST 2014: 8: No solution found.
Mon May 19 11:14:34 CEST 2014: 9: finished (5050ms, 500cycles)
Mon May 19 11:14:34 CEST 2014: 9: No solution found.
Mon May 19 11:14:39 CEST 2014: 10: finished (4635ms, 500cycles)
Mon May 19 11:14:39 CEST 2014: 10: No solution found.
Mon May 19 11:14:44 CEST 2014: 11: finished (4923ms, 500cycles)
Mon May 19 11:14:44 CEST 2014: 11: No solution found.
Mon May 19 11:14:45 CEST 2014: 12: finished (1432ms, 152cycles)
Mon May 19 11:14:45 CEST 2014: 12: Solution found.
Mon May 19 11:14:50 CEST 2014: 13: finished (4788ms, 500cycles)
Mon May 19 11:14:50 CEST 2014: 13: No solution found.
Mon May 19 11:14:55 CEST 2014: 14: finished (4616ms, 500cycles)
Mon May 19 11:14:55 CEST 2014: 14: No solution found.
Mon May 19 11:14:59 CEST 2014: 15: finished (4413ms, 500cycles)
Mon May 19 11:14:59 CEST 2014: 15: No solution found.
Mon May 19 11:15:04 CEST 2014: 16: finished (4658ms, 500cycles)
Mon May 19 11:15:04 CEST 2014: 16: No solution found.
Mon May 19 11:15:08 CEST 2014: 17: finished (4322ms, 500cycles)
Mon May 19 11:15:08 CEST 2014: 17: No solution found.
Mon May 19 11:15:13 CEST 2014: 18: finished (4862ms, 500cycles)
Mon May 19 11:15:13 CEST 2014: 18: No solution found.
Mon May 19 11:15:18 CEST 2014: 19: finished (4843ms, 500cycles)
Mon May 19 11:15:18 CEST 2014: 19: No solution found.
Mon May 19 11:15:22 CEST 2014: 20: finished (4268ms, 500cycles)
Mon May 19 11:15:22 CEST 2014: 20: No solution found.
Mon May 19 11:15:27 CEST 2014: 21: finished (4810ms, 500cycles)
Mon May 19 11:15:27 CEST 2014: 21: No solution found.
Mon May 19 11:15:31 CEST 2014: 22: finished (4579ms, 500cycles)
Mon May 19 11:15:31 CEST 2014: 22: No solution found.
Mon May 19 11:15:36 CEST 2014: 23: finished (4656ms, 500cycles)
Mon May 19 11:15:36 CEST 2014: 23: No solution found.
Mon May 19 11:15:41 CEST 2014: 24: finished (4627ms, 500cycles)
Mon May 19 11:15:41 CEST 2014: 24: No solution found.
Mon May 19 11:15:45 CEST 2014: 25: finished (4472ms, 500cycles)
Mon May 19 11:15:45 CEST 2014: 25: No solution found.
Mon May 19 11:15:50 CEST 2014: 26: finished (4619ms, 500cycles)
Mon May 19 11:15:50 CEST 2014: 26: No solution found.
Mon May 19 11:15:55 CEST 2014: 27: finished (5200ms, 500cycles)
Mon May 19 11:15:55 CEST 2014: 27: No solution found.
Mon May 19 11:15:59 CEST 2014: 28: finished (4260ms, 500cycles)
Mon May 19 11:15:59 CEST 2014: 28: No solution found.
Mon May 19 11:16:04 CEST 2014: 29: finished (4783ms, 500cycles)
Mon May 19 11:16:04 CEST 2014: 29: No solution found.
Mon May 19 11:16:09 CEST 2014: 30: finished (4614ms, 500cycles)
Mon May 19 11:16:09 CEST 2014: 30: No solution found.
Mon May 19 11:16:13 CEST 2014: 31: finished (4669ms, 500cycles)
Mon May 19 11:16:13 CEST 2014: 31: No solution found.
Mon May 19 11:16:18 CEST 2014: 32: finished (4686ms, 500cycles)
Mon May 19 11:16:18 CEST 2014: 32: No solution found.
Mon May 19 11:16:18 CEST 2014: 33: finished (572ms, 62cycles)
Mon May 19 11:16:18 CEST 2014: 33: Solution found.
Mon May 19 11:16:23 CEST 2014: 34: finished (4642ms, 500cycles)
Mon May 19 11:16:23 CEST 2014: 34: No solution found.
Mon May 19 11:16:27 CEST 2014: 35: finished (4351ms, 500cycles)
Mon May 19 11:16:27 CEST 2014: 35: No solution found.
Mon May 19 11:16:32 CEST 2014: 36: finished (4784ms, 500cycles)
Mon May 19 11:16:32 CEST 2014: 36: No solution found.
Mon May 19 11:16:37 CEST 2014: 37: finished (4742ms, 500cycles)
Mon May 19 11:16:37 CEST 2014: 37: No solution found.
Mon May 19 11:16:42 CEST 2014: 38: finished (4912ms, 500cycles)
Mon May 19 11:16:42 CEST 2014: 38: No solution found.
Mon May 19 11:16:46 CEST 2014: 39: finished (4104ms, 500cycles)
Mon May 19 11:16:46 CEST 2014: 39: No solution found.
Mon May 19 11:16:51 CEST 2014: 40: finished (4564ms, 500cycles)
Mon May 19 11:16:51 CEST 2014: 40: No solution found.
Mon May 19 11:16:55 CEST 2014: 41: finished (4551ms, 500cycles)
Mon May 19 11:16:55 CEST 2014: 41: No solution found.
Mon May 19 11:16:59 CEST 2014: 42: finished (4358ms, 500cycles)
Mon May 19 11:16:59 CEST 2014: 42: No solution found.
Mon May 19 11:17:04 CEST 2014: 43: finished (4440ms, 500cycles)
Mon May 19 11:17:04 CEST 2014: 43: No solution found.
Mon May 19 11:17:08 CEST 2014: 44: finished (4045ms, 500cycles)
Mon May 19 11:17:08 CEST 2014: 44: No solution found.
Mon May 19 11:17:13 CEST 2014: 45: finished (4674ms, 500cycles)
Mon May 19 11:17:13 CEST 2014: 45: No solution found.
Mon May 19 11:17:17 CEST 2014: 46: finished (4506ms, 500cycles)
Mon May 19 11:17:17 CEST 2014: 46: No solution found.
Mon May 19 11:17:22 CEST 2014: 47: finished (4499ms, 500cycles)
Mon May 19 11:17:22 CEST 2014: 47: No solution found.
Mon May 19 11:17:26 CEST 2014: 48: finished (4653ms, 500cycles)
Mon May 19 11:17:26 CEST 2014: 48: No solution found.
Mon May 19 11:17:31 CEST 2014: 49: finished (4821ms, 500cycles)
Mon May 19 11:17:31 CEST 2014: 49: No solution found.
Mon May 19 11:17:36 CEST 2014: 50: finished (4776ms, 500cycles)
Mon May 19 11:17:36 CEST 2014: 50: No solution found.
Mon May 19 11:17:41 CEST 2014: 51: finished (5242ms, 500cycles)
Mon May 19 11:17:41 CEST 2014: 51: No solution found.
Mon May 19 11:17:46 CEST 2014: 52: finished (4554ms, 500cycles)
Mon May 19 11:17:46 CEST 2014: 52: No solution found.
Mon May 19 11:17:50 CEST 2014: 53: finished (4746ms, 500cycles)
Mon May 19 11:17:50 CEST 2014: 53: No solution found.
Mon May 19 11:17:51 CEST 2014: 54: finished (645ms, 58cycles)
Mon May 19 11:17:51 CEST 2014: 54: Solution found.
Mon May 19 11:17:56 CEST 2014: 55: finished (4809ms, 500cycles)
Mon May 19 11:17:56 CEST 2014: 55: No solution found.
Mon May 19 11:18:00 CEST 2014: 56: finished (4516ms, 500cycles)
Mon May 19 11:18:00 CEST 2014: 56: No solution found.
Mon May 19 11:18:08 CEST 2014: 57: finished (7352ms, 500cycles)
Mon May 19 11:18:08 CEST 2014: 57: No solution found.
Mon May 19 11:18:12 CEST 2014: 58: finished (4494ms, 500cycles)
Mon May 19 11:18:12 CEST 2014: 58: No solution found.
Mon May 19 11:18:17 CEST 2014: 59: finished (4513ms, 500cycles)
Mon May 19 11:18:17 CEST 2014: 59: No solution found.
Mon May 19 11:18:21 CEST 2014: 60: finished (4624ms, 500cycles)
Mon May 19 11:18:21 CEST 2014: 60: No solution found.
Mon May 19 11:18:26 CEST 2014: 61: finished (4142ms, 500cycles)
Mon May 19 11:18:26 CEST 2014: 61: No solution found.
Mon May 19 11:18:30 CEST 2014: 62: finished (4797ms, 500cycles)
Mon May 19 11:18:30 CEST 2014: 62: No solution found.
Mon May 19 11:18:35 CEST 2014: 63: finished (4474ms, 500cycles)
Mon May 19 11:18:35 CEST 2014: 63: No solution found.
Mon May 19 11:18:39 CEST 2014: 64: finished (4161ms, 500cycles)
Mon May 19 11:18:39 CEST 2014: 64: No solution found.
Mon May 19 11:18:44 CEST 2014: 65: finished (4572ms, 500cycles)
Mon May 19 11:18:44 CEST 2014: 65: No solution found.
Mon May 19 11:18:48 CEST 2014: 66: finished (4452ms, 500cycles)
Mon May 19 11:18:48 CEST 2014: 66: No solution found.
Mon May 19 11:18:52 CEST 2014: 67: finished (4062ms, 500cycles)
Mon May 19 11:18:52 CEST 2014: 67: No solution found.
Mon May 19 11:18:57 CEST 2014: 68: finished (4553ms, 500cycles)
Mon May 19 11:18:57 CEST 2014: 68: No solution found.
Mon May 19 11:19:04 CEST 2014: 69: finished (7273ms, 500cycles)
Mon May 19 11:19:04 CEST 2014: 69: No solution found.
Mon May 19 11:19:09 CEST 2014: 70: finished (4650ms, 500cycles)
Mon May 19 11:19:09 CEST 2014: 70: No solution found.
Mon May 19 11:19:13 CEST 2014: 71: finished (4675ms, 500cycles)
Mon May 19 11:19:13 CEST 2014: 71: No solution found.
Mon May 19 11:19:18 CEST 2014: 72: finished (4499ms, 500cycles)
Mon May 19 11:19:18 CEST 2014: 72: No solution found.
Mon May 19 11:19:22 CEST 2014: 73: finished (4816ms, 500cycles)
Mon May 19 11:19:22 CEST 2014: 73: No solution found.
Mon May 19 11:19:27 CEST 2014: 74: finished (4621ms, 500cycles)
Mon May 19 11:19:27 CEST 2014: 74: No solution found.
Mon May 19 11:19:34 CEST 2014: 75: finished (7282ms, 500cycles)
Mon May 19 11:19:34 CEST 2014: 75: No solution found.
Mon May 19 11:19:39 CEST 2014: 76: finished (4730ms, 500cycles)
Mon May 19 11:19:39 CEST 2014: 76: No solution found.
Mon May 19 11:19:44 CEST 2014: 77: finished (4569ms, 500cycles)
Mon May 19 11:19:44 CEST 2014: 77: No solution found.
Mon May 19 11:19:45 CEST 2014: 78: finished (1174ms, 112cycles)
Mon May 19 11:19:45 CEST 2014: 78: Solution found.
Mon May 19 11:19:50 CEST 2014: 79: finished (4777ms, 500cycles)
Mon May 19 11:19:50 CEST 2014: 79: No solution found.
Mon May 19 11:19:54 CEST 2014: 80: finished (4596ms, 500cycles)
Mon May 19 11:19:54 CEST 2014: 80: No solution found.
Mon May 19 11:20:02 CEST 2014: 81: finished (7307ms, 500cycles)
Mon May 19 11:20:02 CEST 2014: 81: No solution found.
Mon May 19 11:20:06 CEST 2014: 82: finished (4860ms, 500cycles)
Mon May 19 11:20:06 CEST 2014: 82: No solution found.
Mon May 19 11:20:11 CEST 2014: 83: finished (4706ms, 500cycles)
Mon May 19 11:20:11 CEST 2014: 83: No solution found.
Mon May 19 11:20:16 CEST 2014: 84: finished (4675ms, 500cycles)
Mon May 19 11:20:16 CEST 2014: 84: No solution found.
Mon May 19 11:20:20 CEST 2014: 85: finished (4418ms, 500cycles)
Mon May 19 11:20:20 CEST 2014: 85: No solution found.
Mon May 19 11:20:21 CEST 2014: 86: finished (1003ms, 105cycles)
Mon May 19 11:20:21 CEST 2014: 86: Solution found.
Mon May 19 11:20:26 CEST 2014: 87: finished (4640ms, 500cycles)
Mon May 19 11:20:26 CEST 2014: 87: No solution found.
Mon May 19 11:20:30 CEST 2014: 88: finished (4478ms, 500cycles)
Mon May 19 11:20:30 CEST 2014: 88: No solution found.
Mon May 19 11:20:35 CEST 2014: 89: finished (4674ms, 500cycles)
Mon May 19 11:20:35 CEST 2014: 89: No solution found.
Mon May 19 11:20:43 CEST 2014: 90: finished (7750ms, 500cycles)
Mon May 19 11:20:43 CEST 2014: 90: No solution found.
Mon May 19 11:20:48 CEST 2014: 91: finished (4787ms, 500cycles)
Mon May 19 11:20:48 CEST 2014: 91: No solution found.
Mon May 19 11:20:52 CEST 2014: 92: finished (4341ms, 500cycles)
Mon May 19 11:20:52 CEST 2014: 92: No solution found.
Mon May 19 11:20:53 CEST 2014: 93: finished (1200ms, 115cycles)
Mon May 19 11:20:53 CEST 2014: 93: Solution found.
Mon May 19 11:20:58 CEST 2014: 94: finished (4498ms, 500cycles)
Mon May 19 11:20:58 CEST 2014: 94: No solution found.
Mon May 19 11:21:02 CEST 2014: 95: finished (4637ms, 500cycles)
Mon May 19 11:21:02 CEST 2014: 95: No solution found.
Mon May 19 11:21:07 CEST 2014: 96: finished (4442ms, 500cycles)
Mon May 19 11:21:07 CEST 2014: 96: No solution found.
Mon May 19 11:21:11 CEST 2014: 97: finished (4692ms, 500cycles)
Mon May 19 11:21:11 CEST 2014: 97: No solution found.
Mon May 19 11:21:12 CEST 2014: 98: finished (453ms, 39cycles)
Mon May 19 11:21:12 CEST 2014: 98: Solution found.
Mon May 19 11:21:16 CEST 2014: 99: finished (4600ms, 500cycles)
Mon May 19 11:21:16 CEST 2014: 99: No solution found.
Mon May 19 11:21:16 CEST 2014: Solution Found: 7
Mon May 19 11:21:16 CEST 2014: Avg cycles: 91
Mon May 19 11:21:16 CEST 2014: Max cycles: 152
Mon May 19 11:21:16 CEST 2014: Min cycles: 39
Mon May 19 11:21:16 CEST 2014: No solution found: 93
Mon May 19 11:21:16 CEST 2014: logging finished. (runtime: 449990ms)
