Sat Dec 28 13:39:06 CET 2013: Problem Count: 50
Sat Dec 28 13:39:06 CET 2013: CandidatesCount: 100
Sat Dec 28 13:39:06 CET 2013: Max Cycles: 2000
Sat Dec 28 13:41:21 CET 2013: 14: finished (8382ms, 2000cycles)
Sat Dec 28 13:41:21 CET 2013: 14: No solution found.
Sat Dec 28 13:41:32 CET 2013: 15: finished (10950ms, 2000cycles)
Sat Dec 28 13:41:32 CET 2013: 15: No solution found.
Sat Dec 28 13:41:40 CET 2013: 16: finished (8338ms, 2000cycles)
Sat Dec 28 13:41:40 CET 2013: 16: No solution found.
Sat Dec 28 13:41:50 CET 2013: 17: finished (10111ms, 2000cycles)
Sat Dec 28 13:41:50 CET 2013: 17: No solution found.
Sat Dec 28 13:42:01 CET 2013: 18: finished (10281ms, 2000cycles)
Sat Dec 28 13:42:01 CET 2013: 18: No solution found.
Sat Dec 28 13:42:09 CET 2013: 19: finished (8631ms, 2000cycles)
Sat Dec 28 13:42:09 CET 2013: 19: No solution found.
Sat Dec 28 13:42:09 CET 2013: 20: finished (79ms, 16cycles)
Sat Dec 28 13:42:09 CET 2013: 20: Solution found.
Sat Dec 28 13:42:18 CET 2013: 21: finished (8254ms, 2000cycles)
Sat Dec 28 13:42:18 CET 2013: 21: No solution found.
Sat Dec 28 13:42:26 CET 2013: 22: finished (8308ms, 2000cycles)
Sat Dec 28 13:42:26 CET 2013: 22: No solution found.
Sat Dec 28 13:42:34 CET 2013: 23: finished (8188ms, 2000cycles)
Sat Dec 28 13:42:34 CET 2013: 23: No solution found.
Sat Dec 28 13:42:43 CET 2013: 24: finished (8331ms, 2000cycles)
Sat Dec 28 13:42:43 CET 2013: 24: No solution found.
Sat Dec 28 13:42:51 CET 2013: 25: finished (8303ms, 2000cycles)
Sat Dec 28 13:42:51 CET 2013: 25: No solution found.
Sat Dec 28 13:43:02 CET 2013: 26: finished (11635ms, 2000cycles)
Sat Dec 28 13:43:02 CET 2013: 26: No solution found.
Sat Dec 28 13:43:11 CET 2013: 27: finished (8054ms, 2000cycles)
Sat Dec 28 13:43:11 CET 2013: 27: No solution found.
Sat Dec 28 13:43:19 CET 2013: 28: finished (8885ms, 2000cycles)
Sat Dec 28 13:43:19 CET 2013: 28: No solution found.
Sat Dec 28 13:43:28 CET 2013: 29: finished (8297ms, 2000cycles)
Sat Dec 28 13:43:28 CET 2013: 29: No solution found.
Sat Dec 28 13:43:29 CET 2013: 30: finished (1032ms, 199cycles)
Sat Dec 28 13:43:29 CET 2013: 30: Solution found.
Sat Dec 28 13:43:37 CET 2013: 31: finished (8231ms, 2000cycles)
Sat Dec 28 13:43:37 CET 2013: 31: No solution found.
Sat Dec 28 13:43:47 CET 2013: 32: finished (10518ms, 2000cycles)
Sat Dec 28 13:43:47 CET 2013: 32: No solution found.
Sat Dec 28 13:43:58 CET 2013: 33: finished (10308ms, 2000cycles)
Sat Dec 28 13:43:58 CET 2013: 33: No solution found.
Sat Dec 28 13:44:07 CET 2013: 34: finished (9391ms, 2000cycles)
Sat Dec 28 13:44:07 CET 2013: 34: No solution found.
Sat Dec 28 13:44:17 CET 2013: 35: finished (10217ms, 2000cycles)
Sat Dec 28 13:44:17 CET 2013: 35: No solution found.
Sat Dec 28 13:44:26 CET 2013: 36: finished (8351ms, 2000cycles)
Sat Dec 28 13:44:26 CET 2013: 36: No solution found.
Sat Dec 28 13:44:34 CET 2013: 37: finished (8288ms, 2000cycles)
Sat Dec 28 13:44:34 CET 2013: 37: No solution found.
Sat Dec 28 13:44:42 CET 2013: 38: finished (8273ms, 2000cycles)
Sat Dec 28 13:44:42 CET 2013: 38: No solution found.
Sat Dec 28 13:44:50 CET 2013: 39: finished (8188ms, 2000cycles)
Sat Dec 28 13:44:50 CET 2013: 39: No solution found.
Sat Dec 28 13:45:01 CET 2013: 40: finished (10330ms, 2000cycles)
Sat Dec 28 13:45:01 CET 2013: 40: No solution found.
Sat Dec 28 13:45:10 CET 2013: 41: finished (9115ms, 2000cycles)
Sat Dec 28 13:45:10 CET 2013: 41: No solution found.
Sat Dec 28 13:45:18 CET 2013: 42: finished (8216ms, 2000cycles)
Sat Dec 28 13:45:18 CET 2013: 42: No solution found.
Sat Dec 28 13:45:27 CET 2013: 43: finished (8457ms, 2000cycles)
Sat Dec 28 13:45:27 CET 2013: 43: No solution found.
Sat Dec 28 13:45:35 CET 2013: 44: finished (8158ms, 2000cycles)
Sat Dec 28 13:45:35 CET 2013: 44: No solution found.
Sat Dec 28 13:45:36 CET 2013: 45: finished (872ms, 188cycles)
Sat Dec 28 13:45:36 CET 2013: 45: Solution found.
Sat Dec 28 13:45:46 CET 2013: 46: finished (10174ms, 2000cycles)
Sat Dec 28 13:45:46 CET 2013: 46: No solution found.
Sat Dec 28 13:45:57 CET 2013: 47: finished (11304ms, 2000cycles)
Sat Dec 28 13:45:57 CET 2013: 47: No solution found.
Sat Dec 28 13:46:05 CET 2013: 48: finished (8134ms, 2000cycles)
Sat Dec 28 13:46:05 CET 2013: 48: No solution found.
Sat Dec 28 13:46:13 CET 2013: 49: finished (8165ms, 2000cycles)
Sat Dec 28 13:46:13 CET 2013: 49: No solution found.
Sat Dec 28 13:46:22 CET 2013: 50: finished (8517ms, 2000cycles)
Sat Dec 28 13:46:22 CET 2013: 50: No solution found.
Sat Dec 28 13:46:30 CET 2013: 51: finished (8303ms, 2000cycles)
Sat Dec 28 13:46:30 CET 2013: 51: No solution found.
Sat Dec 28 13:46:39 CET 2013: 52: finished (8654ms, 2000cycles)
Sat Dec 28 13:46:39 CET 2013: 52: No solution found.
Sat Dec 28 13:46:51 CET 2013: 53: finished (11953ms, 2000cycles)
Sat Dec 28 13:46:51 CET 2013: 53: No solution found.
Sat Dec 28 13:46:59 CET 2013: 54: finished (8443ms, 2000cycles)
Sat Dec 28 13:46:59 CET 2013: 54: No solution found.
Sat Dec 28 13:47:08 CET 2013: 55: finished (9117ms, 2000cycles)
Sat Dec 28 13:47:08 CET 2013: 55: No solution found.
Sat Dec 28 13:47:17 CET 2013: 56: finished (8708ms, 2000cycles)
Sat Dec 28 13:47:17 CET 2013: 56: No solution found.
Sat Dec 28 13:47:28 CET 2013: 57: finished (10920ms, 2000cycles)
Sat Dec 28 13:47:28 CET 2013: 57: No solution found.
Sat Dec 28 13:47:36 CET 2013: 58: finished (8395ms, 2000cycles)
Sat Dec 28 13:47:36 CET 2013: 58: No solution found.
Sat Dec 28 13:47:45 CET 2013: 59: finished (8392ms, 2000cycles)
Sat Dec 28 13:47:45 CET 2013: 59: No solution found.
Sat Dec 28 13:47:56 CET 2013: 60: finished (11077ms, 2000cycles)
Sat Dec 28 13:47:56 CET 2013: 60: No solution found.
Sat Dec 28 13:48:06 CET 2013: 61: finished (9865ms, 2000cycles)
Sat Dec 28 13:48:06 CET 2013: 61: No solution found.
Sat Dec 28 13:48:14 CET 2013: 62: finished (8369ms, 2000cycles)
Sat Dec 28 13:48:14 CET 2013: 62: No solution found.
Sat Dec 28 13:48:23 CET 2013: 63: finished (8431ms, 2000cycles)
Sat Dec 28 13:48:23 CET 2013: 63: No solution found.
Sat Dec 28 13:48:31 CET 2013: 64: finished (8345ms, 2000cycles)
Sat Dec 28 13:48:31 CET 2013: 64: No solution found.
Sat Dec 28 13:48:39 CET 2013: 65: finished (8533ms, 2000cycles)
Sat Dec 28 13:48:39 CET 2013: 65: No solution found.
Sat Dec 28 13:48:48 CET 2013: 66: finished (8277ms, 2000cycles)
Sat Dec 28 13:48:48 CET 2013: 66: No solution found.
Sat Dec 28 13:48:56 CET 2013: 67: finished (8433ms, 2000cycles)
Sat Dec 28 13:48:56 CET 2013: 67: No solution found.
Sat Dec 28 13:49:07 CET 2013: 68: finished (10949ms, 2000cycles)
Sat Dec 28 13:49:07 CET 2013: 68: No solution found.
Sat Dec 28 13:49:17 CET 2013: 69: finished (10222ms, 2000cycles)
Sat Dec 28 13:49:17 CET 2013: 69: No solution found.
Sat Dec 28 13:49:18 CET 2013: 70: finished (310ms, 65cycles)
Sat Dec 28 13:49:18 CET 2013: 70: Solution found.
Sat Dec 28 13:49:26 CET 2013: 71: finished (8216ms, 2000cycles)
Sat Dec 28 13:49:26 CET 2013: 71: No solution found.
Sat Dec 28 13:49:34 CET 2013: 72: finished (8219ms, 2000cycles)
Sat Dec 28 13:49:34 CET 2013: 72: No solution found.
Sat Dec 28 13:49:43 CET 2013: 73: finished (8539ms, 2000cycles)
Sat Dec 28 13:49:43 CET 2013: 73: No solution found.
Sat Dec 28 13:49:55 CET 2013: 74: finished (11944ms, 2000cycles)
Sat Dec 28 13:49:55 CET 2013: 74: No solution found.
Sat Dec 28 13:50:03 CET 2013: 75: finished (8430ms, 2000cycles)
Sat Dec 28 13:50:03 CET 2013: 75: No solution found.
Sat Dec 28 13:50:12 CET 2013: 76: finished (8540ms, 2000cycles)
Sat Dec 28 13:50:12 CET 2013: 76: No solution found.
Sat Dec 28 13:50:20 CET 2013: 77: finished (8586ms, 2000cycles)
Sat Dec 28 13:50:20 CET 2013: 77: No solution found.
Sat Dec 28 13:50:24 CET 2013: 78: finished (3458ms, 299cycles)
Sat Dec 28 13:50:24 CET 2013: 78: Solution found.
Sat Dec 28 13:50:33 CET 2013: 79: finished (8996ms, 2000cycles)
Sat Dec 28 13:50:33 CET 2013: 79: No solution found.
Sat Dec 28 13:50:41 CET 2013: 80: finished (8868ms, 2000cycles)
Sat Dec 28 13:50:41 CET 2013: 80: No solution found.
Sat Dec 28 13:50:53 CET 2013: 81: finished (11987ms, 2000cycles)
Sat Dec 28 13:50:53 CET 2013: 81: No solution found.
Sat Dec 28 13:51:02 CET 2013: 82: finished (8663ms, 2000cycles)
Sat Dec 28 13:51:02 CET 2013: 82: No solution found.
Sat Dec 28 13:51:12 CET 2013: 83: finished (9525ms, 2000cycles)
Sat Dec 28 13:51:12 CET 2013: 83: No solution found.
Sat Dec 28 13:51:21 CET 2013: 84: finished (9481ms, 2000cycles)
Sat Dec 28 13:51:21 CET 2013: 84: No solution found.
Sat Dec 28 13:51:29 CET 2013: 85: finished (8323ms, 2000cycles)
Sat Dec 28 13:51:29 CET 2013: 85: No solution found.
Sat Dec 28 13:51:38 CET 2013: 86: finished (8265ms, 2000cycles)
Sat Dec 28 13:51:38 CET 2013: 86: No solution found.
Sat Dec 28 13:51:49 CET 2013: 87: finished (10966ms, 2000cycles)
Sat Dec 28 13:51:49 CET 2013: 87: No solution found.
Sat Dec 28 13:51:58 CET 2013: 88: finished (9210ms, 2000cycles)
Sat Dec 28 13:51:58 CET 2013: 88: No solution found.
Sat Dec 28 13:52:08 CET 2013: 89: finished (10258ms, 2000cycles)
Sat Dec 28 13:52:08 CET 2013: 89: No solution found.
Sat Dec 28 13:52:16 CET 2013: 90: finished (8144ms, 2000cycles)
Sat Dec 28 13:52:16 CET 2013: 90: No solution found.
Sat Dec 28 13:52:26 CET 2013: 91: finished (9482ms, 2000cycles)
Sat Dec 28 13:52:26 CET 2013: 91: No solution found.
Sat Dec 28 13:52:26 CET 2013: 92: finished (721ms, 157cycles)
Sat Dec 28 13:52:26 CET 2013: 92: Solution found.
Sat Dec 28 13:52:37 CET 2013: 93: finished (11000ms, 2000cycles)
Sat Dec 28 13:52:37 CET 2013: 93: No solution found.
Sat Dec 28 13:52:46 CET 2013: 94: finished (8302ms, 2000cycles)
Sat Dec 28 13:52:46 CET 2013: 94: No solution found.
Sat Dec 28 13:52:54 CET 2013: 95: finished (8444ms, 2000cycles)
Sat Dec 28 13:52:54 CET 2013: 95: No solution found.
Sat Dec 28 13:53:02 CET 2013: 96: finished (8254ms, 2000cycles)
Sat Dec 28 13:53:02 CET 2013: 96: No solution found.
Sat Dec 28 13:53:13 CET 2013: 97: finished (10989ms, 2000cycles)
Sat Dec 28 13:53:13 CET 2013: 97: No solution found.
Sat Dec 28 13:53:22 CET 2013: 98: finished (8275ms, 2000cycles)
Sat Dec 28 13:53:22 CET 2013: 98: No solution found.
Sat Dec 28 13:53:31 CET 2013: 99: finished (9457ms, 2000cycles)
Sat Dec 28 13:53:31 CET 2013: 99: No solution found.
Sat Dec 28 13:53:31 CET 2013: Solution Found: 6
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 154
Sat Dec 28 13:53:31 CET 2013: Max cycles: 299
Sat Dec 28 13:53:31 CET 2013: Min cycles: 16
Sat Dec 28 13:53:31 CET 2013: No solution found: 94
Sat Dec 28 13:53:31 CET 2013: logging finished. (runtime: 864783ms)
