Mon May 19 19:12:50 CEST 2014: Problem Count: 150
Mon May 19 19:12:50 CEST 2014: CandidatesCount: 50
Mon May 19 19:12:50 CEST 2014: Max Cycles: 500
Mon May 19 19:13:35 CEST 2014: 24: finished (1797ms, 500cycles)
Mon May 19 19:13:35 CEST 2014: 24: No solution found.
Mon May 19 19:13:38 CEST 2014: 25: finished (3252ms, 500cycles)
Mon May 19 19:13:38 CEST 2014: 25: No solution found.
Mon May 19 19:13:43 CEST 2014: 26: finished (4222ms, 500cycles)
Mon May 19 19:13:43 CEST 2014: 26: No solution found.
Mon May 19 19:13:44 CEST 2014: 27: finished (1810ms, 500cycles)
Mon May 19 19:13:44 CEST 2014: 27: No solution found.
Mon May 19 19:13:45 CEST 2014: 28: finished (236ms, 56cycles)
Mon May 19 19:13:45 CEST 2014: 28: Solution found.
Mon May 19 19:13:45 CEST 2014: 29: finished (179ms, 47cycles)
Mon May 19 19:13:45 CEST 2014: 29: Solution found.
Mon May 19 19:13:47 CEST 2014: 30: finished (1862ms, 500cycles)
Mon May 19 19:13:47 CEST 2014: 30: No solution found.
Mon May 19 19:13:49 CEST 2014: 31: finished (1904ms, 500cycles)
Mon May 19 19:13:49 CEST 2014: 31: No solution found.
Mon May 19 19:13:50 CEST 2014: 32: finished (1737ms, 500cycles)
Mon May 19 19:13:50 CEST 2014: 32: No solution found.
Mon May 19 19:13:52 CEST 2014: 33: finished (1888ms, 500cycles)
Mon May 19 19:13:52 CEST 2014: 33: No solution found.
Mon May 19 19:13:54 CEST 2014: 34: finished (1737ms, 500cycles)
Mon May 19 19:13:54 CEST 2014: 34: No solution found.
Mon May 19 19:13:54 CEST 2014: 35: finished (238ms, 53cycles)
Mon May 19 19:13:54 CEST 2014: 35: Solution found.
Mon May 19 19:13:56 CEST 2014: 36: finished (1783ms, 500cycles)
Mon May 19 19:13:56 CEST 2014: 36: No solution found.
Mon May 19 19:13:58 CEST 2014: 37: finished (1692ms, 500cycles)
Mon May 19 19:13:58 CEST 2014: 37: No solution found.
Mon May 19 19:14:00 CEST 2014: 38: finished (1820ms, 500cycles)
Mon May 19 19:14:00 CEST 2014: 38: No solution found.
Mon May 19 19:14:00 CEST 2014: 39: finished (667ms, 171cycles)
Mon May 19 19:14:00 CEST 2014: 39: Solution found.
Mon May 19 19:14:02 CEST 2014: 40: finished (1837ms, 500cycles)
Mon May 19 19:14:02 CEST 2014: 40: No solution found.
Mon May 19 19:14:07 CEST 2014: 41: finished (4656ms, 500cycles)
Mon May 19 19:14:07 CEST 2014: 41: No solution found.
Mon May 19 19:14:09 CEST 2014: 42: finished (1807ms, 500cycles)
Mon May 19 19:14:09 CEST 2014: 42: No solution found.
Mon May 19 19:14:10 CEST 2014: 43: finished (1867ms, 500cycles)
Mon May 19 19:14:10 CEST 2014: 43: No solution found.
Mon May 19 19:14:12 CEST 2014: 44: finished (1904ms, 500cycles)
Mon May 19 19:14:12 CEST 2014: 44: No solution found.
Mon May 19 19:14:14 CEST 2014: 45: finished (1803ms, 500cycles)
Mon May 19 19:14:14 CEST 2014: 45: No solution found.
Mon May 19 19:14:14 CEST 2014: 46: finished (257ms, 68cycles)
Mon May 19 19:14:14 CEST 2014: 46: Solution found.
Mon May 19 19:14:16 CEST 2014: 47: finished (1936ms, 500cycles)
Mon May 19 19:14:16 CEST 2014: 47: No solution found.
Mon May 19 19:14:18 CEST 2014: 48: finished (1921ms, 500cycles)
Mon May 19 19:14:18 CEST 2014: 48: No solution found.
Mon May 19 19:14:18 CEST 2014: 49: finished (78ms, 18cycles)
Mon May 19 19:14:18 CEST 2014: 49: Solution found.
Mon May 19 19:14:18 CEST 2014: 50: finished (185ms, 49cycles)
Mon May 19 19:14:18 CEST 2014: 50: Solution found.
Mon May 19 19:14:20 CEST 2014: 51: finished (1713ms, 500cycles)
Mon May 19 19:14:20 CEST 2014: 51: No solution found.
Mon May 19 19:14:22 CEST 2014: 52: finished (1822ms, 500cycles)
Mon May 19 19:14:22 CEST 2014: 52: No solution found.
Mon May 19 19:14:24 CEST 2014: 53: finished (1830ms, 500cycles)
Mon May 19 19:14:24 CEST 2014: 53: No solution found.
Mon May 19 19:14:26 CEST 2014: 54: finished (1901ms, 500cycles)
Mon May 19 19:14:26 CEST 2014: 54: No solution found.
Mon May 19 19:14:27 CEST 2014: 55: finished (1692ms, 500cycles)
Mon May 19 19:14:27 CEST 2014: 55: No solution found.
Mon May 19 19:14:29 CEST 2014: 56: finished (1857ms, 500cycles)
Mon May 19 19:14:29 CEST 2014: 56: No solution found.
Mon May 19 19:14:31 CEST 2014: 57: finished (1808ms, 500cycles)
Mon May 19 19:14:31 CEST 2014: 57: No solution found.
Mon May 19 19:14:33 CEST 2014: 58: finished (1867ms, 500cycles)
Mon May 19 19:14:33 CEST 2014: 58: No solution found.
Mon May 19 19:14:35 CEST 2014: 59: finished (1567ms, 500cycles)
Mon May 19 19:14:35 CEST 2014: 59: No solution found.
Mon May 19 19:14:36 CEST 2014: 60: finished (1871ms, 500cycles)
Mon May 19 19:14:36 CEST 2014: 60: No solution found.
Mon May 19 19:14:38 CEST 2014: 61: finished (1826ms, 500cycles)
Mon May 19 19:14:38 CEST 2014: 61: No solution found.
Mon May 19 19:14:40 CEST 2014: 62: finished (1921ms, 500cycles)
Mon May 19 19:14:40 CEST 2014: 62: No solution found.
Mon May 19 19:14:42 CEST 2014: 63: finished (1928ms, 500cycles)
Mon May 19 19:14:42 CEST 2014: 63: No solution found.
Mon May 19 19:14:44 CEST 2014: 64: finished (1728ms, 500cycles)
Mon May 19 19:14:44 CEST 2014: 64: No solution found.
Mon May 19 19:14:46 CEST 2014: 65: finished (1739ms, 500cycles)
Mon May 19 19:14:46 CEST 2014: 65: No solution found.
Mon May 19 19:14:49 CEST 2014: 66: finished (3017ms, 500cycles)
Mon May 19 19:14:49 CEST 2014: 66: No solution found.
Mon May 19 19:14:52 CEST 2014: 67: finished (3580ms, 500cycles)
Mon May 19 19:14:52 CEST 2014: 67: No solution found.
Mon May 19 19:14:54 CEST 2014: 68: finished (1812ms, 500cycles)
Mon May 19 19:14:54 CEST 2014: 68: No solution found.
Mon May 19 19:14:56 CEST 2014: 69: finished (1803ms, 500cycles)
Mon May 19 19:14:56 CEST 2014: 69: No solution found.
Mon May 19 19:14:58 CEST 2014: 70: finished (1850ms, 500cycles)
Mon May 19 19:14:58 CEST 2014: 70: No solution found.
Mon May 19 19:14:59 CEST 2014: 71: finished (1847ms, 500cycles)
Mon May 19 19:14:59 CEST 2014: 71: No solution found.
Mon May 19 19:15:01 CEST 2014: 72: finished (1927ms, 500cycles)
Mon May 19 19:15:01 CEST 2014: 72: No solution found.
Mon May 19 19:15:03 CEST 2014: 73: finished (1843ms, 500cycles)
Mon May 19 19:15:03 CEST 2014: 73: No solution found.
Mon May 19 19:15:05 CEST 2014: 74: finished (1888ms, 500cycles)
Mon May 19 19:15:05 CEST 2014: 74: No solution found.
Mon May 19 19:15:07 CEST 2014: 75: finished (1861ms, 500cycles)
Mon May 19 19:15:07 CEST 2014: 75: No solution found.
Mon May 19 19:15:09 CEST 2014: 76: finished (1880ms, 500cycles)
Mon May 19 19:15:09 CEST 2014: 76: No solution found.
Mon May 19 19:15:11 CEST 2014: 77: finished (1878ms, 500cycles)
Mon May 19 19:15:11 CEST 2014: 77: No solution found.
Mon May 19 19:15:13 CEST 2014: 78: finished (1785ms, 500cycles)
Mon May 19 19:15:13 CEST 2014: 78: No solution found.
Mon May 19 19:15:14 CEST 2014: 79: finished (1759ms, 500cycles)
Mon May 19 19:15:14 CEST 2014: 79: No solution found.
Mon May 19 19:15:16 CEST 2014: 80: finished (1793ms, 500cycles)
Mon May 19 19:15:16 CEST 2014: 80: No solution found.
Mon May 19 19:15:18 CEST 2014: 81: finished (1853ms, 500cycles)
Mon May 19 19:15:18 CEST 2014: 81: No solution found.
Mon May 19 19:15:20 CEST 2014: 82: finished (1886ms, 500cycles)
Mon May 19 19:15:20 CEST 2014: 82: No solution found.
Mon May 19 19:15:22 CEST 2014: 83: finished (1778ms, 500cycles)
Mon May 19 19:15:22 CEST 2014: 83: No solution found.
Mon May 19 19:15:23 CEST 2014: 84: finished (1851ms, 500cycles)
Mon May 19 19:15:23 CEST 2014: 84: No solution found.
Mon May 19 19:15:25 CEST 2014: 85: finished (1874ms, 500cycles)
Mon May 19 19:15:25 CEST 2014: 85: No solution found.
Mon May 19 19:15:28 CEST 2014: 86: finished (2273ms, 500cycles)
Mon May 19 19:15:28 CEST 2014: 86: No solution found.
Mon May 19 19:15:29 CEST 2014: 87: finished (1782ms, 500cycles)
Mon May 19 19:15:29 CEST 2014: 87: No solution found.
Mon May 19 19:15:31 CEST 2014: 88: finished (1806ms, 500cycles)
Mon May 19 19:15:31 CEST 2014: 88: No solution found.
Mon May 19 19:15:33 CEST 2014: 89: finished (1712ms, 500cycles)
Mon May 19 19:15:33 CEST 2014: 89: No solution found.
Mon May 19 19:15:35 CEST 2014: 90: finished (2561ms, 500cycles)
Mon May 19 19:15:35 CEST 2014: 90: No solution found.
Mon May 19 19:15:39 CEST 2014: 91: finished (3881ms, 500cycles)
Mon May 19 19:15:39 CEST 2014: 91: No solution found.
Mon May 19 19:15:41 CEST 2014: 92: finished (1676ms, 500cycles)
Mon May 19 19:15:41 CEST 2014: 92: No solution found.
Mon May 19 19:15:41 CEST 2014: 93: finished (401ms, 105cycles)
Mon May 19 19:15:41 CEST 2014: 93: Solution found.
Mon May 19 19:15:42 CEST 2014: 94: finished (262ms, 68cycles)
Mon May 19 19:15:42 CEST 2014: 94: Solution found.
Mon May 19 19:15:44 CEST 2014: 95: finished (1863ms, 500cycles)
Mon May 19 19:15:44 CEST 2014: 95: No solution found.
Mon May 19 19:15:45 CEST 2014: 96: finished (1662ms, 500cycles)
Mon May 19 19:15:45 CEST 2014: 96: No solution found.
Mon May 19 19:15:47 CEST 2014: 97: finished (2210ms, 500cycles)
Mon May 19 19:15:47 CEST 2014: 97: No solution found.
Mon May 19 19:15:49 CEST 2014: 98: finished (1774ms, 500cycles)
Mon May 19 19:15:49 CEST 2014: 98: No solution found.
Mon May 19 19:15:52 CEST 2014: 99: finished (2324ms, 500cycles)
Mon May 19 19:15:52 CEST 2014: 99: No solution found.
Mon May 19 19:15:52 CEST 2014: Solution Found: 12
Mon May 19 19:15:52 CEST 2014: Avg cycles: 91
Mon May 19 19:15:52 CEST 2014: Max cycles: 204
Mon May 19 19:15:52 CEST 2014: Min cycles: 18
Mon May 19 19:15:52 CEST 2014: No solution found: 88
Mon May 19 19:15:52 CEST 2014: logging finished. (runtime: 181658ms)
