Mon Dec 30 17:02:41 CET 2013: Problem Count: 50
Mon Dec 30 17:02:41 CET 2013: CandidatesCount: 150
Mon Dec 30 17:02:41 CET 2013: Max Cycles: 500
Mon Dec 30 17:03:13 CET 2013: 28: finished (1692ms, 500cycles)
Mon Dec 30 17:03:13 CET 2013: 28: No solution found.
Mon Dec 30 17:03:14 CET 2013: 29: finished (874ms, 500cycles)
Mon Dec 30 17:03:14 CET 2013: 29: No solution found.
Mon Dec 30 17:03:16 CET 2013: 30: finished (1787ms, 500cycles)
Mon Dec 30 17:03:16 CET 2013: 30: No solution found.
Mon Dec 30 17:03:18 CET 2013: 31: finished (1949ms, 500cycles)
Mon Dec 30 17:03:18 CET 2013: 31: No solution found.
Mon Dec 30 17:03:19 CET 2013: 32: finished (1823ms, 500cycles)
Mon Dec 30 17:03:19 CET 2013: 32: No solution found.
Mon Dec 30 17:03:20 CET 2013: 33: finished (85ms, 35cycles)
Mon Dec 30 17:03:20 CET 2013: 33: Solution found.
Mon Dec 30 17:03:21 CET 2013: 34: finished (965ms, 500cycles)
Mon Dec 30 17:03:21 CET 2013: 34: No solution found.
Mon Dec 30 17:03:22 CET 2013: 35: finished (1953ms, 500cycles)
Mon Dec 30 17:03:22 CET 2013: 35: No solution found.
Mon Dec 30 17:03:23 CET 2013: 36: finished (947ms, 500cycles)
Mon Dec 30 17:03:23 CET 2013: 36: No solution found.
Mon Dec 30 17:03:25 CET 2013: 37: finished (1748ms, 500cycles)
Mon Dec 30 17:03:25 CET 2013: 37: No solution found.
Mon Dec 30 17:03:25 CET 2013: 38: finished (71ms, 32cycles)
Mon Dec 30 17:03:25 CET 2013: 38: Solution found.
Mon Dec 30 17:03:27 CET 2013: 39: finished (1651ms, 500cycles)
Mon Dec 30 17:03:27 CET 2013: 39: No solution found.
Mon Dec 30 17:03:27 CET 2013: 40: finished (199ms, 80cycles)
Mon Dec 30 17:03:27 CET 2013: 40: Solution found.
Mon Dec 30 17:03:29 CET 2013: 41: finished (1915ms, 500cycles)
Mon Dec 30 17:03:29 CET 2013: 41: No solution found.
Mon Dec 30 17:03:31 CET 2013: 42: finished (1492ms, 500cycles)
Mon Dec 30 17:03:31 CET 2013: 42: No solution found.
Mon Dec 30 17:03:32 CET 2013: 43: finished (1756ms, 500cycles)
Mon Dec 30 17:03:32 CET 2013: 43: No solution found.
Mon Dec 30 17:03:33 CET 2013: 44: finished (939ms, 500cycles)
Mon Dec 30 17:03:33 CET 2013: 44: No solution found.
Mon Dec 30 17:03:34 CET 2013: 45: finished (1188ms, 500cycles)
Mon Dec 30 17:03:34 CET 2013: 45: No solution found.
Mon Dec 30 17:03:36 CET 2013: 46: finished (2081ms, 500cycles)
Mon Dec 30 17:03:36 CET 2013: 46: No solution found.
Mon Dec 30 17:03:38 CET 2013: 47: finished (1080ms, 500cycles)
Mon Dec 30 17:03:38 CET 2013: 47: No solution found.
Mon Dec 30 17:03:39 CET 2013: 48: finished (1467ms, 500cycles)
Mon Dec 30 17:03:39 CET 2013: 48: No solution found.
Mon Dec 30 17:03:40 CET 2013: 49: finished (947ms, 500cycles)
Mon Dec 30 17:03:40 CET 2013: 49: No solution found.
Mon Dec 30 17:03:42 CET 2013: 50: finished (1983ms, 500cycles)
Mon Dec 30 17:03:42 CET 2013: 50: No solution found.
Mon Dec 30 17:03:43 CET 2013: 51: finished (996ms, 500cycles)
Mon Dec 30 17:03:43 CET 2013: 51: No solution found.
Mon Dec 30 17:03:44 CET 2013: 52: finished (896ms, 500cycles)
Mon Dec 30 17:03:44 CET 2013: 52: No solution found.
Mon Dec 30 17:03:45 CET 2013: 53: finished (988ms, 500cycles)
Mon Dec 30 17:03:45 CET 2013: 53: No solution found.
Mon Dec 30 17:03:46 CET 2013: 54: finished (1657ms, 500cycles)
Mon Dec 30 17:03:46 CET 2013: 54: No solution found.
Mon Dec 30 17:03:49 CET 2013: 55: finished (2058ms, 500cycles)
Mon Dec 30 17:03:49 CET 2013: 55: No solution found.
Mon Dec 30 17:03:49 CET 2013: 56: finished (79ms, 37cycles)
Mon Dec 30 17:03:49 CET 2013: 56: Solution found.
Mon Dec 30 17:03:51 CET 2013: 57: finished (2024ms, 500cycles)
Mon Dec 30 17:03:51 CET 2013: 57: No solution found.
Mon Dec 30 17:03:52 CET 2013: 58: finished (1000ms, 500cycles)
Mon Dec 30 17:03:52 CET 2013: 58: No solution found.
Mon Dec 30 17:03:53 CET 2013: 59: finished (1292ms, 500cycles)
Mon Dec 30 17:03:53 CET 2013: 59: No solution found.
Mon Dec 30 17:03:55 CET 2013: 60: finished (2005ms, 500cycles)
Mon Dec 30 17:03:55 CET 2013: 60: No solution found.
Mon Dec 30 17:03:56 CET 2013: 61: finished (981ms, 500cycles)
Mon Dec 30 17:03:56 CET 2013: 61: No solution found.
Mon Dec 30 17:03:56 CET 2013: 62: finished (374ms, 102cycles)
Mon Dec 30 17:03:56 CET 2013: 62: Solution found.
Mon Dec 30 17:03:57 CET 2013: 63: finished (948ms, 500cycles)
Mon Dec 30 17:03:57 CET 2013: 63: No solution found.
Mon Dec 30 17:03:59 CET 2013: 64: finished (2050ms, 500cycles)
Mon Dec 30 17:03:59 CET 2013: 64: No solution found.
Mon Dec 30 17:04:01 CET 2013: 65: finished (1394ms, 500cycles)
Mon Dec 30 17:04:01 CET 2013: 65: No solution found.
Mon Dec 30 17:04:02 CET 2013: 66: finished (858ms, 500cycles)
Mon Dec 30 17:04:02 CET 2013: 66: No solution found.
Mon Dec 30 17:04:03 CET 2013: 67: finished (1916ms, 500cycles)
Mon Dec 30 17:04:03 CET 2013: 67: No solution found.
Mon Dec 30 17:04:05 CET 2013: 68: finished (1199ms, 500cycles)
Mon Dec 30 17:04:05 CET 2013: 68: No solution found.
Mon Dec 30 17:04:06 CET 2013: 69: finished (978ms, 500cycles)
Mon Dec 30 17:04:06 CET 2013: 69: No solution found.
Mon Dec 30 17:04:08 CET 2013: 70: finished (2036ms, 500cycles)
Mon Dec 30 17:04:08 CET 2013: 70: No solution found.
Mon Dec 30 17:04:10 CET 2013: 71: finished (1928ms, 500cycles)
Mon Dec 30 17:04:10 CET 2013: 71: No solution found.
Mon Dec 30 17:04:10 CET 2013: 72: finished (853ms, 500cycles)
Mon Dec 30 17:04:10 CET 2013: 72: No solution found.
Mon Dec 30 17:04:12 CET 2013: 73: finished (1577ms, 500cycles)
Mon Dec 30 17:04:12 CET 2013: 73: No solution found.
Mon Dec 30 17:04:12 CET 2013: 74: finished (188ms, 82cycles)
Mon Dec 30 17:04:12 CET 2013: 74: Solution found.
Mon Dec 30 17:04:13 CET 2013: 75: finished (1137ms, 500cycles)
Mon Dec 30 17:04:13 CET 2013: 75: No solution found.
Mon Dec 30 17:04:15 CET 2013: 76: finished (1987ms, 500cycles)
Mon Dec 30 17:04:15 CET 2013: 76: No solution found.
Mon Dec 30 17:04:17 CET 2013: 77: finished (1878ms, 500cycles)
Mon Dec 30 17:04:17 CET 2013: 77: No solution found.
Mon Dec 30 17:04:19 CET 2013: 78: finished (1724ms, 500cycles)
Mon Dec 30 17:04:19 CET 2013: 78: No solution found.
Mon Dec 30 17:04:20 CET 2013: 79: finished (1012ms, 500cycles)
Mon Dec 30 17:04:20 CET 2013: 79: No solution found.
Mon Dec 30 17:04:20 CET 2013: 80: finished (105ms, 40cycles)
Mon Dec 30 17:04:20 CET 2013: 80: Solution found.
Mon Dec 30 17:04:21 CET 2013: 81: finished (937ms, 500cycles)
Mon Dec 30 17:04:21 CET 2013: 81: No solution found.
Mon Dec 30 17:04:21 CET 2013: 82: finished (81ms, 40cycles)
Mon Dec 30 17:04:21 CET 2013: 82: Solution found.
Mon Dec 30 17:04:23 CET 2013: 83: finished (1925ms, 500cycles)
Mon Dec 30 17:04:23 CET 2013: 83: No solution found.
Mon Dec 30 17:04:24 CET 2013: 84: finished (917ms, 500cycles)
Mon Dec 30 17:04:24 CET 2013: 84: No solution found.
Mon Dec 30 17:04:25 CET 2013: 85: finished (907ms, 500cycles)
Mon Dec 30 17:04:25 CET 2013: 85: No solution found.
Mon Dec 30 17:04:26 CET 2013: 86: finished (985ms, 500cycles)
Mon Dec 30 17:04:26 CET 2013: 86: No solution found.
Mon Dec 30 17:04:27 CET 2013: 87: finished (1084ms, 500cycles)
Mon Dec 30 17:04:27 CET 2013: 87: No solution found.
Mon Dec 30 17:04:27 CET 2013: 88: finished (62ms, 33cycles)
Mon Dec 30 17:04:27 CET 2013: 88: Solution found.
Mon Dec 30 17:04:29 CET 2013: 89: finished (1867ms, 500cycles)
Mon Dec 30 17:04:29 CET 2013: 89: No solution found.
Mon Dec 30 17:04:30 CET 2013: 90: finished (1063ms, 500cycles)
Mon Dec 30 17:04:30 CET 2013: 90: No solution found.
Mon Dec 30 17:04:31 CET 2013: 91: finished (883ms, 500cycles)
Mon Dec 30 17:04:31 CET 2013: 91: No solution found.
Mon Dec 30 17:04:33 CET 2013: 92: finished (2076ms, 500cycles)
Mon Dec 30 17:04:33 CET 2013: 92: No solution found.
Mon Dec 30 17:04:33 CET 2013: 93: finished (26ms, 11cycles)
Mon Dec 30 17:04:33 CET 2013: 93: Solution found.
Mon Dec 30 17:04:34 CET 2013: 94: finished (998ms, 500cycles)
Mon Dec 30 17:04:34 CET 2013: 94: No solution found.
Mon Dec 30 17:04:35 CET 2013: 95: finished (925ms, 500cycles)
Mon Dec 30 17:04:35 CET 2013: 95: No solution found.
Mon Dec 30 17:04:36 CET 2013: 96: finished (971ms, 500cycles)
Mon Dec 30 17:04:36 CET 2013: 96: No solution found.
Mon Dec 30 17:04:38 CET 2013: 97: finished (2158ms, 500cycles)
Mon Dec 30 17:04:38 CET 2013: 97: No solution found.
Mon Dec 30 17:04:39 CET 2013: 98: finished (1414ms, 500cycles)
Mon Dec 30 17:04:39 CET 2013: 98: No solution found.
Mon Dec 30 17:04:40 CET 2013: 99: finished (975ms, 500cycles)
Mon Dec 30 17:04:40 CET 2013: 99: No solution found.
Mon Dec 30 17:04:40 CET 2013: Solution Found: 17
Mon Dec 30 17:04:40 CET 2013: Avg cycles: 67
Mon Dec 30 17:04:40 CET 2013: Max cycles: 362
Mon Dec 30 17:04:40 CET 2013: Min cycles: 11
Mon Dec 30 17:04:40 CET 2013: No solution found: 83
Mon Dec 30 17:04:40 CET 2013: logging finished. (runtime: 119700ms)
