Fri Dec 27 14:41:16 CET 2013: Problem Count: 100
Fri Dec 27 14:41:16 CET 2013: CandidatesCount: 50
Fri Dec 27 14:41:16 CET 2013: Max Cycles: 500
Fri Dec 27 14:42:28 CET 2013: 78: finished (1059ms, 500cycles)
Fri Dec 27 14:42:28 CET 2013: 78: No solution found.
Fri Dec 27 14:42:29 CET 2013: 79: finished (891ms, 500cycles)
Fri Dec 27 14:42:29 CET 2013: 79: No solution found.
Fri Dec 27 14:42:30 CET 2013: 80: finished (932ms, 500cycles)
Fri Dec 27 14:42:30 CET 2013: 80: No solution found.
Fri Dec 27 14:42:30 CET 2013: 81: finished (246ms, 120cycles)
Fri Dec 27 14:42:30 CET 2013: 81: Solution found.
Fri Dec 27 14:42:31 CET 2013: 82: finished (921ms, 500cycles)
Fri Dec 27 14:42:31 CET 2013: 82: No solution found.
Fri Dec 27 14:42:32 CET 2013: 83: finished (1072ms, 500cycles)
Fri Dec 27 14:42:32 CET 2013: 83: No solution found.
Fri Dec 27 14:42:33 CET 2013: 84: finished (914ms, 500cycles)
Fri Dec 27 14:42:33 CET 2013: 84: No solution found.
Fri Dec 27 14:42:34 CET 2013: 85: finished (901ms, 500cycles)
Fri Dec 27 14:42:34 CET 2013: 85: No solution found.
Fri Dec 27 14:42:35 CET 2013: 86: finished (1032ms, 500cycles)
Fri Dec 27 14:42:35 CET 2013: 86: No solution found.
Fri Dec 27 14:42:36 CET 2013: 87: finished (931ms, 500cycles)
Fri Dec 27 14:42:36 CET 2013: 87: No solution found.
Fri Dec 27 14:42:37 CET 2013: 88: finished (988ms, 500cycles)
Fri Dec 27 14:42:37 CET 2013: 88: No solution found.
Fri Dec 27 14:42:38 CET 2013: 89: finished (849ms, 500cycles)
Fri Dec 27 14:42:38 CET 2013: 89: No solution found.
Fri Dec 27 14:42:39 CET 2013: 90: finished (1064ms, 500cycles)
Fri Dec 27 14:42:39 CET 2013: 90: No solution found.
Fri Dec 27 14:42:40 CET 2013: 91: finished (852ms, 500cycles)
Fri Dec 27 14:42:40 CET 2013: 91: No solution found.
Fri Dec 27 14:42:41 CET 2013: 92: finished (909ms, 500cycles)
Fri Dec 27 14:42:41 CET 2013: 92: No solution found.
Fri Dec 27 14:42:42 CET 2013: 93: finished (934ms, 500cycles)
Fri Dec 27 14:42:42 CET 2013: 93: No solution found.
Fri Dec 27 14:42:43 CET 2013: 94: finished (1023ms, 500cycles)
Fri Dec 27 14:42:43 CET 2013: 94: No solution found.
Fri Dec 27 14:42:44 CET 2013: 95: finished (950ms, 500cycles)
Fri Dec 27 14:42:44 CET 2013: 95: No solution found.
Fri Dec 27 14:42:45 CET 2013: 96: finished (868ms, 500cycles)
Fri Dec 27 14:42:45 CET 2013: 96: No solution found.
Fri Dec 27 14:42:45 CET 2013: 97: finished (132ms, 61cycles)
Fri Dec 27 14:42:45 CET 2013: 97: Solution found.
Fri Dec 27 14:42:45 CET 2013: 98: finished (161ms, 75cycles)
Fri Dec 27 14:42:45 CET 2013: 98: Solution found.
Fri Dec 27 14:42:46 CET 2013: 99: finished (951ms, 500cycles)
Fri Dec 27 14:42:46 CET 2013: 99: No solution found.
Fri Dec 27 14:42:46 CET 2013: Solution Found: 9
Fri Dec 27 14:42:46 CET 2013: Avg cycles: 100
Fri Dec 27 14:42:46 CET 2013: Max cycles: 354
Fri Dec 27 14:42:46 CET 2013: Min cycles: 26
Fri Dec 27 14:42:46 CET 2013: No solution found: 91
Fri Dec 27 14:42:46 CET 2013: logging finished. (runtime: 89842ms)
