Mon May 19 19:29:12 CEST 2014: Problem Count: 50
Mon May 19 19:29:12 CEST 2014: CandidatesCount: 100
Mon May 19 19:29:12 CEST 2014: Max Cycles: 500
Mon May 19 19:30:06 CEST 2014: 58: finished (628ms, 500cycles)
Mon May 19 19:30:06 CEST 2014: 58: No solution found.
Mon May 19 19:30:06 CEST 2014: 59: finished (23ms, 16cycles)
Mon May 19 19:30:06 CEST 2014: 59: Solution found.
Mon May 19 19:30:07 CEST 2014: 60: finished (654ms, 500cycles)
Mon May 19 19:30:07 CEST 2014: 60: No solution found.
Mon May 19 19:30:07 CEST 2014: 61: finished (112ms, 48cycles)
Mon May 19 19:30:07 CEST 2014: 61: Solution found.
Mon May 19 19:30:08 CEST 2014: 62: finished (721ms, 500cycles)
Mon May 19 19:30:08 CEST 2014: 62: No solution found.
Mon May 19 19:30:10 CEST 2014: 63: finished (2103ms, 500cycles)
Mon May 19 19:30:10 CEST 2014: 63: No solution found.
Mon May 19 19:30:13 CEST 2014: 64: finished (3130ms, 500cycles)
Mon May 19 19:30:13 CEST 2014: 64: No solution found.
Mon May 19 19:30:14 CEST 2014: 65: finished (833ms, 500cycles)
Mon May 19 19:30:14 CEST 2014: 65: No solution found.
Mon May 19 19:30:15 CEST 2014: 66: finished (675ms, 500cycles)
Mon May 19 19:30:15 CEST 2014: 66: No solution found.
Mon May 19 19:30:15 CEST 2014: 67: finished (201ms, 85cycles)
Mon May 19 19:30:15 CEST 2014: 67: Solution found.
Mon May 19 19:30:16 CEST 2014: 68: finished (1285ms, 500cycles)
Mon May 19 19:30:16 CEST 2014: 68: No solution found.
Mon May 19 19:30:17 CEST 2014: 69: finished (643ms, 500cycles)
Mon May 19 19:30:17 CEST 2014: 69: No solution found.
Mon May 19 19:30:18 CEST 2014: 70: finished (814ms, 500cycles)
Mon May 19 19:30:18 CEST 2014: 70: No solution found.
Mon May 19 19:30:19 CEST 2014: 71: finished (1478ms, 500cycles)
Mon May 19 19:30:19 CEST 2014: 71: No solution found.
Mon May 19 19:30:20 CEST 2014: 72: finished (662ms, 500cycles)
Mon May 19 19:30:20 CEST 2014: 72: No solution found.
Mon May 19 19:30:21 CEST 2014: 73: finished (1275ms, 500cycles)
Mon May 19 19:30:21 CEST 2014: 73: No solution found.
Mon May 19 19:30:22 CEST 2014: 74: finished (679ms, 500cycles)
Mon May 19 19:30:22 CEST 2014: 74: No solution found.
Mon May 19 19:30:23 CEST 2014: 75: finished (1247ms, 500cycles)
Mon May 19 19:30:23 CEST 2014: 75: No solution found.
Mon May 19 19:30:24 CEST 2014: 76: finished (666ms, 500cycles)
Mon May 19 19:30:24 CEST 2014: 76: No solution found.
Mon May 19 19:30:24 CEST 2014: 77: finished (627ms, 500cycles)
Mon May 19 19:30:24 CEST 2014: 77: No solution found.
Mon May 19 19:30:25 CEST 2014: 78: finished (1167ms, 500cycles)
Mon May 19 19:30:25 CEST 2014: 78: No solution found.
Mon May 19 19:30:26 CEST 2014: 79: finished (679ms, 500cycles)
Mon May 19 19:30:26 CEST 2014: 79: No solution found.
Mon May 19 19:30:28 CEST 2014: 80: finished (1447ms, 500cycles)
Mon May 19 19:30:28 CEST 2014: 80: No solution found.
Mon May 19 19:30:29 CEST 2014: 81: finished (1283ms, 500cycles)
Mon May 19 19:30:29 CEST 2014: 81: No solution found.
Mon May 19 19:30:30 CEST 2014: 82: finished (709ms, 500cycles)
Mon May 19 19:30:30 CEST 2014: 82: No solution found.
Mon May 19 19:30:30 CEST 2014: 83: finished (610ms, 500cycles)
Mon May 19 19:30:30 CEST 2014: 83: No solution found.
Mon May 19 19:30:31 CEST 2014: 84: finished (672ms, 500cycles)
Mon May 19 19:30:31 CEST 2014: 84: No solution found.
Mon May 19 19:30:32 CEST 2014: 85: finished (1260ms, 500cycles)
Mon May 19 19:30:32 CEST 2014: 85: No solution found.
Mon May 19 19:30:33 CEST 2014: 86: finished (1278ms, 500cycles)
Mon May 19 19:30:33 CEST 2014: 86: No solution found.
Mon May 19 19:30:34 CEST 2014: 87: finished (585ms, 500cycles)
Mon May 19 19:30:34 CEST 2014: 87: No solution found.
Mon May 19 19:30:35 CEST 2014: 88: finished (883ms, 500cycles)
Mon May 19 19:30:35 CEST 2014: 88: No solution found.
Mon May 19 19:30:35 CEST 2014: 89: finished (618ms, 500cycles)
Mon May 19 19:30:35 CEST 2014: 89: No solution found.
Mon May 19 19:30:38 CEST 2014: 90: finished (2338ms, 500cycles)
Mon May 19 19:30:38 CEST 2014: 90: No solution found.
Mon May 19 19:30:41 CEST 2014: 91: finished (3573ms, 500cycles)
Mon May 19 19:30:41 CEST 2014: 91: No solution found.
Mon May 19 19:30:43 CEST 2014: 92: finished (1984ms, 500cycles)
Mon May 19 19:30:43 CEST 2014: 92: No solution found.
Mon May 19 19:30:44 CEST 2014: 93: finished (643ms, 500cycles)
Mon May 19 19:30:44 CEST 2014: 93: No solution found.
Mon May 19 19:30:45 CEST 2014: 94: finished (915ms, 500cycles)
Mon May 19 19:30:45 CEST 2014: 94: No solution found.
Mon May 19 19:30:46 CEST 2014: 95: finished (709ms, 500cycles)
Mon May 19 19:30:46 CEST 2014: 95: No solution found.
Mon May 19 19:30:46 CEST 2014: 96: finished (652ms, 500cycles)
Mon May 19 19:30:46 CEST 2014: 96: No solution found.
Mon May 19 19:30:48 CEST 2014: 97: finished (1460ms, 500cycles)
Mon May 19 19:30:48 CEST 2014: 97: No solution found.
Mon May 19 19:30:49 CEST 2014: 98: finished (1094ms, 500cycles)
Mon May 19 19:30:49 CEST 2014: 98: No solution found.
Mon May 19 19:30:50 CEST 2014: 99: finished (668ms, 500cycles)
Mon May 19 19:30:50 CEST 2014: 99: No solution found.
Mon May 19 19:30:50 CEST 2014: Solution Found: 7
Mon May 19 19:30:50 CEST 2014: Avg cycles: 92
Mon May 19 19:30:50 CEST 2014: Max cycles: 222
Mon May 19 19:30:50 CEST 2014: Min cycles: 16
Mon May 19 19:30:50 CEST 2014: No solution found: 93
Mon May 19 19:30:50 CEST 2014: logging finished. (runtime: 97797ms)
