Mon Dec 30 16:15:46 CET 2013: Problem Count: 100
Mon Dec 30 16:15:46 CET 2013: CandidatesCount: 50
Mon Dec 30 16:15:46 CET 2013: Max Cycles: 500
Mon Dec 30 16:16:18 CET 2013: 33: finished (926ms, 500cycles)
Mon Dec 30 16:16:18 CET 2013: 33: No solution found.
Mon Dec 30 16:16:19 CET 2013: 34: finished (867ms, 500cycles)
Mon Dec 30 16:16:19 CET 2013: 34: No solution found.
Mon Dec 30 16:16:20 CET 2013: 35: finished (951ms, 500cycles)
Mon Dec 30 16:16:20 CET 2013: 35: No solution found.
Mon Dec 30 16:16:21 CET 2013: 36: finished (1067ms, 500cycles)
Mon Dec 30 16:16:21 CET 2013: 36: No solution found.
Mon Dec 30 16:16:22 CET 2013: 37: finished (986ms, 500cycles)
Mon Dec 30 16:16:22 CET 2013: 37: No solution found.
Mon Dec 30 16:16:22 CET 2013: 38: finished (887ms, 500cycles)
Mon Dec 30 16:16:22 CET 2013: 38: No solution found.
Mon Dec 30 16:16:23 CET 2013: 39: finished (888ms, 500cycles)
Mon Dec 30 16:16:23 CET 2013: 39: No solution found.
Mon Dec 30 16:16:24 CET 2013: 40: finished (882ms, 500cycles)
Mon Dec 30 16:16:24 CET 2013: 40: No solution found.
Mon Dec 30 16:16:25 CET 2013: 41: finished (880ms, 500cycles)
Mon Dec 30 16:16:25 CET 2013: 41: No solution found.
Mon Dec 30 16:16:25 CET 2013: 42: finished (190ms, 102cycles)
Mon Dec 30 16:16:25 CET 2013: 42: Solution found.
Mon Dec 30 16:16:26 CET 2013: 43: finished (874ms, 500cycles)
Mon Dec 30 16:16:26 CET 2013: 43: No solution found.
Mon Dec 30 16:16:27 CET 2013: 44: finished (920ms, 500cycles)
Mon Dec 30 16:16:27 CET 2013: 44: No solution found.
Mon Dec 30 16:16:28 CET 2013: 45: finished (1233ms, 500cycles)
Mon Dec 30 16:16:28 CET 2013: 45: No solution found.
Mon Dec 30 16:16:29 CET 2013: 46: finished (905ms, 500cycles)
Mon Dec 30 16:16:29 CET 2013: 46: No solution found.
Mon Dec 30 16:16:30 CET 2013: 47: finished (913ms, 500cycles)
Mon Dec 30 16:16:30 CET 2013: 47: No solution found.
Mon Dec 30 16:16:31 CET 2013: 48: finished (935ms, 500cycles)
Mon Dec 30 16:16:31 CET 2013: 48: No solution found.
Mon Dec 30 16:16:32 CET 2013: 49: finished (928ms, 500cycles)
Mon Dec 30 16:16:32 CET 2013: 49: No solution found.
Mon Dec 30 16:16:33 CET 2013: 50: finished (813ms, 500cycles)
Mon Dec 30 16:16:33 CET 2013: 50: No solution found.
Mon Dec 30 16:16:34 CET 2013: 51: finished (881ms, 500cycles)
Mon Dec 30 16:16:34 CET 2013: 51: No solution found.
Mon Dec 30 16:16:35 CET 2013: 52: finished (914ms, 500cycles)
Mon Dec 30 16:16:35 CET 2013: 52: No solution found.
Mon Dec 30 16:16:35 CET 2013: 53: finished (28ms, 15cycles)
Mon Dec 30 16:16:35 CET 2013: 53: Solution found.
Mon Dec 30 16:16:36 CET 2013: 54: finished (886ms, 500cycles)
Mon Dec 30 16:16:36 CET 2013: 54: No solution found.
Mon Dec 30 16:16:36 CET 2013: 55: finished (867ms, 500cycles)
Mon Dec 30 16:16:36 CET 2013: 55: No solution found.
Mon Dec 30 16:16:38 CET 2013: 56: finished (1083ms, 500cycles)
Mon Dec 30 16:16:38 CET 2013: 56: No solution found.
Mon Dec 30 16:16:38 CET 2013: 57: finished (818ms, 500cycles)
Mon Dec 30 16:16:38 CET 2013: 57: No solution found.
Mon Dec 30 16:16:38 CET 2013: 58: finished (166ms, 70cycles)
Mon Dec 30 16:16:38 CET 2013: 58: Solution found.
Mon Dec 30 16:16:39 CET 2013: 59: finished (879ms, 500cycles)
Mon Dec 30 16:16:39 CET 2013: 59: No solution found.
Mon Dec 30 16:16:40 CET 2013: 60: finished (860ms, 500cycles)
Mon Dec 30 16:16:40 CET 2013: 60: No solution found.
Mon Dec 30 16:16:40 CET 2013: 61: finished (189ms, 84cycles)
Mon Dec 30 16:16:40 CET 2013: 61: Solution found.
Mon Dec 30 16:16:41 CET 2013: 62: finished (924ms, 500cycles)
Mon Dec 30 16:16:41 CET 2013: 62: No solution found.
Mon Dec 30 16:16:42 CET 2013: 63: finished (893ms, 500cycles)
Mon Dec 30 16:16:42 CET 2013: 63: No solution found.
Mon Dec 30 16:16:43 CET 2013: 64: finished (884ms, 500cycles)
Mon Dec 30 16:16:43 CET 2013: 64: No solution found.
Mon Dec 30 16:16:44 CET 2013: 65: finished (884ms, 500cycles)
Mon Dec 30 16:16:44 CET 2013: 65: No solution found.
Mon Dec 30 16:16:45 CET 2013: 66: finished (828ms, 500cycles)
Mon Dec 30 16:16:45 CET 2013: 66: No solution found.
Mon Dec 30 16:16:46 CET 2013: 67: finished (876ms, 500cycles)
Mon Dec 30 16:16:46 CET 2013: 67: No solution found.
Mon Dec 30 16:16:47 CET 2013: 68: finished (883ms, 500cycles)
Mon Dec 30 16:16:47 CET 2013: 68: No solution found.
Mon Dec 30 16:16:47 CET 2013: 69: finished (854ms, 500cycles)
Mon Dec 30 16:16:47 CET 2013: 69: No solution found.
Mon Dec 30 16:16:48 CET 2013: 70: finished (846ms, 500cycles)
Mon Dec 30 16:16:48 CET 2013: 70: No solution found.
Mon Dec 30 16:16:48 CET 2013: 71: finished (86ms, 45cycles)
Mon Dec 30 16:16:48 CET 2013: 71: Solution found.
Mon Dec 30 16:16:49 CET 2013: 72: finished (843ms, 500cycles)
Mon Dec 30 16:16:49 CET 2013: 72: No solution found.
Mon Dec 30 16:16:50 CET 2013: 73: finished (893ms, 500cycles)
Mon Dec 30 16:16:50 CET 2013: 73: No solution found.
Mon Dec 30 16:16:51 CET 2013: 74: finished (771ms, 500cycles)
Mon Dec 30 16:16:51 CET 2013: 74: No solution found.
Mon Dec 30 16:16:52 CET 2013: 75: finished (888ms, 500cycles)
Mon Dec 30 16:16:52 CET 2013: 75: No solution found.
Mon Dec 30 16:16:53 CET 2013: 76: finished (946ms, 500cycles)
Mon Dec 30 16:16:53 CET 2013: 76: No solution found.
Mon Dec 30 16:16:54 CET 2013: 77: finished (903ms, 500cycles)
Mon Dec 30 16:16:54 CET 2013: 77: No solution found.
Mon Dec 30 16:16:55 CET 2013: 78: finished (930ms, 500cycles)
Mon Dec 30 16:16:55 CET 2013: 78: No solution found.
Mon Dec 30 16:16:55 CET 2013: 79: finished (803ms, 500cycles)
Mon Dec 30 16:16:55 CET 2013: 79: No solution found.
Mon Dec 30 16:16:56 CET 2013: 80: finished (894ms, 500cycles)
Mon Dec 30 16:16:56 CET 2013: 80: No solution found.
Mon Dec 30 16:16:57 CET 2013: 81: finished (944ms, 500cycles)
Mon Dec 30 16:16:57 CET 2013: 81: No solution found.
Mon Dec 30 16:16:58 CET 2013: 82: finished (846ms, 500cycles)
Mon Dec 30 16:16:58 CET 2013: 82: No solution found.
Mon Dec 30 16:16:58 CET 2013: 83: finished (199ms, 88cycles)
Mon Dec 30 16:16:58 CET 2013: 83: Solution found.
Mon Dec 30 16:16:59 CET 2013: 84: finished (901ms, 500cycles)
Mon Dec 30 16:16:59 CET 2013: 84: No solution found.
Mon Dec 30 16:17:00 CET 2013: 85: finished (910ms, 500cycles)
Mon Dec 30 16:17:00 CET 2013: 85: No solution found.
Mon Dec 30 16:17:01 CET 2013: 86: finished (948ms, 500cycles)
Mon Dec 30 16:17:01 CET 2013: 86: No solution found.
Mon Dec 30 16:17:02 CET 2013: 87: finished (546ms, 220cycles)
Mon Dec 30 16:17:02 CET 2013: 87: Solution found.
Mon Dec 30 16:17:02 CET 2013: 88: finished (922ms, 500cycles)
Mon Dec 30 16:17:02 CET 2013: 88: No solution found.
Mon Dec 30 16:17:03 CET 2013: 89: finished (911ms, 500cycles)
Mon Dec 30 16:17:03 CET 2013: 89: No solution found.
Mon Dec 30 16:17:04 CET 2013: 90: finished (946ms, 500cycles)
Mon Dec 30 16:17:04 CET 2013: 90: No solution found.
Mon Dec 30 16:17:05 CET 2013: 91: finished (910ms, 500cycles)
Mon Dec 30 16:17:05 CET 2013: 91: No solution found.
Mon Dec 30 16:17:07 CET 2013: 92: finished (1282ms, 500cycles)
Mon Dec 30 16:17:07 CET 2013: 92: No solution found.
Mon Dec 30 16:17:07 CET 2013: 93: finished (899ms, 500cycles)
Mon Dec 30 16:17:07 CET 2013: 93: No solution found.
Mon Dec 30 16:17:08 CET 2013: 94: finished (899ms, 500cycles)
Mon Dec 30 16:17:08 CET 2013: 94: No solution found.
Mon Dec 30 16:17:10 CET 2013: 95: finished (1281ms, 500cycles)
Mon Dec 30 16:17:10 CET 2013: 95: No solution found.
Mon Dec 30 16:17:10 CET 2013: 96: finished (822ms, 500cycles)
Mon Dec 30 16:17:10 CET 2013: 96: No solution found.
Mon Dec 30 16:17:11 CET 2013: 97: finished (827ms, 500cycles)
Mon Dec 30 16:17:11 CET 2013: 97: No solution found.
Mon Dec 30 16:17:12 CET 2013: 98: finished (825ms, 500cycles)
Mon Dec 30 16:17:12 CET 2013: 98: No solution found.
Mon Dec 30 16:17:13 CET 2013: 99: finished (907ms, 500cycles)
Mon Dec 30 16:17:13 CET 2013: 99: No solution found.
Mon Dec 30 16:17:13 CET 2013: Solution Found: 9
Mon Dec 30 16:17:13 CET 2013: Avg cycles: 117
Mon Dec 30 16:17:13 CET 2013: Max cycles: 357
Mon Dec 30 16:17:13 CET 2013: Min cycles: 15
Mon Dec 30 16:17:13 CET 2013: No solution found: 91
Mon Dec 30 16:17:13 CET 2013: logging finished. (runtime: 86759ms)
