Mon May 19 11:39:42 CEST 2014: Problem Count: 250
Mon May 19 11:39:42 CEST 2014: CandidatesCount: 100
Mon May 19 11:39:42 CEST 2014: Max Cycles: 500
Mon May 19 11:39:51 CEST 2014: 0: finished (8638ms, 500cycles)
Mon May 19 11:39:51 CEST 2014: 0: No solution found.
Mon May 19 11:40:01 CEST 2014: 1: finished (9619ms, 500cycles)
Mon May 19 11:40:01 CEST 2014: 1: No solution found.
Mon May 19 11:40:10 CEST 2014: 2: finished (9199ms, 500cycles)
Mon May 19 11:40:10 CEST 2014: 2: No solution found.
Mon May 19 11:40:19 CEST 2014: 3: finished (8941ms, 500cycles)
Mon May 19 11:40:19 CEST 2014: 3: No solution found.
Mon May 19 11:40:32 CEST 2014: 4: finished (12887ms, 500cycles)
Mon May 19 11:40:32 CEST 2014: 4: No solution found.
Mon May 19 11:40:41 CEST 2014: 5: finished (8990ms, 500cycles)
Mon May 19 11:40:41 CEST 2014: 5: No solution found.
Mon May 19 11:40:53 CEST 2014: 6: finished (12087ms, 500cycles)
Mon May 19 11:40:53 CEST 2014: 6: No solution found.
Mon May 19 11:41:02 CEST 2014: 7: finished (9184ms, 500cycles)
Mon May 19 11:41:02 CEST 2014: 7: No solution found.
Mon May 19 11:41:14 CEST 2014: 8: finished (11812ms, 500cycles)
Mon May 19 11:41:14 CEST 2014: 8: No solution found.
Mon May 19 11:41:23 CEST 2014: 9: finished (9434ms, 500cycles)
Mon May 19 11:41:23 CEST 2014: 9: No solution found.
Mon May 19 11:41:24 CEST 2014: 10: finished (1170ms, 62cycles)
Mon May 19 11:41:24 CEST 2014: 10: Solution found.
Mon May 19 11:41:34 CEST 2014: 11: finished (9491ms, 500cycles)
Mon May 19 11:41:34 CEST 2014: 11: No solution found.
Mon May 19 11:41:43 CEST 2014: 12: finished (9196ms, 500cycles)
Mon May 19 11:41:43 CEST 2014: 12: No solution found.
Mon May 19 11:41:52 CEST 2014: 13: finished (9380ms, 500cycles)
Mon May 19 11:41:52 CEST 2014: 13: No solution found.
Mon May 19 11:42:03 CEST 2014: 14: finished (11183ms, 500cycles)
Mon May 19 11:42:03 CEST 2014: 14: No solution found.
