Mon May 19 20:06:04 CEST 2014: Problem Count: 100
Mon May 19 20:06:04 CEST 2014: CandidatesCount: 150
Mon May 19 20:06:04 CEST 2014: Max Cycles: 500
Mon May 19 20:06:05 CEST 2014: 0: finished (435ms, 60cycles)
Mon May 19 20:06:05 CEST 2014: 0: Solution found.
Mon May 19 20:06:07 CEST 2014: 1: finished (2554ms, 500cycles)
Mon May 19 20:06:07 CEST 2014: 1: No solution found.
Mon May 19 20:06:08 CEST 2014: 2: finished (323ms, 54cycles)
Mon May 19 20:06:08 CEST 2014: 2: Solution found.
Mon May 19 20:06:10 CEST 2014: 3: finished (2818ms, 500cycles)
Mon May 19 20:06:10 CEST 2014: 3: No solution found.
Mon May 19 20:06:13 CEST 2014: 4: finished (3015ms, 500cycles)
Mon May 19 20:06:13 CEST 2014: 4: No solution found.
Mon May 19 20:06:16 CEST 2014: 5: finished (2863ms, 500cycles)
Mon May 19 20:06:16 CEST 2014: 5: No solution found.
Mon May 19 20:06:20 CEST 2014: 6: finished (3948ms, 500cycles)
Mon May 19 20:06:20 CEST 2014: 6: No solution found.
Mon May 19 20:06:26 CEST 2014: 7: finished (5511ms, 500cycles)
Mon May 19 20:06:26 CEST 2014: 7: No solution found.
Mon May 19 20:06:26 CEST 2014: 8: finished (262ms, 16cycles)
Mon May 19 20:06:26 CEST 2014: 8: Solution found.
Mon May 19 20:06:29 CEST 2014: 9: finished (3432ms, 500cycles)
Mon May 19 20:06:29 CEST 2014: 9: No solution found.
Mon May 19 20:06:33 CEST 2014: 10: finished (3637ms, 500cycles)
Mon May 19 20:06:33 CEST 2014: 10: No solution found.
Mon May 19 20:06:36 CEST 2014: 11: finished (2822ms, 500cycles)
Mon May 19 20:06:36 CEST 2014: 11: No solution found.
Mon May 19 20:06:39 CEST 2014: 12: finished (2629ms, 500cycles)
Mon May 19 20:06:39 CEST 2014: 12: No solution found.
Mon May 19 20:06:41 CEST 2014: 13: finished (2819ms, 500cycles)
Mon May 19 20:06:41 CEST 2014: 13: No solution found.
Mon May 19 20:06:44 CEST 2014: 14: finished (2879ms, 500cycles)
Mon May 19 20:06:44 CEST 2014: 14: No solution found.
Mon May 19 20:06:47 CEST 2014: 15: finished (2968ms, 500cycles)
Mon May 19 20:06:47 CEST 2014: 15: No solution found.
Mon May 19 20:06:48 CEST 2014: 16: finished (429ms, 62cycles)
Mon May 19 20:06:48 CEST 2014: 16: Solution found.
Mon May 19 20:06:50 CEST 2014: 17: finished (2778ms, 500cycles)
Mon May 19 20:06:50 CEST 2014: 17: No solution found.
Mon May 19 20:06:53 CEST 2014: 18: finished (2788ms, 500cycles)
Mon May 19 20:06:53 CEST 2014: 18: No solution found.
Mon May 19 20:06:56 CEST 2014: 19: finished (2901ms, 500cycles)
Mon May 19 20:06:56 CEST 2014: 19: No solution found.
Mon May 19 20:07:00 CEST 2014: 20: finished (3916ms, 500cycles)
Mon May 19 20:07:00 CEST 2014: 20: No solution found.
Mon May 19 20:07:02 CEST 2014: 21: finished (2119ms, 137cycles)
Mon May 19 20:07:02 CEST 2014: 21: Solution found.
Mon May 19 20:07:06 CEST 2014: 22: finished (4144ms, 500cycles)
Mon May 19 20:07:06 CEST 2014: 22: No solution found.
Mon May 19 20:07:09 CEST 2014: 23: finished (2751ms, 500cycles)
Mon May 19 20:07:09 CEST 2014: 23: No solution found.
Mon May 19 20:07:12 CEST 2014: 24: finished (3025ms, 500cycles)
Mon May 19 20:07:12 CEST 2014: 24: No solution found.
Mon May 19 20:07:15 CEST 2014: 25: finished (2812ms, 500cycles)
Mon May 19 20:07:15 CEST 2014: 25: No solution found.
Mon May 19 20:07:16 CEST 2014: 26: finished (1012ms, 172cycles)
