Mon Dec 30 02:17:52 CET 2013: Problem Count: 50
Mon Dec 30 02:17:52 CET 2013: CandidatesCount: 50
Mon Dec 30 02:17:52 CET 2013: Max Cycles: 500
Mon Dec 30 02:18:12 CET 2013: 24: finished (565ms, 500cycles)
Mon Dec 30 02:18:12 CET 2013: 24: No solution found.
Mon Dec 30 02:18:12 CET 2013: 25: finished (656ms, 500cycles)
Mon Dec 30 02:18:12 CET 2013: 25: No solution found.
Mon Dec 30 02:18:13 CET 2013: 26: finished (628ms, 500cycles)
Mon Dec 30 02:18:13 CET 2013: 26: No solution found.
Mon Dec 30 02:18:14 CET 2013: 27: finished (616ms, 500cycles)
Mon Dec 30 02:18:14 CET 2013: 27: No solution found.
Mon Dec 30 02:18:15 CET 2013: 28: finished (1156ms, 500cycles)
Mon Dec 30 02:18:15 CET 2013: 28: No solution found.
Mon Dec 30 02:18:15 CET 2013: 29: finished (655ms, 500cycles)
Mon Dec 30 02:18:15 CET 2013: 29: No solution found.
Mon Dec 30 02:18:16 CET 2013: 30: finished (822ms, 500cycles)
Mon Dec 30 02:18:16 CET 2013: 30: No solution found.
Mon Dec 30 02:18:17 CET 2013: 31: finished (746ms, 500cycles)
Mon Dec 30 02:18:17 CET 2013: 31: No solution found.
Mon Dec 30 02:18:18 CET 2013: 32: finished (1147ms, 500cycles)
Mon Dec 30 02:18:18 CET 2013: 32: No solution found.
Mon Dec 30 02:18:19 CET 2013: 33: finished (564ms, 500cycles)
Mon Dec 30 02:18:19 CET 2013: 33: No solution found.
Mon Dec 30 02:18:20 CET 2013: 34: finished (1027ms, 500cycles)
Mon Dec 30 02:18:20 CET 2013: 34: No solution found.
Mon Dec 30 02:18:21 CET 2013: 35: finished (877ms, 500cycles)
Mon Dec 30 02:18:21 CET 2013: 35: No solution found.
Mon Dec 30 02:18:21 CET 2013: 36: finished (858ms, 500cycles)
Mon Dec 30 02:18:21 CET 2013: 36: No solution found.
Mon Dec 30 02:18:22 CET 2013: 37: finished (673ms, 500cycles)
Mon Dec 30 02:18:22 CET 2013: 37: No solution found.
Mon Dec 30 02:18:22 CET 2013: 38: finished (76ms, 59cycles)
Mon Dec 30 02:18:22 CET 2013: 38: Solution found.
Mon Dec 30 02:18:23 CET 2013: 39: finished (575ms, 500cycles)
Mon Dec 30 02:18:23 CET 2013: 39: No solution found.
Mon Dec 30 02:18:23 CET 2013: 40: finished (561ms, 500cycles)
Mon Dec 30 02:18:23 CET 2013: 40: No solution found.
Mon Dec 30 02:18:24 CET 2013: 41: finished (1079ms, 500cycles)
Mon Dec 30 02:18:24 CET 2013: 41: No solution found.
Mon Dec 30 02:18:25 CET 2013: 42: finished (558ms, 500cycles)
Mon Dec 30 02:18:25 CET 2013: 42: No solution found.
Mon Dec 30 02:18:26 CET 2013: 43: finished (612ms, 500cycles)
Mon Dec 30 02:18:26 CET 2013: 43: No solution found.
Mon Dec 30 02:18:26 CET 2013: 44: finished (590ms, 500cycles)
Mon Dec 30 02:18:26 CET 2013: 44: No solution found.
Mon Dec 30 02:18:27 CET 2013: 45: finished (652ms, 500cycles)
Mon Dec 30 02:18:27 CET 2013: 45: No solution found.
Mon Dec 30 02:18:28 CET 2013: 46: finished (761ms, 500cycles)
Mon Dec 30 02:18:28 CET 2013: 46: No solution found.
Mon Dec 30 02:18:28 CET 2013: 47: finished (652ms, 500cycles)
Mon Dec 30 02:18:28 CET 2013: 47: No solution found.
Mon Dec 30 02:18:29 CET 2013: 48: finished (544ms, 500cycles)
Mon Dec 30 02:18:29 CET 2013: 48: No solution found.
Mon Dec 30 02:18:29 CET 2013: 49: finished (730ms, 500cycles)
Mon Dec 30 02:18:29 CET 2013: 49: No solution found.
Mon Dec 30 02:18:30 CET 2013: 50: finished (897ms, 500cycles)
Mon Dec 30 02:18:30 CET 2013: 50: No solution found.
Mon Dec 30 02:18:31 CET 2013: 51: finished (1110ms, 500cycles)
Mon Dec 30 02:18:31 CET 2013: 51: No solution found.
Mon Dec 30 02:18:32 CET 2013: 52: finished (572ms, 500cycles)
Mon Dec 30 02:18:32 CET 2013: 52: No solution found.
Mon Dec 30 02:18:33 CET 2013: 53: finished (1048ms, 500cycles)
Mon Dec 30 02:18:33 CET 2013: 53: No solution found.
Mon Dec 30 02:18:33 CET 2013: 54: finished (69ms, 50cycles)
Mon Dec 30 02:18:33 CET 2013: 54: Solution found.
Mon Dec 30 02:18:34 CET 2013: 55: finished (937ms, 500cycles)
Mon Dec 30 02:18:34 CET 2013: 55: No solution found.
Mon Dec 30 02:18:35 CET 2013: 56: finished (1063ms, 500cycles)
Mon Dec 30 02:18:35 CET 2013: 56: No solution found.
Mon Dec 30 02:18:35 CET 2013: 57: finished (22ms, 18cycles)
Mon Dec 30 02:18:35 CET 2013: 57: Solution found.
Mon Dec 30 02:18:36 CET 2013: 58: finished (1132ms, 500cycles)
Mon Dec 30 02:18:36 CET 2013: 58: No solution found.
Mon Dec 30 02:18:37 CET 2013: 59: finished (724ms, 500cycles)
Mon Dec 30 02:18:37 CET 2013: 59: No solution found.
Mon Dec 30 02:18:38 CET 2013: 60: finished (1097ms, 500cycles)
Mon Dec 30 02:18:38 CET 2013: 60: No solution found.
Mon Dec 30 02:18:39 CET 2013: 61: finished (640ms, 500cycles)
Mon Dec 30 02:18:39 CET 2013: 61: No solution found.
Mon Dec 30 02:18:39 CET 2013: 62: finished (605ms, 500cycles)
Mon Dec 30 02:18:39 CET 2013: 62: No solution found.
Mon Dec 30 02:18:40 CET 2013: 63: finished (885ms, 500cycles)
Mon Dec 30 02:18:40 CET 2013: 63: No solution found.
Mon Dec 30 02:18:41 CET 2013: 64: finished (714ms, 500cycles)
Mon Dec 30 02:18:41 CET 2013: 64: No solution found.
Mon Dec 30 02:18:42 CET 2013: 65: finished (537ms, 500cycles)
Mon Dec 30 02:18:42 CET 2013: 65: No solution found.
Mon Dec 30 02:18:42 CET 2013: 66: finished (538ms, 500cycles)
Mon Dec 30 02:18:42 CET 2013: 66: No solution found.
Mon Dec 30 02:18:43 CET 2013: 67: finished (1138ms, 461cycles)
Mon Dec 30 02:18:43 CET 2013: 67: Solution found.
Mon Dec 30 02:18:44 CET 2013: 68: finished (471ms, 195cycles)
Mon Dec 30 02:18:44 CET 2013: 68: Solution found.
Mon Dec 30 02:18:44 CET 2013: 69: finished (652ms, 500cycles)
Mon Dec 30 02:18:44 CET 2013: 69: No solution found.
Mon Dec 30 02:18:45 CET 2013: 70: finished (454ms, 174cycles)
Mon Dec 30 02:18:45 CET 2013: 70: Solution found.
Mon Dec 30 02:18:45 CET 2013: 71: finished (636ms, 500cycles)
Mon Dec 30 02:18:45 CET 2013: 71: No solution found.
Mon Dec 30 02:18:46 CET 2013: 72: finished (755ms, 500cycles)
Mon Dec 30 02:18:46 CET 2013: 72: No solution found.
Mon Dec 30 02:18:47 CET 2013: 73: finished (664ms, 500cycles)
Mon Dec 30 02:18:47 CET 2013: 73: No solution found.
Mon Dec 30 02:18:47 CET 2013: 74: finished (671ms, 500cycles)
Mon Dec 30 02:18:47 CET 2013: 74: No solution found.
Mon Dec 30 02:18:48 CET 2013: 75: finished (551ms, 227cycles)
Mon Dec 30 02:18:48 CET 2013: 75: Solution found.
Mon Dec 30 02:18:49 CET 2013: 76: finished (650ms, 500cycles)
Mon Dec 30 02:18:49 CET 2013: 76: No solution found.
Mon Dec 30 02:18:50 CET 2013: 77: finished (1145ms, 500cycles)
Mon Dec 30 02:18:50 CET 2013: 77: No solution found.
Mon Dec 30 02:18:50 CET 2013: 78: finished (652ms, 500cycles)
Mon Dec 30 02:18:50 CET 2013: 78: No solution found.
Mon Dec 30 02:18:51 CET 2013: 79: finished (580ms, 500cycles)
Mon Dec 30 02:18:51 CET 2013: 79: No solution found.
Mon Dec 30 02:18:52 CET 2013: 80: finished (1222ms, 500cycles)
Mon Dec 30 02:18:52 CET 2013: 80: No solution found.
Mon Dec 30 02:18:53 CET 2013: 81: finished (616ms, 500cycles)
Mon Dec 30 02:18:53 CET 2013: 81: No solution found.
Mon Dec 30 02:18:54 CET 2013: 82: finished (672ms, 500cycles)
Mon Dec 30 02:18:54 CET 2013: 82: No solution found.
Mon Dec 30 02:18:55 CET 2013: 83: finished (1118ms, 500cycles)
Mon Dec 30 02:18:55 CET 2013: 83: No solution found.
Mon Dec 30 02:18:56 CET 2013: 84: finished (905ms, 500cycles)
Mon Dec 30 02:18:56 CET 2013: 84: No solution found.
Mon Dec 30 02:18:57 CET 2013: 85: finished (1089ms, 480cycles)
Mon Dec 30 02:18:57 CET 2013: 85: Solution found.
Mon Dec 30 02:18:57 CET 2013: 86: finished (586ms, 500cycles)
Mon Dec 30 02:18:57 CET 2013: 86: No solution found.
Mon Dec 30 02:18:58 CET 2013: 87: finished (1131ms, 500cycles)
Mon Dec 30 02:18:58 CET 2013: 87: No solution found.
Mon Dec 30 02:19:00 CET 2013: 88: finished (1196ms, 500cycles)
Mon Dec 30 02:19:00 CET 2013: 88: No solution found.
Mon Dec 30 02:19:00 CET 2013: 89: finished (652ms, 500cycles)
Mon Dec 30 02:19:00 CET 2013: 89: No solution found.
Mon Dec 30 02:19:01 CET 2013: 90: finished (619ms, 500cycles)
Mon Dec 30 02:19:01 CET 2013: 90: No solution found.
Mon Dec 30 02:19:02 CET 2013: 91: finished (904ms, 500cycles)
Mon Dec 30 02:19:02 CET 2013: 91: No solution found.
Mon Dec 30 02:19:03 CET 2013: 92: finished (990ms, 500cycles)
Mon Dec 30 02:19:03 CET 2013: 92: No solution found.
Mon Dec 30 02:19:04 CET 2013: 93: finished (1048ms, 500cycles)
Mon Dec 30 02:19:04 CET 2013: 93: No solution found.
Mon Dec 30 02:19:05 CET 2013: 94: finished (801ms, 500cycles)
Mon Dec 30 02:19:05 CET 2013: 94: No solution found.
Mon Dec 30 02:19:05 CET 2013: 95: finished (724ms, 500cycles)
Mon Dec 30 02:19:05 CET 2013: 95: No solution found.
Mon Dec 30 02:19:06 CET 2013: 96: finished (625ms, 500cycles)
Mon Dec 30 02:19:06 CET 2013: 96: No solution found.
Mon Dec 30 02:19:07 CET 2013: 97: finished (1016ms, 500cycles)
Mon Dec 30 02:19:07 CET 2013: 97: No solution found.
Mon Dec 30 02:19:08 CET 2013: 98: finished (633ms, 500cycles)
Mon Dec 30 02:19:08 CET 2013: 98: No solution found.
Mon Dec 30 02:19:08 CET 2013: 99: finished (802ms, 500cycles)
Mon Dec 30 02:19:08 CET 2013: 99: No solution found.
Mon Dec 30 02:19:08 CET 2013: Solution Found: 9
Mon Dec 30 02:19:08 CET 2013: Avg cycles: 210
Mon Dec 30 02:19:08 CET 2013: Max cycles: 480
Mon Dec 30 02:19:08 CET 2013: Min cycles: 18
Mon Dec 30 02:19:08 CET 2013: No solution found: 91
Mon Dec 30 02:19:08 CET 2013: logging finished. (runtime: 76310ms)
