Mon Dec 30 03:07:13 CET 2013: Problem Count: 100
Mon Dec 30 03:07:13 CET 2013: CandidatesCount: 50
Mon Dec 30 03:07:13 CET 2013: Max Cycles: 500
Mon Dec 30 03:07:36 CET 2013: 24: finished (942ms, 500cycles)
Mon Dec 30 03:07:36 CET 2013: 24: No solution found.
Mon Dec 30 03:07:37 CET 2013: 25: finished (974ms, 500cycles)
Mon Dec 30 03:07:37 CET 2013: 25: No solution found.
Mon Dec 30 03:07:38 CET 2013: 26: finished (945ms, 500cycles)
Mon Dec 30 03:07:38 CET 2013: 26: No solution found.
Mon Dec 30 03:07:40 CET 2013: 27: finished (1368ms, 500cycles)
Mon Dec 30 03:07:40 CET 2013: 27: No solution found.
Mon Dec 30 03:07:41 CET 2013: 28: finished (1382ms, 500cycles)
Mon Dec 30 03:07:41 CET 2013: 28: No solution found.
Mon Dec 30 03:07:42 CET 2013: 29: finished (946ms, 500cycles)
Mon Dec 30 03:07:42 CET 2013: 29: No solution found.
Mon Dec 30 03:07:43 CET 2013: 30: finished (947ms, 500cycles)
Mon Dec 30 03:07:43 CET 2013: 30: No solution found.
Mon Dec 30 03:07:44 CET 2013: 31: finished (948ms, 500cycles)
Mon Dec 30 03:07:44 CET 2013: 31: No solution found.
Mon Dec 30 03:07:45 CET 2013: 32: finished (954ms, 500cycles)
Mon Dec 30 03:07:45 CET 2013: 32: No solution found.
Mon Dec 30 03:07:46 CET 2013: 33: finished (948ms, 500cycles)
Mon Dec 30 03:07:46 CET 2013: 33: No solution found.
Mon Dec 30 03:07:46 CET 2013: 34: finished (144ms, 54cycles)
Mon Dec 30 03:07:46 CET 2013: 34: Solution found.
Mon Dec 30 03:07:47 CET 2013: 35: finished (998ms, 500cycles)
Mon Dec 30 03:07:47 CET 2013: 35: No solution found.
Mon Dec 30 03:07:48 CET 2013: 36: finished (960ms, 500cycles)
Mon Dec 30 03:07:48 CET 2013: 36: No solution found.
Mon Dec 30 03:07:49 CET 2013: 37: finished (956ms, 500cycles)
Mon Dec 30 03:07:49 CET 2013: 37: No solution found.
Mon Dec 30 03:07:50 CET 2013: 38: finished (980ms, 500cycles)
Mon Dec 30 03:07:50 CET 2013: 38: No solution found.
Mon Dec 30 03:07:51 CET 2013: 39: finished (958ms, 500cycles)
Mon Dec 30 03:07:51 CET 2013: 39: No solution found.
Mon Dec 30 03:07:52 CET 2013: 40: finished (912ms, 500cycles)
Mon Dec 30 03:07:52 CET 2013: 40: No solution found.
Mon Dec 30 03:07:53 CET 2013: 41: finished (911ms, 500cycles)
Mon Dec 30 03:07:53 CET 2013: 41: No solution found.
Mon Dec 30 03:07:54 CET 2013: 42: finished (1143ms, 500cycles)
Mon Dec 30 03:07:54 CET 2013: 42: No solution found.
Mon Dec 30 03:07:55 CET 2013: 43: finished (1050ms, 500cycles)
Mon Dec 30 03:07:55 CET 2013: 43: No solution found.
Mon Dec 30 03:07:56 CET 2013: 44: finished (948ms, 500cycles)
Mon Dec 30 03:07:56 CET 2013: 44: No solution found.
Mon Dec 30 03:07:57 CET 2013: 45: finished (925ms, 500cycles)
Mon Dec 30 03:07:57 CET 2013: 45: No solution found.
Mon Dec 30 03:07:58 CET 2013: 46: finished (980ms, 500cycles)
Mon Dec 30 03:07:58 CET 2013: 46: No solution found.
Mon Dec 30 03:07:59 CET 2013: 47: finished (942ms, 500cycles)
Mon Dec 30 03:07:59 CET 2013: 47: No solution found.
Mon Dec 30 03:08:00 CET 2013: 48: finished (1029ms, 389cycles)
Mon Dec 30 03:08:00 CET 2013: 48: Solution found.
Mon Dec 30 03:08:01 CET 2013: 49: finished (1025ms, 500cycles)
Mon Dec 30 03:08:01 CET 2013: 49: No solution found.
Mon Dec 30 03:08:02 CET 2013: 50: finished (896ms, 500cycles)
Mon Dec 30 03:08:02 CET 2013: 50: No solution found.
Mon Dec 30 03:08:03 CET 2013: 51: finished (933ms, 500cycles)
Mon Dec 30 03:08:03 CET 2013: 51: No solution found.
Mon Dec 30 03:08:04 CET 2013: 52: finished (958ms, 500cycles)
Mon Dec 30 03:08:04 CET 2013: 52: No solution found.
Mon Dec 30 03:08:05 CET 2013: 53: finished (1306ms, 500cycles)
Mon Dec 30 03:08:05 CET 2013: 53: No solution found.
Mon Dec 30 03:08:06 CET 2013: 54: finished (961ms, 500cycles)
Mon Dec 30 03:08:06 CET 2013: 54: No solution found.
Mon Dec 30 03:08:07 CET 2013: 55: finished (1250ms, 500cycles)
Mon Dec 30 03:08:07 CET 2013: 55: No solution found.
Mon Dec 30 03:08:08 CET 2013: 56: finished (876ms, 500cycles)
Mon Dec 30 03:08:08 CET 2013: 56: No solution found.
Mon Dec 30 03:08:09 CET 2013: 57: finished (854ms, 500cycles)
Mon Dec 30 03:08:09 CET 2013: 57: No solution found.
Mon Dec 30 03:08:10 CET 2013: 58: finished (943ms, 500cycles)
Mon Dec 30 03:08:10 CET 2013: 58: No solution found.
Mon Dec 30 03:08:11 CET 2013: 59: finished (937ms, 500cycles)
Mon Dec 30 03:08:11 CET 2013: 59: No solution found.
Mon Dec 30 03:08:12 CET 2013: 60: finished (1292ms, 500cycles)
Mon Dec 30 03:08:12 CET 2013: 60: No solution found.
Mon Dec 30 03:08:13 CET 2013: 61: finished (948ms, 500cycles)
Mon Dec 30 03:08:13 CET 2013: 61: No solution found.
Mon Dec 30 03:08:14 CET 2013: 62: finished (1394ms, 500cycles)
Mon Dec 30 03:08:14 CET 2013: 62: No solution found.
Mon Dec 30 03:08:15 CET 2013: 63: finished (1007ms, 500cycles)
Mon Dec 30 03:08:15 CET 2013: 63: No solution found.
Mon Dec 30 03:08:16 CET 2013: 64: finished (938ms, 500cycles)
Mon Dec 30 03:08:16 CET 2013: 64: No solution found.
Mon Dec 30 03:08:17 CET 2013: 65: finished (926ms, 500cycles)
Mon Dec 30 03:08:17 CET 2013: 65: No solution found.
Mon Dec 30 03:08:17 CET 2013: 66: finished (240ms, 123cycles)
Mon Dec 30 03:08:17 CET 2013: 66: Solution found.
Mon Dec 30 03:08:18 CET 2013: 67: finished (939ms, 500cycles)
Mon Dec 30 03:08:18 CET 2013: 67: No solution found.
Mon Dec 30 03:08:20 CET 2013: 68: finished (1390ms, 500cycles)
Mon Dec 30 03:08:20 CET 2013: 68: No solution found.
Mon Dec 30 03:08:20 CET 2013: 69: finished (161ms, 82cycles)
Mon Dec 30 03:08:20 CET 2013: 69: Solution found.
Mon Dec 30 03:08:21 CET 2013: 70: finished (896ms, 500cycles)
Mon Dec 30 03:08:21 CET 2013: 70: No solution found.
Mon Dec 30 03:08:22 CET 2013: 71: finished (1006ms, 500cycles)
Mon Dec 30 03:08:22 CET 2013: 71: No solution found.
Mon Dec 30 03:08:23 CET 2013: 72: finished (949ms, 500cycles)
Mon Dec 30 03:08:23 CET 2013: 72: No solution found.
Mon Dec 30 03:08:24 CET 2013: 73: finished (966ms, 500cycles)
Mon Dec 30 03:08:24 CET 2013: 73: No solution found.
Mon Dec 30 03:08:25 CET 2013: 74: finished (942ms, 500cycles)
Mon Dec 30 03:08:25 CET 2013: 74: No solution found.
Mon Dec 30 03:08:26 CET 2013: 75: finished (981ms, 500cycles)
Mon Dec 30 03:08:26 CET 2013: 75: No solution found.
Mon Dec 30 03:08:27 CET 2013: 76: finished (950ms, 500cycles)
Mon Dec 30 03:08:27 CET 2013: 76: No solution found.
Mon Dec 30 03:08:28 CET 2013: 77: finished (1005ms, 500cycles)
Mon Dec 30 03:08:28 CET 2013: 77: No solution found.
Mon Dec 30 03:08:29 CET 2013: 78: finished (920ms, 500cycles)
Mon Dec 30 03:08:29 CET 2013: 78: No solution found.
Mon Dec 30 03:08:29 CET 2013: 79: finished (941ms, 500cycles)
Mon Dec 30 03:08:29 CET 2013: 79: No solution found.
Mon Dec 30 03:08:30 CET 2013: 80: finished (975ms, 500cycles)
Mon Dec 30 03:08:30 CET 2013: 80: No solution found.
Mon Dec 30 03:08:31 CET 2013: 81: finished (958ms, 500cycles)
Mon Dec 30 03:08:31 CET 2013: 81: No solution found.
Mon Dec 30 03:08:32 CET 2013: 82: finished (838ms, 500cycles)
Mon Dec 30 03:08:32 CET 2013: 82: No solution found.
Mon Dec 30 03:08:33 CET 2013: 83: finished (961ms, 500cycles)
Mon Dec 30 03:08:33 CET 2013: 83: No solution found.
Mon Dec 30 03:08:34 CET 2013: 84: finished (922ms, 500cycles)
Mon Dec 30 03:08:34 CET 2013: 84: No solution found.
Mon Dec 30 03:08:35 CET 2013: 85: finished (968ms, 500cycles)
Mon Dec 30 03:08:35 CET 2013: 85: No solution found.
Mon Dec 30 03:08:36 CET 2013: 86: finished (979ms, 500cycles)
Mon Dec 30 03:08:36 CET 2013: 86: No solution found.
Mon Dec 30 03:08:37 CET 2013: 87: finished (969ms, 500cycles)
Mon Dec 30 03:08:37 CET 2013: 87: No solution found.
Mon Dec 30 03:08:38 CET 2013: 88: finished (956ms, 500cycles)
Mon Dec 30 03:08:38 CET 2013: 88: No solution found.
Mon Dec 30 03:08:39 CET 2013: 89: finished (908ms, 500cycles)
Mon Dec 30 03:08:39 CET 2013: 89: No solution found.
Mon Dec 30 03:08:40 CET 2013: 90: finished (1095ms, 500cycles)
Mon Dec 30 03:08:40 CET 2013: 90: No solution found.
Mon Dec 30 03:08:41 CET 2013: 91: finished (965ms, 500cycles)
Mon Dec 30 03:08:41 CET 2013: 91: No solution found.
Mon Dec 30 03:08:42 CET 2013: 92: finished (971ms, 500cycles)
Mon Dec 30 03:08:42 CET 2013: 92: No solution found.
Mon Dec 30 03:08:43 CET 2013: 93: finished (942ms, 500cycles)
Mon Dec 30 03:08:43 CET 2013: 93: No solution found.
Mon Dec 30 03:08:44 CET 2013: 94: finished (965ms, 500cycles)
Mon Dec 30 03:08:44 CET 2013: 94: No solution found.
Mon Dec 30 03:08:45 CET 2013: 95: finished (888ms, 500cycles)
Mon Dec 30 03:08:45 CET 2013: 95: No solution found.
Mon Dec 30 03:08:46 CET 2013: 96: finished (932ms, 500cycles)
Mon Dec 30 03:08:46 CET 2013: 96: No solution found.
Mon Dec 30 03:08:47 CET 2013: 97: finished (952ms, 500cycles)
Mon Dec 30 03:08:47 CET 2013: 97: No solution found.
Mon Dec 30 03:08:48 CET 2013: 98: finished (964ms, 500cycles)
Mon Dec 30 03:08:48 CET 2013: 98: No solution found.
Mon Dec 30 03:08:49 CET 2013: 99: finished (981ms, 500cycles)
Mon Dec 30 03:08:49 CET 2013: 99: No solution found.
Mon Dec 30 03:08:49 CET 2013: Solution Found: 5
Mon Dec 30 03:08:49 CET 2013: Avg cycles: 138
Mon Dec 30 03:08:49 CET 2013: Max cycles: 389
Mon Dec 30 03:08:49 CET 2013: Min cycles: 44
Mon Dec 30 03:08:49 CET 2013: No solution found: 95
Mon Dec 30 03:08:49 CET 2013: logging finished. (runtime: 95903ms)
