Mon Dec 30 02:48:02 CET 2013: Problem Count: 50
Mon Dec 30 02:48:02 CET 2013: CandidatesCount: 100
Mon Dec 30 02:48:02 CET 2013: Max Cycles: 500
Mon Dec 30 02:49:10 CET 2013: 47: finished (2074ms, 500cycles)
Mon Dec 30 02:49:10 CET 2013: 47: No solution found.
Mon Dec 30 02:49:11 CET 2013: 48: finished (1233ms, 500cycles)
Mon Dec 30 02:49:11 CET 2013: 48: No solution found.
Mon Dec 30 02:49:13 CET 2013: 49: finished (1980ms, 500cycles)
Mon Dec 30 02:49:13 CET 2013: 49: No solution found.
Mon Dec 30 02:49:15 CET 2013: 50: finished (1909ms, 500cycles)
Mon Dec 30 02:49:15 CET 2013: 50: No solution found.
Mon Dec 30 02:49:17 CET 2013: 51: finished (1979ms, 500cycles)
Mon Dec 30 02:49:17 CET 2013: 51: No solution found.
Mon Dec 30 02:49:18 CET 2013: 52: finished (1211ms, 500cycles)
Mon Dec 30 02:49:18 CET 2013: 52: No solution found.
Mon Dec 30 02:49:20 CET 2013: 53: finished (1339ms, 500cycles)
Mon Dec 30 02:49:20 CET 2013: 53: No solution found.
Mon Dec 30 02:49:21 CET 2013: 54: finished (1425ms, 500cycles)
Mon Dec 30 02:49:21 CET 2013: 54: No solution found.
Mon Dec 30 02:49:23 CET 2013: 55: finished (1721ms, 500cycles)
Mon Dec 30 02:49:23 CET 2013: 55: No solution found.
Mon Dec 30 02:49:25 CET 2013: 56: finished (1855ms, 500cycles)
Mon Dec 30 02:49:25 CET 2013: 56: No solution found.
Mon Dec 30 02:49:26 CET 2013: 57: finished (1109ms, 500cycles)
Mon Dec 30 02:49:26 CET 2013: 57: No solution found.
Mon Dec 30 02:49:27 CET 2013: 58: finished (1226ms, 500cycles)
Mon Dec 30 02:49:27 CET 2013: 58: No solution found.
Mon Dec 30 02:49:29 CET 2013: 59: finished (2049ms, 500cycles)
Mon Dec 30 02:49:29 CET 2013: 59: No solution found.
Mon Dec 30 02:49:30 CET 2013: 60: finished (1226ms, 500cycles)
Mon Dec 30 02:49:30 CET 2013: 60: No solution found.
Mon Dec 30 02:49:31 CET 2013: 61: finished (1181ms, 500cycles)
Mon Dec 30 02:49:31 CET 2013: 61: No solution found.
Mon Dec 30 02:49:32 CET 2013: 62: finished (1139ms, 500cycles)
Mon Dec 30 02:49:32 CET 2013: 62: No solution found.
Mon Dec 30 02:49:34 CET 2013: 63: finished (1129ms, 500cycles)
Mon Dec 30 02:49:34 CET 2013: 63: No solution found.
Mon Dec 30 02:49:36 CET 2013: 64: finished (2024ms, 500cycles)
Mon Dec 30 02:49:36 CET 2013: 64: No solution found.
Mon Dec 30 02:49:37 CET 2013: 65: finished (1207ms, 500cycles)
Mon Dec 30 02:49:37 CET 2013: 65: No solution found.
Mon Dec 30 02:49:37 CET 2013: 66: finished (284ms, 88cycles)
Mon Dec 30 02:49:37 CET 2013: 66: Solution found.
Mon Dec 30 02:49:39 CET 2013: 67: finished (1685ms, 500cycles)
Mon Dec 30 02:49:39 CET 2013: 67: No solution found.
Mon Dec 30 02:49:40 CET 2013: 68: finished (1154ms, 500cycles)
Mon Dec 30 02:49:40 CET 2013: 68: No solution found.
Mon Dec 30 02:49:42 CET 2013: 69: finished (2197ms, 500cycles)
Mon Dec 30 02:49:42 CET 2013: 69: No solution found.
Mon Dec 30 02:49:44 CET 2013: 70: finished (1539ms, 500cycles)
Mon Dec 30 02:49:44 CET 2013: 70: No solution found.
Mon Dec 30 02:49:45 CET 2013: 71: finished (1827ms, 500cycles)
Mon Dec 30 02:49:45 CET 2013: 71: No solution found.
Mon Dec 30 02:49:48 CET 2013: 72: finished (2028ms, 500cycles)
Mon Dec 30 02:49:48 CET 2013: 72: No solution found.
Mon Dec 30 02:49:49 CET 2013: 73: finished (1190ms, 500cycles)
Mon Dec 30 02:49:49 CET 2013: 73: No solution found.
Mon Dec 30 02:49:51 CET 2013: 74: finished (2035ms, 500cycles)
Mon Dec 30 02:49:51 CET 2013: 74: No solution found.
Mon Dec 30 02:49:53 CET 2013: 75: finished (2020ms, 500cycles)
Mon Dec 30 02:49:53 CET 2013: 75: No solution found.
Mon Dec 30 02:49:55 CET 2013: 76: finished (2109ms, 500cycles)
Mon Dec 30 02:49:55 CET 2013: 76: No solution found.
Mon Dec 30 02:49:55 CET 2013: 77: finished (312ms, 65cycles)
Mon Dec 30 02:49:55 CET 2013: 77: Solution found.
Mon Dec 30 02:49:56 CET 2013: 78: finished (1259ms, 500cycles)
Mon Dec 30 02:49:56 CET 2013: 78: No solution found.
Mon Dec 30 02:49:58 CET 2013: 79: finished (1197ms, 500cycles)
Mon Dec 30 02:49:58 CET 2013: 79: No solution found.
Mon Dec 30 02:50:00 CET 2013: 80: finished (2267ms, 500cycles)
Mon Dec 30 02:50:00 CET 2013: 80: No solution found.
Mon Dec 30 02:50:02 CET 2013: 81: finished (2059ms, 500cycles)
Mon Dec 30 02:50:02 CET 2013: 81: No solution found.
Mon Dec 30 02:50:05 CET 2013: 82: finished (2596ms, 500cycles)
Mon Dec 30 02:50:05 CET 2013: 82: No solution found.
Mon Dec 30 02:50:06 CET 2013: 83: finished (1206ms, 500cycles)
Mon Dec 30 02:50:06 CET 2013: 83: No solution found.
Mon Dec 30 02:50:07 CET 2013: 84: finished (1393ms, 500cycles)
Mon Dec 30 02:50:07 CET 2013: 84: No solution found.
Mon Dec 30 02:50:09 CET 2013: 85: finished (1547ms, 500cycles)
Mon Dec 30 02:50:09 CET 2013: 85: No solution found.
Mon Dec 30 02:50:09 CET 2013: 86: finished (269ms, 75cycles)
Mon Dec 30 02:50:09 CET 2013: 86: Solution found.
Mon Dec 30 02:50:10 CET 2013: 87: finished (1335ms, 320cycles)
Mon Dec 30 02:50:10 CET 2013: 87: Solution found.
Mon Dec 30 02:50:12 CET 2013: 88: finished (1928ms, 500cycles)
Mon Dec 30 02:50:12 CET 2013: 88: No solution found.
Mon Dec 30 02:50:14 CET 2013: 89: finished (1387ms, 500cycles)
Mon Dec 30 02:50:14 CET 2013: 89: No solution found.
Mon Dec 30 02:50:16 CET 2013: 90: finished (2197ms, 500cycles)
Mon Dec 30 02:50:16 CET 2013: 90: No solution found.
Mon Dec 30 02:50:18 CET 2013: 91: finished (1948ms, 500cycles)
Mon Dec 30 02:50:18 CET 2013: 91: No solution found.
Mon Dec 30 02:50:20 CET 2013: 92: finished (1752ms, 500cycles)
Mon Dec 30 02:50:20 CET 2013: 92: No solution found.
Mon Dec 30 02:50:21 CET 2013: 93: finished (1181ms, 500cycles)
Mon Dec 30 02:50:21 CET 2013: 93: No solution found.
Mon Dec 30 02:50:22 CET 2013: 94: finished (1212ms, 500cycles)
Mon Dec 30 02:50:22 CET 2013: 94: No solution found.
Mon Dec 30 02:50:23 CET 2013: 95: finished (1317ms, 500cycles)
Mon Dec 30 02:50:23 CET 2013: 95: No solution found.
Mon Dec 30 02:50:24 CET 2013: 96: finished (1144ms, 500cycles)
Mon Dec 30 02:50:24 CET 2013: 96: No solution found.
Mon Dec 30 02:50:27 CET 2013: 97: finished (2127ms, 500cycles)
Mon Dec 30 02:50:27 CET 2013: 97: No solution found.
Mon Dec 30 02:50:28 CET 2013: 98: finished (1153ms, 500cycles)
Mon Dec 30 02:50:28 CET 2013: 98: No solution found.
Mon Dec 30 02:50:29 CET 2013: 99: finished (1131ms, 500cycles)
Mon Dec 30 02:50:29 CET 2013: 99: No solution found.
Mon Dec 30 02:50:29 CET 2013: Solution Found: 11
Mon Dec 30 02:50:29 CET 2013: Avg cycles: 161
Mon Dec 30 02:50:29 CET 2013: Max cycles: 420
Mon Dec 30 02:50:29 CET 2013: Min cycles: 38
Mon Dec 30 02:50:29 CET 2013: No solution found: 89
Mon Dec 30 02:50:29 CET 2013: logging finished. (runtime: 147077ms)
