Mon Dec 30 03:28:58 CET 2013: Problem Count: 150
Mon Dec 30 03:28:58 CET 2013: CandidatesCount: 100
Mon Dec 30 03:28:58 CET 2013: Max Cycles: 500
Mon Dec 30 03:31:36 CET 2013: 40: No solution found.
Mon Dec 30 03:31:40 CET 2013: 41: finished (3771ms, 500cycles)
Mon Dec 30 03:31:40 CET 2013: 41: No solution found.
Mon Dec 30 03:31:44 CET 2013: 42: finished (3754ms, 500cycles)
Mon Dec 30 03:31:44 CET 2013: 42: No solution found.
Mon Dec 30 03:31:48 CET 2013: 43: finished (3777ms, 500cycles)
Mon Dec 30 03:31:48 CET 2013: 43: No solution found.
Mon Dec 30 03:31:48 CET 2013: 44: finished (392ms, 50cycles)
Mon Dec 30 03:31:48 CET 2013: 44: Solution found.
Mon Dec 30 03:31:52 CET 2013: 45: finished (3544ms, 500cycles)
Mon Dec 30 03:31:52 CET 2013: 45: No solution found.
Mon Dec 30 03:31:55 CET 2013: 46: finished (3794ms, 500cycles)
Mon Dec 30 03:31:55 CET 2013: 46: No solution found.
Mon Dec 30 03:32:02 CET 2013: 47: finished (6742ms, 500cycles)
Mon Dec 30 03:32:02 CET 2013: 47: No solution found.
Mon Dec 30 03:32:06 CET 2013: 48: finished (3749ms, 500cycles)
Mon Dec 30 03:32:06 CET 2013: 48: No solution found.
Mon Dec 30 03:32:08 CET 2013: 49: finished (2463ms, 307cycles)
Mon Dec 30 03:32:08 CET 2013: 49: Solution found.
Mon Dec 30 03:32:12 CET 2013: 50: finished (3525ms, 500cycles)
Mon Dec 30 03:32:12 CET 2013: 50: No solution found.
Mon Dec 30 03:32:15 CET 2013: 51: finished (3651ms, 500cycles)
Mon Dec 30 03:32:15 CET 2013: 51: No solution found.
Mon Dec 30 03:32:19 CET 2013: 52: finished (3659ms, 500cycles)
Mon Dec 30 03:32:19 CET 2013: 52: No solution found.
Mon Dec 30 03:32:23 CET 2013: 53: finished (3822ms, 500cycles)
Mon Dec 30 03:32:23 CET 2013: 53: No solution found.
Mon Dec 30 03:32:27 CET 2013: 54: finished (3549ms, 500cycles)
Mon Dec 30 03:32:27 CET 2013: 54: No solution found.
Mon Dec 30 03:32:30 CET 2013: 55: finished (3894ms, 500cycles)
Mon Dec 30 03:32:30 CET 2013: 55: No solution found.
Mon Dec 30 03:32:34 CET 2013: 56: finished (3881ms, 500cycles)
Mon Dec 30 03:32:34 CET 2013: 56: No solution found.
Mon Dec 30 03:32:39 CET 2013: 57: finished (4658ms, 500cycles)
Mon Dec 30 03:32:39 CET 2013: 57: No solution found.
Mon Dec 30 03:32:42 CET 2013: 58: finished (3427ms, 500cycles)
Mon Dec 30 03:32:42 CET 2013: 58: No solution found.
Mon Dec 30 03:32:46 CET 2013: 59: finished (3791ms, 500cycles)
Mon Dec 30 03:32:46 CET 2013: 59: No solution found.
Mon Dec 30 03:32:47 CET 2013: 60: finished (588ms, 73cycles)
Mon Dec 30 03:32:47 CET 2013: 60: Solution found.
Mon Dec 30 03:32:52 CET 2013: 61: finished (5607ms, 500cycles)
Mon Dec 30 03:32:52 CET 2013: 61: No solution found.
Mon Dec 30 03:32:53 CET 2013: 62: finished (1119ms, 47cycles)
Mon Dec 30 03:32:53 CET 2013: 62: Solution found.
Mon Dec 30 03:32:57 CET 2013: 63: finished (3621ms, 500cycles)
Mon Dec 30 03:32:57 CET 2013: 63: No solution found.
Mon Dec 30 03:33:01 CET 2013: 64: finished (3752ms, 500cycles)
Mon Dec 30 03:33:01 CET 2013: 64: No solution found.
Mon Dec 30 03:33:04 CET 2013: 65: finished (3553ms, 500cycles)
Mon Dec 30 03:33:04 CET 2013: 65: No solution found.
Mon Dec 30 03:33:12 CET 2013: 66: finished (7616ms, 500cycles)
Mon Dec 30 03:33:12 CET 2013: 66: No solution found.
Mon Dec 30 03:33:12 CET 2013: 67: finished (338ms, 40cycles)
Mon Dec 30 03:33:12 CET 2013: 67: Solution found.
Mon Dec 30 03:33:13 CET 2013: 68: finished (509ms, 65cycles)
Mon Dec 30 03:33:13 CET 2013: 68: Solution found.
Mon Dec 30 03:33:17 CET 2013: 69: finished (3816ms, 500cycles)
Mon Dec 30 03:33:17 CET 2013: 69: No solution found.
Mon Dec 30 03:33:20 CET 2013: 70: finished (3572ms, 500cycles)
Mon Dec 30 03:33:20 CET 2013: 70: No solution found.
Mon Dec 30 03:33:24 CET 2013: 71: finished (3752ms, 500cycles)
Mon Dec 30 03:33:24 CET 2013: 71: No solution found.
Mon Dec 30 03:33:24 CET 2013: 72: finished (232ms, 30cycles)
Mon Dec 30 03:33:24 CET 2013: 72: Solution found.
Mon Dec 30 03:33:28 CET 2013: 73: finished (3645ms, 500cycles)
Mon Dec 30 03:33:28 CET 2013: 73: No solution found.
Mon Dec 30 03:33:32 CET 2013: 74: finished (3699ms, 500cycles)
Mon Dec 30 03:33:32 CET 2013: 74: No solution found.
Mon Dec 30 03:33:38 CET 2013: 75: finished (6477ms, 500cycles)
Mon Dec 30 03:33:38 CET 2013: 75: No solution found.
Mon Dec 30 03:33:42 CET 2013: 76: finished (3994ms, 500cycles)
Mon Dec 30 03:33:42 CET 2013: 76: No solution found.
Mon Dec 30 03:33:47 CET 2013: 77: finished (4635ms, 500cycles)
Mon Dec 30 03:33:47 CET 2013: 77: No solution found.
Mon Dec 30 03:33:50 CET 2013: 78: finished (3789ms, 500cycles)
Mon Dec 30 03:33:50 CET 2013: 78: No solution found.
Mon Dec 30 03:33:54 CET 2013: 79: finished (3781ms, 500cycles)
Mon Dec 30 03:33:54 CET 2013: 79: No solution found.
Mon Dec 30 03:34:02 CET 2013: 80: finished (7545ms, 500cycles)
Mon Dec 30 03:34:02 CET 2013: 80: No solution found.
Mon Dec 30 03:34:06 CET 2013: 81: finished (3740ms, 500cycles)
Mon Dec 30 03:34:06 CET 2013: 81: No solution found.
Mon Dec 30 03:34:06 CET 2013: 82: finished (703ms, 87cycles)
Mon Dec 30 03:34:06 CET 2013: 82: Solution found.
Mon Dec 30 03:34:10 CET 2013: 83: finished (3751ms, 500cycles)
Mon Dec 30 03:34:10 CET 2013: 83: No solution found.
Mon Dec 30 03:34:10 CET 2013: 84: finished (432ms, 53cycles)
Mon Dec 30 03:34:10 CET 2013: 84: Solution found.
Mon Dec 30 03:34:14 CET 2013: 85: finished (3681ms, 500cycles)
Mon Dec 30 03:34:14 CET 2013: 85: No solution found.
Mon Dec 30 03:34:18 CET 2013: 86: finished (3829ms, 500cycles)
Mon Dec 30 03:34:18 CET 2013: 86: No solution found.
Mon Dec 30 03:34:22 CET 2013: 87: finished (3859ms, 500cycles)
Mon Dec 30 03:34:22 CET 2013: 87: No solution found.
Mon Dec 30 03:34:26 CET 2013: 88: finished (3765ms, 500cycles)
Mon Dec 30 03:34:26 CET 2013: 88: No solution found.
Mon Dec 30 03:34:27 CET 2013: 89: finished (1887ms, 241cycles)
Mon Dec 30 03:34:27 CET 2013: 89: Solution found.
Mon Dec 30 03:34:32 CET 2013: 90: finished (4483ms, 500cycles)
Mon Dec 30 03:34:32 CET 2013: 90: No solution found.
Mon Dec 30 03:34:36 CET 2013: 91: finished (3643ms, 500cycles)
Mon Dec 30 03:34:36 CET 2013: 91: No solution found.
Mon Dec 30 03:34:39 CET 2013: 92: finished (3882ms, 500cycles)
Mon Dec 30 03:34:39 CET 2013: 92: No solution found.
Mon Dec 30 03:34:47 CET 2013: 93: finished (7408ms, 500cycles)
Mon Dec 30 03:34:47 CET 2013: 93: No solution found.
Mon Dec 30 03:34:50 CET 2013: 94: finished (3488ms, 500cycles)
Mon Dec 30 03:34:50 CET 2013: 94: No solution found.
Mon Dec 30 03:34:54 CET 2013: 95: finished (3686ms, 500cycles)
Mon Dec 30 03:34:54 CET 2013: 95: No solution found.
Mon Dec 30 03:34:58 CET 2013: 96: finished (3784ms, 500cycles)
Mon Dec 30 03:34:58 CET 2013: 96: No solution found.
Mon Dec 30 03:34:58 CET 2013: 97: finished (402ms, 46cycles)
Mon Dec 30 03:34:58 CET 2013: 97: Solution found.
Mon Dec 30 03:35:02 CET 2013: 98: finished (3679ms, 500cycles)
Mon Dec 30 03:35:02 CET 2013: 98: No solution found.
Mon Dec 30 03:35:05 CET 2013: 99: finished (3428ms, 500cycles)
Mon Dec 30 03:35:05 CET 2013: 99: No solution found.
Mon Dec 30 03:35:05 CET 2013: Solution Found: 14
Mon Dec 30 03:35:05 CET 2013: Avg cycles: 89
Mon Dec 30 03:35:05 CET 2013: Max cycles: 307
Mon Dec 30 03:35:05 CET 2013: Min cycles: 28
Mon Dec 30 03:35:05 CET 2013: No solution found: 86
Mon Dec 30 03:35:05 CET 2013: logging finished. (runtime: 367025ms)
