Fri Dec 27 22:05:35 CET 2013: Problem Count: 200
Fri Dec 27 22:05:35 CET 2013: CandidatesCount: 100
Fri Dec 27 22:05:35 CET 2013: Max Cycles: 500
Fri Dec 27 22:21:13 CET 2013: 29: No solution found.
Fri Dec 27 22:21:18 CET 2013: 30: finished (5130ms, 72cycles)
Fri Dec 27 22:21:18 CET 2013: 30: Solution found.
Fri Dec 27 22:21:52 CET 2013: 31: finished (33775ms, 500cycles)
Fri Dec 27 22:21:52 CET 2013: 31: No solution found.
Fri Dec 27 22:22:27 CET 2013: 32: finished (35100ms, 500cycles)
Fri Dec 27 22:22:27 CET 2013: 32: No solution found.
Fri Dec 27 22:23:00 CET 2013: 33: finished (32964ms, 500cycles)
Fri Dec 27 22:23:00 CET 2013: 33: No solution found.
Fri Dec 27 22:23:35 CET 2013: 34: finished (34873ms, 500cycles)
Fri Dec 27 22:23:35 CET 2013: 34: No solution found.
Fri Dec 27 22:24:08 CET 2013: 35: finished (33079ms, 500cycles)
Fri Dec 27 22:24:08 CET 2013: 35: No solution found.
Fri Dec 27 22:24:42 CET 2013: 36: finished (34008ms, 500cycles)
Fri Dec 27 22:24:42 CET 2013: 36: No solution found.
Fri Dec 27 22:25:17 CET 2013: 37: finished (34689ms, 500cycles)
Fri Dec 27 22:25:17 CET 2013: 37: No solution found.
Fri Dec 27 22:25:52 CET 2013: 38: finished (35027ms, 500cycles)
Fri Dec 27 22:25:52 CET 2013: 38: No solution found.
Fri Dec 27 22:26:26 CET 2013: 39: finished (34099ms, 500cycles)
Fri Dec 27 22:26:26 CET 2013: 39: No solution found.
Fri Dec 27 22:26:59 CET 2013: 40: finished (32882ms, 500cycles)
Fri Dec 27 22:26:59 CET 2013: 40: No solution found.
Fri Dec 27 22:27:31 CET 2013: 41: finished (32950ms, 500cycles)
Fri Dec 27 22:27:31 CET 2013: 41: No solution found.
Fri Dec 27 22:28:05 CET 2013: 42: finished (33722ms, 500cycles)
Fri Dec 27 22:28:05 CET 2013: 42: No solution found.
Fri Dec 27 22:28:38 CET 2013: 43: finished (32928ms, 500cycles)
Fri Dec 27 22:28:38 CET 2013: 43: No solution found.
Fri Dec 27 22:29:13 CET 2013: 44: finished (34385ms, 500cycles)
Fri Dec 27 22:29:13 CET 2013: 44: No solution found.
Fri Dec 27 22:29:47 CET 2013: 45: finished (34549ms, 500cycles)
Fri Dec 27 22:29:47 CET 2013: 45: No solution found.
Fri Dec 27 22:30:21 CET 2013: 46: finished (33718ms, 500cycles)
Fri Dec 27 22:30:21 CET 2013: 46: No solution found.
Fri Dec 27 22:30:56 CET 2013: 47: finished (35201ms, 500cycles)
Fri Dec 27 22:30:56 CET 2013: 47: No solution found.
Fri Dec 27 22:31:31 CET 2013: 48: finished (34974ms, 500cycles)
Fri Dec 27 22:31:31 CET 2013: 48: No solution found.
Fri Dec 27 22:32:06 CET 2013: 49: finished (34742ms, 500cycles)
Fri Dec 27 22:32:06 CET 2013: 49: No solution found.
Fri Dec 27 22:32:15 CET 2013: 50: finished (9240ms, 137cycles)
Fri Dec 27 22:32:15 CET 2013: 50: Solution found.
Fri Dec 27 22:32:49 CET 2013: 51: finished (34046ms, 500cycles)
Fri Dec 27 22:32:49 CET 2013: 51: No solution found.
Fri Dec 27 22:33:23 CET 2013: 52: finished (34235ms, 500cycles)
Fri Dec 27 22:33:23 CET 2013: 52: No solution found.
Fri Dec 27 22:33:57 CET 2013: 53: finished (33292ms, 500cycles)
Fri Dec 27 22:33:57 CET 2013: 53: No solution found.
Fri Dec 27 22:34:30 CET 2013: 54: finished (33328ms, 500cycles)
Fri Dec 27 22:34:30 CET 2013: 54: No solution found.
Fri Dec 27 22:35:05 CET 2013: 55: finished (35097ms, 500cycles)
Fri Dec 27 22:35:05 CET 2013: 55: No solution found.
Fri Dec 27 22:35:40 CET 2013: 56: finished (34806ms, 500cycles)
Fri Dec 27 22:35:40 CET 2013: 56: No solution found.
Fri Dec 27 22:36:15 CET 2013: 57: finished (35187ms, 500cycles)
Fri Dec 27 22:36:15 CET 2013: 57: No solution found.
Fri Dec 27 22:36:49 CET 2013: 58: finished (34240ms, 500cycles)
Fri Dec 27 22:36:49 CET 2013: 58: No solution found.
Fri Dec 27 22:37:24 CET 2013: 59: finished (34423ms, 500cycles)
Fri Dec 27 22:37:24 CET 2013: 59: No solution found.
Fri Dec 27 22:37:59 CET 2013: 60: finished (35664ms, 500cycles)
Fri Dec 27 22:37:59 CET 2013: 60: No solution found.
Fri Dec 27 22:38:34 CET 2013: 61: finished (34978ms, 500cycles)
Fri Dec 27 22:38:34 CET 2013: 61: No solution found.
Fri Dec 27 22:39:09 CET 2013: 62: finished (34524ms, 500cycles)
Fri Dec 27 22:39:09 CET 2013: 62: No solution found.
Fri Dec 27 22:39:44 CET 2013: 63: finished (35460ms, 500cycles)
Fri Dec 27 22:39:44 CET 2013: 63: No solution found.
Fri Dec 27 22:40:18 CET 2013: 64: finished (34067ms, 500cycles)
Fri Dec 27 22:40:18 CET 2013: 64: No solution found.
Fri Dec 27 22:40:54 CET 2013: 65: finished (35463ms, 500cycles)
Fri Dec 27 22:40:54 CET 2013: 65: No solution found.
Fri Dec 27 22:41:27 CET 2013: 66: finished (33052ms, 500cycles)
Fri Dec 27 22:41:27 CET 2013: 66: No solution found.
Fri Dec 27 22:42:01 CET 2013: 67: finished (33707ms, 500cycles)
Fri Dec 27 22:42:01 CET 2013: 67: No solution found.
Fri Dec 27 22:42:35 CET 2013: 68: finished (34755ms, 500cycles)
Fri Dec 27 22:42:35 CET 2013: 68: No solution found.
Fri Dec 27 22:43:11 CET 2013: 69: finished (35467ms, 500cycles)
Fri Dec 27 22:43:11 CET 2013: 69: No solution found.
Fri Dec 27 22:43:47 CET 2013: 70: finished (36421ms, 500cycles)
Fri Dec 27 22:43:47 CET 2013: 70: No solution found.
Fri Dec 27 22:44:24 CET 2013: 71: finished (36676ms, 500cycles)
Fri Dec 27 22:44:24 CET 2013: 71: No solution found.
Fri Dec 27 22:44:57 CET 2013: 72: finished (33314ms, 500cycles)
Fri Dec 27 22:44:57 CET 2013: 72: No solution found.
Fri Dec 27 22:45:32 CET 2013: 73: finished (34686ms, 500cycles)
Fri Dec 27 22:45:32 CET 2013: 73: No solution found.
Fri Dec 27 22:46:06 CET 2013: 74: finished (34430ms, 500cycles)
Fri Dec 27 22:46:06 CET 2013: 74: No solution found.
Fri Dec 27 22:46:18 CET 2013: 75: finished (11457ms, 157cycles)
Fri Dec 27 22:46:18 CET 2013: 75: Solution found.
Fri Dec 27 22:46:53 CET 2013: 76: finished (35147ms, 500cycles)
Fri Dec 27 22:46:53 CET 2013: 76: No solution found.
Fri Dec 27 22:47:27 CET 2013: 77: finished (34008ms, 500cycles)
Fri Dec 27 22:47:27 CET 2013: 77: No solution found.
Fri Dec 27 22:48:02 CET 2013: 78: finished (34831ms, 500cycles)
Fri Dec 27 22:48:02 CET 2013: 78: No solution found.
Fri Dec 27 22:48:36 CET 2013: 79: finished (33932ms, 500cycles)
Fri Dec 27 22:48:36 CET 2013: 79: No solution found.
Fri Dec 27 22:49:10 CET 2013: 80: finished (33850ms, 500cycles)
Fri Dec 27 22:49:10 CET 2013: 80: No solution found.
Fri Dec 27 22:49:43 CET 2013: 81: finished (33793ms, 500cycles)
Fri Dec 27 22:49:43 CET 2013: 81: No solution found.
Fri Dec 27 22:50:18 CET 2013: 82: finished (34968ms, 500cycles)
Fri Dec 27 22:50:18 CET 2013: 82: No solution found.
Fri Dec 27 22:50:54 CET 2013: 83: finished (35268ms, 500cycles)
Fri Dec 27 22:50:54 CET 2013: 83: No solution found.
Fri Dec 27 22:51:29 CET 2013: 84: finished (35139ms, 500cycles)
Fri Dec 27 22:51:29 CET 2013: 84: No solution found.
Fri Dec 27 22:52:05 CET 2013: 85: finished (35923ms, 500cycles)
Fri Dec 27 22:52:05 CET 2013: 85: No solution found.
Fri Dec 27 22:52:40 CET 2013: 86: finished (35881ms, 500cycles)
Fri Dec 27 22:52:40 CET 2013: 86: No solution found.
Fri Dec 27 22:53:17 CET 2013: 87: finished (36920ms, 500cycles)
Fri Dec 27 22:53:17 CET 2013: 87: No solution found.
Fri Dec 27 22:53:22 CET 2013: 88: finished (5060ms, 67cycles)
Fri Dec 27 22:53:22 CET 2013: 88: Solution found.
Fri Dec 27 22:53:59 CET 2013: 89: finished (36284ms, 500cycles)
Fri Dec 27 22:53:59 CET 2013: 89: No solution found.
Fri Dec 27 22:54:34 CET 2013: 90: finished (35343ms, 500cycles)
Fri Dec 27 22:54:34 CET 2013: 90: No solution found.
Fri Dec 27 22:54:41 CET 2013: 91: finished (6782ms, 90cycles)
Fri Dec 27 22:54:41 CET 2013: 91: Solution found.
Fri Dec 27 22:55:16 CET 2013: 92: finished (35619ms, 500cycles)
Fri Dec 27 22:55:16 CET 2013: 92: No solution found.
Fri Dec 27 22:55:51 CET 2013: 93: finished (34172ms, 500cycles)
Fri Dec 27 22:55:51 CET 2013: 93: No solution found.
Fri Dec 27 22:56:25 CET 2013: 94: finished (34268ms, 500cycles)
Fri Dec 27 22:56:25 CET 2013: 94: No solution found.
Fri Dec 27 22:56:58 CET 2013: 95: finished (32868ms, 500cycles)
Fri Dec 27 22:56:58 CET 2013: 95: No solution found.
Fri Dec 27 22:57:31 CET 2013: 96: finished (33490ms, 500cycles)
Fri Dec 27 22:57:31 CET 2013: 96: No solution found.
Fri Dec 27 22:58:05 CET 2013: 97: finished (33536ms, 500cycles)
Fri Dec 27 22:58:05 CET 2013: 97: No solution found.
Fri Dec 27 22:58:40 CET 2013: 98: finished (34756ms, 500cycles)
Fri Dec 27 22:58:40 CET 2013: 98: No solution found.
Fri Dec 27 22:59:15 CET 2013: 99: finished (35459ms, 500cycles)
Fri Dec 27 22:59:15 CET 2013: 99: No solution found.
Fri Dec 27 22:59:15 CET 2013: Solution Found: 8
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 91
Fri Dec 27 22:59:15 CET 2013: Max cycles: 157
Fri Dec 27 22:59:15 CET 2013: Min cycles: 59
Fri Dec 27 22:59:15 CET 2013: No solution found: 92
Fri Dec 27 22:59:15 CET 2013: logging finished. (runtime: 3219616ms)
