Mon May 19 19:15:52 CEST 2014: Problem Count: 200
Mon May 19 19:15:52 CEST 2014: CandidatesCount: 50
Mon May 19 19:15:52 CEST 2014: Max Cycles: 500
Mon May 19 19:17:28 CEST 2014: 30: finished (2967ms, 500cycles)
Mon May 19 19:17:28 CEST 2014: 30: No solution found.
Mon May 19 19:17:31 CEST 2014: 31: finished (3036ms, 500cycles)
Mon May 19 19:17:31 CEST 2014: 31: No solution found.
Mon May 19 19:17:34 CEST 2014: 32: finished (2952ms, 500cycles)
Mon May 19 19:17:34 CEST 2014: 32: No solution found.
Mon May 19 19:17:37 CEST 2014: 33: finished (2973ms, 500cycles)
Mon May 19 19:17:37 CEST 2014: 33: No solution found.
Mon May 19 19:17:40 CEST 2014: 34: finished (2858ms, 500cycles)
Mon May 19 19:17:40 CEST 2014: 34: No solution found.
Mon May 19 19:17:43 CEST 2014: 35: finished (3009ms, 500cycles)
Mon May 19 19:17:43 CEST 2014: 35: No solution found.
Mon May 19 19:17:44 CEST 2014: 36: finished (326ms, 51cycles)
Mon May 19 19:17:44 CEST 2014: 36: Solution found.
Mon May 19 19:17:47 CEST 2014: 37: finished (3740ms, 500cycles)
Mon May 19 19:17:47 CEST 2014: 37: No solution found.
Mon May 19 19:17:53 CEST 2014: 38: finished (5357ms, 500cycles)
Mon May 19 19:17:53 CEST 2014: 38: No solution found.
Mon May 19 19:17:56 CEST 2014: 39: finished (3012ms, 500cycles)
Mon May 19 19:17:56 CEST 2014: 39: No solution found.
Mon May 19 19:17:59 CEST 2014: 40: finished (3061ms, 500cycles)
Mon May 19 19:17:59 CEST 2014: 40: No solution found.
Mon May 19 19:17:59 CEST 2014: 41: finished (481ms, 73cycles)
Mon May 19 19:17:59 CEST 2014: 41: Solution found.
Mon May 19 19:18:03 CEST 2014: 42: finished (3918ms, 500cycles)
Mon May 19 19:18:03 CEST 2014: 42: No solution found.
Mon May 19 19:18:04 CEST 2014: 43: finished (713ms, 41cycles)
Mon May 19 19:18:04 CEST 2014: 43: Solution found.
Mon May 19 19:18:05 CEST 2014: 44: finished (725ms, 43cycles)
Mon May 19 19:18:05 CEST 2014: 44: Solution found.
Mon May 19 19:18:08 CEST 2014: 45: finished (3856ms, 500cycles)
Mon May 19 19:18:08 CEST 2014: 45: No solution found.
Mon May 19 19:18:11 CEST 2014: 46: finished (2624ms, 500cycles)
Mon May 19 19:18:11 CEST 2014: 46: No solution found.
Mon May 19 19:18:14 CEST 2014: 47: finished (2738ms, 500cycles)
Mon May 19 19:18:14 CEST 2014: 47: No solution found.
Mon May 19 19:18:17 CEST 2014: 48: finished (3070ms, 500cycles)
Mon May 19 19:18:17 CEST 2014: 48: No solution found.
Mon May 19 19:18:20 CEST 2014: 49: finished (3049ms, 500cycles)
Mon May 19 19:18:20 CEST 2014: 49: No solution found.
Mon May 19 19:18:23 CEST 2014: 50: finished (3504ms, 500cycles)
Mon May 19 19:18:23 CEST 2014: 50: No solution found.
Mon May 19 19:18:29 CEST 2014: 51: finished (5997ms, 500cycles)
Mon May 19 19:18:29 CEST 2014: 51: No solution found.
Mon May 19 19:18:32 CEST 2014: 52: finished (2955ms, 500cycles)
Mon May 19 19:18:32 CEST 2014: 52: No solution found.
Mon May 19 19:18:35 CEST 2014: 53: finished (2882ms, 500cycles)
Mon May 19 19:18:35 CEST 2014: 53: No solution found.
Mon May 19 19:18:38 CEST 2014: 54: finished (3074ms, 500cycles)
Mon May 19 19:18:38 CEST 2014: 54: No solution found.
Mon May 19 19:18:41 CEST 2014: 55: finished (2897ms, 500cycles)
Mon May 19 19:18:41 CEST 2014: 55: No solution found.
Mon May 19 19:18:44 CEST 2014: 56: finished (2948ms, 500cycles)
Mon May 19 19:18:44 CEST 2014: 56: No solution found.
Mon May 19 19:18:47 CEST 2014: 57: finished (2985ms, 500cycles)
Mon May 19 19:18:47 CEST 2014: 57: No solution found.
Mon May 19 19:18:48 CEST 2014: 58: finished (1104ms, 154cycles)
Mon May 19 19:18:48 CEST 2014: 58: Solution found.
Mon May 19 19:18:54 CEST 2014: 59: finished (5930ms, 500cycles)
Mon May 19 19:18:54 CEST 2014: 59: No solution found.
Mon May 19 19:18:57 CEST 2014: 60: finished (3107ms, 500cycles)
Mon May 19 19:18:57 CEST 2014: 60: No solution found.
Mon May 19 19:19:00 CEST 2014: 61: finished (2926ms, 500cycles)
Mon May 19 19:19:00 CEST 2014: 61: No solution found.
Mon May 19 19:19:04 CEST 2014: 62: finished (3364ms, 500cycles)
Mon May 19 19:19:04 CEST 2014: 62: No solution found.
Mon May 19 19:19:09 CEST 2014: 63: finished (5543ms, 500cycles)
Mon May 19 19:19:09 CEST 2014: 63: No solution found.
Mon May 19 19:19:12 CEST 2014: 64: finished (2993ms, 500cycles)
Mon May 19 19:19:12 CEST 2014: 64: No solution found.
Mon May 19 19:19:15 CEST 2014: 65: finished (3083ms, 500cycles)
Mon May 19 19:19:15 CEST 2014: 65: No solution found.
Mon May 19 19:19:18 CEST 2014: 66: finished (2720ms, 500cycles)
Mon May 19 19:19:18 CEST 2014: 66: No solution found.
Mon May 19 19:19:21 CEST 2014: 67: finished (2802ms, 500cycles)
Mon May 19 19:19:21 CEST 2014: 67: No solution found.
Mon May 19 19:19:24 CEST 2014: 68: finished (2778ms, 500cycles)
Mon May 19 19:19:24 CEST 2014: 68: No solution found.
Mon May 19 19:19:27 CEST 2014: 69: finished (3599ms, 500cycles)
Mon May 19 19:19:27 CEST 2014: 69: No solution found.
Mon May 19 19:19:30 CEST 2014: 70: finished (3101ms, 500cycles)
Mon May 19 19:19:30 CEST 2014: 70: No solution found.
Mon May 19 19:19:33 CEST 2014: 71: finished (2764ms, 500cycles)
Mon May 19 19:19:33 CEST 2014: 71: No solution found.
Mon May 19 19:19:40 CEST 2014: 72: finished (7159ms, 500cycles)
Mon May 19 19:19:40 CEST 2014: 72: No solution found.
Mon May 19 19:19:43 CEST 2014: 73: finished (2733ms, 500cycles)
Mon May 19 19:19:43 CEST 2014: 73: No solution found.
Mon May 19 19:19:46 CEST 2014: 74: finished (3129ms, 500cycles)
Mon May 19 19:19:46 CEST 2014: 74: No solution found.
Mon May 19 19:19:49 CEST 2014: 75: finished (2959ms, 500cycles)
Mon May 19 19:19:49 CEST 2014: 75: No solution found.
Mon May 19 19:19:50 CEST 2014: 76: finished (666ms, 106cycles)
Mon May 19 19:19:50 CEST 2014: 76: Solution found.
Mon May 19 19:19:53 CEST 2014: 77: finished (2937ms, 500cycles)
Mon May 19 19:19:53 CEST 2014: 77: No solution found.
Mon May 19 19:19:55 CEST 2014: 78: finished (2862ms, 500cycles)
Mon May 19 19:19:55 CEST 2014: 78: No solution found.
Mon May 19 19:19:58 CEST 2014: 79: finished (3045ms, 500cycles)
Mon May 19 19:19:58 CEST 2014: 79: No solution found.
Mon May 19 19:20:02 CEST 2014: 80: finished (3162ms, 500cycles)
Mon May 19 19:20:02 CEST 2014: 80: No solution found.
Mon May 19 19:20:05 CEST 2014: 81: finished (3194ms, 500cycles)
Mon May 19 19:20:05 CEST 2014: 81: No solution found.
Mon May 19 19:20:08 CEST 2014: 82: finished (3106ms, 500cycles)
Mon May 19 19:20:08 CEST 2014: 82: No solution found.
Mon May 19 19:20:08 CEST 2014: 83: finished (495ms, 73cycles)
Mon May 19 19:20:08 CEST 2014: 83: Solution found.
Mon May 19 19:20:11 CEST 2014: 84: finished (2898ms, 500cycles)
Mon May 19 19:20:11 CEST 2014: 84: No solution found.
Mon May 19 19:20:14 CEST 2014: 85: finished (2962ms, 500cycles)
Mon May 19 19:20:14 CEST 2014: 85: No solution found.
Mon May 19 19:20:17 CEST 2014: 86: finished (3038ms, 500cycles)
Mon May 19 19:20:17 CEST 2014: 86: No solution found.
Mon May 19 19:20:20 CEST 2014: 87: finished (2967ms, 500cycles)
Mon May 19 19:20:20 CEST 2014: 87: No solution found.
Mon May 19 19:20:23 CEST 2014: 88: finished (3024ms, 500cycles)
Mon May 19 19:20:23 CEST 2014: 88: No solution found.
Mon May 19 19:20:26 CEST 2014: 89: finished (3043ms, 500cycles)
Mon May 19 19:20:26 CEST 2014: 89: No solution found.
Mon May 19 19:20:29 CEST 2014: 90: finished (2976ms, 500cycles)
Mon May 19 19:20:29 CEST 2014: 90: No solution found.
Mon May 19 19:20:35 CEST 2014: 91: finished (6030ms, 500cycles)
Mon May 19 19:20:35 CEST 2014: 91: No solution found.
Mon May 19 19:20:38 CEST 2014: 92: finished (2990ms, 500cycles)
Mon May 19 19:20:38 CEST 2014: 92: No solution found.
Mon May 19 19:20:42 CEST 2014: 93: finished (3223ms, 500cycles)
Mon May 19 19:20:42 CEST 2014: 93: No solution found.
Mon May 19 19:20:45 CEST 2014: 94: finished (3163ms, 500cycles)
Mon May 19 19:20:45 CEST 2014: 94: No solution found.
Mon May 19 19:20:46 CEST 2014: 95: finished (936ms, 127cycles)
Mon May 19 19:20:46 CEST 2014: 95: Solution found.
Mon May 19 19:20:49 CEST 2014: 96: finished (3158ms, 500cycles)
Mon May 19 19:20:49 CEST 2014: 96: No solution found.
Mon May 19 19:20:52 CEST 2014: 97: finished (2850ms, 500cycles)
Mon May 19 19:20:52 CEST 2014: 97: No solution found.
Mon May 19 19:20:55 CEST 2014: 98: finished (3144ms, 500cycles)
Mon May 19 19:20:55 CEST 2014: 98: No solution found.
Mon May 19 19:20:58 CEST 2014: 99: finished (3148ms, 500cycles)
Mon May 19 19:20:58 CEST 2014: 99: No solution found.
Mon May 19 19:20:58 CEST 2014: Solution Found: 13
Mon May 19 19:20:58 CEST 2014: Avg cycles: 104
Mon May 19 19:20:58 CEST 2014: Max cycles: 476
Mon May 19 19:20:58 CEST 2014: Min cycles: 13
Mon May 19 19:20:58 CEST 2014: No solution found: 87
Mon May 19 19:20:58 CEST 2014: logging finished. (runtime: 306502ms)
