Sat Dec 28 14:59:34 CET 2013: Problem Count: 250
Sat Dec 28 14:59:34 CET 2013: CandidatesCount: 100
Sat Dec 28 14:59:34 CET 2013: Max Cycles: 250
Sat Dec 28 14:59:47 CET 2013: 0: finished (13003ms, 250cycles)
Sat Dec 28 14:59:47 CET 2013: 0: No solution found.
Sat Dec 28 15:00:00 CET 2013: 1: finished (12903ms, 250cycles)
Sat Dec 28 15:00:00 CET 2013: 1: No solution found.
Sat Dec 28 15:00:14 CET 2013: 2: finished (14136ms, 250cycles)
Sat Dec 28 15:00:14 CET 2013: 2: No solution found.
Sat Dec 28 15:00:30 CET 2013: 3: finished (15492ms, 250cycles)
Sat Dec 28 15:00:30 CET 2013: 3: No solution found.
Sat Dec 28 15:00:43 CET 2013: 4: finished (12948ms, 250cycles)
Sat Dec 28 15:00:43 CET 2013: 4: No solution found.
Sat Dec 28 15:00:59 CET 2013: 5: finished (15964ms, 250cycles)
Sat Dec 28 15:00:59 CET 2013: 5: No solution found.
Sat Dec 28 15:01:04 CET 2013: 6: finished (4976ms, 90cycles)
Sat Dec 28 15:01:04 CET 2013: 6: Solution found.
Sat Dec 28 15:01:17 CET 2013: 7: finished (13403ms, 250cycles)
Sat Dec 28 15:01:17 CET 2013: 7: No solution found.
Sat Dec 28 15:01:31 CET 2013: 8: finished (13429ms, 250cycles)
Sat Dec 28 15:01:31 CET 2013: 8: No solution found.
Sat Dec 28 15:01:44 CET 2013: 9: finished (12973ms, 250cycles)
Sat Dec 28 15:01:44 CET 2013: 9: No solution found.
Sat Dec 28 15:02:00 CET 2013: 10: finished (16518ms, 250cycles)
Sat Dec 28 15:02:00 CET 2013: 10: No solution found.
Sat Dec 28 15:02:13 CET 2013: 11: finished (13108ms, 250cycles)
Sat Dec 28 15:02:13 CET 2013: 11: No solution found.
Sat Dec 28 15:02:27 CET 2013: 12: finished (13344ms, 250cycles)
Sat Dec 28 15:02:27 CET 2013: 12: No solution found.
Sat Dec 28 15:02:40 CET 2013: 13: finished (13258ms, 250cycles)
Sat Dec 28 15:02:40 CET 2013: 13: No solution found.
Sat Dec 28 15:02:53 CET 2013: 14: finished (13318ms, 250cycles)
Sat Dec 28 15:02:53 CET 2013: 14: No solution found.
Sat Dec 28 15:03:06 CET 2013: 15: finished (12730ms, 250cycles)
Sat Dec 28 15:03:06 CET 2013: 15: No solution found.
Sat Dec 28 15:03:19 CET 2013: 16: finished (13227ms, 250cycles)
Sat Dec 28 15:03:19 CET 2013: 16: No solution found.
Sat Dec 28 15:03:32 CET 2013: 17: finished (13013ms, 250cycles)
Sat Dec 28 15:03:32 CET 2013: 17: No solution found.
