Mon Dec 30 03:16:27 CET 2013: Problem Count: 250
Mon Dec 30 03:16:27 CET 2013: CandidatesCount: 50
Mon Dec 30 03:16:27 CET 2013: Max Cycles: 500
Mon Dec 30 03:19:39 CET 2013: 38: No solution found.
Mon Dec 30 03:19:45 CET 2013: 39: finished (5450ms, 500cycles)
Mon Dec 30 03:19:45 CET 2013: 39: No solution found.
Mon Dec 30 03:19:52 CET 2013: 40: finished (6746ms, 500cycles)
Mon Dec 30 03:19:52 CET 2013: 40: No solution found.
Mon Dec 30 03:19:56 CET 2013: 41: finished (4583ms, 500cycles)
Mon Dec 30 03:19:56 CET 2013: 41: No solution found.
Mon Dec 30 03:20:01 CET 2013: 42: finished (4801ms, 500cycles)
Mon Dec 30 03:20:01 CET 2013: 42: No solution found.
Mon Dec 30 03:20:06 CET 2013: 43: finished (4903ms, 500cycles)
Mon Dec 30 03:20:06 CET 2013: 43: No solution found.
Mon Dec 30 03:20:11 CET 2013: 44: finished (4749ms, 500cycles)
Mon Dec 30 03:20:11 CET 2013: 44: No solution found.
Mon Dec 30 03:20:15 CET 2013: 45: finished (4690ms, 500cycles)
Mon Dec 30 03:20:15 CET 2013: 45: No solution found.
Mon Dec 30 03:20:23 CET 2013: 46: finished (7797ms, 500cycles)
Mon Dec 30 03:20:23 CET 2013: 46: No solution found.
Mon Dec 30 03:20:27 CET 2013: 47: finished (4209ms, 500cycles)
Mon Dec 30 03:20:27 CET 2013: 47: No solution found.
Mon Dec 30 03:20:32 CET 2013: 48: finished (4581ms, 500cycles)
Mon Dec 30 03:20:32 CET 2013: 48: No solution found.
Mon Dec 30 03:20:37 CET 2013: 49: finished (4851ms, 500cycles)
Mon Dec 30 03:20:37 CET 2013: 49: No solution found.
Mon Dec 30 03:20:41 CET 2013: 50: finished (4733ms, 500cycles)
Mon Dec 30 03:20:41 CET 2013: 50: No solution found.
Mon Dec 30 03:20:46 CET 2013: 51: finished (4610ms, 500cycles)
Mon Dec 30 03:20:46 CET 2013: 51: No solution found.
Mon Dec 30 03:20:51 CET 2013: 52: finished (4714ms, 500cycles)
Mon Dec 30 03:20:51 CET 2013: 52: No solution found.
Mon Dec 30 03:20:59 CET 2013: 53: finished (7840ms, 500cycles)
Mon Dec 30 03:20:59 CET 2013: 53: No solution found.
Mon Dec 30 03:21:03 CET 2013: 54: finished (4662ms, 500cycles)
Mon Dec 30 03:21:03 CET 2013: 54: No solution found.
Mon Dec 30 03:21:08 CET 2013: 55: finished (4777ms, 500cycles)
Mon Dec 30 03:21:08 CET 2013: 55: No solution found.
Mon Dec 30 03:21:13 CET 2013: 56: finished (4903ms, 500cycles)
Mon Dec 30 03:21:13 CET 2013: 56: No solution found.
Mon Dec 30 03:21:17 CET 2013: 57: finished (4099ms, 500cycles)
Mon Dec 30 03:21:17 CET 2013: 57: No solution found.
Mon Dec 30 03:21:18 CET 2013: 58: finished (441ms, 36cycles)
Mon Dec 30 03:21:18 CET 2013: 58: Solution found.
Mon Dec 30 03:21:22 CET 2013: 59: finished (4815ms, 500cycles)
Mon Dec 30 03:21:22 CET 2013: 59: No solution found.
Mon Dec 30 03:21:30 CET 2013: 60: finished (7233ms, 500cycles)
Mon Dec 30 03:21:30 CET 2013: 60: No solution found.
Mon Dec 30 03:21:34 CET 2013: 61: finished (4220ms, 500cycles)
Mon Dec 30 03:21:34 CET 2013: 61: No solution found.
Mon Dec 30 03:21:39 CET 2013: 62: finished (4780ms, 500cycles)
Mon Dec 30 03:21:39 CET 2013: 62: No solution found.
Mon Dec 30 03:21:43 CET 2013: 63: finished (4462ms, 500cycles)
Mon Dec 30 03:21:43 CET 2013: 63: No solution found.
Mon Dec 30 03:21:48 CET 2013: 64: finished (4817ms, 500cycles)
Mon Dec 30 03:21:48 CET 2013: 64: No solution found.
Mon Dec 30 03:21:53 CET 2013: 65: finished (4934ms, 500cycles)
Mon Dec 30 03:21:53 CET 2013: 65: No solution found.
Mon Dec 30 03:21:54 CET 2013: 66: finished (1327ms, 39cycles)
Mon Dec 30 03:21:54 CET 2013: 66: Solution found.
Mon Dec 30 03:22:01 CET 2013: 67: finished (6809ms, 500cycles)
Mon Dec 30 03:22:01 CET 2013: 67: No solution found.
Mon Dec 30 03:22:06 CET 2013: 68: finished (4860ms, 500cycles)
Mon Dec 30 03:22:06 CET 2013: 68: No solution found.
Mon Dec 30 03:22:10 CET 2013: 69: finished (4712ms, 500cycles)
Mon Dec 30 03:22:10 CET 2013: 69: No solution found.
Mon Dec 30 03:22:15 CET 2013: 70: finished (5003ms, 500cycles)
Mon Dec 30 03:22:15 CET 2013: 70: No solution found.
Mon Dec 30 03:22:20 CET 2013: 71: finished (4857ms, 500cycles)
Mon Dec 30 03:22:20 CET 2013: 71: No solution found.
Mon Dec 30 03:22:23 CET 2013: 72: finished (3017ms, 314cycles)
Mon Dec 30 03:22:23 CET 2013: 72: Solution found.
Mon Dec 30 03:22:28 CET 2013: 73: finished (4933ms, 500cycles)
Mon Dec 30 03:22:28 CET 2013: 73: No solution found.
Mon Dec 30 03:22:33 CET 2013: 74: finished (4531ms, 500cycles)
Mon Dec 30 03:22:33 CET 2013: 74: No solution found.
Mon Dec 30 03:22:37 CET 2013: 75: finished (4373ms, 500cycles)
Mon Dec 30 03:22:37 CET 2013: 75: No solution found.
Mon Dec 30 03:22:42 CET 2013: 76: finished (4635ms, 500cycles)
Mon Dec 30 03:22:42 CET 2013: 76: No solution found.
Mon Dec 30 03:22:46 CET 2013: 77: finished (4507ms, 500cycles)
Mon Dec 30 03:22:46 CET 2013: 77: No solution found.
Mon Dec 30 03:22:51 CET 2013: 78: finished (4360ms, 500cycles)
Mon Dec 30 03:22:51 CET 2013: 78: No solution found.
Mon Dec 30 03:22:55 CET 2013: 79: finished (4771ms, 500cycles)
Mon Dec 30 03:22:55 CET 2013: 79: No solution found.
Mon Dec 30 03:23:00 CET 2013: 80: finished (4924ms, 500cycles)
Mon Dec 30 03:23:00 CET 2013: 80: No solution found.
Mon Dec 30 03:23:05 CET 2013: 81: finished (4930ms, 500cycles)
Mon Dec 30 03:23:05 CET 2013: 81: No solution found.
Mon Dec 30 03:23:10 CET 2013: 82: finished (4915ms, 500cycles)
Mon Dec 30 03:23:10 CET 2013: 82: No solution found.
Mon Dec 30 03:23:15 CET 2013: 83: finished (4637ms, 500cycles)
Mon Dec 30 03:23:15 CET 2013: 83: No solution found.
Mon Dec 30 03:23:19 CET 2013: 84: finished (4246ms, 500cycles)
Mon Dec 30 03:23:19 CET 2013: 84: No solution found.
Mon Dec 30 03:23:27 CET 2013: 85: finished (7384ms, 500cycles)
Mon Dec 30 03:23:27 CET 2013: 85: No solution found.
Mon Dec 30 03:23:31 CET 2013: 86: finished (4617ms, 500cycles)
Mon Dec 30 03:23:31 CET 2013: 86: No solution found.
Mon Dec 30 03:23:36 CET 2013: 87: finished (4807ms, 500cycles)
Mon Dec 30 03:23:36 CET 2013: 87: No solution found.
Mon Dec 30 03:23:41 CET 2013: 88: finished (4605ms, 500cycles)
Mon Dec 30 03:23:41 CET 2013: 88: No solution found.
Mon Dec 30 03:23:45 CET 2013: 89: finished (4642ms, 500cycles)
Mon Dec 30 03:23:45 CET 2013: 89: No solution found.
Mon Dec 30 03:23:50 CET 2013: 90: finished (4974ms, 500cycles)
Mon Dec 30 03:23:50 CET 2013: 90: No solution found.
Mon Dec 30 03:23:53 CET 2013: 91: finished (2624ms, 130cycles)
Mon Dec 30 03:23:53 CET 2013: 91: Solution found.
Mon Dec 30 03:23:59 CET 2013: 92: finished (6401ms, 500cycles)
Mon Dec 30 03:23:59 CET 2013: 92: No solution found.
Mon Dec 30 03:24:04 CET 2013: 93: finished (4466ms, 500cycles)
Mon Dec 30 03:24:04 CET 2013: 93: No solution found.
Mon Dec 30 03:24:08 CET 2013: 94: finished (4067ms, 500cycles)
Mon Dec 30 03:24:08 CET 2013: 94: No solution found.
Mon Dec 30 03:24:08 CET 2013: 95: finished (468ms, 40cycles)
Mon Dec 30 03:24:08 CET 2013: 95: Solution found.
Mon Dec 30 03:24:13 CET 2013: 96: finished (4866ms, 500cycles)
Mon Dec 30 03:24:13 CET 2013: 96: No solution found.
Mon Dec 30 03:24:17 CET 2013: 97: finished (4050ms, 500cycles)
Mon Dec 30 03:24:17 CET 2013: 97: No solution found.
Mon Dec 30 03:24:21 CET 2013: 98: finished (4227ms, 500cycles)
Mon Dec 30 03:24:21 CET 2013: 98: No solution found.
Mon Dec 30 03:24:26 CET 2013: 99: finished (4522ms, 500cycles)
Mon Dec 30 03:24:26 CET 2013: 99: No solution found.
Mon Dec 30 03:24:26 CET 2013: Solution Found: 6
Mon Dec 30 03:24:26 CET 2013: Avg cycles: 114
Mon Dec 30 03:24:26 CET 2013: Max cycles: 314
Mon Dec 30 03:24:26 CET 2013: Min cycles: 36
Mon Dec 30 03:24:26 CET 2013: No solution found: 94
Mon Dec 30 03:24:26 CET 2013: logging finished. (runtime: 478383ms)
