Mon May 19 11:57:18 CEST 2014: Problem Count: 100
Mon May 19 11:57:18 CEST 2014: CandidatesCount: 150
Mon May 19 11:57:18 CEST 2014: Max Cycles: 500
Mon May 19 11:57:22 CEST 2014: 0: finished (3820ms, 500cycles)
Mon May 19 11:57:22 CEST 2014: 0: No solution found.
Mon May 19 11:57:22 CEST 2014: 1: finished (157ms, 25cycles)
Mon May 19 11:57:22 CEST 2014: 1: Solution found.
Mon May 19 11:57:25 CEST 2014: 2: finished (2769ms, 500cycles)
Mon May 19 11:57:25 CEST 2014: 2: No solution found.
Mon May 19 11:57:27 CEST 2014: 3: finished (2717ms, 500cycles)
Mon May 19 11:57:27 CEST 2014: 3: No solution found.
Mon May 19 11:57:30 CEST 2014: 4: finished (2819ms, 500cycles)
Mon May 19 11:57:30 CEST 2014: 4: No solution found.
Mon May 19 11:57:33 CEST 2014: 5: finished (2525ms, 500cycles)
Mon May 19 11:57:33 CEST 2014: 5: No solution found.
Mon May 19 11:57:37 CEST 2014: 6: finished (3944ms, 500cycles)
Mon May 19 11:57:37 CEST 2014: 6: No solution found.
Mon May 19 11:57:39 CEST 2014: 7: finished (2728ms, 500cycles)
Mon May 19 11:57:39 CEST 2014: 7: No solution found.
Mon May 19 11:57:42 CEST 2014: 8: finished (2828ms, 500cycles)
Mon May 19 11:57:42 CEST 2014: 8: No solution found.
Mon May 19 11:57:46 CEST 2014: 9: finished (3780ms, 500cycles)
Mon May 19 11:57:46 CEST 2014: 9: No solution found.
Mon May 19 11:57:50 CEST 2014: 10: finished (4079ms, 500cycles)
Mon May 19 11:57:50 CEST 2014: 10: No solution found.
Mon May 19 11:57:54 CEST 2014: 11: finished (3753ms, 500cycles)
Mon May 19 11:57:54 CEST 2014: 11: No solution found.
Mon May 19 11:58:01 CEST 2014: 12: finished (6727ms, 500cycles)
Mon May 19 11:58:01 CEST 2014: 12: No solution found.
Mon May 19 11:58:04 CEST 2014: 13: finished (3096ms, 500cycles)
Mon May 19 11:58:04 CEST 2014: 13: No solution found.
Mon May 19 11:58:07 CEST 2014: 14: finished (2840ms, 500cycles)
Mon May 19 11:58:07 CEST 2014: 14: No solution found.
Mon May 19 11:58:09 CEST 2014: 15: finished (2810ms, 500cycles)
Mon May 19 11:58:09 CEST 2014: 15: No solution found.
Mon May 19 11:58:13 CEST 2014: 16: finished (3791ms, 500cycles)
Mon May 19 11:58:13 CEST 2014: 16: No solution found.
Mon May 19 11:58:14 CEST 2014: 17: finished (598ms, 80cycles)
Mon May 19 11:58:14 CEST 2014: 17: Solution found.
Mon May 19 11:58:16 CEST 2014: 18: finished (2758ms, 500cycles)
Mon May 19 11:58:16 CEST 2014: 18: No solution found.
Mon May 19 11:58:19 CEST 2014: 19: finished (2798ms, 500cycles)
Mon May 19 11:58:19 CEST 2014: 19: No solution found.
Mon May 19 11:58:26 CEST 2014: 20: finished (6689ms, 500cycles)
Mon May 19 11:58:26 CEST 2014: 20: No solution found.
Mon May 19 11:58:30 CEST 2014: 21: finished (3805ms, 500cycles)
Mon May 19 11:58:30 CEST 2014: 21: No solution found.
Mon May 19 11:58:33 CEST 2014: 22: finished (2768ms, 500cycles)
Mon May 19 11:58:33 CEST 2014: 22: No solution found.
Mon May 19 11:58:34 CEST 2014: 23: finished (1495ms, 261cycles)
Mon May 19 11:58:34 CEST 2014: 23: Solution found.
Mon May 19 11:58:38 CEST 2014: 24: finished (3547ms, 500cycles)
Mon May 19 11:58:38 CEST 2014: 24: No solution found.
Mon May 19 11:58:38 CEST 2014: 25: finished (168ms, 29cycles)
Mon May 19 11:58:38 CEST 2014: 25: Solution found.
Mon May 19 11:58:38 CEST 2014: 26: finished (332ms, 55cycles)
Mon May 19 11:58:38 CEST 2014: 26: Solution found.
Mon May 19 11:58:41 CEST 2014: 27: finished (2798ms, 500cycles)
Mon May 19 11:58:41 CEST 2014: 27: No solution found.
Mon May 19 11:58:44 CEST 2014: 28: finished (2727ms, 500cycles)
Mon May 19 11:58:44 CEST 2014: 28: No solution found.
Mon May 19 11:58:51 CEST 2014: 29: finished (6985ms, 500cycles)
Mon May 19 11:58:51 CEST 2014: 29: No solution found.
Mon May 19 11:58:51 CEST 2014: 30: finished (544ms, 94cycles)
Mon May 19 11:58:51 CEST 2014: 30: Solution found.
Mon May 19 11:58:54 CEST 2014: 31: finished (2710ms, 500cycles)
Mon May 19 11:58:54 CEST 2014: 31: No solution found.
Mon May 19 11:58:57 CEST 2014: 32: finished (2768ms, 500cycles)
Mon May 19 11:58:57 CEST 2014: 32: No solution found.
Mon May 19 11:58:59 CEST 2014: 33: finished (2747ms, 500cycles)
Mon May 19 11:58:59 CEST 2014: 33: No solution found.
Mon May 19 11:59:04 CEST 2014: 34: finished (4288ms, 500cycles)
Mon May 19 11:59:04 CEST 2014: 34: No solution found.
Mon May 19 11:59:10 CEST 2014: 35: finished (6297ms, 500cycles)
Mon May 19 11:59:10 CEST 2014: 35: No solution found.
Mon May 19 11:59:13 CEST 2014: 36: finished (2665ms, 500cycles)
Mon May 19 11:59:13 CEST 2014: 36: No solution found.
Mon May 19 11:59:13 CEST 2014: 37: finished (572ms, 99cycles)
Mon May 19 11:59:13 CEST 2014: 37: Solution found.
Mon May 19 11:59:16 CEST 2014: 38: finished (2881ms, 500cycles)
Mon May 19 11:59:16 CEST 2014: 38: No solution found.
Mon May 19 11:59:20 CEST 2014: 39: finished (3823ms, 500cycles)
Mon May 19 11:59:20 CEST 2014: 39: No solution found.
Mon May 19 11:59:20 CEST 2014: 40: finished (204ms, 37cycles)
Mon May 19 11:59:20 CEST 2014: 40: Solution found.
Mon May 19 11:59:23 CEST 2014: 41: finished (2685ms, 500cycles)
Mon May 19 11:59:23 CEST 2014: 41: No solution found.
Mon May 19 11:59:26 CEST 2014: 42: finished (2890ms, 500cycles)
Mon May 19 11:59:26 CEST 2014: 42: No solution found.
Mon May 19 11:59:28 CEST 2014: 43: finished (2829ms, 500cycles)
Mon May 19 11:59:28 CEST 2014: 43: No solution found.
Mon May 19 11:59:31 CEST 2014: 44: finished (2871ms, 500cycles)
Mon May 19 11:59:31 CEST 2014: 44: No solution found.
Mon May 19 11:59:34 CEST 2014: 45: finished (2636ms, 500cycles)
Mon May 19 11:59:34 CEST 2014: 45: No solution found.
Mon May 19 11:59:38 CEST 2014: 46: finished (3864ms, 500cycles)
Mon May 19 11:59:38 CEST 2014: 46: No solution found.
Mon May 19 11:59:41 CEST 2014: 47: finished (2792ms, 500cycles)
Mon May 19 11:59:41 CEST 2014: 47: No solution found.
Mon May 19 11:59:43 CEST 2014: 48: finished (2746ms, 500cycles)
Mon May 19 11:59:43 CEST 2014: 48: No solution found.
Mon May 19 11:59:44 CEST 2014: 49: finished (570ms, 99cycles)
Mon May 19 11:59:44 CEST 2014: 49: Solution found.
Mon May 19 11:59:48 CEST 2014: 50: finished (4505ms, 500cycles)
Mon May 19 11:59:48 CEST 2014: 50: No solution found.
Mon May 19 11:59:50 CEST 2014: 51: finished (1204ms, 74cycles)
Mon May 19 11:59:50 CEST 2014: 51: Solution found.
Mon May 19 11:59:51 CEST 2014: 52: finished (1124ms, 73cycles)
Mon May 19 11:59:51 CEST 2014: 52: Solution found.
Mon May 19 11:59:52 CEST 2014: 53: finished (1232ms, 118cycles)
Mon May 19 11:59:52 CEST 2014: 53: Solution found.
Mon May 19 11:59:55 CEST 2014: 54: finished (2770ms, 500cycles)
Mon May 19 11:59:55 CEST 2014: 54: No solution found.
Mon May 19 11:59:58 CEST 2014: 55: finished (2720ms, 500cycles)
Mon May 19 11:59:58 CEST 2014: 55: No solution found.
Mon May 19 12:00:01 CEST 2014: 56: finished (3725ms, 500cycles)
Mon May 19 12:00:01 CEST 2014: 56: No solution found.
Mon May 19 12:00:07 CEST 2014: 57: finished (5787ms, 500cycles)
Mon May 19 12:00:07 CEST 2014: 57: No solution found.
Mon May 19 12:00:10 CEST 2014: 58: finished (2693ms, 500cycles)
Mon May 19 12:00:10 CEST 2014: 58: No solution found.
Mon May 19 12:00:12 CEST 2014: 59: finished (2752ms, 500cycles)
Mon May 19 12:00:12 CEST 2014: 59: No solution found.
Mon May 19 12:00:16 CEST 2014: 60: finished (3764ms, 500cycles)
Mon May 19 12:00:16 CEST 2014: 60: No solution found.
Mon May 19 12:00:19 CEST 2014: 61: finished (2871ms, 500cycles)
Mon May 19 12:00:19 CEST 2014: 61: No solution found.
Mon May 19 12:00:22 CEST 2014: 62: finished (2863ms, 500cycles)
Mon May 19 12:00:22 CEST 2014: 62: No solution found.
Mon May 19 12:00:29 CEST 2014: 63: finished (6706ms, 500cycles)
Mon May 19 12:00:29 CEST 2014: 63: No solution found.
Mon May 19 12:00:29 CEST 2014: 64: finished (443ms, 65cycles)
Mon May 19 12:00:29 CEST 2014: 64: Solution found.
Mon May 19 12:00:32 CEST 2014: 65: finished (2586ms, 500cycles)
Mon May 19 12:00:32 CEST 2014: 65: No solution found.
Mon May 19 12:00:34 CEST 2014: 66: finished (2659ms, 500cycles)
Mon May 19 12:00:34 CEST 2014: 66: No solution found.
Mon May 19 12:00:37 CEST 2014: 67: finished (2644ms, 500cycles)
Mon May 19 12:00:37 CEST 2014: 67: No solution found.
Mon May 19 12:00:40 CEST 2014: 68: finished (2654ms, 500cycles)
Mon May 19 12:00:40 CEST 2014: 68: No solution found.
Mon May 19 12:00:44 CEST 2014: 69: finished (3889ms, 500cycles)
Mon May 19 12:00:44 CEST 2014: 69: No solution found.
Mon May 19 12:00:46 CEST 2014: 70: finished (2550ms, 500cycles)
Mon May 19 12:00:46 CEST 2014: 70: No solution found.
Mon May 19 12:00:49 CEST 2014: 71: finished (3244ms, 500cycles)
Mon May 19 12:00:49 CEST 2014: 71: No solution found.
Mon May 19 12:00:55 CEST 2014: 72: finished (6057ms, 500cycles)
Mon May 19 12:00:55 CEST 2014: 72: No solution found.
Mon May 19 12:00:58 CEST 2014: 73: finished (2758ms, 500cycles)
Mon May 19 12:00:58 CEST 2014: 73: No solution found.
Mon May 19 12:00:59 CEST 2014: 74: finished (331ms, 56cycles)
Mon May 19 12:00:59 CEST 2014: 74: Solution found.
Mon May 19 12:01:01 CEST 2014: 75: finished (2733ms, 500cycles)
Mon May 19 12:01:01 CEST 2014: 75: No solution found.
Mon May 19 12:01:05 CEST 2014: 76: finished (3286ms, 500cycles)
Mon May 19 12:01:05 CEST 2014: 76: No solution found.
Mon May 19 12:01:09 CEST 2014: 77: finished (4926ms, 500cycles)
Mon May 19 12:01:09 CEST 2014: 77: No solution found.
Mon May 19 12:01:14 CEST 2014: 78: finished (4159ms, 500cycles)
Mon May 19 12:01:14 CEST 2014: 78: No solution found.
Mon May 19 12:01:14 CEST 2014: 79: finished (572ms, 85cycles)
Mon May 19 12:01:14 CEST 2014: 79: Solution found.
Mon May 19 12:01:17 CEST 2014: 80: finished (2556ms, 500cycles)
Mon May 19 12:01:17 CEST 2014: 80: No solution found.
Mon May 19 12:01:20 CEST 2014: 81: finished (2800ms, 500cycles)
Mon May 19 12:01:20 CEST 2014: 81: No solution found.
Mon May 19 12:01:23 CEST 2014: 82: finished (3197ms, 367cycles)
Mon May 19 12:01:23 CEST 2014: 82: Solution found.
Mon May 19 12:01:28 CEST 2014: 83: finished (5458ms, 500cycles)
Mon May 19 12:01:28 CEST 2014: 83: No solution found.
Mon May 19 12:01:31 CEST 2014: 84: finished (2774ms, 500cycles)
Mon May 19 12:01:31 CEST 2014: 84: No solution found.
Mon May 19 12:01:34 CEST 2014: 85: finished (2656ms, 500cycles)
Mon May 19 12:01:34 CEST 2014: 85: No solution found.
Mon May 19 12:01:37 CEST 2014: 86: finished (3552ms, 500cycles)
Mon May 19 12:01:37 CEST 2014: 86: No solution found.
Mon May 19 12:01:42 CEST 2014: 87: finished (4661ms, 500cycles)
Mon May 19 12:01:42 CEST 2014: 87: No solution found.
Mon May 19 12:01:45 CEST 2014: 88: finished (2901ms, 500cycles)
Mon May 19 12:01:45 CEST 2014: 88: No solution found.
Mon May 19 12:01:48 CEST 2014: 89: finished (2885ms, 500cycles)
Mon May 19 12:01:48 CEST 2014: 89: No solution found.
Mon May 19 12:01:51 CEST 2014: 90: finished (2887ms, 500cycles)
Mon May 19 12:01:51 CEST 2014: 90: No solution found.
Mon May 19 12:01:51 CEST 2014: 91: finished (519ms, 71cycles)
Mon May 19 12:01:51 CEST 2014: 91: Solution found.
Mon May 19 12:01:51 CEST 2014: 92: finished (320ms, 53cycles)
Mon May 19 12:01:51 CEST 2014: 92: Solution found.
Mon May 19 12:01:54 CEST 2014: 93: finished (3048ms, 378cycles)
Mon May 19 12:01:54 CEST 2014: 93: Solution found.
Mon May 19 12:01:58 CEST 2014: 94: finished (3117ms, 500cycles)
Mon May 19 12:01:58 CEST 2014: 94: No solution found.
Mon May 19 12:02:00 CEST 2014: 95: finished (2631ms, 500cycles)
Mon May 19 12:02:00 CEST 2014: 95: No solution found.
Mon May 19 12:02:07 CEST 2014: 96: finished (6684ms, 500cycles)
Mon May 19 12:02:07 CEST 2014: 96: No solution found.
Mon May 19 12:02:10 CEST 2014: 97: finished (2907ms, 500cycles)
Mon May 19 12:02:10 CEST 2014: 97: No solution found.
Mon May 19 12:02:13 CEST 2014: 98: finished (2940ms, 500cycles)
Mon May 19 12:02:13 CEST 2014: 98: No solution found.
Mon May 19 12:02:15 CEST 2014: 99: finished (2471ms, 500cycles)
Mon May 19 12:02:15 CEST 2014: 99: No solution found.
Mon May 19 12:02:15 CEST 2014: Solution Found: 19
Mon May 19 12:02:15 CEST 2014: Avg cycles: 111
Mon May 19 12:02:15 CEST 2014: Max cycles: 378
Mon May 19 12:02:15 CEST 2014: Min cycles: 25
Mon May 19 12:02:15 CEST 2014: No solution found: 81
Mon May 19 12:02:15 CEST 2014: logging finished. (runtime: 297233ms)
