Sat Dec 28 14:29:46 CET 2013: Problem Count: 200
Sat Dec 28 14:29:46 CET 2013: CandidatesCount: 100
Sat Dec 28 14:29:46 CET 2013: Max Cycles: 500
Sat Dec 28 14:41:45 CET 2013: 39: finished (20292ms, 500cycles)
Sat Dec 28 14:41:45 CET 2013: 39: No solution found.
Sat Dec 28 14:42:05 CET 2013: 40: finished (20186ms, 500cycles)
Sat Dec 28 14:42:05 CET 2013: 40: No solution found.
Sat Dec 28 14:42:25 CET 2013: 41: finished (19779ms, 500cycles)
Sat Dec 28 14:42:25 CET 2013: 41: No solution found.
Sat Dec 28 14:42:42 CET 2013: 42: finished (17252ms, 500cycles)
Sat Dec 28 14:42:42 CET 2013: 42: No solution found.
Sat Dec 28 14:43:02 CET 2013: 43: finished (19812ms, 500cycles)
Sat Dec 28 14:43:02 CET 2013: 43: No solution found.
Sat Dec 28 14:43:21 CET 2013: 44: finished (19564ms, 500cycles)
Sat Dec 28 14:43:21 CET 2013: 44: No solution found.
Sat Dec 28 14:43:38 CET 2013: 45: finished (16932ms, 500cycles)
Sat Dec 28 14:43:38 CET 2013: 45: No solution found.
Sat Dec 28 14:44:02 CET 2013: 46: finished (23777ms, 500cycles)
Sat Dec 28 14:44:02 CET 2013: 46: No solution found.
Sat Dec 28 14:44:24 CET 2013: 47: finished (21659ms, 500cycles)
Sat Dec 28 14:44:24 CET 2013: 47: No solution found.
Sat Dec 28 14:44:36 CET 2013: 48: finished (12654ms, 332cycles)
Sat Dec 28 14:44:36 CET 2013: 48: Solution found.
Sat Dec 28 14:44:57 CET 2013: 49: finished (21208ms, 500cycles)
Sat Dec 28 14:44:57 CET 2013: 49: No solution found.
Sat Dec 28 14:45:03 CET 2013: 50: finished (5175ms, 45cycles)
Sat Dec 28 14:45:03 CET 2013: 50: Solution found.
Sat Dec 28 14:45:25 CET 2013: 51: finished (22575ms, 500cycles)
Sat Dec 28 14:45:25 CET 2013: 51: No solution found.
Sat Dec 28 14:45:51 CET 2013: 52: finished (25813ms, 500cycles)
Sat Dec 28 14:45:51 CET 2013: 52: No solution found.
Sat Dec 28 14:46:09 CET 2013: 53: finished (18100ms, 500cycles)
Sat Dec 28 14:46:09 CET 2013: 53: No solution found.
Sat Dec 28 14:46:35 CET 2013: 54: finished (25889ms, 500cycles)
Sat Dec 28 14:46:35 CET 2013: 54: No solution found.
Sat Dec 28 14:46:53 CET 2013: 55: finished (18289ms, 500cycles)
Sat Dec 28 14:46:53 CET 2013: 55: No solution found.
Sat Dec 28 14:47:13 CET 2013: 56: finished (19754ms, 500cycles)
Sat Dec 28 14:47:13 CET 2013: 56: No solution found.
Sat Dec 28 14:47:35 CET 2013: 57: finished (22100ms, 500cycles)
Sat Dec 28 14:47:35 CET 2013: 57: No solution found.
Sat Dec 28 14:47:56 CET 2013: 58: finished (20681ms, 500cycles)
Sat Dec 28 14:47:56 CET 2013: 58: No solution found.
Sat Dec 28 14:48:16 CET 2013: 59: finished (19939ms, 500cycles)
Sat Dec 28 14:48:16 CET 2013: 59: No solution found.
Sat Dec 28 14:48:34 CET 2013: 60: finished (18002ms, 500cycles)
Sat Dec 28 14:48:34 CET 2013: 60: No solution found.
Sat Dec 28 14:48:54 CET 2013: 61: finished (20129ms, 500cycles)
Sat Dec 28 14:48:54 CET 2013: 61: No solution found.
Sat Dec 28 14:49:11 CET 2013: 62: finished (17162ms, 500cycles)
Sat Dec 28 14:49:11 CET 2013: 62: No solution found.
Sat Dec 28 14:49:31 CET 2013: 63: finished (19999ms, 500cycles)
Sat Dec 28 14:49:31 CET 2013: 63: No solution found.
Sat Dec 28 14:49:48 CET 2013: 64: finished (17330ms, 500cycles)
Sat Dec 28 14:49:48 CET 2013: 64: No solution found.
Sat Dec 28 14:50:08 CET 2013: 65: finished (19932ms, 500cycles)
Sat Dec 28 14:50:08 CET 2013: 65: No solution found.
Sat Dec 28 14:50:25 CET 2013: 66: finished (16900ms, 500cycles)
Sat Dec 28 14:50:25 CET 2013: 66: No solution found.
Sat Dec 28 14:50:27 CET 2013: 67: finished (1492ms, 40cycles)
Sat Dec 28 14:50:27 CET 2013: 67: Solution found.
Sat Dec 28 14:50:47 CET 2013: 68: finished (20477ms, 500cycles)
Sat Dec 28 14:50:47 CET 2013: 68: No solution found.
Sat Dec 28 14:51:04 CET 2013: 69: finished (17189ms, 500cycles)
Sat Dec 28 14:51:04 CET 2013: 69: No solution found.
Sat Dec 28 14:51:22 CET 2013: 70: finished (17707ms, 500cycles)
Sat Dec 28 14:51:22 CET 2013: 70: No solution found.
Sat Dec 28 14:51:45 CET 2013: 71: finished (22677ms, 500cycles)
Sat Dec 28 14:51:45 CET 2013: 71: No solution found.
Sat Dec 28 14:52:02 CET 2013: 72: finished (17278ms, 500cycles)
Sat Dec 28 14:52:02 CET 2013: 72: No solution found.
Sat Dec 28 14:52:22 CET 2013: 73: finished (19884ms, 500cycles)
Sat Dec 28 14:52:22 CET 2013: 73: No solution found.
Sat Dec 28 14:52:39 CET 2013: 74: finished (17299ms, 500cycles)
Sat Dec 28 14:52:39 CET 2013: 74: No solution found.
Sat Dec 28 14:52:56 CET 2013: 75: finished (17028ms, 500cycles)
Sat Dec 28 14:52:56 CET 2013: 75: No solution found.
Sat Dec 28 14:53:16 CET 2013: 76: finished (19676ms, 500cycles)
Sat Dec 28 14:53:16 CET 2013: 76: No solution found.
Sat Dec 28 14:53:33 CET 2013: 77: finished (16593ms, 500cycles)
Sat Dec 28 14:53:33 CET 2013: 77: No solution found.
Sat Dec 28 14:53:53 CET 2013: 78: finished (20268ms, 500cycles)
Sat Dec 28 14:53:53 CET 2013: 78: No solution found.
Sat Dec 28 14:54:10 CET 2013: 79: finished (17600ms, 500cycles)
Sat Dec 28 14:54:10 CET 2013: 79: No solution found.
Sat Dec 28 14:54:27 CET 2013: 80: finished (17076ms, 500cycles)
Sat Dec 28 14:54:27 CET 2013: 80: No solution found.
Sat Dec 28 14:54:46 CET 2013: 81: finished (18020ms, 500cycles)
Sat Dec 28 14:54:46 CET 2013: 81: No solution found.
Sat Dec 28 14:55:04 CET 2013: 82: finished (17991ms, 500cycles)
Sat Dec 28 14:55:04 CET 2013: 82: No solution found.
Sat Dec 28 14:55:21 CET 2013: 83: finished (17325ms, 500cycles)
Sat Dec 28 14:55:21 CET 2013: 83: No solution found.
Sat Dec 28 14:55:23 CET 2013: 84: finished (2019ms, 56cycles)
Sat Dec 28 14:55:23 CET 2013: 84: Solution found.
Sat Dec 28 14:55:26 CET 2013: 85: finished (2705ms, 74cycles)
Sat Dec 28 14:55:26 CET 2013: 85: Solution found.
Sat Dec 28 14:55:46 CET 2013: 86: finished (20048ms, 500cycles)
Sat Dec 28 14:55:46 CET 2013: 86: No solution found.
Sat Dec 28 14:56:03 CET 2013: 87: finished (17774ms, 500cycles)
Sat Dec 28 14:56:03 CET 2013: 87: No solution found.
Sat Dec 28 14:56:23 CET 2013: 88: finished (19237ms, 500cycles)
Sat Dec 28 14:56:23 CET 2013: 88: No solution found.
Sat Dec 28 14:56:45 CET 2013: 89: finished (22187ms, 500cycles)
Sat Dec 28 14:56:45 CET 2013: 89: No solution found.
Sat Dec 28 14:57:02 CET 2013: 90: finished (17305ms, 500cycles)
Sat Dec 28 14:57:02 CET 2013: 90: No solution found.
Sat Dec 28 14:57:22 CET 2013: 91: finished (20186ms, 500cycles)
Sat Dec 28 14:57:22 CET 2013: 91: No solution found.
Sat Dec 28 14:57:40 CET 2013: 92: finished (17372ms, 500cycles)
Sat Dec 28 14:57:40 CET 2013: 92: No solution found.
Sat Dec 28 14:58:00 CET 2013: 93: finished (20352ms, 500cycles)
Sat Dec 28 14:58:00 CET 2013: 93: No solution found.
Sat Dec 28 14:58:17 CET 2013: 94: finished (16645ms, 500cycles)
Sat Dec 28 14:58:17 CET 2013: 94: No solution found.
Sat Dec 28 14:58:37 CET 2013: 95: finished (20212ms, 500cycles)
Sat Dec 28 14:58:37 CET 2013: 95: No solution found.
Sat Dec 28 14:58:41 CET 2013: 96: finished (3670ms, 102cycles)
Sat Dec 28 14:58:41 CET 2013: 96: Solution found.
Sat Dec 28 14:58:57 CET 2013: 97: finished (16937ms, 500cycles)
Sat Dec 28 14:58:57 CET 2013: 97: No solution found.
Sat Dec 28 14:59:17 CET 2013: 98: finished (19930ms, 500cycles)
Sat Dec 28 14:59:17 CET 2013: 98: No solution found.
Sat Dec 28 14:59:34 CET 2013: 99: finished (16981ms, 500cycles)
Sat Dec 28 14:59:34 CET 2013: 99: No solution found.
Sat Dec 28 14:59:34 CET 2013: Solution Found: 8
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 91
Sat Dec 28 14:59:34 CET 2013: Max cycles: 332
Sat Dec 28 14:59:34 CET 2013: Min cycles: 39
Sat Dec 28 14:59:34 CET 2013: No solution found: 92
Sat Dec 28 14:59:34 CET 2013: logging finished. (runtime: 1788097ms)
