Fri Dec 27 14:40:41 CET 2013: Problem Count: 50
Fri Dec 27 14:40:41 CET 2013: CandidatesCount: 50
Fri Dec 27 14:40:41 CET 2013: Max Cycles: 500
Fri Dec 27 14:41:11 CET 2013: 85: finished (375ms, 500cycles)
Fri Dec 27 14:41:11 CET 2013: 85: No solution found.
Fri Dec 27 14:41:11 CET 2013: 86: finished (357ms, 500cycles)
Fri Dec 27 14:41:11 CET 2013: 86: No solution found.
Fri Dec 27 14:41:12 CET 2013: 87: finished (380ms, 500cycles)
Fri Dec 27 14:41:12 CET 2013: 87: No solution found.
Fri Dec 27 14:41:12 CET 2013: 88: finished (336ms, 500cycles)
Fri Dec 27 14:41:12 CET 2013: 88: No solution found.
Fri Dec 27 14:41:12 CET 2013: 89: finished (384ms, 500cycles)
Fri Dec 27 14:41:12 CET 2013: 89: No solution found.
Fri Dec 27 14:41:13 CET 2013: 90: finished (360ms, 500cycles)
Fri Dec 27 14:41:13 CET 2013: 90: No solution found.
Fri Dec 27 14:41:13 CET 2013: 91: finished (343ms, 500cycles)
Fri Dec 27 14:41:13 CET 2013: 91: No solution found.
Fri Dec 27 14:41:14 CET 2013: 92: finished (412ms, 500cycles)
Fri Dec 27 14:41:14 CET 2013: 92: No solution found.
Fri Dec 27 14:41:14 CET 2013: 93: finished (381ms, 500cycles)
Fri Dec 27 14:41:14 CET 2013: 93: No solution found.
Fri Dec 27 14:41:14 CET 2013: 94: finished (378ms, 500cycles)
Fri Dec 27 14:41:14 CET 2013: 94: No solution found.
Fri Dec 27 14:41:15 CET 2013: 95: finished (352ms, 500cycles)
Fri Dec 27 14:41:15 CET 2013: 95: No solution found.
Fri Dec 27 14:41:15 CET 2013: 96: finished (381ms, 500cycles)
Fri Dec 27 14:41:15 CET 2013: 96: No solution found.
Fri Dec 27 14:41:15 CET 2013: 97: finished (370ms, 500cycles)
Fri Dec 27 14:41:15 CET 2013: 97: No solution found.
Fri Dec 27 14:41:16 CET 2013: 98: finished (321ms, 500cycles)
Fri Dec 27 14:41:16 CET 2013: 98: No solution found.
Fri Dec 27 14:41:16 CET 2013: 99: finished (354ms, 500cycles)
Fri Dec 27 14:41:16 CET 2013: 99: No solution found.
Fri Dec 27 14:41:16 CET 2013: Solution Found: 8
Fri Dec 27 14:41:16 CET 2013: Avg cycles: 119
Fri Dec 27 14:41:16 CET 2013: Max cycles: 196
Fri Dec 27 14:41:16 CET 2013: Min cycles: 67
Fri Dec 27 14:41:16 CET 2013: No solution found: 92
Fri Dec 27 14:41:16 CET 2013: logging finished. (runtime: 35142ms)
