Mon May 19 23:14:03 CEST 2014: Problem Count: 150
Mon May 19 23:14:03 CEST 2014: CandidatesCount: 50
Mon May 19 23:14:03 CEST 2014: Max Cycles: 500
Mon May 19 23:17:23 CEST 2014: 98: finished (1858ms, 500cycles)
Mon May 19 23:17:23 CEST 2014: 98: No solution found.
Mon May 19 23:17:25 CEST 2014: 99: finished (1900ms, 500cycles)
Mon May 19 23:17:25 CEST 2014: 99: No solution found.
Mon May 19 23:17:25 CEST 2014: Solution Found: 5
Mon May 19 23:17:25 CEST 2014: Avg cycles: 161
Mon May 19 23:17:25 CEST 2014: Max cycles: 409
Mon May 19 23:17:25 CEST 2014: Min cycles: 71
Mon May 19 23:17:25 CEST 2014: No solution found: 95
Mon May 19 23:17:25 CEST 2014: logging finished. (runtime: 201879ms)
