Sat Dec 28 18:15:48 CET 2013: Problem Count: 250
Sat Dec 28 18:15:48 CET 2013: CandidatesCount: 100
Sat Dec 28 18:15:48 CET 2013: Max Cycles: 500
Sat Dec 28 18:32:58 CET 2013: 50: finished (20495ms, 500cycles)
Sat Dec 28 18:32:58 CET 2013: 50: No solution found.
Sat Dec 28 18:33:20 CET 2013: 51: finished (21698ms, 500cycles)
Sat Dec 28 18:33:20 CET 2013: 51: No solution found.
Sat Dec 28 18:33:41 CET 2013: 52: finished (21432ms, 500cycles)
Sat Dec 28 18:33:41 CET 2013: 52: No solution found.
Sat Dec 28 18:34:03 CET 2013: 53: finished (21611ms, 500cycles)
Sat Dec 28 18:34:03 CET 2013: 53: No solution found.
Sat Dec 28 18:34:23 CET 2013: 54: finished (20068ms, 500cycles)
Sat Dec 28 18:34:23 CET 2013: 54: No solution found.
Sat Dec 28 18:34:44 CET 2013: 55: finished (20747ms, 500cycles)
Sat Dec 28 18:34:44 CET 2013: 55: No solution found.
Sat Dec 28 18:35:04 CET 2013: 56: finished (20497ms, 500cycles)
Sat Dec 28 18:35:04 CET 2013: 56: No solution found.
Sat Dec 28 18:35:25 CET 2013: 57: finished (20738ms, 500cycles)
Sat Dec 28 18:35:25 CET 2013: 57: No solution found.
Sat Dec 28 18:35:47 CET 2013: 58: finished (22060ms, 500cycles)
Sat Dec 28 18:35:47 CET 2013: 58: No solution found.
Sat Dec 28 18:36:07 CET 2013: 59: finished (19660ms, 500cycles)
Sat Dec 28 18:36:07 CET 2013: 59: No solution found.
Sat Dec 28 18:36:29 CET 2013: 60: finished (22549ms, 500cycles)
Sat Dec 28 18:36:29 CET 2013: 60: No solution found.
Sat Dec 28 18:36:50 CET 2013: 61: finished (21085ms, 500cycles)
Sat Dec 28 18:36:50 CET 2013: 61: No solution found.
Sat Dec 28 18:37:11 CET 2013: 62: finished (21059ms, 500cycles)
Sat Dec 28 18:37:11 CET 2013: 62: No solution found.
Sat Dec 28 18:37:33 CET 2013: 63: finished (21471ms, 500cycles)
Sat Dec 28 18:37:33 CET 2013: 63: No solution found.
Sat Dec 28 18:37:55 CET 2013: 64: finished (22318ms, 500cycles)
Sat Dec 28 18:37:55 CET 2013: 64: No solution found.
Sat Dec 28 18:38:15 CET 2013: 65: finished (19497ms, 500cycles)
Sat Dec 28 18:38:15 CET 2013: 65: No solution found.
Sat Dec 28 18:38:37 CET 2013: 66: finished (22577ms, 500cycles)
Sat Dec 28 18:38:37 CET 2013: 66: No solution found.
Sat Dec 28 18:38:59 CET 2013: 67: finished (22150ms, 500cycles)
Sat Dec 28 18:38:59 CET 2013: 67: No solution found.
Sat Dec 28 18:39:21 CET 2013: 68: finished (21897ms, 500cycles)
Sat Dec 28 18:39:21 CET 2013: 68: No solution found.
Sat Dec 28 18:39:25 CET 2013: 69: finished (3129ms, 73cycles)
Sat Dec 28 18:39:25 CET 2013: 69: Solution found.
Sat Dec 28 18:39:46 CET 2013: 70: finished (21942ms, 500cycles)
Sat Dec 28 18:39:46 CET 2013: 70: No solution found.
Sat Dec 28 18:39:48 CET 2013: 71: finished (1557ms, 35cycles)
Sat Dec 28 18:39:48 CET 2013: 71: Solution found.
Sat Dec 28 18:40:08 CET 2013: 72: finished (20416ms, 500cycles)
Sat Dec 28 18:40:08 CET 2013: 72: No solution found.
Sat Dec 28 18:40:31 CET 2013: 73: finished (22119ms, 500cycles)
Sat Dec 28 18:40:31 CET 2013: 73: No solution found.
Sat Dec 28 18:40:51 CET 2013: 74: finished (20252ms, 500cycles)
Sat Dec 28 18:40:51 CET 2013: 74: No solution found.
Sat Dec 28 18:41:13 CET 2013: 75: finished (22386ms, 500cycles)
Sat Dec 28 18:41:13 CET 2013: 75: No solution found.
Sat Dec 28 18:41:33 CET 2013: 76: finished (19838ms, 500cycles)
Sat Dec 28 18:41:33 CET 2013: 76: No solution found.
Sat Dec 28 18:41:54 CET 2013: 77: finished (20549ms, 500cycles)
Sat Dec 28 18:41:54 CET 2013: 77: No solution found.
Sat Dec 28 18:42:16 CET 2013: 78: finished (21999ms, 500cycles)
Sat Dec 28 18:42:16 CET 2013: 78: No solution found.
Sat Dec 28 18:42:36 CET 2013: 79: finished (20045ms, 500cycles)
Sat Dec 28 18:42:36 CET 2013: 79: No solution found.
Sat Dec 28 18:42:56 CET 2013: 80: finished (20340ms, 500cycles)
Sat Dec 28 18:42:56 CET 2013: 80: No solution found.
Sat Dec 28 18:43:16 CET 2013: 81: finished (20232ms, 500cycles)
Sat Dec 28 18:43:16 CET 2013: 81: No solution found.
Sat Dec 28 18:43:38 CET 2013: 82: finished (22181ms, 500cycles)
Sat Dec 28 18:43:38 CET 2013: 82: No solution found.
Sat Dec 28 18:44:00 CET 2013: 83: finished (22044ms, 500cycles)
Sat Dec 28 18:44:00 CET 2013: 83: No solution found.
Sat Dec 28 18:44:22 CET 2013: 84: finished (21989ms, 500cycles)
Sat Dec 28 18:44:22 CET 2013: 84: No solution found.
Sat Dec 28 18:44:45 CET 2013: 85: finished (22528ms, 500cycles)
Sat Dec 28 18:44:45 CET 2013: 85: No solution found.
Sat Dec 28 18:45:06 CET 2013: 86: finished (21271ms, 500cycles)
Sat Dec 28 18:45:06 CET 2013: 86: No solution found.
Sat Dec 28 18:45:28 CET 2013: 87: finished (21698ms, 500cycles)
Sat Dec 28 18:45:28 CET 2013: 87: No solution found.
Sat Dec 28 18:45:48 CET 2013: 88: finished (20297ms, 500cycles)
Sat Dec 28 18:45:48 CET 2013: 88: No solution found.
Sat Dec 28 18:46:10 CET 2013: 89: finished (21990ms, 500cycles)
Sat Dec 28 18:46:10 CET 2013: 89: No solution found.
Sat Dec 28 18:46:32 CET 2013: 90: finished (22028ms, 500cycles)
Sat Dec 28 18:46:32 CET 2013: 90: No solution found.
Sat Dec 28 18:46:54 CET 2013: 91: finished (21840ms, 500cycles)
Sat Dec 28 18:46:54 CET 2013: 91: No solution found.
Sat Dec 28 18:47:16 CET 2013: 92: finished (21736ms, 500cycles)
Sat Dec 28 18:47:16 CET 2013: 92: No solution found.
Sat Dec 28 18:47:37 CET 2013: 93: finished (20738ms, 500cycles)
Sat Dec 28 18:47:37 CET 2013: 93: No solution found.
Sat Dec 28 18:47:57 CET 2013: 94: finished (20160ms, 500cycles)
Sat Dec 28 18:47:57 CET 2013: 94: No solution found.
Sat Dec 28 18:48:18 CET 2013: 95: finished (21069ms, 500cycles)
Sat Dec 28 18:48:18 CET 2013: 95: No solution found.
Sat Dec 28 18:48:38 CET 2013: 96: finished (20083ms, 500cycles)
Sat Dec 28 18:48:38 CET 2013: 96: No solution found.
Sat Dec 28 18:48:58 CET 2013: 97: finished (20315ms, 500cycles)
Sat Dec 28 18:48:58 CET 2013: 97: No solution found.
Sat Dec 28 18:49:21 CET 2013: 98: finished (22670ms, 500cycles)
Sat Dec 28 18:49:21 CET 2013: 98: No solution found.
Sat Dec 28 18:49:25 CET 2013: 99: finished (3778ms, 88cycles)
Sat Dec 28 18:49:25 CET 2013: 99: Solution found.
Sat Dec 28 18:49:25 CET 2013: Solution Found: 6
Sat Dec 28 18:49:25 CET 2013: Avg cycles: 73
Sat Dec 28 18:49:25 CET 2013: Max cycles: 88
Sat Dec 28 18:49:25 CET 2013: Min cycles: 35
Sat Dec 28 18:49:25 CET 2013: No solution found: 94
Sat Dec 28 18:49:25 CET 2013: logging finished. (runtime: 2016161ms)
