Mon May 19 15:27:28 CEST 2014: Problem Count: 150
Mon May 19 15:27:28 CEST 2014: CandidatesCount: 100
Mon May 19 15:27:28 CEST 2014: Max Cycles: 500
Mon May 19 15:31:02 CEST 2014: 53: finished (4421ms, 500cycles)
Mon May 19 15:31:02 CEST 2014: 53: No solution found.
Mon May 19 15:31:06 CEST 2014: 54: finished (3700ms, 500cycles)
Mon May 19 15:31:06 CEST 2014: 54: No solution found.
Mon May 19 15:31:10 CEST 2014: 55: finished (3460ms, 500cycles)
Mon May 19 15:31:10 CEST 2014: 55: No solution found.
Mon May 19 15:31:15 CEST 2014: 56: finished (5234ms, 500cycles)
Mon May 19 15:31:15 CEST 2014: 56: No solution found.
Mon May 19 15:31:20 CEST 2014: 57: finished (5129ms, 500cycles)
Mon May 19 15:31:20 CEST 2014: 57: No solution found.
Mon May 19 15:31:23 CEST 2014: 58: finished (3309ms, 500cycles)
Mon May 19 15:31:23 CEST 2014: 58: No solution found.
Mon May 19 15:31:27 CEST 2014: 59: finished (3581ms, 500cycles)
Mon May 19 15:31:27 CEST 2014: 59: No solution found.
Mon May 19 15:31:34 CEST 2014: 60: finished (7338ms, 500cycles)
Mon May 19 15:31:34 CEST 2014: 60: No solution found.
Mon May 19 15:31:38 CEST 2014: 61: finished (3747ms, 500cycles)
Mon May 19 15:31:38 CEST 2014: 61: No solution found.
Mon May 19 15:31:42 CEST 2014: 62: finished (3627ms, 500cycles)
Mon May 19 15:31:42 CEST 2014: 62: No solution found.
Mon May 19 15:31:45 CEST 2014: 63: finished (3465ms, 500cycles)
Mon May 19 15:31:45 CEST 2014: 63: No solution found.
Mon May 19 15:31:49 CEST 2014: 64: finished (3519ms, 500cycles)
Mon May 19 15:31:49 CEST 2014: 64: No solution found.
Mon May 19 15:31:52 CEST 2014: 65: finished (3553ms, 500cycles)
Mon May 19 15:31:52 CEST 2014: 65: No solution found.
Mon May 19 15:31:56 CEST 2014: 66: finished (3589ms, 500cycles)
Mon May 19 15:31:56 CEST 2014: 66: No solution found.
Mon May 19 15:31:59 CEST 2014: 67: finished (3634ms, 500cycles)
Mon May 19 15:31:59 CEST 2014: 67: No solution found.
Mon May 19 15:32:06 CEST 2014: 68: finished (6588ms, 500cycles)
Mon May 19 15:32:06 CEST 2014: 68: No solution found.
Mon May 19 15:32:09 CEST 2014: 69: finished (3406ms, 500cycles)
Mon May 19 15:32:09 CEST 2014: 69: No solution found.
Mon May 19 15:32:13 CEST 2014: 70: finished (3412ms, 500cycles)
Mon May 19 15:32:13 CEST 2014: 70: No solution found.
Mon May 19 15:32:16 CEST 2014: 71: finished (3651ms, 500cycles)
Mon May 19 15:32:16 CEST 2014: 71: No solution found.
Mon May 19 15:32:17 CEST 2014: 72: finished (1139ms, 149cycles)
Mon May 19 15:32:17 CEST 2014: 72: Solution found.
Mon May 19 15:32:21 CEST 2014: 73: finished (3492ms, 500cycles)
Mon May 19 15:32:21 CEST 2014: 73: No solution found.
Mon May 19 15:32:25 CEST 2014: 74: finished (3659ms, 500cycles)
Mon May 19 15:32:25 CEST 2014: 74: No solution found.
Mon May 19 15:32:28 CEST 2014: 75: finished (3790ms, 500cycles)
Mon May 19 15:32:28 CEST 2014: 75: No solution found.
Mon May 19 15:32:32 CEST 2014: 76: finished (3781ms, 500cycles)
Mon May 19 15:32:32 CEST 2014: 76: No solution found.
Mon May 19 15:32:36 CEST 2014: 77: finished (3717ms, 500cycles)
Mon May 19 15:32:36 CEST 2014: 77: No solution found.
Mon May 19 15:32:40 CEST 2014: 78: finished (3692ms, 500cycles)
Mon May 19 15:32:40 CEST 2014: 78: No solution found.
Mon May 19 15:32:43 CEST 2014: 79: finished (3661ms, 500cycles)
Mon May 19 15:32:43 CEST 2014: 79: No solution found.
Mon May 19 15:32:47 CEST 2014: 80: finished (3666ms, 500cycles)
Mon May 19 15:32:47 CEST 2014: 80: No solution found.
Mon May 19 15:32:51 CEST 2014: 81: finished (3680ms, 500cycles)
Mon May 19 15:32:51 CEST 2014: 81: No solution found.
Mon May 19 15:32:54 CEST 2014: 82: finished (3567ms, 500cycles)
Mon May 19 15:32:54 CEST 2014: 82: No solution found.
Mon May 19 15:33:01 CEST 2014: 83: finished (6954ms, 500cycles)
Mon May 19 15:33:01 CEST 2014: 83: No solution found.
Mon May 19 15:33:05 CEST 2014: 84: finished (3661ms, 500cycles)
Mon May 19 15:33:05 CEST 2014: 84: No solution found.
Mon May 19 15:33:08 CEST 2014: 85: finished (3593ms, 500cycles)
Mon May 19 15:33:08 CEST 2014: 85: No solution found.
Mon May 19 15:33:15 CEST 2014: 86: finished (6977ms, 500cycles)
Mon May 19 15:33:15 CEST 2014: 86: No solution found.
Mon May 19 15:33:20 CEST 2014: 87: finished (4563ms, 500cycles)
Mon May 19 15:33:20 CEST 2014: 87: No solution found.
Mon May 19 15:33:24 CEST 2014: 88: finished (3701ms, 500cycles)
Mon May 19 15:33:24 CEST 2014: 88: No solution found.
Mon May 19 15:33:28 CEST 2014: 89: finished (3877ms, 500cycles)
Mon May 19 15:33:28 CEST 2014: 89: No solution found.
Mon May 19 15:33:28 CEST 2014: 90: finished (107ms, 13cycles)
Mon May 19 15:33:28 CEST 2014: 90: Solution found.
Mon May 19 15:33:35 CEST 2014: 91: finished (7811ms, 500cycles)
Mon May 19 15:33:35 CEST 2014: 91: No solution found.
Mon May 19 15:33:39 CEST 2014: 92: finished (3793ms, 500cycles)
Mon May 19 15:33:39 CEST 2014: 92: No solution found.
Mon May 19 15:33:43 CEST 2014: 93: finished (3776ms, 500cycles)
Mon May 19 15:33:43 CEST 2014: 93: No solution found.
Mon May 19 15:33:47 CEST 2014: 94: finished (3619ms, 500cycles)
Mon May 19 15:33:47 CEST 2014: 94: No solution found.
Mon May 19 15:33:50 CEST 2014: 95: finished (3690ms, 500cycles)
Mon May 19 15:33:50 CEST 2014: 95: No solution found.
Mon May 19 15:33:54 CEST 2014: 96: finished (3427ms, 500cycles)
Mon May 19 15:33:54 CEST 2014: 96: No solution found.
Mon May 19 15:33:57 CEST 2014: 97: finished (3336ms, 500cycles)
Mon May 19 15:33:57 CEST 2014: 97: No solution found.
Mon May 19 15:34:01 CEST 2014: 98: finished (3676ms, 500cycles)
Mon May 19 15:34:01 CEST 2014: 98: No solution found.
Mon May 19 15:34:05 CEST 2014: 99: finished (4336ms, 500cycles)
Mon May 19 15:34:05 CEST 2014: 99: No solution found.
Mon May 19 15:34:05 CEST 2014: Solution Found: 9
Mon May 19 15:34:05 CEST 2014: Avg cycles: 85
Mon May 19 15:34:05 CEST 2014: Max cycles: 303
Mon May 19 15:34:05 CEST 2014: Min cycles: 13
Mon May 19 15:34:05 CEST 2014: No solution found: 91
Mon May 19 15:34:05 CEST 2014: logging finished. (runtime: 396594ms)
