Sat Dec 28 22:04:27 CET 2013: Problem Count: 100
Sat Dec 28 22:04:27 CET 2013: CandidatesCount: 200
Sat Dec 28 22:04:27 CET 2013: Max Cycles: 500
Sat Dec 28 22:04:42 CET 2013: 0: finished (15314ms, 500cycles)
Sat Dec 28 22:04:42 CET 2013: 0: No solution found.
Sat Dec 28 22:04:53 CET 2013: 1: finished (11235ms, 500cycles)
Sat Dec 28 22:04:53 CET 2013: 1: No solution found.
Sat Dec 28 22:05:05 CET 2013: 2: finished (12231ms, 500cycles)
Sat Dec 28 22:05:05 CET 2013: 2: No solution found.
Sat Dec 28 22:05:18 CET 2013: 3: finished (13088ms, 500cycles)
Sat Dec 28 22:05:18 CET 2013: 3: No solution found.
Sat Dec 28 22:05:30 CET 2013: 4: finished (11495ms, 500cycles)
Sat Dec 28 22:05:30 CET 2013: 4: No solution found.
Sat Dec 28 22:05:45 CET 2013: 5: finished (15170ms, 500cycles)
Sat Dec 28 22:05:45 CET 2013: 5: No solution found.
Sat Dec 28 22:05:59 CET 2013: 6: finished (14163ms, 500cycles)
Sat Dec 28 22:05:59 CET 2013: 6: No solution found.
Sat Dec 28 22:06:11 CET 2013: 7: finished (11300ms, 500cycles)
Sat Dec 28 22:06:11 CET 2013: 7: No solution found.
Sat Dec 28 22:06:22 CET 2013: 8: finished (11367ms, 500cycles)
Sat Dec 28 22:06:22 CET 2013: 8: No solution found.
Sat Dec 28 22:06:33 CET 2013: 9: finished (11096ms, 500cycles)
Sat Dec 28 22:06:33 CET 2013: 9: No solution found.
Sat Dec 28 22:06:48 CET 2013: 10: finished (15111ms, 500cycles)
Sat Dec 28 22:06:48 CET 2013: 10: No solution found.
Sat Dec 28 22:07:00 CET 2013: 11: finished (11471ms, 500cycles)
Sat Dec 28 22:07:00 CET 2013: 11: No solution found.
Sat Dec 28 22:07:11 CET 2013: 12: finished (11837ms, 500cycles)
Sat Dec 28 22:07:11 CET 2013: 12: No solution found.
Sat Dec 28 22:07:23 CET 2013: 13: finished (11467ms, 500cycles)
Sat Dec 28 22:07:23 CET 2013: 13: No solution found.
Sat Dec 28 22:07:34 CET 2013: 14: finished (11430ms, 500cycles)
Sat Dec 28 22:07:34 CET 2013: 14: No solution found.
Sat Dec 28 22:07:45 CET 2013: 15: finished (10899ms, 500cycles)
Sat Dec 28 22:07:45 CET 2013: 15: No solution found.
Sat Dec 28 22:07:48 CET 2013: 16: finished (2897ms, 122cycles)
Sat Dec 28 22:07:48 CET 2013: 16: Solution found.
Sat Dec 28 22:08:04 CET 2013: 17: finished (15806ms, 500cycles)
Sat Dec 28 22:08:04 CET 2013: 17: No solution found.
Sat Dec 28 22:08:15 CET 2013: 18: finished (10923ms, 500cycles)
Sat Dec 28 22:08:15 CET 2013: 18: No solution found.
Sat Dec 28 22:08:30 CET 2013: 19: finished (14645ms, 500cycles)
Sat Dec 28 22:08:30 CET 2013: 19: No solution found.
Sat Dec 28 22:08:41 CET 2013: 20: finished (11882ms, 500cycles)
Sat Dec 28 22:08:41 CET 2013: 20: No solution found.
Sat Dec 28 22:08:53 CET 2013: 21: finished (11291ms, 500cycles)
Sat Dec 28 22:08:53 CET 2013: 21: No solution found.
Sat Dec 28 22:09:04 CET 2013: 22: finished (11811ms, 500cycles)
Sat Dec 28 22:09:04 CET 2013: 22: No solution found.
Sat Dec 28 22:09:05 CET 2013: 23: finished (691ms, 28cycles)
Sat Dec 28 22:09:05 CET 2013: 23: Solution found.
Sat Dec 28 22:09:19 CET 2013: 24: finished (13573ms, 500cycles)
Sat Dec 28 22:09:19 CET 2013: 24: No solution found.
Sat Dec 28 22:09:31 CET 2013: 25: finished (12639ms, 500cycles)
Sat Dec 28 22:09:31 CET 2013: 25: No solution found.
Sat Dec 28 22:09:43 CET 2013: 26: finished (11763ms, 500cycles)
Sat Dec 28 22:09:43 CET 2013: 26: No solution found.
Sat Dec 28 22:09:46 CET 2013: 27: finished (2611ms, 112cycles)
Sat Dec 28 22:09:46 CET 2013: 27: Solution found.
Sat Dec 28 22:09:57 CET 2013: 28: finished (11506ms, 500cycles)
Sat Dec 28 22:09:57 CET 2013: 28: No solution found.
Sat Dec 28 22:10:13 CET 2013: 29: finished (15403ms, 500cycles)
Sat Dec 28 22:10:13 CET 2013: 29: No solution found.
Sat Dec 28 22:10:25 CET 2013: 30: finished (12775ms, 500cycles)
Sat Dec 28 22:10:25 CET 2013: 30: No solution found.
Sat Dec 28 22:10:40 CET 2013: 31: finished (14832ms, 500cycles)
Sat Dec 28 22:10:40 CET 2013: 31: No solution found.
Sat Dec 28 22:10:52 CET 2013: 32: finished (11781ms, 500cycles)
Sat Dec 28 22:10:52 CET 2013: 32: No solution found.
Sat Dec 28 22:10:54 CET 2013: 33: finished (1833ms, 73cycles)
Sat Dec 28 22:10:54 CET 2013: 33: Solution found.
Sat Dec 28 22:11:05 CET 2013: 34: finished (11176ms, 500cycles)
Sat Dec 28 22:11:05 CET 2013: 34: No solution found.
Sat Dec 28 22:11:09 CET 2013: 35: finished (3500ms, 147cycles)
Sat Dec 28 22:11:09 CET 2013: 35: Solution found.
Sat Dec 28 22:11:22 CET 2013: 36: finished (13746ms, 500cycles)
Sat Dec 28 22:11:22 CET 2013: 36: No solution found.
Sat Dec 28 22:11:33 CET 2013: 37: finished (10995ms, 500cycles)
Sat Dec 28 22:11:33 CET 2013: 37: No solution found.
Sat Dec 28 22:11:47 CET 2013: 38: finished (14171ms, 500cycles)
Sat Dec 28 22:11:47 CET 2013: 38: No solution found.
Sat Dec 28 22:12:02 CET 2013: 39: finished (14974ms, 500cycles)
Sat Dec 28 22:12:02 CET 2013: 39: No solution found.
Sat Dec 28 22:12:04 CET 2013: 40: finished (1881ms, 77cycles)
Sat Dec 28 22:12:04 CET 2013: 40: Solution found.
Sat Dec 28 22:12:18 CET 2013: 41: finished (13890ms, 500cycles)
Sat Dec 28 22:12:18 CET 2013: 41: No solution found.
Sat Dec 28 22:12:30 CET 2013: 42: finished (11432ms, 500cycles)
Sat Dec 28 22:12:30 CET 2013: 42: No solution found.
Sat Dec 28 22:12:44 CET 2013: 43: finished (13915ms, 500cycles)
Sat Dec 28 22:12:44 CET 2013: 43: No solution found.
Sat Dec 28 22:12:55 CET 2013: 44: finished (11196ms, 500cycles)
Sat Dec 28 22:12:55 CET 2013: 44: No solution found.
Sat Dec 28 22:13:06 CET 2013: 45: finished (11187ms, 500cycles)
Sat Dec 28 22:13:06 CET 2013: 45: No solution found.
Sat Dec 28 22:13:17 CET 2013: 46: finished (11429ms, 500cycles)
Sat Dec 28 22:13:17 CET 2013: 46: No solution found.
Sat Dec 28 22:13:32 CET 2013: 47: finished (14244ms, 500cycles)
Sat Dec 28 22:13:32 CET 2013: 47: No solution found.
Sat Dec 28 22:13:34 CET 2013: 48: finished (2834ms, 112cycles)
