Mon May 19 23:11:35 CEST 2014: Problem Count: 50
Mon May 19 23:11:35 CEST 2014: CandidatesCount: 50
Mon May 19 23:11:35 CEST 2014: Max Cycles: 500
Mon May 19 23:11:35 CEST 2014: 0: finished (745ms, 500cycles)
Mon May 19 23:11:35 CEST 2014: 0: No solution found.
Mon May 19 23:11:36 CEST 2014: 1: finished (329ms, 500cycles)
Mon May 19 23:11:36 CEST 2014: 1: No solution found.
Mon May 19 23:11:36 CEST 2014: 2: finished (288ms, 500cycles)
Mon May 19 23:11:36 CEST 2014: 2: No solution found.
Mon May 19 23:11:37 CEST 2014: 3: finished (580ms, 500cycles)
Mon May 19 23:11:37 CEST 2014: 3: No solution found.
Mon May 19 23:11:37 CEST 2014: 4: finished (323ms, 500cycles)
Mon May 19 23:11:37 CEST 2014: 4: No solution found.
Mon May 19 23:11:37 CEST 2014: 5: finished (304ms, 500cycles)
Mon May 19 23:11:37 CEST 2014: 5: No solution found.
Mon May 19 23:11:38 CEST 2014: 6: finished (612ms, 500cycles)
Mon May 19 23:11:38 CEST 2014: 6: No solution found.
Mon May 19 23:11:38 CEST 2014: 7: finished (321ms, 500cycles)
Mon May 19 23:11:38 CEST 2014: 7: No solution found.
Mon May 19 23:11:39 CEST 2014: 8: finished (580ms, 500cycles)
Mon May 19 23:11:39 CEST 2014: 8: No solution found.
Mon May 19 23:11:39 CEST 2014: 9: finished (704ms, 500cycles)
Mon May 19 23:11:39 CEST 2014: 9: No solution found.
Mon May 19 23:11:40 CEST 2014: 10: finished (332ms, 500cycles)
Mon May 19 23:11:40 CEST 2014: 10: No solution found.
Mon May 19 23:11:40 CEST 2014: 11: finished (356ms, 500cycles)
Mon May 19 23:11:40 CEST 2014: 11: No solution found.
Mon May 19 23:11:40 CEST 2014: 12: finished (296ms, 500cycles)
Mon May 19 23:11:40 CEST 2014: 12: No solution found.
Mon May 19 23:11:41 CEST 2014: 13: finished (310ms, 500cycles)
Mon May 19 23:11:41 CEST 2014: 13: No solution found.
Mon May 19 23:11:41 CEST 2014: 14: finished (328ms, 500cycles)
Mon May 19 23:11:41 CEST 2014: 14: No solution found.
Mon May 19 23:11:41 CEST 2014: 15: finished (336ms, 500cycles)
Mon May 19 23:11:41 CEST 2014: 15: No solution found.
Mon May 19 23:11:42 CEST 2014: 16: finished (348ms, 500cycles)
Mon May 19 23:11:42 CEST 2014: 16: No solution found.
Mon May 19 23:11:42 CEST 2014: 17: finished (582ms, 500cycles)
Mon May 19 23:11:42 CEST 2014: 17: No solution found.
Mon May 19 23:11:43 CEST 2014: 18: finished (310ms, 500cycles)
Mon May 19 23:11:43 CEST 2014: 18: No solution found.
Mon May 19 23:11:43 CEST 2014: 19: finished (409ms, 500cycles)
Mon May 19 23:11:43 CEST 2014: 19: No solution found.
Mon May 19 23:11:43 CEST 2014: 20: finished (340ms, 500cycles)
Mon May 19 23:11:43 CEST 2014: 20: No solution found.
Mon May 19 23:11:44 CEST 2014: 21: finished (468ms, 500cycles)
Mon May 19 23:11:44 CEST 2014: 21: No solution found.
Mon May 19 23:11:44 CEST 2014: 22: finished (308ms, 205cycles)
Mon May 19 23:11:44 CEST 2014: 22: Solution found.
Mon May 19 23:11:44 CEST 2014: 23: finished (310ms, 500cycles)
Mon May 19 23:11:44 CEST 2014: 23: No solution found.
Mon May 19 23:11:45 CEST 2014: 24: finished (558ms, 500cycles)
Mon May 19 23:11:45 CEST 2014: 24: No solution found.
Mon May 19 23:11:45 CEST 2014: 25: finished (324ms, 500cycles)
Mon May 19 23:11:45 CEST 2014: 25: No solution found.
Mon May 19 23:11:46 CEST 2014: 26: finished (405ms, 500cycles)
Mon May 19 23:11:46 CEST 2014: 26: No solution found.
Mon May 19 23:11:46 CEST 2014: 27: finished (351ms, 500cycles)
Mon May 19 23:11:46 CEST 2014: 27: No solution found.
Mon May 19 23:11:46 CEST 2014: 28: finished (308ms, 500cycles)
Mon May 19 23:11:46 CEST 2014: 28: No solution found.
Mon May 19 23:11:47 CEST 2014: 29: finished (614ms, 500cycles)
Mon May 19 23:11:47 CEST 2014: 29: No solution found.
Mon May 19 23:11:47 CEST 2014: 30: finished (330ms, 500cycles)
Mon May 19 23:11:47 CEST 2014: 30: No solution found.
Mon May 19 23:11:48 CEST 2014: 31: finished (334ms, 500cycles)
Mon May 19 23:11:48 CEST 2014: 31: No solution found.
Mon May 19 23:11:48 CEST 2014: 32: finished (710ms, 500cycles)
Mon May 19 23:11:48 CEST 2014: 32: No solution found.
Mon May 19 23:11:49 CEST 2014: 33: finished (361ms, 500cycles)
Mon May 19 23:11:49 CEST 2014: 33: No solution found.
Mon May 19 23:11:49 CEST 2014: 34: finished (333ms, 500cycles)
Mon May 19 23:11:49 CEST 2014: 34: No solution found.
Mon May 19 23:11:49 CEST 2014: 35: finished (283ms, 500cycles)
Mon May 19 23:11:49 CEST 2014: 35: No solution found.
Mon May 19 23:11:50 CEST 2014: 36: finished (581ms, 500cycles)
Mon May 19 23:11:50 CEST 2014: 36: No solution found.
Mon May 19 23:11:51 CEST 2014: 37: finished (684ms, 500cycles)
Mon May 19 23:11:51 CEST 2014: 37: No solution found.
Mon May 19 23:11:51 CEST 2014: 38: finished (545ms, 500cycles)
Mon May 19 23:11:51 CEST 2014: 38: No solution found.
Mon May 19 23:11:52 CEST 2014: 39: finished (462ms, 500cycles)
Mon May 19 23:11:52 CEST 2014: 39: No solution found.
Mon May 19 23:11:52 CEST 2014: 40: finished (324ms, 500cycles)
Mon May 19 23:11:52 CEST 2014: 40: No solution found.
Mon May 19 23:11:53 CEST 2014: 41: finished (600ms, 500cycles)
Mon May 19 23:11:53 CEST 2014: 41: No solution found.
Mon May 19 23:11:53 CEST 2014: 42: finished (307ms, 500cycles)
Mon May 19 23:11:53 CEST 2014: 42: No solution found.
Mon May 19 23:11:53 CEST 2014: 43: finished (323ms, 500cycles)
Mon May 19 23:11:53 CEST 2014: 43: No solution found.
Mon May 19 23:11:54 CEST 2014: 44: finished (357ms, 500cycles)
Mon May 19 23:11:54 CEST 2014: 44: No solution found.
Mon May 19 23:11:54 CEST 2014: 45: finished (651ms, 500cycles)
Mon May 19 23:11:54 CEST 2014: 45: No solution found.
Mon May 19 23:11:55 CEST 2014: 46: finished (535ms, 500cycles)
Mon May 19 23:11:55 CEST 2014: 46: No solution found.
Mon May 19 23:11:55 CEST 2014: 47: finished (633ms, 500cycles)
Mon May 19 23:11:55 CEST 2014: 47: No solution found.
Mon May 19 23:11:56 CEST 2014: 48: finished (347ms, 500cycles)
Mon May 19 23:11:56 CEST 2014: 48: No solution found.
Mon May 19 23:11:56 CEST 2014: 49: finished (323ms, 500cycles)
Mon May 19 23:11:56 CEST 2014: 49: No solution found.
Mon May 19 23:11:56 CEST 2014: 50: finished (332ms, 500cycles)
Mon May 19 23:11:56 CEST 2014: 50: No solution found.
Mon May 19 23:11:57 CEST 2014: 51: finished (640ms, 500cycles)
Mon May 19 23:11:57 CEST 2014: 51: No solution found.
Mon May 19 23:11:58 CEST 2014: 52: finished (662ms, 500cycles)
Mon May 19 23:11:58 CEST 2014: 52: No solution found.
Mon May 19 23:11:58 CEST 2014: 53: finished (313ms, 500cycles)
Mon May 19 23:11:58 CEST 2014: 53: No solution found.
Mon May 19 23:11:58 CEST 2014: 54: finished (486ms, 500cycles)
Mon May 19 23:11:58 CEST 2014: 54: No solution found.
Mon May 19 23:11:59 CEST 2014: 55: finished (313ms, 500cycles)
Mon May 19 23:11:59 CEST 2014: 55: No solution found.
Mon May 19 23:11:59 CEST 2014: 56: finished (290ms, 500cycles)
Mon May 19 23:11:59 CEST 2014: 56: No solution found.
Mon May 19 23:11:59 CEST 2014: 57: finished (390ms, 500cycles)
Mon May 19 23:11:59 CEST 2014: 57: No solution found.
Mon May 19 23:12:00 CEST 2014: 58: finished (360ms, 500cycles)
Mon May 19 23:12:00 CEST 2014: 58: No solution found.
Mon May 19 23:12:00 CEST 2014: 59: finished (344ms, 500cycles)
Mon May 19 23:12:00 CEST 2014: 59: No solution found.
Mon May 19 23:12:00 CEST 2014: 60: finished (273ms, 500cycles)
Mon May 19 23:12:00 CEST 2014: 60: No solution found.
Mon May 19 23:12:01 CEST 2014: 61: finished (206ms, 311cycles)
Mon May 19 23:12:01 CEST 2014: 61: Solution found.
Mon May 19 23:12:01 CEST 2014: 62: finished (552ms, 500cycles)
Mon May 19 23:12:01 CEST 2014: 62: No solution found.
Mon May 19 23:12:02 CEST 2014: 63: finished (337ms, 500cycles)
Mon May 19 23:12:02 CEST 2014: 63: No solution found.
Mon May 19 23:12:02 CEST 2014: 64: finished (331ms, 500cycles)
Mon May 19 23:12:02 CEST 2014: 64: No solution found.
Mon May 19 23:12:02 CEST 2014: 65: finished (332ms, 500cycles)
Mon May 19 23:12:02 CEST 2014: 65: No solution found.
Mon May 19 23:12:03 CEST 2014: 66: finished (737ms, 500cycles)
Mon May 19 23:12:03 CEST 2014: 66: No solution found.
Mon May 19 23:12:03 CEST 2014: 67: finished (515ms, 500cycles)
Mon May 19 23:12:03 CEST 2014: 67: No solution found.
Mon May 19 23:12:04 CEST 2014: 68: finished (330ms, 500cycles)
Mon May 19 23:12:04 CEST 2014: 68: No solution found.
Mon May 19 23:12:04 CEST 2014: 69: finished (325ms, 500cycles)
Mon May 19 23:12:04 CEST 2014: 69: No solution found.
Mon May 19 23:12:05 CEST 2014: 70: finished (448ms, 500cycles)
Mon May 19 23:12:05 CEST 2014: 70: No solution found.
Mon May 19 23:12:05 CEST 2014: 71: finished (343ms, 500cycles)
Mon May 19 23:12:05 CEST 2014: 71: No solution found.
Mon May 19 23:12:05 CEST 2014: 72: finished (325ms, 500cycles)
Mon May 19 23:12:05 CEST 2014: 72: No solution found.
Mon May 19 23:12:06 CEST 2014: 73: finished (676ms, 500cycles)
Mon May 19 23:12:06 CEST 2014: 73: No solution found.
Mon May 19 23:12:07 CEST 2014: 74: finished (955ms, 500cycles)
Mon May 19 23:12:07 CEST 2014: 74: No solution found.
Mon May 19 23:12:08 CEST 2014: 75: finished (867ms, 500cycles)
Mon May 19 23:12:08 CEST 2014: 75: No solution found.
Mon May 19 23:12:09 CEST 2014: 76: finished (803ms, 500cycles)
Mon May 19 23:12:09 CEST 2014: 76: No solution found.
Mon May 19 23:12:10 CEST 2014: 77: finished (1026ms, 500cycles)
Mon May 19 23:12:10 CEST 2014: 77: No solution found.
Mon May 19 23:12:11 CEST 2014: 78: finished (1186ms, 500cycles)
Mon May 19 23:12:11 CEST 2014: 78: No solution found.
Mon May 19 23:12:11 CEST 2014: 79: finished (334ms, 500cycles)
Mon May 19 23:12:11 CEST 2014: 79: No solution found.
Mon May 19 23:12:11 CEST 2014: 80: finished (317ms, 500cycles)
Mon May 19 23:12:11 CEST 2014: 80: No solution found.
Mon May 19 23:12:11 CEST 2014: 81: finished (101ms, 148cycles)
Mon May 19 23:12:11 CEST 2014: 81: Solution found.
Mon May 19 23:12:12 CEST 2014: 82: finished (296ms, 500cycles)
Mon May 19 23:12:12 CEST 2014: 82: No solution found.
Mon May 19 23:12:12 CEST 2014: 83: finished (694ms, 500cycles)
Mon May 19 23:12:12 CEST 2014: 83: No solution found.
Mon May 19 23:12:13 CEST 2014: 84: finished (397ms, 500cycles)
Mon May 19 23:12:13 CEST 2014: 84: No solution found.
Mon May 19 23:12:13 CEST 2014: 85: finished (559ms, 500cycles)
Mon May 19 23:12:13 CEST 2014: 85: No solution found.
