Sat Dec 28 20:28:39 CET 2013: Problem Count: 150
Sat Dec 28 20:28:39 CET 2013: CandidatesCount: 150
Sat Dec 28 20:28:39 CET 2013: Max Cycles: 500
Sat Dec 28 20:28:45 CET 2013: 0: finished (6497ms, 197cycles)
Sat Dec 28 20:28:45 CET 2013: 0: Solution found.
Sat Dec 28 20:29:04 CET 2013: 1: finished (18876ms, 500cycles)
Sat Dec 28 20:29:04 CET 2013: 1: No solution found.
Sat Dec 28 20:29:23 CET 2013: 2: finished (18596ms, 500cycles)
Sat Dec 28 20:29:23 CET 2013: 2: No solution found.
Sat Dec 28 20:29:42 CET 2013: 3: finished (19009ms, 500cycles)
Sat Dec 28 20:29:42 CET 2013: 3: No solution found.
Sat Dec 28 20:29:57 CET 2013: 4: finished (15465ms, 500cycles)
Sat Dec 28 20:29:57 CET 2013: 4: No solution found.
Sat Dec 28 20:30:16 CET 2013: 5: finished (18499ms, 500cycles)
Sat Dec 28 20:30:16 CET 2013: 5: No solution found.
Sat Dec 28 20:30:34 CET 2013: 6: finished (18540ms, 500cycles)
Sat Dec 28 20:30:34 CET 2013: 6: No solution found.
Sat Dec 28 20:30:50 CET 2013: 7: finished (15422ms, 500cycles)
Sat Dec 28 20:30:50 CET 2013: 7: No solution found.
Sat Dec 28 20:31:09 CET 2013: 8: finished (18947ms, 500cycles)
Sat Dec 28 20:31:09 CET 2013: 8: No solution found.
Sat Dec 28 20:31:27 CET 2013: 9: finished (18392ms, 500cycles)
Sat Dec 28 20:31:27 CET 2013: 9: No solution found.
Sat Dec 28 20:31:42 CET 2013: 10: finished (15351ms, 500cycles)
Sat Dec 28 20:31:42 CET 2013: 10: No solution found.
Sat Dec 28 20:32:02 CET 2013: 11: finished (19465ms, 500cycles)
Sat Dec 28 20:32:02 CET 2013: 11: No solution found.
Sat Dec 28 20:32:20 CET 2013: 12: finished (18096ms, 500cycles)
Sat Dec 28 20:32:20 CET 2013: 12: No solution found.
Sat Dec 28 20:32:22 CET 2013: 13: finished (1725ms, 50cycles)
Sat Dec 28 20:32:22 CET 2013: 13: Solution found.
Sat Dec 28 20:32:40 CET 2013: 14: finished (18427ms, 500cycles)
Sat Dec 28 20:32:40 CET 2013: 14: No solution found.
Sat Dec 28 20:32:58 CET 2013: 15: finished (18350ms, 500cycles)
Sat Dec 28 20:32:58 CET 2013: 15: No solution found.
Sat Dec 28 20:33:00 CET 2013: 16: finished (1300ms, 39cycles)
Sat Dec 28 20:33:00 CET 2013: 16: Solution found.
Sat Dec 28 20:33:16 CET 2013: 17: finished (16253ms, 500cycles)
Sat Dec 28 20:33:16 CET 2013: 17: No solution found.
Sat Dec 28 20:33:35 CET 2013: 18: finished (18496ms, 500cycles)
Sat Dec 28 20:33:35 CET 2013: 18: No solution found.
Sat Dec 28 20:33:54 CET 2013: 19: finished (19152ms, 500cycles)
Sat Dec 28 20:33:54 CET 2013: 19: No solution found.
Sat Dec 28 20:34:09 CET 2013: 20: finished (15590ms, 500cycles)
Sat Dec 28 20:34:09 CET 2013: 20: No solution found.
Sat Dec 28 20:34:26 CET 2013: 21: finished (16285ms, 500cycles)
Sat Dec 28 20:34:26 CET 2013: 21: No solution found.
Sat Dec 28 20:34:45 CET 2013: 22: finished (19405ms, 500cycles)
Sat Dec 28 20:34:45 CET 2013: 22: No solution found.
Sat Dec 28 20:35:01 CET 2013: 23: finished (15600ms, 500cycles)
Sat Dec 28 20:35:01 CET 2013: 23: No solution found.
Sat Dec 28 20:35:20 CET 2013: 24: finished (19492ms, 500cycles)
Sat Dec 28 20:35:20 CET 2013: 24: No solution found.
Sat Dec 28 20:35:39 CET 2013: 25: finished (18699ms, 500cycles)
Sat Dec 28 20:35:39 CET 2013: 25: No solution found.
Sat Dec 28 20:35:57 CET 2013: 26: finished (18347ms, 500cycles)
Sat Dec 28 20:35:57 CET 2013: 26: No solution found.
Sat Dec 28 20:36:13 CET 2013: 27: finished (15562ms, 500cycles)
Sat Dec 28 20:36:13 CET 2013: 27: No solution found.
Sat Dec 28 20:36:29 CET 2013: 28: finished (16161ms, 500cycles)
Sat Dec 28 20:36:29 CET 2013: 28: No solution found.
Sat Dec 28 20:36:44 CET 2013: 29: finished (15311ms, 500cycles)
Sat Dec 28 20:36:44 CET 2013: 29: No solution found.
Sat Dec 28 20:37:04 CET 2013: 30: finished (19495ms, 500cycles)
Sat Dec 28 20:37:04 CET 2013: 30: No solution found.
Sat Dec 28 20:37:23 CET 2013: 31: finished (19458ms, 500cycles)
Sat Dec 28 20:37:23 CET 2013: 31: No solution found.
Sat Dec 28 20:37:42 CET 2013: 32: finished (19145ms, 500cycles)
Sat Dec 28 20:37:42 CET 2013: 32: No solution found.
Sat Dec 28 20:37:58 CET 2013: 33: finished (15334ms, 500cycles)
Sat Dec 28 20:37:58 CET 2013: 33: No solution found.
Sat Dec 28 20:38:17 CET 2013: 34: finished (19067ms, 500cycles)
Sat Dec 28 20:38:17 CET 2013: 34: No solution found.
Sat Dec 28 20:38:32 CET 2013: 35: finished (15140ms, 500cycles)
Sat Dec 28 20:38:32 CET 2013: 35: No solution found.
Sat Dec 28 20:38:48 CET 2013: 36: finished (15862ms, 500cycles)
Sat Dec 28 20:38:48 CET 2013: 36: No solution found.
Sat Dec 28 20:39:06 CET 2013: 37: finished (18450ms, 500cycles)
Sat Dec 28 20:39:06 CET 2013: 37: No solution found.
Sat Dec 28 20:39:22 CET 2013: 38: finished (15842ms, 500cycles)
Sat Dec 28 20:39:22 CET 2013: 38: No solution found.
Sat Dec 28 20:39:41 CET 2013: 39: finished (19278ms, 500cycles)
Sat Dec 28 20:39:41 CET 2013: 39: No solution found.
Sat Dec 28 20:39:57 CET 2013: 40: finished (15463ms, 500cycles)
Sat Dec 28 20:39:57 CET 2013: 40: No solution found.
Sat Dec 28 20:40:16 CET 2013: 41: finished (19701ms, 500cycles)
Sat Dec 28 20:40:16 CET 2013: 41: No solution found.
Sat Dec 28 20:40:36 CET 2013: 42: finished (19561ms, 500cycles)
Sat Dec 28 20:40:36 CET 2013: 42: No solution found.
Sat Dec 28 20:40:54 CET 2013: 43: finished (18474ms, 500cycles)
Sat Dec 28 20:40:54 CET 2013: 43: No solution found.
Sat Dec 28 20:41:10 CET 2013: 44: finished (15936ms, 500cycles)
Sat Dec 28 20:41:10 CET 2013: 44: No solution found.
Sat Dec 28 20:41:26 CET 2013: 45: finished (15930ms, 500cycles)
Sat Dec 28 20:41:26 CET 2013: 45: No solution found.
Sat Dec 28 20:41:42 CET 2013: 46: finished (15420ms, 500cycles)
Sat Dec 28 20:41:42 CET 2013: 46: No solution found.
Sat Dec 28 20:41:46 CET 2013: 47: finished (3868ms, 117cycles)
Sat Dec 28 20:41:46 CET 2013: 47: Solution found.
Sat Dec 28 20:42:04 CET 2013: 48: finished (18630ms, 500cycles)
Sat Dec 28 20:42:04 CET 2013: 48: No solution found.
Sat Dec 28 20:42:19 CET 2013: 49: finished (15253ms, 500cycles)
Sat Dec 28 20:42:19 CET 2013: 49: No solution found.
Sat Dec 28 20:42:38 CET 2013: 50: finished (18568ms, 500cycles)
Sat Dec 28 20:42:38 CET 2013: 50: No solution found.
Sat Dec 28 20:42:53 CET 2013: 51: finished (15223ms, 500cycles)
Sat Dec 28 20:42:53 CET 2013: 51: No solution found.
Sat Dec 28 20:42:54 CET 2013: 52: finished (1124ms, 33cycles)
Sat Dec 28 20:42:54 CET 2013: 52: Solution found.
Sat Dec 28 20:43:10 CET 2013: 53: finished (15860ms, 500cycles)
Sat Dec 28 20:43:10 CET 2013: 53: No solution found.
Sat Dec 28 20:43:26 CET 2013: 54: finished (15330ms, 500cycles)
Sat Dec 28 20:43:26 CET 2013: 54: No solution found.
Sat Dec 28 20:43:45 CET 2013: 55: finished (19544ms, 500cycles)
Sat Dec 28 20:43:45 CET 2013: 55: No solution found.
Sat Dec 28 20:44:04 CET 2013: 56: finished (18479ms, 500cycles)
Sat Dec 28 20:44:04 CET 2013: 56: No solution found.
Sat Dec 28 20:44:19 CET 2013: 57: finished (15353ms, 500cycles)
Sat Dec 28 20:44:19 CET 2013: 57: No solution found.
Sat Dec 28 20:44:38 CET 2013: 58: finished (19255ms, 500cycles)
Sat Dec 28 20:44:38 CET 2013: 58: No solution found.
Sat Dec 28 20:44:56 CET 2013: 59: finished (18132ms, 500cycles)
Sat Dec 28 20:44:56 CET 2013: 59: No solution found.
Sat Dec 28 20:45:12 CET 2013: 60: finished (15932ms, 500cycles)
Sat Dec 28 20:45:12 CET 2013: 60: No solution found.
Sat Dec 28 20:45:32 CET 2013: 61: finished (19256ms, 500cycles)
Sat Dec 28 20:45:32 CET 2013: 61: No solution found.
Sat Dec 28 20:45:50 CET 2013: 62: finished (18200ms, 500cycles)
Sat Dec 28 20:45:50 CET 2013: 62: No solution found.
Sat Dec 28 20:46:06 CET 2013: 63: finished (16109ms, 500cycles)
Sat Dec 28 20:46:06 CET 2013: 63: No solution found.
Sat Dec 28 20:46:22 CET 2013: 64: finished (15955ms, 500cycles)
Sat Dec 28 20:46:22 CET 2013: 64: No solution found.
Sat Dec 28 20:46:37 CET 2013: 65: finished (15274ms, 500cycles)
Sat Dec 28 20:46:37 CET 2013: 65: No solution found.
Sat Dec 28 20:46:53 CET 2013: 66: finished (15870ms, 500cycles)
Sat Dec 28 20:46:53 CET 2013: 66: No solution found.
Sat Dec 28 20:47:12 CET 2013: 67: finished (18736ms, 500cycles)
Sat Dec 28 20:47:12 CET 2013: 67: No solution found.
Sat Dec 28 20:47:27 CET 2013: 68: finished (15452ms, 500cycles)
Sat Dec 28 20:47:27 CET 2013: 68: No solution found.
Sat Dec 28 20:47:43 CET 2013: 69: finished (15493ms, 500cycles)
Sat Dec 28 20:47:43 CET 2013: 69: No solution found.
Sat Dec 28 20:48:01 CET 2013: 70: finished (17981ms, 500cycles)
Sat Dec 28 20:48:01 CET 2013: 70: No solution found.
Sat Dec 28 20:48:20 CET 2013: 71: finished (19410ms, 500cycles)
Sat Dec 28 20:48:20 CET 2013: 71: No solution found.
Sat Dec 28 20:48:38 CET 2013: 72: finished (18091ms, 500cycles)
Sat Dec 28 20:48:38 CET 2013: 72: No solution found.
Sat Dec 28 20:48:56 CET 2013: 73: finished (17988ms, 500cycles)
Sat Dec 28 20:48:56 CET 2013: 73: No solution found.
