Sat Dec 28 16:11:37 CET 2013: Problem Count: 200
Sat Dec 28 16:11:37 CET 2013: CandidatesCount: 150
Sat Dec 28 16:11:37 CET 2013: Max Cycles: 250
Sat Dec 28 16:11:53 CET 2013: 0: finished (15875ms, 250cycles)
Sat Dec 28 16:11:53 CET 2013: 0: No solution found.
Sat Dec 28 16:12:06 CET 2013: 1: finished (13018ms, 250cycles)
Sat Dec 28 16:12:06 CET 2013: 1: No solution found.
Sat Dec 28 16:12:19 CET 2013: 2: finished (12958ms, 250cycles)
Sat Dec 28 16:12:19 CET 2013: 2: No solution found.
Sat Dec 28 16:12:36 CET 2013: 3: finished (16874ms, 250cycles)
Sat Dec 28 16:12:36 CET 2013: 3: No solution found.
Sat Dec 28 16:12:49 CET 2013: 4: finished (12940ms, 250cycles)
Sat Dec 28 16:12:49 CET 2013: 4: No solution found.
Sat Dec 28 16:13:05 CET 2013: 5: finished (16141ms, 250cycles)
Sat Dec 28 16:13:05 CET 2013: 5: No solution found.
Sat Dec 28 16:13:18 CET 2013: 6: finished (13113ms, 250cycles)
Sat Dec 28 16:13:18 CET 2013: 6: No solution found.
Sat Dec 28 16:13:20 CET 2013: 7: finished (1958ms, 35cycles)
Sat Dec 28 16:13:20 CET 2013: 7: Solution found.
Sat Dec 28 16:13:33 CET 2013: 8: finished (13038ms, 250cycles)
Sat Dec 28 16:13:33 CET 2013: 8: No solution found.
Sat Dec 28 16:13:49 CET 2013: 9: finished (15748ms, 250cycles)
Sat Dec 28 16:13:49 CET 2013: 9: No solution found.
Sat Dec 28 16:13:50 CET 2013: 10: finished (1257ms, 21cycles)
Sat Dec 28 16:13:50 CET 2013: 10: Solution found.
Sat Dec 28 16:14:04 CET 2013: 11: finished (13447ms, 250cycles)
Sat Dec 28 16:14:04 CET 2013: 11: No solution found.
Sat Dec 28 16:14:17 CET 2013: 12: finished (12809ms, 250cycles)
Sat Dec 28 16:14:17 CET 2013: 12: No solution found.
Sat Dec 28 16:14:33 CET 2013: 13: finished (15924ms, 250cycles)
Sat Dec 28 16:14:33 CET 2013: 13: No solution found.
Sat Dec 28 16:14:45 CET 2013: 14: finished (12652ms, 250cycles)
Sat Dec 28 16:14:45 CET 2013: 14: No solution found.
Sat Dec 28 16:15:02 CET 2013: 15: finished (17099ms, 250cycles)
Sat Dec 28 16:15:02 CET 2013: 15: No solution found.
Sat Dec 28 16:15:15 CET 2013: 16: finished (13139ms, 250cycles)
Sat Dec 28 16:15:15 CET 2013: 16: No solution found.
Sat Dec 28 16:15:29 CET 2013: 17: finished (13135ms, 250cycles)
Sat Dec 28 16:15:29 CET 2013: 17: No solution found.
Sat Dec 28 16:15:44 CET 2013: 18: finished (15673ms, 250cycles)
Sat Dec 28 16:15:44 CET 2013: 18: No solution found.
Sat Dec 28 16:15:57 CET 2013: 19: finished (12681ms, 250cycles)
Sat Dec 28 16:15:57 CET 2013: 19: No solution found.
Sat Dec 28 16:16:12 CET 2013: 20: finished (15557ms, 250cycles)
Sat Dec 28 16:16:12 CET 2013: 20: No solution found.
Sat Dec 28 16:16:14 CET 2013: 21: finished (1619ms, 29cycles)
Sat Dec 28 16:16:14 CET 2013: 21: Solution found.
Sat Dec 28 16:16:28 CET 2013: 22: finished (13488ms, 250cycles)
Sat Dec 28 16:16:28 CET 2013: 22: No solution found.
Sat Dec 28 16:16:44 CET 2013: 23: finished (16001ms, 250cycles)
Sat Dec 28 16:16:44 CET 2013: 23: No solution found.
Sat Dec 28 16:16:57 CET 2013: 24: finished (13214ms, 250cycles)
Sat Dec 28 16:16:57 CET 2013: 24: No solution found.
Sat Dec 28 16:17:10 CET 2013: 25: finished (12749ms, 250cycles)
Sat Dec 28 16:17:10 CET 2013: 25: No solution found.
Sat Dec 28 16:17:23 CET 2013: 26: finished (13351ms, 250cycles)
Sat Dec 28 16:17:23 CET 2013: 26: No solution found.
Sat Dec 28 16:17:39 CET 2013: 27: finished (15698ms, 250cycles)
Sat Dec 28 16:17:39 CET 2013: 27: No solution found.
Sat Dec 28 16:17:52 CET 2013: 28: finished (13173ms, 250cycles)
Sat Dec 28 16:17:52 CET 2013: 28: No solution found.
Sat Dec 28 16:18:08 CET 2013: 29: finished (15775ms, 250cycles)
Sat Dec 28 16:18:08 CET 2013: 29: No solution found.
Sat Dec 28 16:18:21 CET 2013: 30: finished (13145ms, 250cycles)
Sat Dec 28 16:18:21 CET 2013: 30: No solution found.
Sat Dec 28 16:18:36 CET 2013: 31: finished (15595ms, 250cycles)
Sat Dec 28 16:18:36 CET 2013: 31: No solution found.
Sat Dec 28 16:18:50 CET 2013: 32: finished (13256ms, 250cycles)
Sat Dec 28 16:18:50 CET 2013: 32: No solution found.
Sat Dec 28 16:19:03 CET 2013: 33: finished (13494ms, 250cycles)
Sat Dec 28 16:19:03 CET 2013: 33: No solution found.
Sat Dec 28 16:19:19 CET 2013: 34: finished (15741ms, 250cycles)
Sat Dec 28 16:19:19 CET 2013: 34: No solution found.
Sat Dec 28 16:19:32 CET 2013: 35: finished (12788ms, 250cycles)
Sat Dec 28 16:19:32 CET 2013: 35: No solution found.
Sat Dec 28 16:19:45 CET 2013: 36: finished (13129ms, 250cycles)
Sat Dec 28 16:19:45 CET 2013: 36: No solution found.
Sat Dec 28 16:20:00 CET 2013: 37: finished (15731ms, 250cycles)
Sat Dec 28 16:20:00 CET 2013: 37: No solution found.
Sat Dec 28 16:20:16 CET 2013: 38: finished (15485ms, 250cycles)
Sat Dec 28 16:20:16 CET 2013: 38: No solution found.
Sat Dec 28 16:20:31 CET 2013: 39: finished (14890ms, 250cycles)
Sat Dec 28 16:20:31 CET 2013: 39: No solution found.
Sat Dec 28 16:20:44 CET 2013: 40: finished (13207ms, 250cycles)
Sat Dec 28 16:20:44 CET 2013: 40: No solution found.
Sat Dec 28 16:20:57 CET 2013: 41: finished (13395ms, 250cycles)
Sat Dec 28 16:20:57 CET 2013: 41: No solution found.
Sat Dec 28 16:21:11 CET 2013: 42: finished (13141ms, 250cycles)
Sat Dec 28 16:21:11 CET 2013: 42: No solution found.
Sat Dec 28 16:21:12 CET 2013: 43: finished (1842ms, 33cycles)
Sat Dec 28 16:21:12 CET 2013: 43: Solution found.
Sat Dec 28 16:21:25 CET 2013: 44: finished (12886ms, 250cycles)
Sat Dec 28 16:21:25 CET 2013: 44: No solution found.
Sat Dec 28 16:21:38 CET 2013: 45: finished (13099ms, 250cycles)
Sat Dec 28 16:21:38 CET 2013: 45: No solution found.
Sat Dec 28 16:21:54 CET 2013: 46: finished (15997ms, 250cycles)
Sat Dec 28 16:21:54 CET 2013: 46: No solution found.
Sat Dec 28 16:22:11 CET 2013: 47: finished (16247ms, 250cycles)
Sat Dec 28 16:22:11 CET 2013: 47: No solution found.
Sat Dec 28 16:22:23 CET 2013: 48: finished (12885ms, 250cycles)
Sat Dec 28 16:22:23 CET 2013: 48: No solution found.
Sat Dec 28 16:22:36 CET 2013: 49: finished (12689ms, 250cycles)
Sat Dec 28 16:22:36 CET 2013: 49: No solution found.
Sat Dec 28 16:22:49 CET 2013: 50: finished (12934ms, 250cycles)
Sat Dec 28 16:22:49 CET 2013: 50: No solution found.
Sat Dec 28 16:23:05 CET 2013: 51: finished (16123ms, 250cycles)
Sat Dec 28 16:23:05 CET 2013: 51: No solution found.
Sat Dec 28 16:23:21 CET 2013: 52: finished (15491ms, 250cycles)
Sat Dec 28 16:23:21 CET 2013: 52: No solution found.
Sat Dec 28 16:23:34 CET 2013: 53: finished (12917ms, 250cycles)
Sat Dec 28 16:23:34 CET 2013: 53: No solution found.
Sat Dec 28 16:23:38 CET 2013: 54: finished (4839ms, 89cycles)
Sat Dec 28 16:23:38 CET 2013: 54: Solution found.
Sat Dec 28 16:23:52 CET 2013: 55: finished (13273ms, 250cycles)
Sat Dec 28 16:23:52 CET 2013: 55: No solution found.
Sat Dec 28 16:24:05 CET 2013: 56: finished (13274ms, 250cycles)
Sat Dec 28 16:24:05 CET 2013: 56: No solution found.
Sat Dec 28 16:24:22 CET 2013: 57: finished (16730ms, 250cycles)
Sat Dec 28 16:24:22 CET 2013: 57: No solution found.
Sat Dec 28 16:24:38 CET 2013: 58: finished (16042ms, 250cycles)
Sat Dec 28 16:24:38 CET 2013: 58: No solution found.
Sat Dec 28 16:24:51 CET 2013: 59: finished (13202ms, 250cycles)
Sat Dec 28 16:24:51 CET 2013: 59: No solution found.
Sat Dec 28 16:25:01 CET 2013: 60: finished (10182ms, 147cycles)
Sat Dec 28 16:25:01 CET 2013: 60: Solution found.
Sat Dec 28 16:25:15 CET 2013: 61: finished (13802ms, 250cycles)
Sat Dec 28 16:25:15 CET 2013: 61: No solution found.
Sat Dec 28 16:25:29 CET 2013: 62: finished (13979ms, 250cycles)
Sat Dec 28 16:25:29 CET 2013: 62: No solution found.
Sat Dec 28 16:25:42 CET 2013: 63: finished (13185ms, 250cycles)
Sat Dec 28 16:25:42 CET 2013: 63: No solution found.
Sat Dec 28 16:25:55 CET 2013: 64: finished (13146ms, 250cycles)
Sat Dec 28 16:25:55 CET 2013: 64: No solution found.
Sat Dec 28 16:26:11 CET 2013: 65: finished (15671ms, 250cycles)
Sat Dec 28 16:26:11 CET 2013: 65: No solution found.
Sat Dec 28 16:26:24 CET 2013: 66: finished (12714ms, 250cycles)
Sat Dec 28 16:26:24 CET 2013: 66: No solution found.
Sat Dec 28 16:26:39 CET 2013: 67: finished (15585ms, 250cycles)
Sat Dec 28 16:26:39 CET 2013: 67: No solution found.
Sat Dec 28 16:26:52 CET 2013: 68: finished (12910ms, 250cycles)
Sat Dec 28 16:26:52 CET 2013: 68: No solution found.
Sat Dec 28 16:27:05 CET 2013: 69: finished (12620ms, 250cycles)
Sat Dec 28 16:27:05 CET 2013: 69: No solution found.
Sat Dec 28 16:27:21 CET 2013: 70: finished (15756ms, 250cycles)
Sat Dec 28 16:27:21 CET 2013: 70: No solution found.
Sat Dec 28 16:27:34 CET 2013: 71: finished (12988ms, 250cycles)
Sat Dec 28 16:27:34 CET 2013: 71: No solution found.
Sat Dec 28 16:27:49 CET 2013: 72: finished (15729ms, 250cycles)
Sat Dec 28 16:27:49 CET 2013: 72: No solution found.
Sat Dec 28 16:27:54 CET 2013: 73: finished (4422ms, 80cycles)
Sat Dec 28 16:27:54 CET 2013: 73: Solution found.
Sat Dec 28 16:28:07 CET 2013: 74: finished (13482ms, 250cycles)
Sat Dec 28 16:28:07 CET 2013: 74: No solution found.
Sat Dec 28 16:28:20 CET 2013: 75: finished (12729ms, 250cycles)
Sat Dec 28 16:28:20 CET 2013: 75: No solution found.
Sat Dec 28 16:28:33 CET 2013: 76: finished (13374ms, 250cycles)
Sat Dec 28 16:28:33 CET 2013: 76: No solution found.
Sat Dec 28 16:28:46 CET 2013: 77: finished (13215ms, 250cycles)
Sat Dec 28 16:28:46 CET 2013: 77: No solution found.
Sat Dec 28 16:29:02 CET 2013: 78: finished (15521ms, 250cycles)
Sat Dec 28 16:29:02 CET 2013: 78: No solution found.
Sat Dec 28 16:29:15 CET 2013: 79: finished (13112ms, 250cycles)
Sat Dec 28 16:29:15 CET 2013: 79: No solution found.
Sat Dec 28 16:29:28 CET 2013: 80: finished (13236ms, 250cycles)
Sat Dec 28 16:29:28 CET 2013: 80: No solution found.
Sat Dec 28 16:29:45 CET 2013: 81: finished (16589ms, 250cycles)
Sat Dec 28 16:29:45 CET 2013: 81: No solution found.
Sat Dec 28 16:29:50 CET 2013: 82: finished (5272ms, 97cycles)
Sat Dec 28 16:29:50 CET 2013: 82: Solution found.
Sat Dec 28 16:30:03 CET 2013: 83: finished (13073ms, 250cycles)
Sat Dec 28 16:30:03 CET 2013: 83: No solution found.
Sat Dec 28 16:30:17 CET 2013: 84: finished (13268ms, 250cycles)
Sat Dec 28 16:30:17 CET 2013: 84: No solution found.
Sat Dec 28 16:30:20 CET 2013: 85: finished (3661ms, 57cycles)
Sat Dec 28 16:30:20 CET 2013: 85: Solution found.
Sat Dec 28 16:30:31 CET 2013: 86: finished (10413ms, 148cycles)
Sat Dec 28 16:30:31 CET 2013: 86: Solution found.
Sat Dec 28 16:30:47 CET 2013: 87: finished (16708ms, 250cycles)
