Mon May 19 15:22:35 CEST 2014: Problem Count: 50
Mon May 19 15:22:35 CEST 2014: CandidatesCount: 100
Mon May 19 15:22:35 CEST 2014: Max Cycles: 500
Mon May 19 15:22:36 CEST 2014: 0: finished (746ms, 500cycles)
Mon May 19 15:22:36 CEST 2014: 0: No solution found.
Mon May 19 15:22:37 CEST 2014: 1: finished (667ms, 500cycles)
Mon May 19 15:22:37 CEST 2014: 1: No solution found.
Mon May 19 15:22:37 CEST 2014: 2: finished (713ms, 500cycles)
Mon May 19 15:22:37 CEST 2014: 2: No solution found.
Mon May 19 15:22:39 CEST 2014: 3: finished (1532ms, 500cycles)
Mon May 19 15:22:39 CEST 2014: 3: No solution found.
Mon May 19 15:22:40 CEST 2014: 4: finished (1386ms, 500cycles)
Mon May 19 15:22:40 CEST 2014: 4: No solution found.
Mon May 19 15:22:42 CEST 2014: 5: finished (1392ms, 500cycles)
Mon May 19 15:22:42 CEST 2014: 5: No solution found.
Mon May 19 15:22:42 CEST 2014: 6: finished (684ms, 500cycles)
Mon May 19 15:22:42 CEST 2014: 6: No solution found.
Mon May 19 15:22:43 CEST 2014: 7: finished (697ms, 500cycles)
Mon May 19 15:22:43 CEST 2014: 7: No solution found.
Mon May 19 15:22:44 CEST 2014: 8: finished (749ms, 500cycles)
Mon May 19 15:22:44 CEST 2014: 8: No solution found.
Mon May 19 15:22:44 CEST 2014: 9: finished (644ms, 500cycles)
Mon May 19 15:22:44 CEST 2014: 9: No solution found.
Mon May 19 15:22:45 CEST 2014: 10: finished (867ms, 500cycles)
Mon May 19 15:22:45 CEST 2014: 10: No solution found.
Mon May 19 15:22:46 CEST 2014: 11: finished (727ms, 500cycles)
Mon May 19 15:22:46 CEST 2014: 11: No solution found.
Mon May 19 15:22:47 CEST 2014: 12: finished (918ms, 500cycles)
Mon May 19 15:22:47 CEST 2014: 12: No solution found.
Mon May 19 15:22:47 CEST 2014: 13: finished (224ms, 156cycles)
Mon May 19 15:22:47 CEST 2014: 13: Solution found.
Mon May 19 15:22:48 CEST 2014: 14: finished (1037ms, 500cycles)
Mon May 19 15:22:48 CEST 2014: 14: No solution found.
Mon May 19 15:22:49 CEST 2014: 15: finished (649ms, 500cycles)
Mon May 19 15:22:49 CEST 2014: 15: No solution found.
Mon May 19 15:22:49 CEST 2014: 16: finished (649ms, 500cycles)
Mon May 19 15:22:49 CEST 2014: 16: No solution found.
Mon May 19 15:22:51 CEST 2014: 17: finished (1203ms, 500cycles)
Mon May 19 15:22:51 CEST 2014: 17: No solution found.
Mon May 19 15:22:51 CEST 2014: 18: finished (117ms, 68cycles)
Mon May 19 15:22:51 CEST 2014: 18: Solution found.
Mon May 19 15:22:51 CEST 2014: 19: finished (667ms, 500cycles)
Mon May 19 15:22:51 CEST 2014: 19: No solution found.
Mon May 19 15:22:52 CEST 2014: 20: finished (642ms, 500cycles)
Mon May 19 15:22:52 CEST 2014: 20: No solution found.
Mon May 19 15:22:53 CEST 2014: 21: finished (1399ms, 500cycles)
Mon May 19 15:22:53 CEST 2014: 21: No solution found.
Mon May 19 15:22:54 CEST 2014: 22: finished (804ms, 500cycles)
Mon May 19 15:22:54 CEST 2014: 22: No solution found.
Mon May 19 15:22:56 CEST 2014: 23: finished (1482ms, 500cycles)
Mon May 19 15:22:56 CEST 2014: 23: No solution found.
Mon May 19 15:22:57 CEST 2014: 24: finished (847ms, 500cycles)
Mon May 19 15:22:57 CEST 2014: 24: No solution found.
Mon May 19 15:22:57 CEST 2014: 25: finished (629ms, 500cycles)
Mon May 19 15:22:57 CEST 2014: 25: No solution found.
Mon May 19 15:22:58 CEST 2014: 26: finished (623ms, 500cycles)
Mon May 19 15:22:58 CEST 2014: 26: No solution found.
Mon May 19 15:22:59 CEST 2014: 27: finished (1420ms, 500cycles)
Mon May 19 15:22:59 CEST 2014: 27: No solution found.
Mon May 19 15:23:00 CEST 2014: 28: finished (647ms, 500cycles)
Mon May 19 15:23:00 CEST 2014: 28: No solution found.
Mon May 19 15:23:01 CEST 2014: 29: finished (1325ms, 500cycles)
Mon May 19 15:23:01 CEST 2014: 29: No solution found.
Mon May 19 15:23:02 CEST 2014: 30: finished (766ms, 500cycles)
Mon May 19 15:23:02 CEST 2014: 30: No solution found.
Mon May 19 15:23:03 CEST 2014: 31: finished (1126ms, 500cycles)
Mon May 19 15:23:03 CEST 2014: 31: No solution found.
Mon May 19 15:23:05 CEST 2014: 32: finished (1363ms, 500cycles)
Mon May 19 15:23:05 CEST 2014: 32: No solution found.
Mon May 19 15:23:05 CEST 2014: 33: finished (668ms, 500cycles)
Mon May 19 15:23:05 CEST 2014: 33: No solution found.
Mon May 19 15:23:06 CEST 2014: 34: finished (668ms, 500cycles)
Mon May 19 15:23:06 CEST 2014: 34: No solution found.
Mon May 19 15:23:06 CEST 2014: 35: finished (67ms, 48cycles)
Mon May 19 15:23:06 CEST 2014: 35: Solution found.
Mon May 19 15:23:07 CEST 2014: 36: finished (784ms, 500cycles)
Mon May 19 15:23:07 CEST 2014: 36: No solution found.
Mon May 19 15:23:08 CEST 2014: 37: finished (1373ms, 500cycles)
Mon May 19 15:23:08 CEST 2014: 37: No solution found.
Mon May 19 15:23:09 CEST 2014: 38: finished (858ms, 500cycles)
