Mon Dec 30 15:24:54 CET 2013: Problem Count: 50
Mon Dec 30 15:24:54 CET 2013: CandidatesCount: 150
Mon Dec 30 15:24:54 CET 2013: Max Cycles: 500
Mon Dec 30 15:26:16 CET 2013: 34: Solution found.
Mon Dec 30 15:26:17 CET 2013: 35: finished (1762ms, 500cycles)
Mon Dec 30 15:26:17 CET 2013: 35: No solution found.
Mon Dec 30 15:26:21 CET 2013: 36: finished (3658ms, 500cycles)
Mon Dec 30 15:26:21 CET 2013: 36: No solution found.
Mon Dec 30 15:26:21 CET 2013: 37: finished (216ms, 48cycles)
Mon Dec 30 15:26:21 CET 2013: 37: Solution found.
Mon Dec 30 15:26:23 CET 2013: 38: finished (1629ms, 500cycles)
Mon Dec 30 15:26:23 CET 2013: 38: No solution found.
Mon Dec 30 15:26:25 CET 2013: 39: finished (1733ms, 500cycles)
Mon Dec 30 15:26:25 CET 2013: 39: No solution found.
Mon Dec 30 15:26:27 CET 2013: 40: finished (2073ms, 500cycles)
Mon Dec 30 15:26:27 CET 2013: 40: No solution found.
Mon Dec 30 15:26:30 CET 2013: 41: finished (3229ms, 500cycles)
Mon Dec 30 15:26:30 CET 2013: 41: No solution found.
Mon Dec 30 15:26:33 CET 2013: 42: finished (3374ms, 500cycles)
Mon Dec 30 15:26:33 CET 2013: 42: No solution found.
Mon Dec 30 15:26:35 CET 2013: 43: finished (2057ms, 500cycles)
Mon Dec 30 15:26:35 CET 2013: 43: No solution found.
Mon Dec 30 15:26:38 CET 2013: 44: finished (2042ms, 500cycles)
Mon Dec 30 15:26:38 CET 2013: 44: No solution found.
Mon Dec 30 15:26:41 CET 2013: 45: finished (3257ms, 500cycles)
Mon Dec 30 15:26:41 CET 2013: 45: No solution found.
Mon Dec 30 15:26:45 CET 2013: 46: finished (3763ms, 500cycles)
Mon Dec 30 15:26:45 CET 2013: 46: No solution found.
Mon Dec 30 15:26:48 CET 2013: 47: finished (3805ms, 500cycles)
Mon Dec 30 15:26:48 CET 2013: 47: No solution found.
Mon Dec 30 15:26:50 CET 2013: 48: finished (1893ms, 500cycles)
Mon Dec 30 15:26:50 CET 2013: 48: No solution found.
Mon Dec 30 15:26:50 CET 2013: 49: finished (145ms, 32cycles)
Mon Dec 30 15:26:50 CET 2013: 49: Solution found.
Mon Dec 30 15:26:52 CET 2013: 50: finished (1888ms, 500cycles)
Mon Dec 30 15:26:52 CET 2013: 50: No solution found.
Mon Dec 30 15:26:54 CET 2013: 51: finished (2018ms, 500cycles)
Mon Dec 30 15:26:54 CET 2013: 51: No solution found.
Mon Dec 30 15:26:55 CET 2013: 52: finished (603ms, 91cycles)
Mon Dec 30 15:26:55 CET 2013: 52: Solution found.
Mon Dec 30 15:26:57 CET 2013: 53: finished (1630ms, 500cycles)
Mon Dec 30 15:26:57 CET 2013: 53: No solution found.
Mon Dec 30 15:27:00 CET 2013: 54: finished (3193ms, 500cycles)
Mon Dec 30 15:27:00 CET 2013: 54: No solution found.
Mon Dec 30 15:27:01 CET 2013: 55: finished (1681ms, 500cycles)
Mon Dec 30 15:27:01 CET 2013: 55: No solution found.
Mon Dec 30 15:27:03 CET 2013: 56: finished (1823ms, 500cycles)
Mon Dec 30 15:27:03 CET 2013: 56: No solution found.
Mon Dec 30 15:27:05 CET 2013: 57: finished (1700ms, 500cycles)
Mon Dec 30 15:27:05 CET 2013: 57: No solution found.
Mon Dec 30 15:27:08 CET 2013: 58: finished (3540ms, 500cycles)
Mon Dec 30 15:27:08 CET 2013: 58: No solution found.
Mon Dec 30 15:27:12 CET 2013: 59: finished (3623ms, 500cycles)
Mon Dec 30 15:27:12 CET 2013: 59: No solution found.
Mon Dec 30 15:27:14 CET 2013: 60: finished (2128ms, 500cycles)
Mon Dec 30 15:27:14 CET 2013: 60: No solution found.
Mon Dec 30 15:27:18 CET 2013: 61: finished (3642ms, 500cycles)
Mon Dec 30 15:27:18 CET 2013: 61: No solution found.
Mon Dec 30 15:27:22 CET 2013: 62: finished (3860ms, 500cycles)
Mon Dec 30 15:27:22 CET 2013: 62: No solution found.
Mon Dec 30 15:27:22 CET 2013: 63: finished (292ms, 68cycles)
Mon Dec 30 15:27:22 CET 2013: 63: Solution found.
Mon Dec 30 15:27:22 CET 2013: 64: finished (219ms, 56cycles)
Mon Dec 30 15:27:22 CET 2013: 64: Solution found.
Mon Dec 30 15:27:26 CET 2013: 65: finished (3398ms, 500cycles)
Mon Dec 30 15:27:26 CET 2013: 65: No solution found.
Mon Dec 30 15:27:28 CET 2013: 66: finished (2121ms, 500cycles)
Mon Dec 30 15:27:28 CET 2013: 66: No solution found.
Mon Dec 30 15:27:31 CET 2013: 67: finished (2778ms, 500cycles)
Mon Dec 30 15:27:31 CET 2013: 67: No solution found.
Mon Dec 30 15:27:32 CET 2013: 68: finished (1831ms, 500cycles)
Mon Dec 30 15:27:32 CET 2013: 68: No solution found.
Mon Dec 30 15:27:35 CET 2013: 69: finished (2557ms, 445cycles)
Mon Dec 30 15:27:35 CET 2013: 69: Solution found.
Mon Dec 30 15:27:38 CET 2013: 70: finished (3387ms, 500cycles)
Mon Dec 30 15:27:38 CET 2013: 70: No solution found.
Mon Dec 30 15:27:41 CET 2013: 71: finished (3117ms, 500cycles)
Mon Dec 30 15:27:41 CET 2013: 71: No solution found.
Mon Dec 30 15:27:43 CET 2013: 72: finished (1763ms, 500cycles)
Mon Dec 30 15:27:43 CET 2013: 72: No solution found.
Mon Dec 30 15:27:45 CET 2013: 73: finished (1785ms, 500cycles)
Mon Dec 30 15:27:45 CET 2013: 73: No solution found.
Mon Dec 30 15:27:47 CET 2013: 74: finished (1720ms, 500cycles)
Mon Dec 30 15:27:47 CET 2013: 74: No solution found.
Mon Dec 30 15:27:49 CET 2013: 75: finished (1935ms, 500cycles)
Mon Dec 30 15:27:49 CET 2013: 75: No solution found.
Mon Dec 30 15:27:53 CET 2013: 76: finished (4004ms, 500cycles)
Mon Dec 30 15:27:53 CET 2013: 76: No solution found.
Mon Dec 30 15:27:53 CET 2013: 77: finished (751ms, 116cycles)
Mon Dec 30 15:27:53 CET 2013: 77: Solution found.
Mon Dec 30 15:27:56 CET 2013: 78: finished (2956ms, 500cycles)
Mon Dec 30 15:27:56 CET 2013: 78: No solution found.
Mon Dec 30 15:28:00 CET 2013: 79: finished (3787ms, 500cycles)
Mon Dec 30 15:28:00 CET 2013: 79: No solution found.
Mon Dec 30 15:28:02 CET 2013: 80: finished (1966ms, 500cycles)
Mon Dec 30 15:28:02 CET 2013: 80: No solution found.
Mon Dec 30 15:28:05 CET 2013: 81: finished (3280ms, 500cycles)
Mon Dec 30 15:28:05 CET 2013: 81: No solution found.
Mon Dec 30 15:28:09 CET 2013: 82: finished (3575ms, 500cycles)
Mon Dec 30 15:28:09 CET 2013: 82: No solution found.
Mon Dec 30 15:28:12 CET 2013: 83: finished (2925ms, 500cycles)
Mon Dec 30 15:28:12 CET 2013: 83: No solution found.
Mon Dec 30 15:28:14 CET 2013: 84: finished (1815ms, 500cycles)
Mon Dec 30 15:28:14 CET 2013: 84: No solution found.
Mon Dec 30 15:28:17 CET 2013: 85: finished (3583ms, 500cycles)
Mon Dec 30 15:28:17 CET 2013: 85: No solution found.
Mon Dec 30 15:28:17 CET 2013: 86: finished (83ms, 16cycles)
Mon Dec 30 15:28:17 CET 2013: 86: Solution found.
Mon Dec 30 15:28:21 CET 2013: 87: finished (3360ms, 500cycles)
Mon Dec 30 15:28:21 CET 2013: 87: No solution found.
Mon Dec 30 15:28:24 CET 2013: 88: finished (3082ms, 500cycles)
Mon Dec 30 15:28:24 CET 2013: 88: No solution found.
Mon Dec 30 15:28:27 CET 2013: 89: finished (3656ms, 500cycles)
Mon Dec 30 15:28:27 CET 2013: 89: No solution found.
Mon Dec 30 15:28:31 CET 2013: 90: finished (3477ms, 500cycles)
Mon Dec 30 15:28:31 CET 2013: 90: No solution found.
Mon Dec 30 15:28:34 CET 2013: 91: finished (3503ms, 500cycles)
Mon Dec 30 15:28:34 CET 2013: 91: No solution found.
Mon Dec 30 15:28:37 CET 2013: 92: finished (2164ms, 500cycles)
Mon Dec 30 15:28:37 CET 2013: 92: No solution found.
Mon Dec 30 15:28:40 CET 2013: 93: finished (3581ms, 500cycles)
Mon Dec 30 15:28:40 CET 2013: 93: No solution found.
Mon Dec 30 15:28:40 CET 2013: 94: finished (137ms, 29cycles)
Mon Dec 30 15:28:40 CET 2013: 94: Solution found.
Mon Dec 30 15:28:42 CET 2013: 95: finished (1759ms, 500cycles)
Mon Dec 30 15:28:42 CET 2013: 95: No solution found.
Mon Dec 30 15:28:45 CET 2013: 96: finished (2884ms, 500cycles)
Mon Dec 30 15:28:45 CET 2013: 96: No solution found.
Mon Dec 30 15:28:47 CET 2013: 97: finished (1678ms, 500cycles)
Mon Dec 30 15:28:47 CET 2013: 97: No solution found.
Mon Dec 30 15:28:51 CET 2013: 98: finished (3906ms, 500cycles)
Mon Dec 30 15:28:51 CET 2013: 98: No solution found.
Mon Dec 30 15:28:52 CET 2013: 99: finished (1836ms, 500cycles)
Mon Dec 30 15:28:52 CET 2013: 99: No solution found.
Mon Dec 30 15:28:52 CET 2013: Solution Found: 13
Mon Dec 30 15:28:52 CET 2013: Avg cycles: 92
Mon Dec 30 15:28:52 CET 2013: Max cycles: 445
Mon Dec 30 15:28:52 CET 2013: Min cycles: 16
Mon Dec 30 15:28:52 CET 2013: No solution found: 87
Mon Dec 30 15:28:52 CET 2013: logging finished. (runtime: 238303ms)
