Sat Dec 28 13:17:32 CET 2013: Problem Count: 250
Sat Dec 28 13:17:32 CET 2013: CandidatesCount: 50
Sat Dec 28 13:17:32 CET 2013: Max Cycles: 500
Sat Dec 28 13:17:49 CET 2013: 0: finished (16492ms, 500cycles)
Sat Dec 28 13:17:49 CET 2013: 0: No solution found.
Sat Dec 28 13:18:02 CET 2013: 1: finished (12781ms, 500cycles)
Sat Dec 28 13:18:02 CET 2013: 1: No solution found.
Sat Dec 28 13:18:17 CET 2013: 2: finished (15672ms, 500cycles)
Sat Dec 28 13:18:17 CET 2013: 2: No solution found.
Sat Dec 28 13:18:31 CET 2013: 3: finished (13433ms, 500cycles)
Sat Dec 28 13:18:31 CET 2013: 3: No solution found.
Sat Dec 28 13:18:33 CET 2013: 4: finished (2367ms, 84cycles)
Sat Dec 28 13:18:33 CET 2013: 4: Solution found.
Sat Dec 28 13:18:46 CET 2013: 5: finished (12851ms, 500cycles)
Sat Dec 28 13:18:46 CET 2013: 5: No solution found.
Sat Dec 28 13:18:59 CET 2013: 6: finished (13064ms, 500cycles)
Sat Dec 28 13:18:59 CET 2013: 6: No solution found.
Sat Dec 28 13:19:13 CET 2013: 7: finished (13626ms, 500cycles)
Sat Dec 28 13:19:13 CET 2013: 7: No solution found.
Sat Dec 28 13:19:25 CET 2013: 8: finished (12568ms, 500cycles)
Sat Dec 28 13:19:25 CET 2013: 8: No solution found.
Sat Dec 28 13:19:41 CET 2013: 9: finished (15442ms, 500cycles)
Sat Dec 28 13:19:41 CET 2013: 9: No solution found.
Sat Dec 28 13:19:54 CET 2013: 10: finished (13046ms, 500cycles)
Sat Dec 28 13:19:54 CET 2013: 10: No solution found.
Sat Dec 28 13:20:07 CET 2013: 11: finished (13016ms, 500cycles)
Sat Dec 28 13:20:07 CET 2013: 11: No solution found.
Sat Dec 28 13:20:23 CET 2013: 12: finished (16252ms, 500cycles)
Sat Dec 28 13:20:23 CET 2013: 12: No solution found.
Sat Dec 28 13:20:36 CET 2013: 13: finished (12682ms, 500cycles)
Sat Dec 28 13:20:36 CET 2013: 13: No solution found.
Sat Dec 28 13:20:38 CET 2013: 14: finished (2011ms, 72cycles)
Sat Dec 28 13:20:38 CET 2013: 14: Solution found.
Sat Dec 28 13:20:54 CET 2013: 15: finished (16238ms, 500cycles)
Sat Dec 28 13:20:54 CET 2013: 15: No solution found.
Sat Dec 28 13:21:07 CET 2013: 16: finished (13383ms, 500cycles)
Sat Dec 28 13:21:07 CET 2013: 16: No solution found.
Sat Dec 28 13:21:21 CET 2013: 17: finished (13854ms, 500cycles)
Sat Dec 28 13:21:21 CET 2013: 17: No solution found.
Sat Dec 28 13:21:36 CET 2013: 18: finished (15053ms, 500cycles)
Sat Dec 28 13:21:36 CET 2013: 18: No solution found.
Sat Dec 28 13:21:49 CET 2013: 19: finished (12843ms, 500cycles)
Sat Dec 28 13:21:49 CET 2013: 19: No solution found.
Sat Dec 28 13:22:02 CET 2013: 20: finished (12742ms, 500cycles)
Sat Dec 28 13:22:02 CET 2013: 20: No solution found.
Sat Dec 28 13:22:15 CET 2013: 21: finished (12816ms, 500cycles)
Sat Dec 28 13:22:15 CET 2013: 21: No solution found.
Sat Dec 28 13:22:31 CET 2013: 22: finished (16911ms, 500cycles)
Sat Dec 28 13:22:31 CET 2013: 22: No solution found.
Sat Dec 28 13:22:45 CET 2013: 23: finished (13250ms, 500cycles)
Sat Dec 28 13:22:45 CET 2013: 23: No solution found.
Sat Dec 28 13:22:58 CET 2013: 24: finished (13213ms, 500cycles)
Sat Dec 28 13:22:58 CET 2013: 24: No solution found.
Sat Dec 28 13:23:11 CET 2013: 25: finished (12684ms, 500cycles)
Sat Dec 28 13:23:11 CET 2013: 25: No solution found.
Sat Dec 28 13:23:24 CET 2013: 26: finished (13015ms, 500cycles)
Sat Dec 28 13:23:24 CET 2013: 26: No solution found.
Sat Dec 28 13:23:37 CET 2013: 27: finished (12867ms, 500cycles)
Sat Dec 28 13:23:37 CET 2013: 27: No solution found.
Sat Dec 28 13:23:49 CET 2013: 28: finished (12754ms, 500cycles)
Sat Dec 28 13:23:49 CET 2013: 28: No solution found.
Sat Dec 28 13:24:06 CET 2013: 29: finished (16667ms, 500cycles)
Sat Dec 28 13:24:06 CET 2013: 29: No solution found.
Sat Dec 28 13:24:19 CET 2013: 30: finished (12620ms, 500cycles)
Sat Dec 28 13:24:19 CET 2013: 30: No solution found.
Sat Dec 28 13:24:32 CET 2013: 31: finished (13037ms, 500cycles)
Sat Dec 28 13:24:32 CET 2013: 31: No solution found.
Sat Dec 28 13:24:48 CET 2013: 32: finished (16273ms, 500cycles)
Sat Dec 28 13:24:48 CET 2013: 32: No solution found.
Sat Dec 28 13:25:04 CET 2013: 33: finished (16416ms, 500cycles)
Sat Dec 28 13:25:04 CET 2013: 33: No solution found.
Sat Dec 28 13:25:20 CET 2013: 34: finished (16184ms, 500cycles)
Sat Dec 28 13:25:20 CET 2013: 34: No solution found.
Sat Dec 28 13:25:34 CET 2013: 35: finished (13111ms, 500cycles)
Sat Dec 28 13:25:34 CET 2013: 35: No solution found.
Sat Dec 28 13:25:46 CET 2013: 36: finished (12728ms, 500cycles)
Sat Dec 28 13:25:46 CET 2013: 36: No solution found.
Sat Dec 28 13:25:59 CET 2013: 37: finished (12919ms, 500cycles)
Sat Dec 28 13:25:59 CET 2013: 37: No solution found.
Sat Dec 28 13:26:12 CET 2013: 38: finished (12702ms, 500cycles)
Sat Dec 28 13:26:12 CET 2013: 38: No solution found.
Sat Dec 28 13:26:25 CET 2013: 39: finished (12680ms, 500cycles)
Sat Dec 28 13:26:25 CET 2013: 39: No solution found.
Sat Dec 28 13:26:38 CET 2013: 40: finished (13109ms, 500cycles)
Sat Dec 28 13:26:38 CET 2013: 40: No solution found.
Sat Dec 28 13:26:55 CET 2013: 41: finished (17462ms, 500cycles)
Sat Dec 28 13:26:55 CET 2013: 41: No solution found.
Sat Dec 28 13:27:08 CET 2013: 42: finished (12801ms, 500cycles)
Sat Dec 28 13:27:08 CET 2013: 42: No solution found.
Sat Dec 28 13:27:21 CET 2013: 43: finished (13137ms, 500cycles)
Sat Dec 28 13:27:21 CET 2013: 43: No solution found.
Sat Dec 28 13:27:36 CET 2013: 44: finished (15167ms, 500cycles)
Sat Dec 28 13:27:36 CET 2013: 44: No solution found.
Sat Dec 28 13:27:38 CET 2013: 45: finished (1830ms, 67cycles)
Sat Dec 28 13:27:38 CET 2013: 45: Solution found.
Sat Dec 28 13:27:51 CET 2013: 46: finished (12973ms, 500cycles)
Sat Dec 28 13:27:51 CET 2013: 46: No solution found.
Sat Dec 28 13:28:04 CET 2013: 47: finished (12500ms, 500cycles)
Sat Dec 28 13:28:04 CET 2013: 47: No solution found.
Sat Dec 28 13:28:09 CET 2013: 48: finished (5790ms, 210cycles)
Sat Dec 28 13:28:09 CET 2013: 48: Solution found.
Sat Dec 28 13:28:10 CET 2013: 49: finished (875ms, 30cycles)
Sat Dec 28 13:28:10 CET 2013: 49: Solution found.
Sat Dec 28 13:28:23 CET 2013: 50: finished (12590ms, 500cycles)
Sat Dec 28 13:28:23 CET 2013: 50: No solution found.
Sat Dec 28 13:28:36 CET 2013: 51: finished (12817ms, 500cycles)
Sat Dec 28 13:28:36 CET 2013: 51: No solution found.
Sat Dec 28 13:28:49 CET 2013: 52: finished (12927ms, 500cycles)
Sat Dec 28 13:28:49 CET 2013: 52: No solution found.
Sat Dec 28 13:28:50 CET 2013: 53: finished (1253ms, 45cycles)
Sat Dec 28 13:28:50 CET 2013: 53: Solution found.
Sat Dec 28 13:29:05 CET 2013: 54: finished (15562ms, 500cycles)
Sat Dec 28 13:29:05 CET 2013: 54: No solution found.
Sat Dec 28 13:29:21 CET 2013: 55: finished (15619ms, 500cycles)
Sat Dec 28 13:29:21 CET 2013: 55: No solution found.
Sat Dec 28 13:29:34 CET 2013: 56: finished (12780ms, 500cycles)
Sat Dec 28 13:29:34 CET 2013: 56: No solution found.
Sat Dec 28 13:29:47 CET 2013: 57: finished (13037ms, 500cycles)
Sat Dec 28 13:29:47 CET 2013: 57: No solution found.
Sat Dec 28 13:30:00 CET 2013: 58: finished (12987ms, 500cycles)
Sat Dec 28 13:30:00 CET 2013: 58: No solution found.
Sat Dec 28 13:30:13 CET 2013: 59: finished (12757ms, 500cycles)
Sat Dec 28 13:30:13 CET 2013: 59: No solution found.
Sat Dec 28 13:30:29 CET 2013: 60: finished (16447ms, 500cycles)
Sat Dec 28 13:30:29 CET 2013: 60: No solution found.
Sat Dec 28 13:30:42 CET 2013: 61: finished (12792ms, 500cycles)
Sat Dec 28 13:30:42 CET 2013: 61: No solution found.
Sat Dec 28 13:30:55 CET 2013: 62: finished (12982ms, 500cycles)
Sat Dec 28 13:30:55 CET 2013: 62: No solution found.
Sat Dec 28 13:31:08 CET 2013: 63: finished (13353ms, 500cycles)
Sat Dec 28 13:31:08 CET 2013: 63: No solution found.
Sat Dec 28 13:31:24 CET 2013: 64: finished (15478ms, 500cycles)
Sat Dec 28 13:31:24 CET 2013: 64: No solution found.
Sat Dec 28 13:31:37 CET 2013: 65: finished (13251ms, 500cycles)
Sat Dec 28 13:31:37 CET 2013: 65: No solution found.
Sat Dec 28 13:31:52 CET 2013: 66: finished (15622ms, 500cycles)
Sat Dec 28 13:31:52 CET 2013: 66: No solution found.
Sat Dec 28 13:32:05 CET 2013: 67: finished (12917ms, 500cycles)
Sat Dec 28 13:32:05 CET 2013: 67: No solution found.
Sat Dec 28 13:32:19 CET 2013: 68: finished (13366ms, 500cycles)
Sat Dec 28 13:32:19 CET 2013: 68: No solution found.
Sat Dec 28 13:32:35 CET 2013: 69: finished (15757ms, 500cycles)
Sat Dec 28 13:32:35 CET 2013: 69: No solution found.
Sat Dec 28 13:32:47 CET 2013: 70: finished (12790ms, 500cycles)
Sat Dec 28 13:32:47 CET 2013: 70: No solution found.
Sat Dec 28 13:33:01 CET 2013: 71: finished (13524ms, 500cycles)
Sat Dec 28 13:33:01 CET 2013: 71: No solution found.
Sat Dec 28 13:33:14 CET 2013: 72: finished (13493ms, 500cycles)
Sat Dec 28 13:33:14 CET 2013: 72: No solution found.
Sat Dec 28 13:33:31 CET 2013: 73: finished (16324ms, 500cycles)
Sat Dec 28 13:33:31 CET 2013: 73: No solution found.
Sat Dec 28 13:33:35 CET 2013: 74: finished (4517ms, 168cycles)
Sat Dec 28 13:33:35 CET 2013: 74: Solution found.
Sat Dec 28 13:33:48 CET 2013: 75: finished (13215ms, 500cycles)
Sat Dec 28 13:33:48 CET 2013: 75: No solution found.
Sat Dec 28 13:34:05 CET 2013: 76: finished (16161ms, 500cycles)
Sat Dec 28 13:34:05 CET 2013: 76: No solution found.
Sat Dec 28 13:34:18 CET 2013: 77: finished (13072ms, 500cycles)
Sat Dec 28 13:34:18 CET 2013: 77: No solution found.
Sat Dec 28 13:34:34 CET 2013: 78: finished (15948ms, 500cycles)
Sat Dec 28 13:34:34 CET 2013: 78: No solution found.
Sat Dec 28 13:34:47 CET 2013: 79: finished (12964ms, 500cycles)
Sat Dec 28 13:34:47 CET 2013: 79: No solution found.
Sat Dec 28 13:35:03 CET 2013: 80: finished (16174ms, 500cycles)
Sat Dec 28 13:35:03 CET 2013: 80: No solution found.
Sat Dec 28 13:35:16 CET 2013: 81: finished (13145ms, 500cycles)
Sat Dec 28 13:35:16 CET 2013: 81: No solution found.
Sat Dec 28 13:35:18 CET 2013: 82: finished (1857ms, 66cycles)
Sat Dec 28 13:35:18 CET 2013: 82: Solution found.
Sat Dec 28 13:35:34 CET 2013: 83: finished (16477ms, 500cycles)
Sat Dec 28 13:35:34 CET 2013: 83: No solution found.
Sat Dec 28 13:35:47 CET 2013: 84: finished (13041ms, 500cycles)
Sat Dec 28 13:35:47 CET 2013: 84: No solution found.
Sat Dec 28 13:36:00 CET 2013: 85: finished (13001ms, 500cycles)
Sat Dec 28 13:36:00 CET 2013: 85: No solution found.
Sat Dec 28 13:36:16 CET 2013: 86: finished (15529ms, 500cycles)
Sat Dec 28 13:36:16 CET 2013: 86: No solution found.
Sat Dec 28 13:36:20 CET 2013: 87: finished (4396ms, 160cycles)
Sat Dec 28 13:36:20 CET 2013: 87: Solution found.
Sat Dec 28 13:36:33 CET 2013: 88: finished (12909ms, 500cycles)
Sat Dec 28 13:36:33 CET 2013: 88: No solution found.
Sat Dec 28 13:36:46 CET 2013: 89: finished (13262ms, 500cycles)
Sat Dec 28 13:36:46 CET 2013: 89: No solution found.
Sat Dec 28 13:37:00 CET 2013: 90: finished (13260ms, 500cycles)
Sat Dec 28 13:37:00 CET 2013: 90: No solution found.
Sat Dec 28 13:37:13 CET 2013: 91: finished (13568ms, 500cycles)
Sat Dec 28 13:37:13 CET 2013: 91: No solution found.
Sat Dec 28 13:37:29 CET 2013: 92: finished (15647ms, 500cycles)
Sat Dec 28 13:37:29 CET 2013: 92: No solution found.
Sat Dec 28 13:37:45 CET 2013: 93: finished (15739ms, 500cycles)
Sat Dec 28 13:37:45 CET 2013: 93: No solution found.
Sat Dec 28 13:37:58 CET 2013: 94: finished (12962ms, 500cycles)
Sat Dec 28 13:37:58 CET 2013: 94: No solution found.
Sat Dec 28 13:38:11 CET 2013: 95: finished (13048ms, 500cycles)
Sat Dec 28 13:38:11 CET 2013: 95: No solution found.
Sat Dec 28 13:38:24 CET 2013: 96: finished (13052ms, 500cycles)
Sat Dec 28 13:38:24 CET 2013: 96: No solution found.
Sat Dec 28 13:38:36 CET 2013: 97: finished (12834ms, 500cycles)
Sat Dec 28 13:38:36 CET 2013: 97: No solution found.
Sat Dec 28 13:38:49 CET 2013: 98: finished (12772ms, 500cycles)
Sat Dec 28 13:38:49 CET 2013: 98: No solution found.
