Fri Dec 27 22:59:15 CET 2013: Problem Count: 250
Fri Dec 27 22:59:15 CET 2013: CandidatesCount: 100
Fri Dec 27 22:59:15 CET 2013: Max Cycles: 250
Fri Dec 27 23:16:11 CET 2013: 44: finished (25178ms, 250cycles)
Fri Dec 27 23:16:11 CET 2013: 44: No solution found.
Fri Dec 27 23:16:35 CET 2013: 45: finished (24844ms, 250cycles)
Fri Dec 27 23:16:35 CET 2013: 45: No solution found.
Fri Dec 27 23:17:01 CET 2013: 46: finished (25272ms, 250cycles)
Fri Dec 27 23:17:01 CET 2013: 46: No solution found.
Fri Dec 27 23:17:26 CET 2013: 47: finished (25006ms, 250cycles)
Fri Dec 27 23:17:26 CET 2013: 47: No solution found.
Fri Dec 27 23:17:51 CET 2013: 48: finished (24981ms, 250cycles)
Fri Dec 27 23:17:51 CET 2013: 48: No solution found.
Fri Dec 27 23:18:17 CET 2013: 49: finished (25872ms, 250cycles)
Fri Dec 27 23:18:17 CET 2013: 49: No solution found.
Fri Dec 27 23:18:44 CET 2013: 50: finished (27603ms, 250cycles)
Fri Dec 27 23:18:44 CET 2013: 50: No solution found.
Fri Dec 27 23:19:10 CET 2013: 51: finished (25783ms, 250cycles)
Fri Dec 27 23:19:10 CET 2013: 51: No solution found.
Fri Dec 27 23:19:36 CET 2013: 52: finished (25577ms, 250cycles)
Fri Dec 27 23:19:36 CET 2013: 52: No solution found.
Fri Dec 27 23:20:01 CET 2013: 53: finished (24972ms, 250cycles)
Fri Dec 27 23:20:01 CET 2013: 53: No solution found.
Fri Dec 27 23:20:25 CET 2013: 54: finished (24691ms, 250cycles)
Fri Dec 27 23:20:25 CET 2013: 54: No solution found.
Fri Dec 27 23:20:53 CET 2013: 55: finished (27499ms, 250cycles)
Fri Dec 27 23:20:53 CET 2013: 55: No solution found.
Fri Dec 27 23:20:56 CET 2013: 56: finished (3041ms, 27cycles)
Fri Dec 27 23:20:56 CET 2013: 56: Solution found.
Fri Dec 27 23:21:22 CET 2013: 57: finished (26704ms, 250cycles)
Fri Dec 27 23:21:22 CET 2013: 57: No solution found.
Fri Dec 27 23:21:48 CET 2013: 58: finished (25823ms, 250cycles)
Fri Dec 27 23:21:48 CET 2013: 58: No solution found.
Fri Dec 27 23:21:53 CET 2013: 59: finished (5033ms, 45cycles)
Fri Dec 27 23:21:53 CET 2013: 59: Solution found.
Fri Dec 27 23:22:20 CET 2013: 60: finished (26369ms, 250cycles)
Fri Dec 27 23:22:20 CET 2013: 60: No solution found.
Fri Dec 27 23:22:47 CET 2013: 61: finished (27086ms, 250cycles)
Fri Dec 27 23:22:47 CET 2013: 61: No solution found.
Fri Dec 27 23:23:13 CET 2013: 62: finished (26200ms, 250cycles)
Fri Dec 27 23:23:13 CET 2013: 62: No solution found.
Fri Dec 27 23:23:39 CET 2013: 63: finished (25973ms, 250cycles)
Fri Dec 27 23:23:39 CET 2013: 63: No solution found.
Fri Dec 27 23:23:56 CET 2013: 64: finished (17468ms, 155cycles)
Fri Dec 27 23:23:56 CET 2013: 64: Solution found.
Fri Dec 27 23:24:24 CET 2013: 65: finished (27270ms, 250cycles)
Fri Dec 27 23:24:24 CET 2013: 65: No solution found.
Fri Dec 27 23:24:51 CET 2013: 66: finished (27629ms, 250cycles)
Fri Dec 27 23:24:51 CET 2013: 66: No solution found.
Fri Dec 27 23:25:17 CET 2013: 67: finished (26140ms, 250cycles)
Fri Dec 27 23:25:17 CET 2013: 67: No solution found.
Fri Dec 27 23:25:43 CET 2013: 68: finished (25894ms, 250cycles)
Fri Dec 27 23:25:43 CET 2013: 68: No solution found.
Fri Dec 27 23:26:10 CET 2013: 69: finished (26623ms, 250cycles)
Fri Dec 27 23:26:10 CET 2013: 69: No solution found.
Fri Dec 27 23:26:37 CET 2013: 70: finished (26887ms, 250cycles)
Fri Dec 27 23:26:37 CET 2013: 70: No solution found.
Fri Dec 27 23:27:05 CET 2013: 71: finished (27798ms, 250cycles)
Fri Dec 27 23:27:05 CET 2013: 71: No solution found.
Fri Dec 27 23:27:31 CET 2013: 72: finished (26719ms, 250cycles)
Fri Dec 27 23:27:31 CET 2013: 72: No solution found.
Fri Dec 27 23:27:59 CET 2013: 73: finished (27363ms, 250cycles)
Fri Dec 27 23:27:59 CET 2013: 73: No solution found.
Fri Dec 27 23:28:08 CET 2013: 74: finished (9213ms, 81cycles)
Fri Dec 27 23:28:08 CET 2013: 74: Solution found.
Fri Dec 27 23:28:36 CET 2013: 75: finished (28270ms, 250cycles)
Fri Dec 27 23:28:36 CET 2013: 75: No solution found.
Fri Dec 27 23:29:03 CET 2013: 76: finished (26695ms, 250cycles)
Fri Dec 27 23:29:03 CET 2013: 76: No solution found.
Fri Dec 27 23:29:31 CET 2013: 77: finished (27617ms, 250cycles)
Fri Dec 27 23:29:31 CET 2013: 77: No solution found.
Fri Dec 27 23:29:57 CET 2013: 78: finished (26370ms, 250cycles)
Fri Dec 27 23:29:57 CET 2013: 78: No solution found.
Fri Dec 27 23:30:22 CET 2013: 79: finished (25124ms, 250cycles)
Fri Dec 27 23:30:22 CET 2013: 79: No solution found.
Fri Dec 27 23:30:47 CET 2013: 80: finished (25178ms, 250cycles)
Fri Dec 27 23:30:47 CET 2013: 80: No solution found.
Fri Dec 27 23:31:12 CET 2013: 81: finished (24929ms, 250cycles)
Fri Dec 27 23:31:12 CET 2013: 81: No solution found.
Fri Dec 27 23:31:38 CET 2013: 82: finished (25631ms, 250cycles)
Fri Dec 27 23:31:38 CET 2013: 82: No solution found.
Fri Dec 27 23:32:03 CET 2013: 83: finished (25416ms, 250cycles)
Fri Dec 27 23:32:03 CET 2013: 83: No solution found.
Fri Dec 27 23:32:28 CET 2013: 84: finished (24989ms, 250cycles)
Fri Dec 27 23:32:28 CET 2013: 84: No solution found.
Fri Dec 27 23:32:53 CET 2013: 85: finished (24625ms, 250cycles)
Fri Dec 27 23:32:53 CET 2013: 85: No solution found.
Fri Dec 27 23:33:18 CET 2013: 86: finished (25306ms, 250cycles)
Fri Dec 27 23:33:18 CET 2013: 86: No solution found.
Fri Dec 27 23:33:25 CET 2013: 87: finished (6342ms, 59cycles)
Fri Dec 27 23:33:25 CET 2013: 87: Solution found.
Fri Dec 27 23:33:50 CET 2013: 88: finished (25059ms, 250cycles)
Fri Dec 27 23:33:50 CET 2013: 88: No solution found.
Fri Dec 27 23:34:15 CET 2013: 89: finished (25113ms, 250cycles)
Fri Dec 27 23:34:15 CET 2013: 89: No solution found.
Fri Dec 27 23:34:39 CET 2013: 90: finished (24045ms, 250cycles)
Fri Dec 27 23:34:39 CET 2013: 90: No solution found.
Fri Dec 27 23:35:04 CET 2013: 91: finished (25016ms, 250cycles)
Fri Dec 27 23:35:04 CET 2013: 91: No solution found.
Fri Dec 27 23:35:31 CET 2013: 92: finished (26820ms, 250cycles)
Fri Dec 27 23:35:31 CET 2013: 92: No solution found.
Fri Dec 27 23:35:58 CET 2013: 93: finished (27508ms, 250cycles)
Fri Dec 27 23:35:58 CET 2013: 93: No solution found.
Fri Dec 27 23:36:24 CET 2013: 94: finished (26376ms, 250cycles)
Fri Dec 27 23:36:24 CET 2013: 94: No solution found.
Fri Dec 27 23:36:50 CET 2013: 95: finished (25884ms, 250cycles)
Fri Dec 27 23:36:50 CET 2013: 95: No solution found.
Fri Dec 27 23:37:17 CET 2013: 96: finished (26285ms, 250cycles)
Fri Dec 27 23:37:17 CET 2013: 96: No solution found.
Fri Dec 27 23:37:44 CET 2013: 97: finished (27376ms, 250cycles)
Fri Dec 27 23:37:44 CET 2013: 97: No solution found.
Fri Dec 27 23:38:12 CET 2013: 98: finished (27721ms, 250cycles)
Fri Dec 27 23:38:12 CET 2013: 98: No solution found.
Fri Dec 27 23:38:39 CET 2013: 99: finished (26854ms, 250cycles)
Fri Dec 27 23:38:39 CET 2013: 99: No solution found.
Fri Dec 27 23:38:39 CET 2013: Solution Found: 13
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 58
Fri Dec 27 23:38:39 CET 2013: Max cycles: 155
Fri Dec 27 23:38:39 CET 2013: Min cycles: 27
Fri Dec 27 23:38:39 CET 2013: No solution found: 87
Fri Dec 27 23:38:39 CET 2013: logging finished. (runtime: 2363513ms)
