Mon Dec 30 13:50:17 CET 2013: Problem Count: 50
Mon Dec 30 13:50:17 CET 2013: CandidatesCount: 50
Mon Dec 30 13:50:17 CET 2013: Max Cycles: 500
Mon Dec 30 13:50:41 CET 2013: 31: No solution found.
Mon Dec 30 13:50:42 CET 2013: 32: finished (732ms, 500cycles)
Mon Dec 30 13:50:42 CET 2013: 32: No solution found.
Mon Dec 30 13:50:43 CET 2013: 33: finished (1080ms, 500cycles)
Mon Dec 30 13:50:43 CET 2013: 33: No solution found.
Mon Dec 30 13:50:44 CET 2013: 34: finished (1044ms, 500cycles)
Mon Dec 30 13:50:44 CET 2013: 34: No solution found.
Mon Dec 30 13:50:44 CET 2013: 35: finished (613ms, 500cycles)
Mon Dec 30 13:50:44 CET 2013: 35: No solution found.
Mon Dec 30 13:50:45 CET 2013: 36: finished (566ms, 500cycles)
Mon Dec 30 13:50:45 CET 2013: 36: No solution found.
Mon Dec 30 13:50:46 CET 2013: 37: finished (746ms, 500cycles)
Mon Dec 30 13:50:46 CET 2013: 37: No solution found.
Mon Dec 30 13:50:46 CET 2013: 38: finished (612ms, 500cycles)
Mon Dec 30 13:50:46 CET 2013: 38: No solution found.
Mon Dec 30 13:50:47 CET 2013: 39: finished (579ms, 500cycles)
Mon Dec 30 13:50:47 CET 2013: 39: No solution found.
Mon Dec 30 13:50:47 CET 2013: 40: finished (595ms, 500cycles)
Mon Dec 30 13:50:47 CET 2013: 40: No solution found.
Mon Dec 30 13:50:49 CET 2013: 41: finished (1122ms, 500cycles)
Mon Dec 30 13:50:49 CET 2013: 41: No solution found.
Mon Dec 30 13:50:49 CET 2013: 42: finished (505ms, 265cycles)
Mon Dec 30 13:50:49 CET 2013: 42: Solution found.
Mon Dec 30 13:50:50 CET 2013: 43: finished (1009ms, 500cycles)
Mon Dec 30 13:50:50 CET 2013: 43: No solution found.
Mon Dec 30 13:50:51 CET 2013: 44: finished (823ms, 500cycles)
Mon Dec 30 13:50:51 CET 2013: 44: No solution found.
Mon Dec 30 13:50:51 CET 2013: 45: finished (536ms, 500cycles)
Mon Dec 30 13:50:51 CET 2013: 45: No solution found.
Mon Dec 30 13:50:52 CET 2013: 46: finished (585ms, 500cycles)
Mon Dec 30 13:50:52 CET 2013: 46: No solution found.
Mon Dec 30 13:50:53 CET 2013: 47: finished (545ms, 500cycles)
Mon Dec 30 13:50:53 CET 2013: 47: No solution found.
Mon Dec 30 13:50:54 CET 2013: 48: finished (1207ms, 500cycles)
Mon Dec 30 13:50:54 CET 2013: 48: No solution found.
Mon Dec 30 13:50:54 CET 2013: 49: finished (603ms, 500cycles)
Mon Dec 30 13:50:54 CET 2013: 49: No solution found.
Mon Dec 30 13:50:55 CET 2013: 50: finished (592ms, 500cycles)
Mon Dec 30 13:50:55 CET 2013: 50: No solution found.
Mon Dec 30 13:50:56 CET 2013: 51: finished (667ms, 500cycles)
Mon Dec 30 13:50:56 CET 2013: 51: No solution found.
Mon Dec 30 13:50:56 CET 2013: 52: finished (558ms, 500cycles)
Mon Dec 30 13:50:56 CET 2013: 52: No solution found.
Mon Dec 30 13:50:57 CET 2013: 53: finished (533ms, 500cycles)
Mon Dec 30 13:50:57 CET 2013: 53: No solution found.
Mon Dec 30 13:50:57 CET 2013: 54: finished (582ms, 500cycles)
Mon Dec 30 13:50:57 CET 2013: 54: No solution found.
Mon Dec 30 13:50:58 CET 2013: 55: finished (606ms, 500cycles)
Mon Dec 30 13:50:58 CET 2013: 55: No solution found.
Mon Dec 30 13:50:59 CET 2013: 56: finished (933ms, 500cycles)
Mon Dec 30 13:50:59 CET 2013: 56: No solution found.
Mon Dec 30 13:50:59 CET 2013: 57: finished (574ms, 500cycles)
Mon Dec 30 13:50:59 CET 2013: 57: No solution found.
Mon Dec 30 13:51:00 CET 2013: 58: finished (547ms, 500cycles)
Mon Dec 30 13:51:00 CET 2013: 58: No solution found.
Mon Dec 30 13:51:00 CET 2013: 59: finished (563ms, 500cycles)
Mon Dec 30 13:51:00 CET 2013: 59: No solution found.
Mon Dec 30 13:51:01 CET 2013: 60: finished (623ms, 500cycles)
Mon Dec 30 13:51:01 CET 2013: 60: No solution found.
Mon Dec 30 13:51:02 CET 2013: 61: finished (1082ms, 500cycles)
Mon Dec 30 13:51:02 CET 2013: 61: No solution found.
Mon Dec 30 13:51:03 CET 2013: 62: finished (761ms, 500cycles)
Mon Dec 30 13:51:03 CET 2013: 62: No solution found.
Mon Dec 30 13:51:04 CET 2013: 63: finished (580ms, 500cycles)
Mon Dec 30 13:51:04 CET 2013: 63: No solution found.
Mon Dec 30 13:51:04 CET 2013: 64: finished (595ms, 500cycles)
Mon Dec 30 13:51:04 CET 2013: 64: No solution found.
Mon Dec 30 13:51:05 CET 2013: 65: finished (832ms, 500cycles)
Mon Dec 30 13:51:05 CET 2013: 65: No solution found.
Mon Dec 30 13:51:06 CET 2013: 66: finished (613ms, 500cycles)
Mon Dec 30 13:51:06 CET 2013: 66: No solution found.
Mon Dec 30 13:51:07 CET 2013: 67: finished (1228ms, 500cycles)
Mon Dec 30 13:51:07 CET 2013: 67: No solution found.
Mon Dec 30 13:51:08 CET 2013: 68: finished (1148ms, 500cycles)
Mon Dec 30 13:51:08 CET 2013: 68: No solution found.
Mon Dec 30 13:51:09 CET 2013: 69: finished (605ms, 500cycles)
Mon Dec 30 13:51:09 CET 2013: 69: No solution found.
Mon Dec 30 13:51:09 CET 2013: 70: finished (585ms, 500cycles)
Mon Dec 30 13:51:09 CET 2013: 70: No solution found.
Mon Dec 30 13:51:10 CET 2013: 71: finished (1062ms, 500cycles)
Mon Dec 30 13:51:10 CET 2013: 71: No solution found.
Mon Dec 30 13:51:11 CET 2013: 72: finished (1185ms, 500cycles)
Mon Dec 30 13:51:11 CET 2013: 72: No solution found.
Mon Dec 30 13:51:12 CET 2013: 73: finished (603ms, 500cycles)
Mon Dec 30 13:51:12 CET 2013: 73: No solution found.
Mon Dec 30 13:51:13 CET 2013: 74: finished (699ms, 500cycles)
Mon Dec 30 13:51:13 CET 2013: 74: No solution found.
Mon Dec 30 13:51:14 CET 2013: 75: finished (1068ms, 500cycles)
Mon Dec 30 13:51:14 CET 2013: 75: No solution found.
Mon Dec 30 13:51:15 CET 2013: 76: finished (923ms, 500cycles)
Mon Dec 30 13:51:15 CET 2013: 76: No solution found.
Mon Dec 30 13:51:15 CET 2013: 77: finished (682ms, 500cycles)
Mon Dec 30 13:51:15 CET 2013: 77: No solution found.
Mon Dec 30 13:51:16 CET 2013: 78: finished (552ms, 500cycles)
Mon Dec 30 13:51:16 CET 2013: 78: No solution found.
Mon Dec 30 13:51:17 CET 2013: 79: finished (767ms, 500cycles)
Mon Dec 30 13:51:17 CET 2013: 79: No solution found.
Mon Dec 30 13:51:17 CET 2013: 80: finished (171ms, 86cycles)
Mon Dec 30 13:51:17 CET 2013: 80: Solution found.
Mon Dec 30 13:51:17 CET 2013: 81: finished (564ms, 500cycles)
Mon Dec 30 13:51:17 CET 2013: 81: No solution found.
Mon Dec 30 13:51:18 CET 2013: 82: finished (545ms, 500cycles)
Mon Dec 30 13:51:18 CET 2013: 82: No solution found.
Mon Dec 30 13:51:19 CET 2013: 83: finished (605ms, 500cycles)
Mon Dec 30 13:51:19 CET 2013: 83: No solution found.
Mon Dec 30 13:51:19 CET 2013: 84: finished (746ms, 500cycles)
Mon Dec 30 13:51:19 CET 2013: 84: No solution found.
Mon Dec 30 13:51:20 CET 2013: 85: finished (1167ms, 500cycles)
Mon Dec 30 13:51:20 CET 2013: 85: No solution found.
Mon Dec 30 13:51:21 CET 2013: 86: finished (650ms, 500cycles)
Mon Dec 30 13:51:21 CET 2013: 86: No solution found.
Mon Dec 30 13:51:22 CET 2013: 87: finished (567ms, 500cycles)
Mon Dec 30 13:51:22 CET 2013: 87: No solution found.
Mon Dec 30 13:51:22 CET 2013: 88: finished (651ms, 500cycles)
Mon Dec 30 13:51:22 CET 2013: 88: No solution found.
Mon Dec 30 13:51:23 CET 2013: 89: finished (607ms, 500cycles)
Mon Dec 30 13:51:23 CET 2013: 89: No solution found.
Mon Dec 30 13:51:24 CET 2013: 90: finished (730ms, 500cycles)
Mon Dec 30 13:51:24 CET 2013: 90: No solution found.
Mon Dec 30 13:51:24 CET 2013: 91: finished (710ms, 500cycles)
Mon Dec 30 13:51:24 CET 2013: 91: No solution found.
Mon Dec 30 13:51:25 CET 2013: 92: finished (1071ms, 500cycles)
Mon Dec 30 13:51:25 CET 2013: 92: No solution found.
Mon Dec 30 13:51:26 CET 2013: 93: finished (564ms, 500cycles)
Mon Dec 30 13:51:26 CET 2013: 93: No solution found.
Mon Dec 30 13:51:27 CET 2013: 94: finished (673ms, 500cycles)
Mon Dec 30 13:51:27 CET 2013: 94: No solution found.
Mon Dec 30 13:51:27 CET 2013: 95: finished (578ms, 500cycles)
Mon Dec 30 13:51:27 CET 2013: 95: No solution found.
Mon Dec 30 13:51:28 CET 2013: 96: finished (690ms, 500cycles)
Mon Dec 30 13:51:28 CET 2013: 96: No solution found.
Mon Dec 30 13:51:29 CET 2013: 97: finished (823ms, 500cycles)
Mon Dec 30 13:51:29 CET 2013: 97: No solution found.
Mon Dec 30 13:51:30 CET 2013: 98: finished (1183ms, 500cycles)
Mon Dec 30 13:51:30 CET 2013: 98: No solution found.
Mon Dec 30 13:51:31 CET 2013: 99: finished (968ms, 500cycles)
Mon Dec 30 13:51:31 CET 2013: 99: No solution found.
Mon Dec 30 13:51:31 CET 2013: Solution Found: 3
Mon Dec 30 13:51:31 CET 2013: Avg cycles: 174
Mon Dec 30 13:51:31 CET 2013: Max cycles: 265
Mon Dec 30 13:51:31 CET 2013: Min cycles: 86
Mon Dec 30 13:51:31 CET 2013: No solution found: 97
Mon Dec 30 13:51:31 CET 2013: logging finished. (runtime: 73581ms)
