Mon May 19 15:09:38 CEST 2014: Problem Count: 200
Mon May 19 15:09:38 CEST 2014: CandidatesCount: 50
Mon May 19 15:09:38 CEST 2014: Max Cycles: 500
Mon May 19 15:09:41 CEST 2014: 0: finished (2853ms, 500cycles)
Mon May 19 15:09:41 CEST 2014: 0: No solution found.
Mon May 19 15:09:43 CEST 2014: 1: finished (2180ms, 151cycles)
Mon May 19 15:09:43 CEST 2014: 1: Solution found.
Mon May 19 15:09:48 CEST 2014: 2: finished (4825ms, 500cycles)
Mon May 19 15:09:48 CEST 2014: 2: No solution found.
Mon May 19 15:09:49 CEST 2014: 3: finished (1092ms, 151cycles)
Mon May 19 15:09:49 CEST 2014: 3: Solution found.
Mon May 19 15:09:52 CEST 2014: 4: finished (2785ms, 500cycles)
Mon May 19 15:09:52 CEST 2014: 4: No solution found.
Mon May 19 15:09:55 CEST 2014: 5: finished (3016ms, 500cycles)
Mon May 19 15:09:55 CEST 2014: 5: No solution found.
Mon May 19 15:09:58 CEST 2014: 6: finished (2701ms, 500cycles)
Mon May 19 15:09:58 CEST 2014: 6: No solution found.
Mon May 19 15:10:01 CEST 2014: 7: finished (2902ms, 500cycles)
Mon May 19 15:10:01 CEST 2014: 7: No solution found.
Mon May 19 15:10:04 CEST 2014: 8: finished (3091ms, 500cycles)
Mon May 19 15:10:04 CEST 2014: 8: No solution found.
Mon May 19 15:10:05 CEST 2014: 9: finished (846ms, 125cycles)
Mon May 19 15:10:05 CEST 2014: 9: Solution found.
Mon May 19 15:10:08 CEST 2014: 10: finished (3032ms, 500cycles)
Mon May 19 15:10:08 CEST 2014: 10: No solution found.
Mon May 19 15:10:08 CEST 2014: 11: finished (481ms, 75cycles)
Mon May 19 15:10:08 CEST 2014: 11: Solution found.
Mon May 19 15:10:11 CEST 2014: 12: finished (3027ms, 500cycles)
Mon May 19 15:10:11 CEST 2014: 12: No solution found.
Mon May 19 15:10:17 CEST 2014: 13: finished (6059ms, 500cycles)
Mon May 19 15:10:17 CEST 2014: 13: No solution found.
Mon May 19 15:10:20 CEST 2014: 14: finished (3137ms, 500cycles)
Mon May 19 15:10:20 CEST 2014: 14: No solution found.
Mon May 19 15:10:23 CEST 2014: 15: finished (3041ms, 500cycles)
Mon May 19 15:10:23 CEST 2014: 15: No solution found.
Mon May 19 15:10:26 CEST 2014: 16: finished (3147ms, 500cycles)
Mon May 19 15:10:26 CEST 2014: 16: No solution found.
Mon May 19 15:10:29 CEST 2014: 17: finished (2973ms, 500cycles)
Mon May 19 15:10:29 CEST 2014: 17: No solution found.
Mon May 19 15:10:33 CEST 2014: 18: finished (3129ms, 500cycles)
Mon May 19 15:10:33 CEST 2014: 18: No solution found.
Mon May 19 15:10:36 CEST 2014: 19: finished (3015ms, 500cycles)
Mon May 19 15:10:36 CEST 2014: 19: No solution found.
Mon May 19 15:10:41 CEST 2014: 20: finished (5820ms, 500cycles)
Mon May 19 15:10:41 CEST 2014: 20: No solution found.
Mon May 19 15:10:44 CEST 2014: 21: finished (3102ms, 500cycles)
Mon May 19 15:10:44 CEST 2014: 21: No solution found.
Mon May 19 15:10:47 CEST 2014: 22: finished (2756ms, 438cycles)
Mon May 19 15:10:47 CEST 2014: 22: Solution found.
Mon May 19 15:10:50 CEST 2014: 23: finished (3005ms, 500cycles)
Mon May 19 15:10:50 CEST 2014: 23: No solution found.
Mon May 19 15:10:53 CEST 2014: 24: finished (3133ms, 500cycles)
Mon May 19 15:10:53 CEST 2014: 24: No solution found.
Mon May 19 15:10:56 CEST 2014: 25: finished (2847ms, 500cycles)
Mon May 19 15:10:56 CEST 2014: 25: No solution found.
Mon May 19 15:11:02 CEST 2014: 26: finished (5285ms, 500cycles)
Mon May 19 15:11:02 CEST 2014: 26: No solution found.
Mon May 19 15:11:05 CEST 2014: 27: finished (3723ms, 500cycles)
Mon May 19 15:11:05 CEST 2014: 27: No solution found.
Mon May 19 15:11:06 CEST 2014: 28: finished (476ms, 72cycles)
