Tue May 20 20:11:45 CEST 2014: Problem Count: 250
Tue May 20 20:11:45 CEST 2014: CandidatesCount: 50
Tue May 20 20:11:45 CEST 2014: Max Cycles: 500
Tue May 20 20:11:50 CEST 2014: 0: finished (5053ms, 500cycles)
Tue May 20 20:11:50 CEST 2014: 0: No solution found.
Tue May 20 20:11:52 CEST 2014: 1: finished (1736ms, 151cycles)
Tue May 20 20:11:52 CEST 2014: 1: Solution found.
Tue May 20 20:12:00 CEST 2014: 2: finished (8952ms, 500cycles)
Tue May 20 20:12:00 CEST 2014: 2: No solution found.
Tue May 20 20:12:06 CEST 2014: 3: finished (5416ms, 500cycles)
Tue May 20 20:12:06 CEST 2014: 3: No solution found.
Tue May 20 20:12:16 CEST 2014: 4: finished (9700ms, 500cycles)
Tue May 20 20:12:16 CEST 2014: 4: No solution found.
Tue May 20 20:12:21 CEST 2014: 5: finished (5568ms, 500cycles)
Tue May 20 20:12:21 CEST 2014: 5: No solution found.
Tue May 20 20:12:27 CEST 2014: 6: finished (5358ms, 500cycles)
Tue May 20 20:12:27 CEST 2014: 6: No solution found.
Tue May 20 20:12:34 CEST 2014: 7: finished (7665ms, 500cycles)
Tue May 20 20:12:34 CEST 2014: 7: No solution found.
Tue May 20 20:12:40 CEST 2014: 8: finished (5371ms, 500cycles)
Tue May 20 20:12:40 CEST 2014: 8: No solution found.
Tue May 20 20:12:45 CEST 2014: 9: finished (5319ms, 500cycles)
Tue May 20 20:12:45 CEST 2014: 9: No solution found.
Tue May 20 20:12:50 CEST 2014: 10: finished (5547ms, 500cycles)
Tue May 20 20:12:50 CEST 2014: 10: No solution found.
Tue May 20 20:12:55 CEST 2014: 11: finished (4932ms, 500cycles)
Tue May 20 20:12:55 CEST 2014: 11: No solution found.
Tue May 20 20:13:01 CEST 2014: 12: finished (5998ms, 500cycles)
Tue May 20 20:13:01 CEST 2014: 12: No solution found.
Tue May 20 20:13:11 CEST 2014: 13: finished (9297ms, 500cycles)
Tue May 20 20:13:11 CEST 2014: 13: No solution found.
Tue May 20 20:13:16 CEST 2014: 14: finished (5003ms, 500cycles)
Tue May 20 20:13:16 CEST 2014: 14: No solution found.
Tue May 20 20:13:21 CEST 2014: 15: finished (5741ms, 500cycles)
Tue May 20 20:13:21 CEST 2014: 15: No solution found.
