Tue May 20 08:15:21 CEST 2014: Problem Count: 3
Tue May 20 08:15:21 CEST 2014: CandidatesCount: 50
Tue May 20 08:15:21 CEST 2014: Max Cycles: 500
Tue May 20 08:15:24 CEST 2014: 0: finished (2552ms, 500cycles)
Tue May 20 08:15:24 CEST 2014: 0: No solution found.
Tue May 20 08:15:27 CEST 2014: 1: finished (3725ms, 500cycles)
Tue May 20 08:15:27 CEST 2014: 1: No solution found.
Tue May 20 08:15:31 CEST 2014: 2: finished (3676ms, 500cycles)
Tue May 20 08:15:31 CEST 2014: 2: No solution found.
Tue May 20 08:15:35 CEST 2014: 3: finished (3502ms, 500cycles)
Tue May 20 08:15:35 CEST 2014: 3: No solution found.
Tue May 20 08:15:37 CEST 2014: 4: finished (1887ms, 500cycles)
Tue May 20 08:15:37 CEST 2014: 4: No solution found.
Tue May 20 08:15:40 CEST 2014: 5: finished (3850ms, 500cycles)
Tue May 20 08:15:40 CEST 2014: 5: No solution found.
Tue May 20 08:15:43 CEST 2014: 6: finished (2792ms, 500cycles)
Tue May 20 08:15:43 CEST 2014: 6: No solution found.
Tue May 20 08:15:45 CEST 2014: 7: finished (1841ms, 500cycles)
Tue May 20 08:15:45 CEST 2014: 7: No solution found.
Tue May 20 08:15:47 CEST 2014: 8: finished (2248ms, 500cycles)
Tue May 20 08:15:47 CEST 2014: 8: No solution found.
Tue May 20 08:15:50 CEST 2014: 9: finished (3056ms, 500cycles)
Tue May 20 08:15:50 CEST 2014: 9: No solution found.
Tue May 20 08:15:53 CEST 2014: 10: finished (2618ms, 500cycles)
Tue May 20 08:15:53 CEST 2014: 10: No solution found.
Tue May 20 08:15:55 CEST 2014: 11: finished (1862ms, 500cycles)
Tue May 20 08:15:55 CEST 2014: 11: No solution found.
Tue May 20 08:15:58 CEST 2014: 12: finished (3376ms, 500cycles)
Tue May 20 08:15:58 CEST 2014: 12: No solution found.
Tue May 20 08:16:00 CEST 2014: 13: finished (1933ms, 500cycles)
Tue May 20 08:16:00 CEST 2014: 13: No solution found.
