Tue May 20 05:49:33 CEST 2014: Problem Count: 3
Tue May 20 05:49:33 CEST 2014: CandidatesCount: 50
Tue May 20 05:49:33 CEST 2014: Max Cycles: 500
Tue May 20 05:49:35 CEST 2014: 0: finished (2042ms, 500cycles)
Tue May 20 05:49:35 CEST 2014: 0: No solution found.
Tue May 20 05:49:37 CEST 2014: 1: finished (2026ms, 500cycles)
Tue May 20 05:49:37 CEST 2014: 1: No solution found.
Tue May 20 05:49:38 CEST 2014: 2: finished (731ms, 211cycles)
Tue May 20 05:49:38 CEST 2014: 2: Solution found.
Tue May 20 05:49:41 CEST 2014: 3: finished (3498ms, 500cycles)
Tue May 20 05:49:41 CEST 2014: 3: No solution found.
Tue May 20 05:49:43 CEST 2014: 4: finished (2120ms, 500cycles)
Tue May 20 05:49:43 CEST 2014: 4: No solution found.
Tue May 20 05:49:45 CEST 2014: 5: finished (2041ms, 500cycles)
Tue May 20 05:49:45 CEST 2014: 5: No solution found.
Tue May 20 05:49:47 CEST 2014: 6: finished (1967ms, 500cycles)
Tue May 20 05:49:47 CEST 2014: 6: No solution found.
Tue May 20 05:49:50 CEST 2014: 7: finished (3016ms, 500cycles)
Tue May 20 05:49:50 CEST 2014: 7: No solution found.
Tue May 20 05:49:53 CEST 2014: 8: finished (2857ms, 500cycles)
Tue May 20 05:49:53 CEST 2014: 8: No solution found.
Tue May 20 05:49:56 CEST 2014: 9: finished (2250ms, 500cycles)
Tue May 20 05:49:56 CEST 2014: 9: No solution found.
Tue May 20 05:49:57 CEST 2014: 10: finished (1854ms, 500cycles)
Tue May 20 05:49:57 CEST 2014: 10: No solution found.
Tue May 20 05:49:59 CEST 2014: 11: finished (1373ms, 500cycles)
Tue May 20 05:49:59 CEST 2014: 11: No solution found.
Tue May 20 05:50:00 CEST 2014: 12: finished (674ms, 152cycles)
Tue May 20 05:50:00 CEST 2014: 12: Solution found.
Tue May 20 05:50:02 CEST 2014: 13: finished (2088ms, 500cycles)
Tue May 20 05:50:02 CEST 2014: 13: No solution found.
Tue May 20 05:50:05 CEST 2014: 14: finished (3140ms, 500cycles)
Tue May 20 05:50:05 CEST 2014: 14: No solution found.
Tue May 20 05:50:07 CEST 2014: 15: finished (2555ms, 500cycles)
Tue May 20 05:50:07 CEST 2014: 15: No solution found.
Tue May 20 05:50:09 CEST 2014: 16: finished (1858ms, 500cycles)
Tue May 20 05:50:09 CEST 2014: 16: No solution found.
Tue May 20 05:50:12 CEST 2014: 17: finished (3160ms, 500cycles)
Tue May 20 05:50:12 CEST 2014: 17: No solution found.
Tue May 20 05:50:15 CEST 2014: 18: finished (3000ms, 500cycles)
Tue May 20 05:50:15 CEST 2014: 18: No solution found.
Tue May 20 05:50:18 CEST 2014: 19: finished (2265ms, 500cycles)
Tue May 20 05:50:18 CEST 2014: 19: No solution found.
Tue May 20 05:50:20 CEST 2014: 20: finished (2537ms, 500cycles)
Tue May 20 05:50:20 CEST 2014: 20: No solution found.
Tue May 20 05:50:22 CEST 2014: 21: finished (2214ms, 500cycles)
Tue May 20 05:50:22 CEST 2014: 21: No solution found.
Tue May 20 05:50:26 CEST 2014: 22: finished (3275ms, 500cycles)
Tue May 20 05:50:26 CEST 2014: 22: No solution found.
Tue May 20 05:50:28 CEST 2014: 23: finished (2614ms, 500cycles)
Tue May 20 05:50:28 CEST 2014: 23: No solution found.
Tue May 20 05:50:31 CEST 2014: 24: finished (2911ms, 500cycles)
Tue May 20 05:50:31 CEST 2014: 24: No solution found.
Tue May 20 05:50:33 CEST 2014: 25: finished (1800ms, 500cycles)
Tue May 20 05:50:33 CEST 2014: 25: No solution found.
Tue May 20 05:50:33 CEST 2014: 26: finished (99ms, 29cycles)
Tue May 20 05:50:33 CEST 2014: 26: Solution found.
Tue May 20 05:50:36 CEST 2014: 27: finished (2577ms, 500cycles)
Tue May 20 05:50:36 CEST 2014: 27: No solution found.
Tue May 20 05:50:38 CEST 2014: 28: finished (2214ms, 500cycles)
Tue May 20 05:50:38 CEST 2014: 28: No solution found.
Tue May 20 05:50:40 CEST 2014: 29: finished (2177ms, 500cycles)
Tue May 20 05:50:40 CEST 2014: 29: No solution found.
Tue May 20 05:50:43 CEST 2014: 30: finished (3016ms, 500cycles)
Tue May 20 05:50:43 CEST 2014: 30: No solution found.
Tue May 20 05:50:46 CEST 2014: 31: finished (2576ms, 500cycles)
Tue May 20 05:50:46 CEST 2014: 31: No solution found.
Tue May 20 05:50:48 CEST 2014: 32: finished (1960ms, 500cycles)
Tue May 20 05:50:48 CEST 2014: 32: No solution found.
Tue May 20 05:50:52 CEST 2014: 33: finished (4084ms, 500cycles)
