Mon May 19 22:21:53 CEST 2014: Problem Count: 3
Mon May 19 22:21:53 CEST 2014: CandidatesCount: 100
Mon May 19 22:21:53 CEST 2014: Max Cycles: 500
Mon May 19 22:24:08 CEST 2014: 35: No solution found.
Mon May 19 22:24:12 CEST 2014: 36: finished (3835ms, 500cycles)
Mon May 19 22:24:12 CEST 2014: 36: No solution found.
Mon May 19 22:24:16 CEST 2014: 37: finished (4356ms, 500cycles)
Mon May 19 22:24:16 CEST 2014: 37: No solution found.
Mon May 19 22:24:22 CEST 2014: 38: finished (5516ms, 500cycles)
Mon May 19 22:24:22 CEST 2014: 38: No solution found.
Mon May 19 22:24:26 CEST 2014: 39: finished (4261ms, 500cycles)
Mon May 19 22:24:26 CEST 2014: 39: No solution found.
Mon May 19 22:24:30 CEST 2014: 40: finished (3552ms, 500cycles)
Mon May 19 22:24:30 CEST 2014: 40: No solution found.
Mon May 19 22:24:34 CEST 2014: 41: finished (4774ms, 500cycles)
Mon May 19 22:24:34 CEST 2014: 41: No solution found.
Mon May 19 22:24:38 CEST 2014: 42: finished (3656ms, 500cycles)
Mon May 19 22:24:38 CEST 2014: 42: No solution found.
Mon May 19 22:24:42 CEST 2014: 43: finished (3911ms, 500cycles)
Mon May 19 22:24:42 CEST 2014: 43: No solution found.
Mon May 19 22:24:45 CEST 2014: 44: finished (3101ms, 500cycles)
Mon May 19 22:24:45 CEST 2014: 44: No solution found.
Mon May 19 22:24:48 CEST 2014: 45: finished (3295ms, 500cycles)
Mon May 19 22:24:48 CEST 2014: 45: No solution found.
Mon May 19 22:24:52 CEST 2014: 46: finished (3503ms, 500cycles)
Mon May 19 22:24:52 CEST 2014: 46: No solution found.
Mon May 19 22:24:58 CEST 2014: 47: finished (6417ms, 500cycles)
Mon May 19 22:24:58 CEST 2014: 47: No solution found.
Mon May 19 22:25:04 CEST 2014: 48: finished (5603ms, 500cycles)
Mon May 19 22:25:04 CEST 2014: 48: No solution found.
Mon May 19 22:25:10 CEST 2014: 49: finished (5902ms, 500cycles)
Mon May 19 22:25:10 CEST 2014: 49: No solution found.
Mon May 19 22:25:14 CEST 2014: 50: finished (3952ms, 500cycles)
Mon May 19 22:25:14 CEST 2014: 50: No solution found.
Mon May 19 22:25:18 CEST 2014: 51: finished (3604ms, 500cycles)
Mon May 19 22:25:18 CEST 2014: 51: No solution found.
Mon May 19 22:25:21 CEST 2014: 52: finished (3279ms, 500cycles)
Mon May 19 22:25:21 CEST 2014: 52: No solution found.
Mon May 19 22:25:27 CEST 2014: 53: finished (6044ms, 500cycles)
Mon May 19 22:25:27 CEST 2014: 53: No solution found.
Mon May 19 22:25:31 CEST 2014: 54: finished (3633ms, 500cycles)
Mon May 19 22:25:31 CEST 2014: 54: No solution found.
Mon May 19 22:25:36 CEST 2014: 55: finished (5246ms, 500cycles)
Mon May 19 22:25:36 CEST 2014: 55: No solution found.
Mon May 19 22:25:42 CEST 2014: 56: finished (6394ms, 500cycles)
Mon May 19 22:25:42 CEST 2014: 56: No solution found.
Mon May 19 22:25:45 CEST 2014: 57: finished (3287ms, 500cycles)
Mon May 19 22:25:45 CEST 2014: 57: No solution found.
Mon May 19 22:25:50 CEST 2014: 58: finished (4180ms, 500cycles)
Mon May 19 22:25:50 CEST 2014: 58: No solution found.
Mon May 19 22:25:53 CEST 2014: 59: finished (3523ms, 500cycles)
Mon May 19 22:25:53 CEST 2014: 59: No solution found.
Mon May 19 22:25:59 CEST 2014: 60: finished (5556ms, 500cycles)
Mon May 19 22:25:59 CEST 2014: 60: No solution found.
Mon May 19 22:26:03 CEST 2014: 61: finished (4629ms, 500cycles)
Mon May 19 22:26:03 CEST 2014: 61: No solution found.
Mon May 19 22:26:08 CEST 2014: 62: finished (4507ms, 500cycles)
Mon May 19 22:26:08 CEST 2014: 62: No solution found.
Mon May 19 22:26:12 CEST 2014: 63: finished (4305ms, 500cycles)
Mon May 19 22:26:12 CEST 2014: 63: No solution found.
Mon May 19 22:26:16 CEST 2014: 64: finished (3627ms, 500cycles)
Mon May 19 22:26:16 CEST 2014: 64: No solution found.
Mon May 19 22:26:20 CEST 2014: 65: finished (4355ms, 500cycles)
Mon May 19 22:26:20 CEST 2014: 65: No solution found.
Mon May 19 22:26:26 CEST 2014: 66: finished (5524ms, 500cycles)
Mon May 19 22:26:26 CEST 2014: 66: No solution found.
Mon May 19 22:26:32 CEST 2014: 67: finished (6221ms, 500cycles)
Mon May 19 22:26:32 CEST 2014: 67: No solution found.
Mon May 19 22:26:36 CEST 2014: 68: finished (3717ms, 500cycles)
Mon May 19 22:26:36 CEST 2014: 68: No solution found.
Mon May 19 22:26:39 CEST 2014: 69: finished (3487ms, 500cycles)
Mon May 19 22:26:39 CEST 2014: 69: No solution found.
Mon May 19 22:26:43 CEST 2014: 70: finished (4081ms, 500cycles)
Mon May 19 22:26:43 CEST 2014: 70: No solution found.
Mon May 19 22:26:47 CEST 2014: 71: finished (3649ms, 500cycles)
Mon May 19 22:26:47 CEST 2014: 71: No solution found.
Mon May 19 22:26:51 CEST 2014: 72: finished (4268ms, 500cycles)
Mon May 19 22:26:51 CEST 2014: 72: No solution found.
Mon May 19 22:26:57 CEST 2014: 73: finished (5898ms, 500cycles)
Mon May 19 22:26:57 CEST 2014: 73: No solution found.
Mon May 19 22:27:01 CEST 2014: 74: finished (3831ms, 500cycles)
Mon May 19 22:27:01 CEST 2014: 74: No solution found.
Mon May 19 22:27:05 CEST 2014: 75: finished (3580ms, 500cycles)
Mon May 19 22:27:05 CEST 2014: 75: No solution found.
Mon May 19 22:27:09 CEST 2014: 76: finished (4490ms, 500cycles)
Mon May 19 22:27:09 CEST 2014: 76: No solution found.
Mon May 19 22:27:13 CEST 2014: 77: finished (4079ms, 500cycles)
Mon May 19 22:27:13 CEST 2014: 77: No solution found.
Mon May 19 22:27:19 CEST 2014: 78: finished (5723ms, 500cycles)
Mon May 19 22:27:19 CEST 2014: 78: No solution found.
Mon May 19 22:27:23 CEST 2014: 79: finished (3932ms, 500cycles)
Mon May 19 22:27:23 CEST 2014: 79: No solution found.
Mon May 19 22:27:28 CEST 2014: 80: finished (5326ms, 500cycles)
Mon May 19 22:27:28 CEST 2014: 80: No solution found.
Mon May 19 22:27:33 CEST 2014: 81: finished (4128ms, 500cycles)
Mon May 19 22:27:33 CEST 2014: 81: No solution found.
Mon May 19 22:27:36 CEST 2014: 82: finished (3057ms, 500cycles)
Mon May 19 22:27:36 CEST 2014: 82: No solution found.
Mon May 19 22:27:39 CEST 2014: 83: finished (3640ms, 500cycles)
Mon May 19 22:27:39 CEST 2014: 83: No solution found.
Mon May 19 22:27:43 CEST 2014: 84: finished (3491ms, 500cycles)
Mon May 19 22:27:43 CEST 2014: 84: No solution found.
Mon May 19 22:27:46 CEST 2014: 85: finished (3323ms, 500cycles)
Mon May 19 22:27:46 CEST 2014: 85: No solution found.
Mon May 19 22:27:50 CEST 2014: 86: finished (3789ms, 500cycles)
Mon May 19 22:27:50 CEST 2014: 86: No solution found.
Mon May 19 22:27:53 CEST 2014: 87: finished (3251ms, 500cycles)
Mon May 19 22:27:53 CEST 2014: 87: No solution found.
Mon May 19 22:27:56 CEST 2014: 88: finished (3127ms, 500cycles)
Mon May 19 22:27:56 CEST 2014: 88: No solution found.
Mon May 19 22:28:01 CEST 2014: 89: finished (4226ms, 500cycles)
Mon May 19 22:28:01 CEST 2014: 89: No solution found.
Mon May 19 22:28:01 CEST 2014: 90: finished (328ms, 42cycles)
Mon May 19 22:28:01 CEST 2014: 90: Solution found.
Mon May 19 22:28:05 CEST 2014: 91: finished (3746ms, 500cycles)
Mon May 19 22:28:05 CEST 2014: 91: No solution found.
Mon May 19 22:28:10 CEST 2014: 92: finished (4926ms, 500cycles)
Mon May 19 22:28:10 CEST 2014: 92: No solution found.
Mon May 19 22:28:13 CEST 2014: 93: finished (3770ms, 500cycles)
Mon May 19 22:28:14 CEST 2014: 93: No solution found.
Mon May 19 22:28:17 CEST 2014: 94: finished (3811ms, 500cycles)
Mon May 19 22:28:17 CEST 2014: 94: No solution found.
Mon May 19 22:28:21 CEST 2014: 95: finished (4053ms, 500cycles)
Mon May 19 22:28:21 CEST 2014: 95: No solution found.
Mon May 19 22:28:25 CEST 2014: 96: finished (3408ms, 500cycles)
Mon May 19 22:28:25 CEST 2014: 96: No solution found.
Mon May 19 22:28:29 CEST 2014: 97: finished (3895ms, 500cycles)
Mon May 19 22:28:29 CEST 2014: 97: No solution found.
Mon May 19 22:28:32 CEST 2014: 98: finished (3754ms, 500cycles)
Mon May 19 22:28:32 CEST 2014: 98: No solution found.
Mon May 19 22:28:36 CEST 2014: 99: finished (3301ms, 500cycles)
Mon May 19 22:28:36 CEST 2014: 99: No solution found.
Mon May 19 22:28:36 CEST 2014: Solution Found: 1
Mon May 19 22:28:36 CEST 2014: Avg cycles: 42
Mon May 19 22:28:36 CEST 2014: Max cycles: 42
Mon May 19 22:28:36 CEST 2014: Min cycles: 42
Mon May 19 22:28:36 CEST 2014: No solution found: 99
Mon May 19 22:28:36 CEST 2014: logging finished. (runtime: 402709ms)
