Tue May 20 06:13:50 CEST 2014: Problem Count: 3
Tue May 20 06:13:50 CEST 2014: CandidatesCount: 50
Tue May 20 06:13:50 CEST 2014: Max Cycles: 500
Tue May 20 06:13:52 CEST 2014: 0: finished (2639ms, 500cycles)
Tue May 20 06:13:52 CEST 2014: 0: No solution found.
Tue May 20 06:13:55 CEST 2014: 1: finished (2853ms, 500cycles)
Tue May 20 06:13:55 CEST 2014: 1: No solution found.
Tue May 20 06:13:58 CEST 2014: 2: finished (2970ms, 500cycles)
Tue May 20 06:13:58 CEST 2014: 2: No solution found.
Tue May 20 06:13:59 CEST 2014: 3: finished (1109ms, 263cycles)
Tue May 20 06:13:59 CEST 2014: 3: Solution found.
Tue May 20 06:14:03 CEST 2014: 4: finished (3802ms, 500cycles)
Tue May 20 06:14:03 CEST 2014: 4: No solution found.
Tue May 20 06:14:07 CEST 2014: 5: finished (3656ms, 500cycles)
Tue May 20 06:14:07 CEST 2014: 5: No solution found.
Tue May 20 06:14:09 CEST 2014: 6: finished (1959ms, 500cycles)
Tue May 20 06:14:09 CEST 2014: 6: No solution found.
Tue May 20 06:14:11 CEST 2014: 7: finished (1808ms, 500cycles)
Tue May 20 06:14:11 CEST 2014: 7: No solution found.
Tue May 20 06:14:13 CEST 2014: 8: finished (2593ms, 500cycles)
Tue May 20 06:14:13 CEST 2014: 8: No solution found.
Tue May 20 06:14:16 CEST 2014: 9: finished (3182ms, 500cycles)
Tue May 20 06:14:16 CEST 2014: 9: No solution found.
Tue May 20 06:14:19 CEST 2014: 10: finished (2413ms, 500cycles)
Tue May 20 06:14:19 CEST 2014: 10: No solution found.
Tue May 20 06:14:20 CEST 2014: 11: finished (1507ms, 220cycles)
Tue May 20 06:14:20 CEST 2014: 11: Solution found.
Tue May 20 06:14:23 CEST 2014: 12: finished (2239ms, 500cycles)
Tue May 20 06:14:23 CEST 2014: 12: No solution found.
Tue May 20 06:14:24 CEST 2014: 13: finished (1610ms, 500cycles)
Tue May 20 06:14:24 CEST 2014: 13: No solution found.
Tue May 20 06:14:26 CEST 2014: 14: finished (2161ms, 500cycles)
Tue May 20 06:14:26 CEST 2014: 14: No solution found.
Tue May 20 06:14:29 CEST 2014: 15: finished (2409ms, 500cycles)
Tue May 20 06:14:29 CEST 2014: 15: No solution found.
Tue May 20 06:14:32 CEST 2014: 16: finished (2845ms, 500cycles)
Tue May 20 06:14:32 CEST 2014: 16: No solution found.
Tue May 20 06:14:35 CEST 2014: 17: finished (3052ms, 500cycles)
Tue May 20 06:14:35 CEST 2014: 17: No solution found.
Tue May 20 06:14:37 CEST 2014: 18: finished (1868ms, 500cycles)
Tue May 20 06:14:37 CEST 2014: 18: No solution found.
Tue May 20 06:14:39 CEST 2014: 19: finished (2020ms, 500cycles)
Tue May 20 06:14:39 CEST 2014: 19: No solution found.
Tue May 20 06:14:42 CEST 2014: 20: finished (3021ms, 500cycles)
Tue May 20 06:14:42 CEST 2014: 20: No solution found.
Tue May 20 06:14:44 CEST 2014: 21: finished (2375ms, 500cycles)
Tue May 20 06:14:44 CEST 2014: 21: No solution found.
Tue May 20 06:14:46 CEST 2014: 22: finished (1873ms, 500cycles)
Tue May 20 06:14:46 CEST 2014: 22: No solution found.
Tue May 20 06:14:48 CEST 2014: 23: finished (2268ms, 379cycles)
Tue May 20 06:14:48 CEST 2014: 23: Solution found.
Tue May 20 06:14:51 CEST 2014: 24: finished (2968ms, 500cycles)
Tue May 20 06:14:51 CEST 2014: 24: No solution found.
Tue May 20 06:14:54 CEST 2014: 25: finished (2936ms, 500cycles)
Tue May 20 06:14:54 CEST 2014: 25: No solution found.
Tue May 20 06:14:58 CEST 2014: 26: finished (3332ms, 500cycles)
Tue May 20 06:14:58 CEST 2014: 26: No solution found.
Tue May 20 06:15:00 CEST 2014: 27: finished (2640ms, 500cycles)
Tue May 20 06:15:00 CEST 2014: 27: No solution found.
Tue May 20 06:15:03 CEST 2014: 28: finished (2896ms, 500cycles)
Tue May 20 06:15:03 CEST 2014: 28: No solution found.
Tue May 20 06:15:05 CEST 2014: 29: finished (1465ms, 315cycles)
Tue May 20 06:15:05 CEST 2014: 29: Solution found.
Tue May 20 06:15:07 CEST 2014: 30: finished (2377ms, 500cycles)
Tue May 20 06:15:07 CEST 2014: 30: No solution found.
Tue May 20 06:15:09 CEST 2014: 31: finished (1631ms, 500cycles)
Tue May 20 06:15:09 CEST 2014: 31: No solution found.
Tue May 20 06:15:11 CEST 2014: 32: finished (2314ms, 500cycles)
Tue May 20 06:15:11 CEST 2014: 32: No solution found.
Tue May 20 06:15:14 CEST 2014: 33: finished (3229ms, 500cycles)
Tue May 20 06:15:14 CEST 2014: 33: No solution found.
Tue May 20 06:15:15 CEST 2014: 34: finished (1085ms, 262cycles)
Tue May 20 06:15:15 CEST 2014: 34: Solution found.
Tue May 20 06:15:19 CEST 2014: 35: finished (3552ms, 500cycles)
Tue May 20 06:15:19 CEST 2014: 35: No solution found.
Tue May 20 06:15:20 CEST 2014: 36: finished (712ms, 232cycles)
Tue May 20 06:15:20 CEST 2014: 36: Solution found.
Tue May 20 06:15:21 CEST 2014: 37: finished (1683ms, 500cycles)
Tue May 20 06:15:21 CEST 2014: 37: No solution found.
Tue May 20 06:15:25 CEST 2014: 38: finished (3241ms, 500cycles)
Tue May 20 06:15:25 CEST 2014: 38: No solution found.
Tue May 20 06:15:27 CEST 2014: 39: finished (2308ms, 500cycles)
Tue May 20 06:15:27 CEST 2014: 39: No solution found.
Tue May 20 06:15:29 CEST 2014: 40: finished (1893ms, 500cycles)
Tue May 20 06:15:29 CEST 2014: 40: No solution found.
Tue May 20 06:15:32 CEST 2014: 41: finished (2659ms, 500cycles)
Tue May 20 06:15:32 CEST 2014: 41: No solution found.
Tue May 20 06:15:35 CEST 2014: 42: finished (3164ms, 500cycles)
Tue May 20 06:15:35 CEST 2014: 42: No solution found.
Tue May 20 06:15:37 CEST 2014: 43: finished (2243ms, 500cycles)
Tue May 20 06:15:37 CEST 2014: 43: No solution found.
Tue May 20 06:15:41 CEST 2014: 44: finished (3988ms, 500cycles)
Tue May 20 06:15:41 CEST 2014: 44: No solution found.
Tue May 20 06:15:44 CEST 2014: 45: finished (3201ms, 500cycles)
Tue May 20 06:15:44 CEST 2014: 45: No solution found.
Tue May 20 06:15:47 CEST 2014: 46: finished (2385ms, 500cycles)
Tue May 20 06:15:47 CEST 2014: 46: No solution found.
