Sun Jan 12 01:04:44 CET 2014: Problem Count: 30
Sun Jan 12 01:04:44 CET 2014: CandidatesCount: 50
Sun Jan 12 01:04:44 CET 2014: Max Cycles: 500
Sun Jan 12 01:04:50 CET 2014: 15: finished (307ms, 500cycles)
Sun Jan 12 01:04:50 CET 2014: 15: No solution found.
Sun Jan 12 01:04:50 CET 2014: 16: finished (390ms, 500cycles)
Sun Jan 12 01:04:50 CET 2014: 16: No solution found.
Sun Jan 12 01:04:50 CET 2014: 17: finished (344ms, 500cycles)
Sun Jan 12 01:04:50 CET 2014: 17: No solution found.
Sun Jan 12 01:04:51 CET 2014: 18: finished (256ms, 500cycles)
Sun Jan 12 01:04:51 CET 2014: 18: No solution found.
Sun Jan 12 01:04:51 CET 2014: 19: finished (467ms, 500cycles)
Sun Jan 12 01:04:51 CET 2014: 19: No solution found.
Sun Jan 12 01:04:51 CET 2014: 20: finished (244ms, 500cycles)
Sun Jan 12 01:04:51 CET 2014: 20: No solution found.
Sun Jan 12 01:04:52 CET 2014: 21: finished (330ms, 500cycles)
Sun Jan 12 01:04:52 CET 2014: 21: No solution found.
Sun Jan 12 01:04:52 CET 2014: 22: finished (246ms, 500cycles)
Sun Jan 12 01:04:52 CET 2014: 22: No solution found.
Sun Jan 12 01:04:52 CET 2014: 23: finished (439ms, 500cycles)
Sun Jan 12 01:04:52 CET 2014: 23: No solution found.
Sun Jan 12 01:04:53 CET 2014: 24: finished (411ms, 500cycles)
Sun Jan 12 01:04:53 CET 2014: 24: No solution found.
Sun Jan 12 01:04:53 CET 2014: 25: finished (451ms, 500cycles)
Sun Jan 12 01:04:53 CET 2014: 25: No solution found.
Sun Jan 12 01:04:53 CET 2014: 26: finished (274ms, 500cycles)
Sun Jan 12 01:04:53 CET 2014: 26: No solution found.
Sun Jan 12 01:04:54 CET 2014: 27: finished (385ms, 500cycles)
Sun Jan 12 01:04:54 CET 2014: 27: No solution found.
Sun Jan 12 01:04:54 CET 2014: 28: finished (450ms, 500cycles)
Sun Jan 12 01:04:54 CET 2014: 28: No solution found.
Sun Jan 12 01:04:55 CET 2014: 29: finished (414ms, 500cycles)
Sun Jan 12 01:04:55 CET 2014: 29: No solution found.
Sun Jan 12 01:04:55 CET 2014: 30: finished (275ms, 500cycles)
Sun Jan 12 01:04:55 CET 2014: 30: No solution found.
Sun Jan 12 01:04:55 CET 2014: 31: finished (254ms, 500cycles)
Sun Jan 12 01:04:55 CET 2014: 31: No solution found.
Sun Jan 12 01:04:56 CET 2014: 32: finished (295ms, 500cycles)
Sun Jan 12 01:04:56 CET 2014: 32: No solution found.
Sun Jan 12 01:04:56 CET 2014: 33: finished (393ms, 500cycles)
Sun Jan 12 01:04:56 CET 2014: 33: No solution found.
Sun Jan 12 01:04:56 CET 2014: 34: finished (354ms, 500cycles)
Sun Jan 12 01:04:56 CET 2014: 34: No solution found.
Sun Jan 12 01:04:57 CET 2014: 35: finished (326ms, 500cycles)
Sun Jan 12 01:04:57 CET 2014: 35: No solution found.
Sun Jan 12 01:04:57 CET 2014: 36: finished (299ms, 500cycles)
Sun Jan 12 01:04:57 CET 2014: 36: No solution found.
Sun Jan 12 01:04:57 CET 2014: 37: finished (312ms, 500cycles)
Sun Jan 12 01:04:57 CET 2014: 37: No solution found.
Sun Jan 12 01:04:58 CET 2014: 38: finished (327ms, 500cycles)
Sun Jan 12 01:04:58 CET 2014: 38: No solution found.
Sun Jan 12 01:04:58 CET 2014: 39: finished (290ms, 500cycles)
Sun Jan 12 01:04:58 CET 2014: 39: No solution found.
Sun Jan 12 01:04:58 CET 2014: 40: finished (343ms, 500cycles)
Sun Jan 12 01:04:58 CET 2014: 40: No solution found.
Sun Jan 12 01:04:59 CET 2014: 41: finished (339ms, 500cycles)
Sun Jan 12 01:04:59 CET 2014: 41: No solution found.
Sun Jan 12 01:04:59 CET 2014: 42: finished (257ms, 500cycles)
Sun Jan 12 01:04:59 CET 2014: 42: No solution found.
Sun Jan 12 01:04:59 CET 2014: 43: finished (414ms, 500cycles)
Sun Jan 12 01:04:59 CET 2014: 43: No solution found.
Sun Jan 12 01:04:59 CET 2014: 44: finished (279ms, 500cycles)
Sun Jan 12 01:04:59 CET 2014: 44: No solution found.
Sun Jan 12 01:05:00 CET 2014: 45: finished (300ms, 500cycles)
Sun Jan 12 01:05:00 CET 2014: 45: No solution found.
Sun Jan 12 01:05:00 CET 2014: 46: finished (445ms, 500cycles)
Sun Jan 12 01:05:00 CET 2014: 46: No solution found.
Sun Jan 12 01:05:01 CET 2014: 47: finished (425ms, 500cycles)
Sun Jan 12 01:05:01 CET 2014: 47: No solution found.
Sun Jan 12 01:05:01 CET 2014: 48: finished (290ms, 500cycles)
Sun Jan 12 01:05:01 CET 2014: 48: No solution found.
Sun Jan 12 01:05:01 CET 2014: 49: finished (402ms, 500cycles)
Sun Jan 12 01:05:01 CET 2014: 49: No solution found.
Sun Jan 12 01:05:02 CET 2014: 50: finished (273ms, 500cycles)
Sun Jan 12 01:05:02 CET 2014: 50: No solution found.
Sun Jan 12 01:05:02 CET 2014: 51: finished (380ms, 500cycles)
Sun Jan 12 01:05:02 CET 2014: 51: No solution found.
Sun Jan 12 01:05:02 CET 2014: 52: finished (252ms, 500cycles)
Sun Jan 12 01:05:02 CET 2014: 52: No solution found.
Sun Jan 12 01:05:03 CET 2014: 53: finished (410ms, 500cycles)
Sun Jan 12 01:05:03 CET 2014: 53: No solution found.
Sun Jan 12 01:05:03 CET 2014: 54: finished (247ms, 500cycles)
Sun Jan 12 01:05:03 CET 2014: 54: No solution found.
Sun Jan 12 01:05:03 CET 2014: 55: finished (392ms, 500cycles)
Sun Jan 12 01:05:03 CET 2014: 55: No solution found.
Sun Jan 12 01:05:04 CET 2014: 56: finished (329ms, 500cycles)
Sun Jan 12 01:05:04 CET 2014: 56: No solution found.
Sun Jan 12 01:05:04 CET 2014: 57: finished (457ms, 500cycles)
Sun Jan 12 01:05:04 CET 2014: 57: No solution found.
Sun Jan 12 01:05:04 CET 2014: 58: finished (423ms, 500cycles)
Sun Jan 12 01:05:04 CET 2014: 58: No solution found.
Sun Jan 12 01:05:05 CET 2014: 59: finished (239ms, 500cycles)
Sun Jan 12 01:05:05 CET 2014: 59: No solution found.
Sun Jan 12 01:05:05 CET 2014: 60: finished (311ms, 500cycles)
Sun Jan 12 01:05:05 CET 2014: 60: No solution found.
Sun Jan 12 01:05:05 CET 2014: 61: finished (294ms, 500cycles)
Sun Jan 12 01:05:05 CET 2014: 61: No solution found.
Sun Jan 12 01:05:06 CET 2014: 62: finished (425ms, 500cycles)
Sun Jan 12 01:05:06 CET 2014: 62: No solution found.
Sun Jan 12 01:05:06 CET 2014: 63: finished (305ms, 500cycles)
Sun Jan 12 01:05:06 CET 2014: 63: No solution found.
Sun Jan 12 01:05:06 CET 2014: 64: finished (324ms, 500cycles)
Sun Jan 12 01:05:06 CET 2014: 64: No solution found.
Sun Jan 12 01:05:07 CET 2014: 65: finished (281ms, 500cycles)
Sun Jan 12 01:05:07 CET 2014: 65: No solution found.
Sun Jan 12 01:05:07 CET 2014: 66: finished (296ms, 500cycles)
Sun Jan 12 01:05:07 CET 2014: 66: No solution found.
Sun Jan 12 01:05:07 CET 2014: 67: finished (496ms, 500cycles)
Sun Jan 12 01:05:07 CET 2014: 67: No solution found.
Sun Jan 12 01:05:08 CET 2014: 68: finished (433ms, 500cycles)
Sun Jan 12 01:05:08 CET 2014: 68: No solution found.
Sun Jan 12 01:05:08 CET 2014: 69: finished (386ms, 500cycles)
Sun Jan 12 01:05:08 CET 2014: 69: No solution found.
Sun Jan 12 01:05:09 CET 2014: 70: finished (386ms, 500cycles)
Sun Jan 12 01:05:09 CET 2014: 70: No solution found.
Sun Jan 12 01:05:09 CET 2014: 71: finished (270ms, 500cycles)
Sun Jan 12 01:05:09 CET 2014: 71: No solution found.
Sun Jan 12 01:05:09 CET 2014: 72: finished (265ms, 500cycles)
Sun Jan 12 01:05:09 CET 2014: 72: No solution found.
Sun Jan 12 01:05:09 CET 2014: 73: finished (249ms, 500cycles)
Sun Jan 12 01:05:09 CET 2014: 73: No solution found.
Sun Jan 12 01:05:10 CET 2014: 74: finished (307ms, 500cycles)
Sun Jan 12 01:05:10 CET 2014: 74: No solution found.
Sun Jan 12 01:05:10 CET 2014: 75: finished (441ms, 500cycles)
Sun Jan 12 01:05:10 CET 2014: 75: No solution found.
Sun Jan 12 01:05:11 CET 2014: 76: finished (361ms, 500cycles)
Sun Jan 12 01:05:11 CET 2014: 76: No solution found.
Sun Jan 12 01:05:11 CET 2014: 77: finished (267ms, 500cycles)
Sun Jan 12 01:05:11 CET 2014: 77: No solution found.
Sun Jan 12 01:05:11 CET 2014: 78: finished (344ms, 500cycles)
Sun Jan 12 01:05:11 CET 2014: 78: No solution found.
Sun Jan 12 01:05:11 CET 2014: 79: finished (316ms, 500cycles)
Sun Jan 12 01:05:11 CET 2014: 79: No solution found.
Sun Jan 12 01:05:12 CET 2014: 80: finished (443ms, 500cycles)
Sun Jan 12 01:05:12 CET 2014: 80: No solution found.
Sun Jan 12 01:05:12 CET 2014: 81: finished (393ms, 500cycles)
Sun Jan 12 01:05:12 CET 2014: 81: No solution found.
Sun Jan 12 01:05:13 CET 2014: 82: finished (282ms, 500cycles)
Sun Jan 12 01:05:13 CET 2014: 82: No solution found.
Sun Jan 12 01:05:13 CET 2014: 83: finished (467ms, 500cycles)
Sun Jan 12 01:05:13 CET 2014: 83: No solution found.
Sun Jan 12 01:05:13 CET 2014: 84: finished (247ms, 500cycles)
Sun Jan 12 01:05:13 CET 2014: 84: No solution found.
Sun Jan 12 01:05:14 CET 2014: 85: finished (332ms, 500cycles)
Sun Jan 12 01:05:14 CET 2014: 85: No solution found.
Sun Jan 12 01:05:14 CET 2014: 86: finished (360ms, 500cycles)
Sun Jan 12 01:05:14 CET 2014: 86: No solution found.
Sun Jan 12 01:05:14 CET 2014: 87: finished (403ms, 500cycles)
Sun Jan 12 01:05:14 CET 2014: 87: No solution found.
Sun Jan 12 01:05:15 CET 2014: 88: finished (306ms, 500cycles)
Sun Jan 12 01:05:15 CET 2014: 88: No solution found.
Sun Jan 12 01:05:15 CET 2014: 89: finished (486ms, 500cycles)
Sun Jan 12 01:05:15 CET 2014: 89: No solution found.
Sun Jan 12 01:05:16 CET 2014: 90: finished (332ms, 500cycles)
Sun Jan 12 01:05:16 CET 2014: 90: No solution found.
Sun Jan 12 01:05:16 CET 2014: 91: finished (349ms, 500cycles)
Sun Jan 12 01:05:16 CET 2014: 91: No solution found.
Sun Jan 12 01:05:16 CET 2014: 92: finished (280ms, 500cycles)
Sun Jan 12 01:05:16 CET 2014: 92: No solution found.
Sun Jan 12 01:05:17 CET 2014: 93: finished (333ms, 500cycles)
Sun Jan 12 01:05:17 CET 2014: 93: No solution found.
Sun Jan 12 01:05:17 CET 2014: 94: finished (387ms, 500cycles)
Sun Jan 12 01:05:17 CET 2014: 94: No solution found.
Sun Jan 12 01:05:17 CET 2014: 95: finished (490ms, 500cycles)
Sun Jan 12 01:05:17 CET 2014: 95: No solution found.
Sun Jan 12 01:05:18 CET 2014: 96: finished (360ms, 500cycles)
Sun Jan 12 01:05:18 CET 2014: 96: No solution found.
Sun Jan 12 01:05:18 CET 2014: 97: finished (309ms, 500cycles)
Sun Jan 12 01:05:18 CET 2014: 97: No solution found.
Sun Jan 12 01:05:19 CET 2014: 98: finished (464ms, 500cycles)
Sun Jan 12 01:05:19 CET 2014: 98: No solution found.
Sun Jan 12 01:05:19 CET 2014: 99: finished (409ms, 500cycles)
Sun Jan 12 01:05:19 CET 2014: 99: No solution found.
Sun Jan 12 01:05:19 CET 2014: Solution Found: 0
Sun Jan 12 01:05:19 CET 2014: Avg cycles: 48
Sun Jan 12 01:05:19 CET 2014: Max cycles: 0
Sun Jan 12 01:05:19 CET 2014: Min cycles: 10000
Sun Jan 12 01:05:19 CET 2014: No solution found: 100
Sun Jan 12 01:05:19 CET 2014: logging finished. (runtime: 34726ms)
