Sat Jan 11 18:51:23 CET 2014: Problem Count: 50
Sat Jan 11 18:51:23 CET 2014: CandidatesCount: 20
Sat Jan 11 18:51:23 CET 2014: Max Cycles: 500
Sat Jan 11 18:51:23 CET 2014: 0: finished (156ms, 500cycles)
Sat Jan 11 18:51:23 CET 2014: 0: No solution found.
Sat Jan 11 18:51:23 CET 2014: 1: finished (194ms, 500cycles)
Sat Jan 11 18:51:23 CET 2014: 1: No solution found.
Sat Jan 11 18:51:24 CET 2014: 2: finished (160ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 2: No solution found.
Sat Jan 11 18:51:24 CET 2014: 3: finished (4ms, 8cycles)
Sat Jan 11 18:51:24 CET 2014: 3: Solution found.
Sat Jan 11 18:51:24 CET 2014: 4: finished (150ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 4: No solution found.
Sat Jan 11 18:51:24 CET 2014: 5: finished (149ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 5: No solution found.
Sat Jan 11 18:51:24 CET 2014: 6: finished (150ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 6: No solution found.
Sat Jan 11 18:51:24 CET 2014: 7: finished (153ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 7: No solution found.
Sat Jan 11 18:51:24 CET 2014: 8: finished (167ms, 500cycles)
Sat Jan 11 18:51:24 CET 2014: 8: No solution found.
Sat Jan 11 18:51:25 CET 2014: 9: finished (150ms, 500cycles)
Sat Jan 11 18:51:25 CET 2014: 9: No solution found.
Sat Jan 11 18:51:25 CET 2014: 10: finished (156ms, 500cycles)
Sat Jan 11 18:51:25 CET 2014: 10: No solution found.
Sat Jan 11 18:51:25 CET 2014: 11: finished (154ms, 500cycles)
Sat Jan 11 18:51:25 CET 2014: 11: No solution found.
Sat Jan 11 18:51:25 CET 2014: 12: finished (150ms, 500cycles)
Sat Jan 11 18:51:25 CET 2014: 12: No solution found.
Sat Jan 11 18:51:25 CET 2014: 13: finished (14ms, 37cycles)
