Sun Jan 12 00:09:47 CET 2014: Problem Count: 40
Sun Jan 12 00:09:47 CET 2014: CandidatesCount: 50
Sun Jan 12 00:09:47 CET 2014: Max Cycles: 500
Sun Jan 12 00:09:47 CET 2014: 0: finished (342ms, 500cycles)
Sun Jan 12 00:09:47 CET 2014: 0: No solution found.
Sun Jan 12 00:09:48 CET 2014: 1: finished (479ms, 500cycles)
Sun Jan 12 00:09:48 CET 2014: 1: No solution found.
Sun Jan 12 00:09:48 CET 2014: 2: finished (395ms, 500cycles)
Sun Jan 12 00:09:48 CET 2014: 2: No solution found.
Sun Jan 12 00:09:49 CET 2014: 3: finished (338ms, 500cycles)
Sun Jan 12 00:09:49 CET 2014: 3: No solution found.
Sun Jan 12 00:09:49 CET 2014: 4: finished (441ms, 500cycles)
Sun Jan 12 00:09:49 CET 2014: 4: No solution found.
Sun Jan 12 00:09:49 CET 2014: 5: finished (369ms, 500cycles)
Sun Jan 12 00:09:49 CET 2014: 5: No solution found.
Sun Jan 12 00:09:50 CET 2014: 6: finished (329ms, 500cycles)
Sun Jan 12 00:09:50 CET 2014: 6: No solution found.
Sun Jan 12 00:09:50 CET 2014: 7: finished (347ms, 500cycles)
Sun Jan 12 00:09:50 CET 2014: 7: No solution found.
Sun Jan 12 00:09:50 CET 2014: 8: finished (314ms, 500cycles)
Sun Jan 12 00:09:50 CET 2014: 8: No solution found.
Sun Jan 12 00:09:51 CET 2014: 9: finished (430ms, 500cycles)
Sun Jan 12 00:09:51 CET 2014: 9: No solution found.
Sun Jan 12 00:09:51 CET 2014: 10: finished (324ms, 500cycles)
Sun Jan 12 00:09:51 CET 2014: 10: No solution found.
Sun Jan 12 00:09:51 CET 2014: 11: finished (329ms, 500cycles)
Sun Jan 12 00:09:51 CET 2014: 11: No solution found.
Sun Jan 12 00:09:52 CET 2014: 12: finished (349ms, 500cycles)
Sun Jan 12 00:09:52 CET 2014: 12: No solution found.
Sun Jan 12 00:09:52 CET 2014: 13: finished (325ms, 500cycles)
Sun Jan 12 00:09:52 CET 2014: 13: No solution found.
Sun Jan 12 00:09:53 CET 2014: 14: finished (350ms, 500cycles)
Sun Jan 12 00:09:53 CET 2014: 14: No solution found.
Sun Jan 12 00:09:53 CET 2014: 15: finished (520ms, 500cycles)
Sun Jan 12 00:09:53 CET 2014: 15: No solution found.
Sun Jan 12 00:09:54 CET 2014: 16: finished (504ms, 500cycles)
Sun Jan 12 00:09:54 CET 2014: 16: No solution found.
Sun Jan 12 00:09:54 CET 2014: 17: finished (392ms, 500cycles)
Sun Jan 12 00:09:54 CET 2014: 17: No solution found.
Sun Jan 12 00:09:54 CET 2014: 18: finished (371ms, 500cycles)
Sun Jan 12 00:09:54 CET 2014: 18: No solution found.
Sun Jan 12 00:09:55 CET 2014: 19: finished (504ms, 500cycles)
Sun Jan 12 00:09:55 CET 2014: 19: No solution found.
Sun Jan 12 00:09:55 CET 2014: 20: finished (513ms, 500cycles)
Sun Jan 12 00:09:55 CET 2014: 20: No solution found.
Sun Jan 12 00:09:56 CET 2014: 21: finished (437ms, 500cycles)
Sun Jan 12 00:09:56 CET 2014: 21: No solution found.
Sun Jan 12 00:09:56 CET 2014: 22: finished (402ms, 500cycles)
Sun Jan 12 00:09:56 CET 2014: 22: No solution found.
Sun Jan 12 00:09:57 CET 2014: 23: finished (569ms, 500cycles)
Sun Jan 12 00:09:57 CET 2014: 23: No solution found.
Sun Jan 12 00:09:57 CET 2014: 24: finished (412ms, 500cycles)
Sun Jan 12 00:09:57 CET 2014: 24: No solution found.
Sun Jan 12 00:09:58 CET 2014: 25: finished (394ms, 500cycles)
Sun Jan 12 00:09:58 CET 2014: 25: No solution found.
Sun Jan 12 00:09:58 CET 2014: 26: finished (411ms, 500cycles)
Sun Jan 12 00:09:58 CET 2014: 26: No solution found.
Sun Jan 12 00:09:58 CET 2014: 27: finished (377ms, 500cycles)
Sun Jan 12 00:09:58 CET 2014: 27: No solution found.
Sun Jan 12 00:09:59 CET 2014: 28: finished (411ms, 500cycles)
Sun Jan 12 00:09:59 CET 2014: 28: No solution found.
Sun Jan 12 00:09:59 CET 2014: 29: finished (495ms, 500cycles)
Sun Jan 12 00:09:59 CET 2014: 29: No solution found.
Sun Jan 12 00:10:00 CET 2014: 30: finished (511ms, 500cycles)
Sun Jan 12 00:10:00 CET 2014: 30: No solution found.
Sun Jan 12 00:10:00 CET 2014: 31: finished (326ms, 500cycles)
Sun Jan 12 00:10:00 CET 2014: 31: No solution found.
Sun Jan 12 00:10:01 CET 2014: 32: finished (519ms, 500cycles)
Sun Jan 12 00:10:01 CET 2014: 32: No solution found.
Sun Jan 12 00:10:01 CET 2014: 33: finished (373ms, 500cycles)
Sun Jan 12 00:10:01 CET 2014: 33: No solution found.
Sun Jan 12 00:10:01 CET 2014: 34: finished (464ms, 500cycles)
Sun Jan 12 00:10:01 CET 2014: 34: No solution found.
Sun Jan 12 00:10:02 CET 2014: 35: finished (340ms, 500cycles)
Sun Jan 12 00:10:02 CET 2014: 35: No solution found.
Sun Jan 12 00:10:02 CET 2014: 36: finished (439ms, 500cycles)
Sun Jan 12 00:10:02 CET 2014: 36: No solution found.
Sun Jan 12 00:10:03 CET 2014: 37: finished (359ms, 500cycles)
Sun Jan 12 00:10:03 CET 2014: 37: No solution found.
Sun Jan 12 00:10:03 CET 2014: 38: finished (391ms, 500cycles)
Sun Jan 12 00:10:03 CET 2014: 38: No solution found.
Sun Jan 12 00:10:03 CET 2014: 39: finished (354ms, 500cycles)
Sun Jan 12 00:10:03 CET 2014: 39: No solution found.
Sun Jan 12 00:10:04 CET 2014: 40: finished (516ms, 500cycles)
Sun Jan 12 00:10:04 CET 2014: 40: No solution found.
Sun Jan 12 00:10:04 CET 2014: 41: finished (373ms, 500cycles)
Sun Jan 12 00:10:04 CET 2014: 41: No solution found.
Sun Jan 12 00:10:05 CET 2014: 42: finished (346ms, 500cycles)
Sun Jan 12 00:10:05 CET 2014: 42: No solution found.
Sun Jan 12 00:10:05 CET 2014: 43: finished (454ms, 500cycles)
Sun Jan 12 00:10:05 CET 2014: 43: No solution found.
Sun Jan 12 00:10:05 CET 2014: 44: finished (321ms, 500cycles)
Sun Jan 12 00:10:05 CET 2014: 44: No solution found.
Sun Jan 12 00:10:06 CET 2014: 45: finished (416ms, 500cycles)
Sun Jan 12 00:10:06 CET 2014: 45: No solution found.
Sun Jan 12 00:10:06 CET 2014: 46: finished (372ms, 500cycles)
Sun Jan 12 00:10:06 CET 2014: 46: No solution found.
Sun Jan 12 00:10:06 CET 2014: 47: finished (352ms, 500cycles)
Sun Jan 12 00:10:06 CET 2014: 47: No solution found.
Sun Jan 12 00:10:07 CET 2014: 48: finished (533ms, 500cycles)
Sun Jan 12 00:10:07 CET 2014: 48: No solution found.
Sun Jan 12 00:10:07 CET 2014: 49: finished (353ms, 500cycles)
Sun Jan 12 00:10:07 CET 2014: 49: No solution found.
Sun Jan 12 00:10:08 CET 2014: 50: finished (407ms, 500cycles)
Sun Jan 12 00:10:08 CET 2014: 50: No solution found.
Sun Jan 12 00:10:08 CET 2014: 51: finished (343ms, 500cycles)
Sun Jan 12 00:10:08 CET 2014: 51: No solution found.
Sun Jan 12 00:10:08 CET 2014: 52: finished (347ms, 500cycles)
Sun Jan 12 00:10:08 CET 2014: 52: No solution found.
Sun Jan 12 00:10:09 CET 2014: 53: finished (365ms, 500cycles)
Sun Jan 12 00:10:09 CET 2014: 53: No solution found.
Sun Jan 12 00:10:09 CET 2014: 54: finished (373ms, 500cycles)
Sun Jan 12 00:10:09 CET 2014: 54: No solution found.
Sun Jan 12 00:10:10 CET 2014: 55: finished (475ms, 500cycles)
Sun Jan 12 00:10:10 CET 2014: 55: No solution found.
Sun Jan 12 00:10:10 CET 2014: 56: finished (304ms, 500cycles)
Sun Jan 12 00:10:10 CET 2014: 56: No solution found.
Sun Jan 12 00:10:10 CET 2014: 57: finished (467ms, 500cycles)
Sun Jan 12 00:10:10 CET 2014: 57: No solution found.
Sun Jan 12 00:10:11 CET 2014: 58: finished (374ms, 500cycles)
Sun Jan 12 00:10:11 CET 2014: 58: No solution found.
Sun Jan 12 00:10:11 CET 2014: 59: finished (387ms, 500cycles)
Sun Jan 12 00:10:11 CET 2014: 59: No solution found.
Sun Jan 12 00:10:12 CET 2014: 60: finished (486ms, 500cycles)
Sun Jan 12 00:10:12 CET 2014: 60: No solution found.
Sun Jan 12 00:10:12 CET 2014: 61: finished (395ms, 500cycles)
Sun Jan 12 00:10:12 CET 2014: 61: No solution found.
Sun Jan 12 00:10:12 CET 2014: 62: finished (312ms, 500cycles)
Sun Jan 12 00:10:12 CET 2014: 62: No solution found.
Sun Jan 12 00:10:13 CET 2014: 63: finished (397ms, 500cycles)
Sun Jan 12 00:10:13 CET 2014: 63: No solution found.
Sun Jan 12 00:10:13 CET 2014: 64: finished (416ms, 500cycles)
Sun Jan 12 00:10:13 CET 2014: 64: No solution found.
Sun Jan 12 00:10:14 CET 2014: 65: finished (357ms, 500cycles)
Sun Jan 12 00:10:14 CET 2014: 65: No solution found.
Sun Jan 12 00:10:14 CET 2014: 66: finished (319ms, 500cycles)
Sun Jan 12 00:10:14 CET 2014: 66: No solution found.
Sun Jan 12 00:10:14 CET 2014: 67: finished (447ms, 500cycles)
Sun Jan 12 00:10:14 CET 2014: 67: No solution found.
Sun Jan 12 00:10:15 CET 2014: 68: finished (456ms, 500cycles)
Sun Jan 12 00:10:15 CET 2014: 68: No solution found.
Sun Jan 12 00:10:15 CET 2014: 69: finished (426ms, 500cycles)
Sun Jan 12 00:10:15 CET 2014: 69: No solution found.
Sun Jan 12 00:10:16 CET 2014: 70: finished (480ms, 500cycles)
Sun Jan 12 00:10:16 CET 2014: 70: No solution found.
Sun Jan 12 00:10:16 CET 2014: 71: finished (373ms, 500cycles)
Sun Jan 12 00:10:16 CET 2014: 71: No solution found.
Sun Jan 12 00:10:17 CET 2014: 72: finished (530ms, 500cycles)
Sun Jan 12 00:10:17 CET 2014: 72: No solution found.
Sun Jan 12 00:10:17 CET 2014: 73: finished (419ms, 500cycles)
Sun Jan 12 00:10:17 CET 2014: 73: No solution found.
Sun Jan 12 00:10:17 CET 2014: 74: finished (409ms, 500cycles)
Sun Jan 12 00:10:17 CET 2014: 74: No solution found.
Sun Jan 12 00:10:18 CET 2014: 75: finished (539ms, 500cycles)
Sun Jan 12 00:10:18 CET 2014: 75: No solution found.
Sun Jan 12 00:10:18 CET 2014: 76: finished (368ms, 500cycles)
Sun Jan 12 00:10:18 CET 2014: 76: No solution found.
Sun Jan 12 00:10:19 CET 2014: 77: finished (534ms, 500cycles)
Sun Jan 12 00:10:19 CET 2014: 77: No solution found.
Sun Jan 12 00:10:19 CET 2014: 78: finished (425ms, 500cycles)
Sun Jan 12 00:10:19 CET 2014: 78: No solution found.
Sun Jan 12 00:10:20 CET 2014: 79: finished (535ms, 500cycles)
Sun Jan 12 00:10:20 CET 2014: 79: No solution found.
Sun Jan 12 00:10:20 CET 2014: 80: finished (316ms, 500cycles)
Sun Jan 12 00:10:20 CET 2014: 80: No solution found.
Sun Jan 12 00:10:20 CET 2014: 81: finished (339ms, 500cycles)
Sun Jan 12 00:10:20 CET 2014: 81: No solution found.
