Sat Jan 11 18:26:02 CET 2014: Problem Count: 30
Sat Jan 11 18:26:02 CET 2014: CandidatesCount: 30
Sat Jan 11 18:26:02 CET 2014: Max Cycles: 500
Sat Jan 11 18:26:02 CET 2014: 0: finished (115ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 0: No solution found.
Sat Jan 11 18:26:02 CET 2014: 1: finished (111ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 1: No solution found.
Sat Jan 11 18:26:02 CET 2014: 2: finished (116ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 2: No solution found.
Sat Jan 11 18:26:02 CET 2014: 3: finished (115ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 3: No solution found.
Sat Jan 11 18:26:02 CET 2014: 4: finished (112ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 4: No solution found.
Sat Jan 11 18:26:02 CET 2014: 5: finished (126ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 5: No solution found.
Sat Jan 11 18:26:02 CET 2014: 6: finished (111ms, 500cycles)
Sat Jan 11 18:26:02 CET 2014: 6: No solution found.
Sat Jan 11 18:26:03 CET 2014: 7: finished (111ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 7: No solution found.
Sat Jan 11 18:26:03 CET 2014: 8: finished (119ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 8: No solution found.
Sat Jan 11 18:26:03 CET 2014: 9: finished (114ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 9: No solution found.
Sat Jan 11 18:26:03 CET 2014: 10: finished (142ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 10: No solution found.
Sat Jan 11 18:26:03 CET 2014: 11: finished (119ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 11: No solution found.
Sat Jan 11 18:26:03 CET 2014: 12: finished (114ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 12: No solution found.
Sat Jan 11 18:26:03 CET 2014: 13: finished (112ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 13: No solution found.
Sat Jan 11 18:26:03 CET 2014: 14: finished (113ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 14: No solution found.
Sat Jan 11 18:26:03 CET 2014: 15: finished (8ms, 26cycles)
Sat Jan 11 18:26:03 CET 2014: 15: Solution found.
Sat Jan 11 18:26:03 CET 2014: 16: finished (111ms, 500cycles)
Sat Jan 11 18:26:03 CET 2014: 16: No solution found.
Sat Jan 11 18:26:04 CET 2014: 17: finished (279ms, 500cycles)
Sat Jan 11 18:26:04 CET 2014: 17: No solution found.
Sat Jan 11 18:26:04 CET 2014: 18: finished (327ms, 500cycles)
Sat Jan 11 18:26:04 CET 2014: 18: No solution found.
Sat Jan 11 18:26:04 CET 2014: 19: finished (331ms, 500cycles)
Sat Jan 11 18:26:04 CET 2014: 19: No solution found.
Sat Jan 11 18:26:04 CET 2014: 20: finished (12ms, 15cycles)
Sat Jan 11 18:26:04 CET 2014: 20: Solution found.
Sat Jan 11 18:26:05 CET 2014: 21: finished (328ms, 500cycles)
Sat Jan 11 18:26:05 CET 2014: 21: No solution found.
Sat Jan 11 18:26:05 CET 2014: 22: finished (332ms, 500cycles)
Sat Jan 11 18:26:05 CET 2014: 22: No solution found.
Sat Jan 11 18:26:05 CET 2014: 23: finished (329ms, 500cycles)
Sat Jan 11 18:26:05 CET 2014: 23: No solution found.
Sat Jan 11 18:26:06 CET 2014: 24: finished (329ms, 500cycles)
Sat Jan 11 18:26:06 CET 2014: 24: No solution found.
Sat Jan 11 18:26:06 CET 2014: 25: finished (47ms, 62cycles)
Sat Jan 11 18:26:06 CET 2014: 25: Solution found.
Sat Jan 11 18:26:06 CET 2014: 26: finished (347ms, 500cycles)
Sat Jan 11 18:26:06 CET 2014: 26: No solution found.
Sat Jan 11 18:26:06 CET 2014: 27: finished (324ms, 500cycles)
Sat Jan 11 18:26:06 CET 2014: 27: No solution found.
Sat Jan 11 18:26:07 CET 2014: 28: finished (334ms, 500cycles)
Sat Jan 11 18:26:07 CET 2014: 28: No solution found.
Sat Jan 11 18:26:07 CET 2014: 29: finished (337ms, 500cycles)
Sat Jan 11 18:26:07 CET 2014: 29: No solution found.
Sat Jan 11 18:26:07 CET 2014: 30: finished (332ms, 500cycles)
Sat Jan 11 18:26:07 CET 2014: 30: No solution found.
Sat Jan 11 18:26:08 CET 2014: 31: finished (327ms, 500cycles)
Sat Jan 11 18:26:08 CET 2014: 31: No solution found.
Sat Jan 11 18:26:08 CET 2014: 32: finished (10ms, 12cycles)
Sat Jan 11 18:26:08 CET 2014: 32: Solution found.
Sat Jan 11 18:26:08 CET 2014: 33: finished (22ms, 28cycles)
Sat Jan 11 18:26:08 CET 2014: 33: Solution found.
Sat Jan 11 18:26:08 CET 2014: 34: finished (340ms, 500cycles)
Sat Jan 11 18:26:08 CET 2014: 34: No solution found.
Sat Jan 11 18:26:08 CET 2014: 35: finished (331ms, 500cycles)
Sat Jan 11 18:26:08 CET 2014: 35: No solution found.
Sat Jan 11 18:26:09 CET 2014: 36: finished (334ms, 500cycles)
Sat Jan 11 18:26:09 CET 2014: 36: No solution found.
Sat Jan 11 18:26:09 CET 2014: 37: finished (339ms, 500cycles)
Sat Jan 11 18:26:09 CET 2014: 37: No solution found.
Sat Jan 11 18:26:09 CET 2014: 38: finished (24ms, 31cycles)
Sat Jan 11 18:26:09 CET 2014: 38: Solution found.
Sat Jan 11 18:26:09 CET 2014: 39: finished (10ms, 12cycles)
Sat Jan 11 18:26:09 CET 2014: 39: Solution found.
Sat Jan 11 18:26:09 CET 2014: 40: finished (26ms, 34cycles)
Sat Jan 11 18:26:09 CET 2014: 40: Solution found.
Sat Jan 11 18:26:10 CET 2014: 41: finished (326ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 41: No solution found.
Sat Jan 11 18:26:10 CET 2014: 42: finished (11ms, 14cycles)
Sat Jan 11 18:26:10 CET 2014: 42: Solution found.
Sat Jan 11 18:26:10 CET 2014: 43: finished (168ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 43: No solution found.
Sat Jan 11 18:26:10 CET 2014: 44: finished (112ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 44: No solution found.
Sat Jan 11 18:26:10 CET 2014: 45: finished (4ms, 15cycles)
Sat Jan 11 18:26:10 CET 2014: 45: Solution found.
Sat Jan 11 18:26:10 CET 2014: 46: finished (3ms, 6cycles)
Sat Jan 11 18:26:10 CET 2014: 46: Solution found.
Sat Jan 11 18:26:10 CET 2014: 47: finished (112ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 47: No solution found.
Sat Jan 11 18:26:10 CET 2014: 48: finished (151ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 48: No solution found.
Sat Jan 11 18:26:10 CET 2014: 49: finished (140ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 49: No solution found.
Sat Jan 11 18:26:10 CET 2014: 50: finished (111ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 50: No solution found.
Sat Jan 11 18:26:10 CET 2014: 51: finished (114ms, 500cycles)
Sat Jan 11 18:26:10 CET 2014: 51: No solution found.
Sat Jan 11 18:26:11 CET 2014: 52: finished (111ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 52: No solution found.
Sat Jan 11 18:26:11 CET 2014: 53: finished (112ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 53: No solution found.
Sat Jan 11 18:26:11 CET 2014: 54: finished (139ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 54: No solution found.
Sat Jan 11 18:26:11 CET 2014: 55: finished (151ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 55: No solution found.
Sat Jan 11 18:26:11 CET 2014: 56: finished (114ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 56: No solution found.
Sat Jan 11 18:26:11 CET 2014: 57: finished (109ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 57: No solution found.
Sat Jan 11 18:26:11 CET 2014: 58: finished (2ms, 4cycles)
Sat Jan 11 18:26:11 CET 2014: 58: Solution found.
Sat Jan 11 18:26:11 CET 2014: 59: finished (110ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 59: No solution found.
Sat Jan 11 18:26:11 CET 2014: 60: finished (112ms, 500cycles)
Sat Jan 11 18:26:11 CET 2014: 60: No solution found.
Sat Jan 11 18:26:12 CET 2014: 61: finished (112ms, 500cycles)
Sat Jan 11 18:26:12 CET 2014: 61: No solution found.
Sat Jan 11 18:26:12 CET 2014: 62: finished (112ms, 500cycles)
Sat Jan 11 18:26:12 CET 2014: 62: No solution found.
Sat Jan 11 18:26:12 CET 2014: 63: finished (111ms, 500cycles)
Sat Jan 11 18:26:12 CET 2014: 63: No solution found.
Sat Jan 11 18:26:12 CET 2014: 64: finished (3ms, 11cycles)
Sat Jan 11 18:26:12 CET 2014: 64: Solution found.
Sat Jan 11 18:26:12 CET 2014: 65: finished (111ms, 500cycles)
Sat Jan 11 18:26:12 CET 2014: 65: No solution found.
Sat Jan 11 18:26:12 CET 2014: 66: finished (113ms, 500cycles)
