Sat Jan 11 18:32:33 CET 2014: Problem Count: 40
Sat Jan 11 18:32:33 CET 2014: CandidatesCount: 40
Sat Jan 11 18:32:33 CET 2014: Max Cycles: 500
Sat Jan 11 18:32:34 CET 2014: 0: finished (209ms, 500cycles)
Sat Jan 11 18:32:34 CET 2014: 0: No solution found.
Sat Jan 11 18:32:34 CET 2014: 1: finished (204ms, 500cycles)
Sat Jan 11 18:32:34 CET 2014: 1: No solution found.
Sat Jan 11 18:32:34 CET 2014: 2: finished (204ms, 500cycles)
Sat Jan 11 18:32:34 CET 2014: 2: No solution found.
Sat Jan 11 18:32:34 CET 2014: 3: finished (205ms, 500cycles)
Sat Jan 11 18:32:34 CET 2014: 3: No solution found.
Sat Jan 11 18:32:34 CET 2014: 4: finished (206ms, 500cycles)
Sat Jan 11 18:32:34 CET 2014: 4: No solution found.
Sat Jan 11 18:32:35 CET 2014: 5: finished (217ms, 500cycles)
Sat Jan 11 18:32:35 CET 2014: 5: No solution found.
Sat Jan 11 18:32:35 CET 2014: 6: finished (243ms, 500cycles)
Sat Jan 11 18:32:35 CET 2014: 6: No solution found.
Sat Jan 11 18:32:35 CET 2014: 7: finished (45ms, 37cycles)
Sat Jan 11 18:32:35 CET 2014: 7: Solution found.
Sat Jan 11 18:32:35 CET 2014: 8: finished (520ms, 500cycles)
Sat Jan 11 18:32:35 CET 2014: 8: No solution found.
Sat Jan 11 18:32:36 CET 2014: 9: finished (521ms, 500cycles)
Sat Jan 11 18:32:36 CET 2014: 9: No solution found.
Sat Jan 11 18:32:36 CET 2014: 10: finished (544ms, 500cycles)
Sat Jan 11 18:32:36 CET 2014: 10: No solution found.
Sat Jan 11 18:32:37 CET 2014: 11: finished (526ms, 500cycles)
Sat Jan 11 18:32:37 CET 2014: 11: No solution found.
Sat Jan 11 18:32:37 CET 2014: 12: finished (15ms, 11cycles)
Sat Jan 11 18:32:37 CET 2014: 12: Solution found.
Sat Jan 11 18:32:37 CET 2014: 13: finished (61ms, 51cycles)
Sat Jan 11 18:32:37 CET 2014: 13: Solution found.
Sat Jan 11 18:32:38 CET 2014: 14: finished (511ms, 500cycles)
Sat Jan 11 18:32:38 CET 2014: 14: No solution found.
Sat Jan 11 18:32:38 CET 2014: 15: finished (507ms, 500cycles)
Sat Jan 11 18:32:38 CET 2014: 15: No solution found.
Sat Jan 11 18:32:38 CET 2014: 16: finished (9ms, 7cycles)
Sat Jan 11 18:32:38 CET 2014: 16: Solution found.
Sat Jan 11 18:32:39 CET 2014: 17: finished (508ms, 500cycles)
Sat Jan 11 18:32:39 CET 2014: 17: No solution found.
Sat Jan 11 18:32:39 CET 2014: 18: finished (529ms, 500cycles)
Sat Jan 11 18:32:39 CET 2014: 18: No solution found.
Sat Jan 11 18:32:40 CET 2014: 19: finished (509ms, 500cycles)
Sat Jan 11 18:32:40 CET 2014: 19: No solution found.
Sat Jan 11 18:32:40 CET 2014: 20: finished (509ms, 500cycles)
