Sun Jan 12 00:29:03 CET 2014: Problem Count: 50
Sun Jan 12 00:29:03 CET 2014: CandidatesCount: 50
Sun Jan 12 00:29:03 CET 2014: Max Cycles: 500
Sun Jan 12 00:29:21 CET 2014: 35: finished (521ms, 500cycles)
Sun Jan 12 00:29:21 CET 2014: 35: No solution found.
Sun Jan 12 00:29:21 CET 2014: 36: finished (517ms, 500cycles)
Sun Jan 12 00:29:21 CET 2014: 36: No solution found.
Sun Jan 12 00:29:22 CET 2014: 37: finished (458ms, 500cycles)
Sun Jan 12 00:29:22 CET 2014: 37: No solution found.
Sun Jan 12 00:29:22 CET 2014: 38: finished (469ms, 500cycles)
Sun Jan 12 00:29:22 CET 2014: 38: No solution found.
Sun Jan 12 00:29:23 CET 2014: 39: finished (460ms, 500cycles)
Sun Jan 12 00:29:23 CET 2014: 39: No solution found.
Sun Jan 12 00:29:23 CET 2014: 40: finished (399ms, 500cycles)
Sun Jan 12 00:29:23 CET 2014: 40: No solution found.
Sun Jan 12 00:29:24 CET 2014: 41: finished (499ms, 500cycles)
Sun Jan 12 00:29:24 CET 2014: 41: No solution found.
Sun Jan 12 00:29:24 CET 2014: 42: finished (484ms, 500cycles)
Sun Jan 12 00:29:24 CET 2014: 42: No solution found.
Sun Jan 12 00:29:25 CET 2014: 43: finished (544ms, 500cycles)
Sun Jan 12 00:29:25 CET 2014: 43: No solution found.
Sun Jan 12 00:29:25 CET 2014: 44: finished (525ms, 500cycles)
Sun Jan 12 00:29:25 CET 2014: 44: No solution found.
Sun Jan 12 00:29:26 CET 2014: 45: finished (463ms, 500cycles)
Sun Jan 12 00:29:26 CET 2014: 45: No solution found.
Sun Jan 12 00:29:26 CET 2014: 46: finished (396ms, 500cycles)
Sun Jan 12 00:29:26 CET 2014: 46: No solution found.
Sun Jan 12 00:29:26 CET 2014: 47: finished (435ms, 500cycles)
Sun Jan 12 00:29:26 CET 2014: 47: No solution found.
Sun Jan 12 00:29:27 CET 2014: 48: finished (446ms, 500cycles)
Sun Jan 12 00:29:27 CET 2014: 48: No solution found.
Sun Jan 12 00:29:27 CET 2014: 49: finished (390ms, 500cycles)
Sun Jan 12 00:29:27 CET 2014: 49: No solution found.
Sun Jan 12 00:29:28 CET 2014: 50: finished (507ms, 500cycles)
Sun Jan 12 00:29:28 CET 2014: 50: No solution found.
Sun Jan 12 00:29:28 CET 2014: 51: finished (543ms, 500cycles)
Sun Jan 12 00:29:28 CET 2014: 51: No solution found.
Sun Jan 12 00:29:29 CET 2014: 52: finished (428ms, 500cycles)
Sun Jan 12 00:29:29 CET 2014: 52: No solution found.
Sun Jan 12 00:29:29 CET 2014: 53: finished (490ms, 500cycles)
Sun Jan 12 00:29:29 CET 2014: 53: No solution found.
Sun Jan 12 00:29:30 CET 2014: 54: finished (472ms, 500cycles)
Sun Jan 12 00:29:30 CET 2014: 54: No solution found.
Sun Jan 12 00:29:30 CET 2014: 55: finished (476ms, 500cycles)
Sun Jan 12 00:29:30 CET 2014: 55: No solution found.
Sun Jan 12 00:29:31 CET 2014: 56: finished (507ms, 500cycles)
Sun Jan 12 00:29:31 CET 2014: 56: No solution found.
Sun Jan 12 00:29:31 CET 2014: 57: finished (469ms, 500cycles)
Sun Jan 12 00:29:31 CET 2014: 57: No solution found.
Sun Jan 12 00:29:32 CET 2014: 58: finished (481ms, 500cycles)
Sun Jan 12 00:29:32 CET 2014: 58: No solution found.
Sun Jan 12 00:29:32 CET 2014: 59: finished (616ms, 500cycles)
Sun Jan 12 00:29:32 CET 2014: 59: No solution found.
Sun Jan 12 00:29:33 CET 2014: 60: finished (422ms, 500cycles)
Sun Jan 12 00:29:33 CET 2014: 60: No solution found.
Sun Jan 12 00:29:33 CET 2014: 61: finished (444ms, 500cycles)
Sun Jan 12 00:29:33 CET 2014: 61: No solution found.
Sun Jan 12 00:29:33 CET 2014: 62: finished (375ms, 500cycles)
Sun Jan 12 00:29:33 CET 2014: 62: No solution found.
Sun Jan 12 00:29:34 CET 2014: 63: finished (446ms, 500cycles)
Sun Jan 12 00:29:34 CET 2014: 63: No solution found.
Sun Jan 12 00:29:34 CET 2014: 64: finished (535ms, 500cycles)
Sun Jan 12 00:29:34 CET 2014: 64: No solution found.
Sun Jan 12 00:29:35 CET 2014: 65: finished (435ms, 500cycles)
Sun Jan 12 00:29:35 CET 2014: 65: No solution found.
Sun Jan 12 00:29:35 CET 2014: 66: finished (511ms, 500cycles)
Sun Jan 12 00:29:35 CET 2014: 66: No solution found.
Sun Jan 12 00:29:36 CET 2014: 67: finished (455ms, 500cycles)
Sun Jan 12 00:29:36 CET 2014: 67: No solution found.
Sun Jan 12 00:29:36 CET 2014: 68: finished (536ms, 500cycles)
Sun Jan 12 00:29:36 CET 2014: 68: No solution found.
Sun Jan 12 00:29:37 CET 2014: 69: finished (584ms, 500cycles)
Sun Jan 12 00:29:37 CET 2014: 69: No solution found.
Sun Jan 12 00:29:37 CET 2014: 70: finished (527ms, 500cycles)
Sun Jan 12 00:29:37 CET 2014: 70: No solution found.
Sun Jan 12 00:29:38 CET 2014: 71: finished (421ms, 500cycles)
Sun Jan 12 00:29:38 CET 2014: 71: No solution found.
Sun Jan 12 00:29:38 CET 2014: 72: finished (531ms, 500cycles)
Sun Jan 12 00:29:38 CET 2014: 72: No solution found.
Sun Jan 12 00:29:39 CET 2014: 73: finished (436ms, 500cycles)
Sun Jan 12 00:29:39 CET 2014: 73: No solution found.
Sun Jan 12 00:29:39 CET 2014: 74: finished (477ms, 500cycles)
Sun Jan 12 00:29:39 CET 2014: 74: No solution found.
Sun Jan 12 00:29:40 CET 2014: 75: finished (481ms, 500cycles)
Sun Jan 12 00:29:40 CET 2014: 75: No solution found.
Sun Jan 12 00:29:40 CET 2014: 76: finished (429ms, 500cycles)
Sun Jan 12 00:29:40 CET 2014: 76: No solution found.
Sun Jan 12 00:29:41 CET 2014: 77: finished (445ms, 500cycles)
Sun Jan 12 00:29:41 CET 2014: 77: No solution found.
Sun Jan 12 00:29:41 CET 2014: 78: finished (397ms, 500cycles)
Sun Jan 12 00:29:41 CET 2014: 78: No solution found.
Sun Jan 12 00:29:42 CET 2014: 79: finished (454ms, 500cycles)
Sun Jan 12 00:29:42 CET 2014: 79: No solution found.
Sun Jan 12 00:29:42 CET 2014: 80: finished (437ms, 500cycles)
Sun Jan 12 00:29:42 CET 2014: 80: No solution found.
Sun Jan 12 00:29:42 CET 2014: 81: finished (481ms, 500cycles)
Sun Jan 12 00:29:42 CET 2014: 81: No solution found.
Sun Jan 12 00:29:43 CET 2014: 82: finished (404ms, 500cycles)
Sun Jan 12 00:29:43 CET 2014: 82: No solution found.
Sun Jan 12 00:29:43 CET 2014: 83: finished (434ms, 500cycles)
Sun Jan 12 00:29:43 CET 2014: 83: No solution found.
Sun Jan 12 00:29:44 CET 2014: 84: finished (409ms, 500cycles)
Sun Jan 12 00:29:44 CET 2014: 84: No solution found.
Sun Jan 12 00:29:44 CET 2014: 85: finished (406ms, 500cycles)
Sun Jan 12 00:29:44 CET 2014: 85: No solution found.
Sun Jan 12 00:29:45 CET 2014: 86: finished (594ms, 500cycles)
Sun Jan 12 00:29:45 CET 2014: 86: No solution found.
Sun Jan 12 00:29:45 CET 2014: 87: finished (546ms, 500cycles)
Sun Jan 12 00:29:45 CET 2014: 87: No solution found.
Sun Jan 12 00:29:46 CET 2014: 88: finished (453ms, 500cycles)
Sun Jan 12 00:29:46 CET 2014: 88: No solution found.
Sun Jan 12 00:29:46 CET 2014: 89: finished (478ms, 500cycles)
Sun Jan 12 00:29:46 CET 2014: 89: No solution found.
Sun Jan 12 00:29:47 CET 2014: 90: finished (431ms, 500cycles)
Sun Jan 12 00:29:47 CET 2014: 90: No solution found.
Sun Jan 12 00:29:47 CET 2014: 91: finished (431ms, 500cycles)
Sun Jan 12 00:29:47 CET 2014: 91: No solution found.
Sun Jan 12 00:29:48 CET 2014: 92: finished (550ms, 500cycles)
Sun Jan 12 00:29:48 CET 2014: 92: No solution found.
Sun Jan 12 00:29:48 CET 2014: 93: finished (441ms, 500cycles)
Sun Jan 12 00:29:48 CET 2014: 93: No solution found.
Sun Jan 12 00:29:49 CET 2014: 94: finished (463ms, 500cycles)
Sun Jan 12 00:29:49 CET 2014: 94: No solution found.
Sun Jan 12 00:29:49 CET 2014: 95: finished (424ms, 500cycles)
Sun Jan 12 00:29:49 CET 2014: 95: No solution found.
Sun Jan 12 00:29:49 CET 2014: 96: finished (507ms, 500cycles)
Sun Jan 12 00:29:49 CET 2014: 96: No solution found.
Sun Jan 12 00:29:50 CET 2014: 97: finished (488ms, 500cycles)
Sun Jan 12 00:29:50 CET 2014: 97: No solution found.
Sun Jan 12 00:29:51 CET 2014: 98: finished (593ms, 500cycles)
Sun Jan 12 00:29:51 CET 2014: 98: No solution found.
Sun Jan 12 00:29:51 CET 2014: 99: finished (437ms, 500cycles)
Sun Jan 12 00:29:51 CET 2014: 99: No solution found.
Sun Jan 12 00:29:51 CET 2014: Solution Found: 0
Sun Jan 12 00:29:51 CET 2014: Avg cycles: 48
Sun Jan 12 00:29:51 CET 2014: Max cycles: 0
Sun Jan 12 00:29:51 CET 2014: Min cycles: 10000
Sun Jan 12 00:29:51 CET 2014: No solution found: 100
Sun Jan 12 00:29:51 CET 2014: logging finished. (runtime: 47608ms)
