Sun Jan 12 00:45:41 CET 2014: Problem Count: 20
Sun Jan 12 00:45:41 CET 2014: CandidatesCount: 50
Sun Jan 12 00:45:41 CET 2014: Max Cycles: 500
Sun Jan 12 00:46:04 CET 2014: 74: finished (393ms, 500cycles)
Sun Jan 12 00:46:04 CET 2014: 74: No solution found.
Sun Jan 12 00:46:04 CET 2014: 75: finished (374ms, 500cycles)
Sun Jan 12 00:46:04 CET 2014: 75: No solution found.
Sun Jan 12 00:46:04 CET 2014: 76: finished (208ms, 500cycles)
Sun Jan 12 00:46:04 CET 2014: 76: No solution found.
Sun Jan 12 00:46:05 CET 2014: 77: finished (281ms, 500cycles)
Sun Jan 12 00:46:05 CET 2014: 77: No solution found.
Sun Jan 12 00:46:05 CET 2014: 78: finished (238ms, 500cycles)
Sun Jan 12 00:46:05 CET 2014: 78: No solution found.
Sun Jan 12 00:46:05 CET 2014: 79: finished (365ms, 500cycles)
Sun Jan 12 00:46:05 CET 2014: 79: No solution found.
Sun Jan 12 00:46:05 CET 2014: 80: finished (228ms, 500cycles)
Sun Jan 12 00:46:05 CET 2014: 80: No solution found.
Sun Jan 12 00:46:06 CET 2014: 81: finished (302ms, 500cycles)
Sun Jan 12 00:46:06 CET 2014: 81: No solution found.
Sun Jan 12 00:46:06 CET 2014: 82: finished (379ms, 500cycles)
Sun Jan 12 00:46:06 CET 2014: 82: No solution found.
Sun Jan 12 00:46:06 CET 2014: 83: finished (337ms, 500cycles)
Sun Jan 12 00:46:06 CET 2014: 83: No solution found.
Sun Jan 12 00:46:07 CET 2014: 84: finished (268ms, 500cycles)
Sun Jan 12 00:46:07 CET 2014: 84: No solution found.
Sun Jan 12 00:46:07 CET 2014: 85: finished (293ms, 500cycles)
Sun Jan 12 00:46:07 CET 2014: 85: No solution found.
Sun Jan 12 00:46:07 CET 2014: 86: finished (416ms, 500cycles)
Sun Jan 12 00:46:07 CET 2014: 86: No solution found.
Sun Jan 12 00:46:08 CET 2014: 87: finished (209ms, 500cycles)
Sun Jan 12 00:46:08 CET 2014: 87: No solution found.
Sun Jan 12 00:46:08 CET 2014: 88: finished (482ms, 500cycles)
Sun Jan 12 00:46:08 CET 2014: 88: No solution found.
Sun Jan 12 00:46:08 CET 2014: 89: finished (193ms, 500cycles)
Sun Jan 12 00:46:08 CET 2014: 89: No solution found.
Sun Jan 12 00:46:09 CET 2014: 90: finished (243ms, 500cycles)
Sun Jan 12 00:46:09 CET 2014: 90: No solution found.
Sun Jan 12 00:46:09 CET 2014: 91: finished (289ms, 500cycles)
Sun Jan 12 00:46:09 CET 2014: 91: No solution found.
Sun Jan 12 00:46:09 CET 2014: 92: finished (321ms, 500cycles)
Sun Jan 12 00:46:09 CET 2014: 92: No solution found.
Sun Jan 12 00:46:09 CET 2014: 93: finished (274ms, 500cycles)
Sun Jan 12 00:46:09 CET 2014: 93: No solution found.
Sun Jan 12 00:46:10 CET 2014: 94: finished (242ms, 500cycles)
Sun Jan 12 00:46:10 CET 2014: 94: No solution found.
Sun Jan 12 00:46:10 CET 2014: 95: finished (207ms, 500cycles)
Sun Jan 12 00:46:10 CET 2014: 95: No solution found.
Sun Jan 12 00:46:10 CET 2014: 96: finished (344ms, 500cycles)
Sun Jan 12 00:46:10 CET 2014: 96: No solution found.
Sun Jan 12 00:46:10 CET 2014: 97: finished (194ms, 500cycles)
Sun Jan 12 00:46:10 CET 2014: 97: No solution found.
Sun Jan 12 00:46:11 CET 2014: 98: finished (376ms, 500cycles)
Sun Jan 12 00:46:11 CET 2014: 98: No solution found.
Sun Jan 12 00:46:11 CET 2014: 99: finished (402ms, 500cycles)
Sun Jan 12 00:46:11 CET 2014: 99: No solution found.
Sun Jan 12 00:46:11 CET 2014: Solution Found: 0
Sun Jan 12 00:46:11 CET 2014: Avg cycles: 48
Sun Jan 12 00:46:11 CET 2014: Max cycles: 0
Sun Jan 12 00:46:11 CET 2014: Min cycles: 10000
Sun Jan 12 00:46:11 CET 2014: No solution found: 100
Sun Jan 12 00:46:11 CET 2014: logging finished. (runtime: 30742ms)
