Sun Jan 12 00:26:46 CET 2014: Problem Count: 10
Sun Jan 12 00:26:46 CET 2014: CandidatesCount: 50
Sun Jan 12 00:26:46 CET 2014: Max Cycles: 500
Sun Jan 12 00:26:58 CET 2014: 36: finished (379ms, 500cycles)
Sun Jan 12 00:26:58 CET 2014: 36: No solution found.
Sun Jan 12 00:26:58 CET 2014: 37: finished (213ms, 500cycles)
Sun Jan 12 00:26:58 CET 2014: 37: No solution found.
Sun Jan 12 00:26:58 CET 2014: 38: finished (238ms, 500cycles)
Sun Jan 12 00:26:58 CET 2014: 38: No solution found.
Sun Jan 12 00:26:58 CET 2014: 39: finished (333ms, 500cycles)
Sun Jan 12 00:26:58 CET 2014: 39: No solution found.
Sun Jan 12 00:26:59 CET 2014: 40: finished (294ms, 500cycles)
Sun Jan 12 00:26:59 CET 2014: 40: No solution found.
Sun Jan 12 00:26:59 CET 2014: 41: finished (277ms, 500cycles)
Sun Jan 12 00:26:59 CET 2014: 41: No solution found.
Sun Jan 12 00:26:59 CET 2014: 42: finished (239ms, 500cycles)
Sun Jan 12 00:26:59 CET 2014: 42: No solution found.
Sun Jan 12 00:26:59 CET 2014: 43: finished (274ms, 500cycles)
Sun Jan 12 00:26:59 CET 2014: 43: No solution found.
Sun Jan 12 00:27:00 CET 2014: 44: finished (348ms, 500cycles)
Sun Jan 12 00:27:00 CET 2014: 44: No solution found.
Sun Jan 12 00:27:00 CET 2014: 45: finished (266ms, 500cycles)
Sun Jan 12 00:27:00 CET 2014: 45: No solution found.
Sun Jan 12 00:27:00 CET 2014: 46: finished (246ms, 500cycles)
Sun Jan 12 00:27:00 CET 2014: 46: No solution found.
Sun Jan 12 00:27:01 CET 2014: 47: finished (344ms, 500cycles)
Sun Jan 12 00:27:01 CET 2014: 47: No solution found.
Sun Jan 12 00:27:01 CET 2014: 48: finished (318ms, 500cycles)
Sun Jan 12 00:27:01 CET 2014: 48: No solution found.
Sun Jan 12 00:27:01 CET 2014: 49: finished (282ms, 500cycles)
Sun Jan 12 00:27:01 CET 2014: 49: No solution found.
Sun Jan 12 00:27:02 CET 2014: 50: finished (296ms, 500cycles)
Sun Jan 12 00:27:02 CET 2014: 50: No solution found.
Sun Jan 12 00:27:02 CET 2014: 51: finished (265ms, 500cycles)
Sun Jan 12 00:27:02 CET 2014: 51: No solution found.
Sun Jan 12 00:27:02 CET 2014: 52: finished (165ms, 500cycles)
Sun Jan 12 00:27:02 CET 2014: 52: No solution found.
Sun Jan 12 00:27:02 CET 2014: 53: finished (324ms, 500cycles)
Sun Jan 12 00:27:02 CET 2014: 53: No solution found.
Sun Jan 12 00:27:03 CET 2014: 54: finished (283ms, 500cycles)
Sun Jan 12 00:27:03 CET 2014: 54: No solution found.
Sun Jan 12 00:27:03 CET 2014: 55: finished (316ms, 500cycles)
Sun Jan 12 00:27:03 CET 2014: 55: No solution found.
Sun Jan 12 00:27:03 CET 2014: 56: finished (276ms, 500cycles)
Sun Jan 12 00:27:03 CET 2014: 56: No solution found.
Sun Jan 12 00:27:04 CET 2014: 57: finished (334ms, 500cycles)
Sun Jan 12 00:27:04 CET 2014: 57: No solution found.
Sun Jan 12 00:27:04 CET 2014: 58: finished (179ms, 500cycles)
Sun Jan 12 00:27:04 CET 2014: 58: No solution found.
Sun Jan 12 00:27:04 CET 2014: 59: finished (457ms, 500cycles)
Sun Jan 12 00:27:04 CET 2014: 59: No solution found.
Sun Jan 12 00:27:05 CET 2014: 60: finished (361ms, 500cycles)
Sun Jan 12 00:27:05 CET 2014: 60: No solution found.
Sun Jan 12 00:27:05 CET 2014: 61: finished (339ms, 500cycles)
Sun Jan 12 00:27:05 CET 2014: 61: No solution found.
Sun Jan 12 00:27:05 CET 2014: 62: finished (439ms, 500cycles)
Sun Jan 12 00:27:05 CET 2014: 62: No solution found.
Sun Jan 12 00:27:05 CET 2014: 63: finished (201ms, 500cycles)
Sun Jan 12 00:27:05 CET 2014: 63: No solution found.
Sun Jan 12 00:27:06 CET 2014: 64: finished (232ms, 500cycles)
Sun Jan 12 00:27:06 CET 2014: 64: No solution found.
Sun Jan 12 00:27:06 CET 2014: 65: finished (330ms, 500cycles)
Sun Jan 12 00:27:06 CET 2014: 65: No solution found.
Sun Jan 12 00:27:06 CET 2014: 66: finished (192ms, 500cycles)
Sun Jan 12 00:27:06 CET 2014: 66: No solution found.
Sun Jan 12 00:27:06 CET 2014: 67: finished (213ms, 500cycles)
Sun Jan 12 00:27:06 CET 2014: 67: No solution found.
Sun Jan 12 00:27:07 CET 2014: 68: finished (183ms, 500cycles)
Sun Jan 12 00:27:07 CET 2014: 68: No solution found.
Sun Jan 12 00:27:07 CET 2014: 69: finished (325ms, 500cycles)
Sun Jan 12 00:27:07 CET 2014: 69: No solution found.
Sun Jan 12 00:27:07 CET 2014: 70: finished (437ms, 500cycles)
Sun Jan 12 00:27:07 CET 2014: 70: No solution found.
Sun Jan 12 00:27:08 CET 2014: 71: finished (232ms, 500cycles)
Sun Jan 12 00:27:08 CET 2014: 71: No solution found.
Sun Jan 12 00:27:08 CET 2014: 72: finished (257ms, 500cycles)
Sun Jan 12 00:27:08 CET 2014: 72: No solution found.
Sun Jan 12 00:27:08 CET 2014: 73: finished (280ms, 500cycles)
Sun Jan 12 00:27:08 CET 2014: 73: No solution found.
Sun Jan 12 00:27:09 CET 2014: 74: finished (442ms, 500cycles)
Sun Jan 12 00:27:09 CET 2014: 74: No solution found.
Sun Jan 12 00:27:09 CET 2014: 75: finished (371ms, 500cycles)
Sun Jan 12 00:27:09 CET 2014: 75: No solution found.
Sun Jan 12 00:27:09 CET 2014: 76: finished (365ms, 500cycles)
Sun Jan 12 00:27:09 CET 2014: 76: No solution found.
Sun Jan 12 00:27:10 CET 2014: 77: finished (363ms, 500cycles)
Sun Jan 12 00:27:10 CET 2014: 77: No solution found.
Sun Jan 12 00:27:10 CET 2014: 78: finished (361ms, 500cycles)
Sun Jan 12 00:27:10 CET 2014: 78: No solution found.
Sun Jan 12 00:27:10 CET 2014: 79: finished (398ms, 500cycles)
Sun Jan 12 00:27:10 CET 2014: 79: No solution found.
Sun Jan 12 00:27:11 CET 2014: 80: finished (329ms, 500cycles)
Sun Jan 12 00:27:11 CET 2014: 80: No solution found.
Sun Jan 12 00:27:11 CET 2014: 81: finished (210ms, 500cycles)
Sun Jan 12 00:27:11 CET 2014: 81: No solution found.
Sun Jan 12 00:27:11 CET 2014: 82: finished (284ms, 500cycles)
Sun Jan 12 00:27:11 CET 2014: 82: No solution found.
Sun Jan 12 00:27:12 CET 2014: 83: finished (254ms, 500cycles)
Sun Jan 12 00:27:12 CET 2014: 83: No solution found.
Sun Jan 12 00:27:12 CET 2014: 84: finished (261ms, 500cycles)
Sun Jan 12 00:27:12 CET 2014: 84: No solution found.
Sun Jan 12 00:27:12 CET 2014: 85: finished (307ms, 500cycles)
Sun Jan 12 00:27:12 CET 2014: 85: No solution found.
Sun Jan 12 00:27:13 CET 2014: 86: finished (484ms, 500cycles)
Sun Jan 12 00:27:13 CET 2014: 86: No solution found.
Sun Jan 12 00:27:13 CET 2014: 87: finished (195ms, 500cycles)
Sun Jan 12 00:27:13 CET 2014: 87: No solution found.
Sun Jan 12 00:27:13 CET 2014: 88: finished (214ms, 500cycles)
Sun Jan 12 00:27:13 CET 2014: 88: No solution found.
Sun Jan 12 00:27:13 CET 2014: 89: finished (191ms, 500cycles)
Sun Jan 12 00:27:13 CET 2014: 89: No solution found.
Sun Jan 12 00:27:13 CET 2014: 90: finished (302ms, 500cycles)
Sun Jan 12 00:27:13 CET 2014: 90: No solution found.
Sun Jan 12 00:27:14 CET 2014: 91: finished (431ms, 500cycles)
Sun Jan 12 00:27:14 CET 2014: 91: No solution found.
Sun Jan 12 00:27:14 CET 2014: 92: finished (206ms, 500cycles)
Sun Jan 12 00:27:14 CET 2014: 92: No solution found.
Sun Jan 12 00:27:15 CET 2014: 93: finished (399ms, 500cycles)
Sun Jan 12 00:27:15 CET 2014: 93: No solution found.
Sun Jan 12 00:27:15 CET 2014: 94: finished (385ms, 500cycles)
Sun Jan 12 00:27:15 CET 2014: 94: No solution found.
Sun Jan 12 00:27:15 CET 2014: 95: finished (296ms, 500cycles)
Sun Jan 12 00:27:15 CET 2014: 95: No solution found.
Sun Jan 12 00:27:16 CET 2014: 96: finished (373ms, 500cycles)
Sun Jan 12 00:27:16 CET 2014: 96: No solution found.
Sun Jan 12 00:27:16 CET 2014: 97: finished (395ms, 500cycles)
Sun Jan 12 00:27:16 CET 2014: 97: No solution found.
Sun Jan 12 00:27:16 CET 2014: 98: finished (459ms, 500cycles)
Sun Jan 12 00:27:16 CET 2014: 98: No solution found.
Sun Jan 12 00:27:17 CET 2014: 99: finished (428ms, 500cycles)
Sun Jan 12 00:27:17 CET 2014: 99: No solution found.
Sun Jan 12 00:27:17 CET 2014: Solution Found: 0
Sun Jan 12 00:27:17 CET 2014: Avg cycles: 48
Sun Jan 12 00:27:17 CET 2014: Max cycles: 0
Sun Jan 12 00:27:17 CET 2014: Min cycles: 10000
Sun Jan 12 00:27:17 CET 2014: No solution found: 100
Sun Jan 12 00:27:17 CET 2014: logging finished. (runtime: 31233ms)
