Sat Jan 11 16:30:35 CET 2014: Problem Count: 10
Sat Jan 11 16:30:35 CET 2014: CandidatesCount: 30
Sat Jan 11 16:30:35 CET 2014: Max Cycles: 500
Sat Jan 11 16:30:35 CET 2014: 0: finished (44ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 0: No solution found.
Sat Jan 11 16:30:35 CET 2014: 1: finished (42ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 1: No solution found.
Sat Jan 11 16:30:35 CET 2014: 2: finished (39ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 2: No solution found.
Sat Jan 11 16:30:35 CET 2014: 3: finished (47ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 3: No solution found.
Sat Jan 11 16:30:35 CET 2014: 4: finished (41ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 4: No solution found.
Sat Jan 11 16:30:35 CET 2014: 5: finished (2ms, 15cycles)
Sat Jan 11 16:30:35 CET 2014: 5: Solution found.
Sat Jan 11 16:30:35 CET 2014: 6: finished (42ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 6: No solution found.
Sat Jan 11 16:30:35 CET 2014: 7: finished (40ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 7: No solution found.
Sat Jan 11 16:30:35 CET 2014: 8: finished (44ms, 500cycles)
Sat Jan 11 16:30:35 CET 2014: 8: No solution found.
Sat Jan 11 16:30:36 CET 2014: 9: finished (55ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 9: No solution found.
Sat Jan 11 16:30:36 CET 2014: 10: finished (45ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 10: No solution found.
Sat Jan 11 16:30:36 CET 2014: 11: finished (40ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 11: No solution found.
Sat Jan 11 16:30:36 CET 2014: 12: finished (59ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 12: No solution found.
Sat Jan 11 16:30:36 CET 2014: 13: finished (46ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 13: No solution found.
Sat Jan 11 16:30:36 CET 2014: 14: finished (44ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 14: No solution found.
Sat Jan 11 16:30:36 CET 2014: 15: finished (39ms, 500cycles)
Sat Jan 11 16:30:36 CET 2014: 15: No solution found.
