Sun Jan 12 00:27:48 CET 2014: Problem Count: 30
Sun Jan 12 00:27:48 CET 2014: CandidatesCount: 50
Sun Jan 12 00:27:48 CET 2014: Max Cycles: 500
Sun Jan 12 00:27:49 CET 2014: 0: finished (380ms, 500cycles)
Sun Jan 12 00:27:49 CET 2014: 0: No solution found.
Sun Jan 12 00:27:49 CET 2014: 1: finished (316ms, 500cycles)
Sun Jan 12 00:27:49 CET 2014: 1: No solution found.
Sun Jan 12 00:27:49 CET 2014: 2: finished (374ms, 500cycles)
Sun Jan 12 00:27:49 CET 2014: 2: No solution found.
Sun Jan 12 00:27:50 CET 2014: 3: finished (290ms, 500cycles)
Sun Jan 12 00:27:50 CET 2014: 3: No solution found.
Sun Jan 12 00:27:50 CET 2014: 4: finished (253ms, 500cycles)
Sun Jan 12 00:27:50 CET 2014: 4: No solution found.
Sun Jan 12 00:27:51 CET 2014: 5: finished (487ms, 500cycles)
Sun Jan 12 00:27:51 CET 2014: 5: No solution found.
Sun Jan 12 00:27:51 CET 2014: 6: finished (378ms, 500cycles)
Sun Jan 12 00:27:51 CET 2014: 6: No solution found.
Sun Jan 12 00:27:51 CET 2014: 7: finished (512ms, 500cycles)
Sun Jan 12 00:27:51 CET 2014: 7: No solution found.
Sun Jan 12 00:27:52 CET 2014: 8: finished (384ms, 500cycles)
Sun Jan 12 00:27:52 CET 2014: 8: No solution found.
Sun Jan 12 00:27:52 CET 2014: 9: finished (513ms, 500cycles)
Sun Jan 12 00:27:52 CET 2014: 9: No solution found.
Sun Jan 12 00:27:53 CET 2014: 10: finished (300ms, 500cycles)
Sun Jan 12 00:27:53 CET 2014: 10: No solution found.
Sun Jan 12 00:27:53 CET 2014: 11: finished (400ms, 500cycles)
Sun Jan 12 00:27:53 CET 2014: 11: No solution found.
Sun Jan 12 00:27:53 CET 2014: 12: finished (362ms, 500cycles)
Sun Jan 12 00:27:53 CET 2014: 12: No solution found.
Sun Jan 12 00:27:54 CET 2014: 13: finished (281ms, 500cycles)
Sun Jan 12 00:27:54 CET 2014: 13: No solution found.
Sun Jan 12 00:27:54 CET 2014: 14: finished (336ms, 500cycles)
Sun Jan 12 00:27:54 CET 2014: 14: No solution found.
Sun Jan 12 00:27:54 CET 2014: 15: finished (434ms, 500cycles)
Sun Jan 12 00:27:54 CET 2014: 15: No solution found.
Sun Jan 12 00:27:55 CET 2014: 16: finished (396ms, 500cycles)
Sun Jan 12 00:27:55 CET 2014: 16: No solution found.
Sun Jan 12 00:27:55 CET 2014: 17: finished (465ms, 500cycles)
Sun Jan 12 00:27:55 CET 2014: 17: No solution found.
Sun Jan 12 00:27:56 CET 2014: 18: finished (342ms, 500cycles)
Sun Jan 12 00:27:56 CET 2014: 18: No solution found.
Sun Jan 12 00:27:56 CET 2014: 19: finished (321ms, 500cycles)
Sun Jan 12 00:27:56 CET 2014: 19: No solution found.
Sun Jan 12 00:27:56 CET 2014: 20: finished (261ms, 500cycles)
Sun Jan 12 00:27:56 CET 2014: 20: No solution found.
Sun Jan 12 00:27:57 CET 2014: 21: finished (309ms, 500cycles)
Sun Jan 12 00:27:57 CET 2014: 21: No solution found.
Sun Jan 12 00:27:57 CET 2014: 22: finished (284ms, 500cycles)
Sun Jan 12 00:27:57 CET 2014: 22: No solution found.
