Sun Jan 12 00:59:59 CET 2014: Problem Count: 30
Sun Jan 12 00:59:59 CET 2014: CandidatesCount: 30
Sun Jan 12 00:59:59 CET 2014: Max Cycles: 500
Sun Jan 12 00:59:59 CET 2014: 0: finished (159ms, 500cycles)
Sun Jan 12 00:59:59 CET 2014: 0: No solution found.
Sun Jan 12 00:59:59 CET 2014: 1: finished (160ms, 500cycles)
Sun Jan 12 00:59:59 CET 2014: 1: No solution found.
Sun Jan 12 01:00:00 CET 2014: 2: finished (195ms, 500cycles)
Sun Jan 12 01:00:00 CET 2014: 2: No solution found.
Sun Jan 12 01:00:00 CET 2014: 3: finished (234ms, 500cycles)
Sun Jan 12 01:00:00 CET 2014: 3: No solution found.
Sun Jan 12 01:00:00 CET 2014: 4: finished (204ms, 500cycles)
Sun Jan 12 01:00:00 CET 2014: 4: No solution found.
Sun Jan 12 01:00:00 CET 2014: 5: finished (182ms, 500cycles)
Sun Jan 12 01:00:00 CET 2014: 5: No solution found.
Sun Jan 12 01:00:01 CET 2014: 6: finished (277ms, 500cycles)
Sun Jan 12 01:00:01 CET 2014: 6: No solution found.
Sun Jan 12 01:00:01 CET 2014: 7: finished (204ms, 500cycles)
Sun Jan 12 01:00:01 CET 2014: 7: No solution found.
Sun Jan 12 01:00:01 CET 2014: 8: finished (153ms, 500cycles)
Sun Jan 12 01:00:01 CET 2014: 8: No solution found.
Sun Jan 12 01:00:01 CET 2014: 9: finished (206ms, 500cycles)
Sun Jan 12 01:00:01 CET 2014: 9: No solution found.
Sun Jan 12 01:00:01 CET 2014: 10: finished (311ms, 500cycles)
Sun Jan 12 01:00:01 CET 2014: 10: No solution found.
Sun Jan 12 01:00:02 CET 2014: 11: finished (195ms, 500cycles)
Sun Jan 12 01:00:02 CET 2014: 11: No solution found.
Sun Jan 12 01:00:02 CET 2014: 12: finished (206ms, 500cycles)
Sun Jan 12 01:00:02 CET 2014: 12: No solution found.
Sun Jan 12 01:00:02 CET 2014: 13: finished (302ms, 500cycles)
Sun Jan 12 01:00:02 CET 2014: 13: No solution found.
Sun Jan 12 01:00:02 CET 2014: 14: finished (255ms, 500cycles)
Sun Jan 12 01:00:02 CET 2014: 14: No solution found.
Sun Jan 12 01:00:03 CET 2014: 15: finished (202ms, 500cycles)
Sun Jan 12 01:00:03 CET 2014: 15: No solution found.
Sun Jan 12 01:00:03 CET 2014: 16: finished (220ms, 500cycles)
Sun Jan 12 01:00:03 CET 2014: 16: No solution found.
Sun Jan 12 01:00:03 CET 2014: 17: finished (215ms, 500cycles)
Sun Jan 12 01:00:03 CET 2014: 17: No solution found.
Sun Jan 12 01:00:03 CET 2014: 18: finished (239ms, 500cycles)
Sun Jan 12 01:00:03 CET 2014: 18: No solution found.
Sun Jan 12 01:00:03 CET 2014: 19: finished (209ms, 500cycles)
Sun Jan 12 01:00:03 CET 2014: 19: No solution found.
Sun Jan 12 01:00:04 CET 2014: 20: finished (160ms, 500cycles)
Sun Jan 12 01:00:04 CET 2014: 20: No solution found.
Sun Jan 12 01:00:04 CET 2014: 21: finished (154ms, 500cycles)
Sun Jan 12 01:00:04 CET 2014: 21: No solution found.
Sun Jan 12 01:00:04 CET 2014: 22: finished (237ms, 500cycles)
Sun Jan 12 01:00:04 CET 2014: 22: No solution found.
Sun Jan 12 01:00:04 CET 2014: 23: finished (232ms, 500cycles)
Sun Jan 12 01:00:04 CET 2014: 23: No solution found.
Sun Jan 12 01:00:04 CET 2014: 24: finished (186ms, 500cycles)
Sun Jan 12 01:00:04 CET 2014: 24: No solution found.
Sun Jan 12 01:00:05 CET 2014: 25: finished (189ms, 500cycles)
Sun Jan 12 01:00:05 CET 2014: 25: No solution found.
Sun Jan 12 01:00:05 CET 2014: 26: finished (214ms, 500cycles)
Sun Jan 12 01:00:05 CET 2014: 26: No solution found.
Sun Jan 12 01:00:05 CET 2014: 27: finished (209ms, 500cycles)
Sun Jan 12 01:00:05 CET 2014: 27: No solution found.
Sun Jan 12 01:00:05 CET 2014: 28: finished (174ms, 500cycles)
Sun Jan 12 01:00:05 CET 2014: 28: No solution found.
Sun Jan 12 01:00:05 CET 2014: 29: finished (156ms, 500cycles)
Sun Jan 12 01:00:05 CET 2014: 29: No solution found.
Sun Jan 12 01:00:06 CET 2014: 30: finished (200ms, 500cycles)
Sun Jan 12 01:00:06 CET 2014: 30: No solution found.
Sun Jan 12 01:00:06 CET 2014: 31: finished (241ms, 500cycles)
Sun Jan 12 01:00:06 CET 2014: 31: No solution found.
Sun Jan 12 01:00:06 CET 2014: 32: finished (171ms, 500cycles)
Sun Jan 12 01:00:06 CET 2014: 32: No solution found.
Sun Jan 12 01:00:06 CET 2014: 33: finished (210ms, 500cycles)
Sun Jan 12 01:00:06 CET 2014: 33: No solution found.
Sun Jan 12 01:00:06 CET 2014: 34: finished (199ms, 500cycles)
Sun Jan 12 01:00:06 CET 2014: 34: No solution found.
Sun Jan 12 01:00:07 CET 2014: 35: finished (166ms, 500cycles)
Sun Jan 12 01:00:07 CET 2014: 35: No solution found.
Sun Jan 12 01:00:07 CET 2014: 36: finished (167ms, 500cycles)
Sun Jan 12 01:00:07 CET 2014: 36: No solution found.
Sun Jan 12 01:00:07 CET 2014: 37: finished (188ms, 500cycles)
Sun Jan 12 01:00:07 CET 2014: 37: No solution found.
Sun Jan 12 01:00:07 CET 2014: 38: finished (268ms, 500cycles)
Sun Jan 12 01:00:07 CET 2014: 38: No solution found.
Sun Jan 12 01:00:07 CET 2014: 39: finished (285ms, 500cycles)
Sun Jan 12 01:00:07 CET 2014: 39: No solution found.
Sun Jan 12 01:00:08 CET 2014: 40: finished (278ms, 500cycles)
Sun Jan 12 01:00:08 CET 2014: 40: No solution found.
Sun Jan 12 01:00:08 CET 2014: 41: finished (172ms, 500cycles)
Sun Jan 12 01:00:08 CET 2014: 41: No solution found.
Sun Jan 12 01:00:08 CET 2014: 42: finished (141ms, 500cycles)
Sun Jan 12 01:00:08 CET 2014: 42: No solution found.
Sun Jan 12 01:00:08 CET 2014: 43: finished (152ms, 500cycles)
Sun Jan 12 01:00:08 CET 2014: 43: No solution found.
Sun Jan 12 01:00:08 CET 2014: 44: finished (172ms, 500cycles)
Sun Jan 12 01:00:08 CET 2014: 44: No solution found.
Sun Jan 12 01:00:09 CET 2014: 45: finished (167ms, 500cycles)
Sun Jan 12 01:00:09 CET 2014: 45: No solution found.
Sun Jan 12 01:00:09 CET 2014: 46: finished (225ms, 500cycles)
Sun Jan 12 01:00:09 CET 2014: 46: No solution found.
Sun Jan 12 01:00:09 CET 2014: 47: finished (310ms, 500cycles)
Sun Jan 12 01:00:09 CET 2014: 47: No solution found.
Sun Jan 12 01:00:09 CET 2014: 48: finished (252ms, 500cycles)
Sun Jan 12 01:00:09 CET 2014: 48: No solution found.
Sun Jan 12 01:00:10 CET 2014: 49: finished (198ms, 500cycles)
Sun Jan 12 01:00:10 CET 2014: 49: No solution found.
Sun Jan 12 01:00:10 CET 2014: 50: finished (236ms, 500cycles)
Sun Jan 12 01:00:10 CET 2014: 50: No solution found.
Sun Jan 12 01:00:10 CET 2014: 51: finished (163ms, 500cycles)
Sun Jan 12 01:00:10 CET 2014: 51: No solution found.
Sun Jan 12 01:00:10 CET 2014: 52: finished (218ms, 500cycles)
Sun Jan 12 01:00:10 CET 2014: 52: No solution found.
Sun Jan 12 01:00:10 CET 2014: 53: finished (208ms, 500cycles)
Sun Jan 12 01:00:10 CET 2014: 53: No solution found.
Sun Jan 12 01:00:11 CET 2014: 54: finished (169ms, 500cycles)
Sun Jan 12 01:00:11 CET 2014: 54: No solution found.
Sun Jan 12 01:00:11 CET 2014: 55: finished (175ms, 500cycles)
Sun Jan 12 01:00:11 CET 2014: 55: No solution found.
Sun Jan 12 01:00:11 CET 2014: 56: finished (161ms, 500cycles)
Sun Jan 12 01:00:11 CET 2014: 56: No solution found.
Sun Jan 12 01:00:11 CET 2014: 57: finished (152ms, 500cycles)
Sun Jan 12 01:00:11 CET 2014: 57: No solution found.
Sun Jan 12 01:00:11 CET 2014: 58: finished (207ms, 500cycles)
Sun Jan 12 01:00:11 CET 2014: 58: No solution found.
Sun Jan 12 01:00:12 CET 2014: 59: finished (293ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 59: No solution found.
Sun Jan 12 01:00:12 CET 2014: 60: finished (177ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 60: No solution found.
Sun Jan 12 01:00:12 CET 2014: 61: finished (162ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 61: No solution found.
Sun Jan 12 01:00:12 CET 2014: 62: finished (241ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 62: No solution found.
Sun Jan 12 01:00:12 CET 2014: 63: finished (173ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 63: No solution found.
Sun Jan 12 01:00:12 CET 2014: 64: finished (173ms, 500cycles)
Sun Jan 12 01:00:12 CET 2014: 64: No solution found.
Sun Jan 12 01:00:13 CET 2014: 65: finished (201ms, 500cycles)
Sun Jan 12 01:00:13 CET 2014: 65: No solution found.
Sun Jan 12 01:00:13 CET 2014: 66: finished (221ms, 500cycles)
Sun Jan 12 01:00:13 CET 2014: 66: No solution found.
Sun Jan 12 01:00:13 CET 2014: 67: finished (202ms, 500cycles)
Sun Jan 12 01:00:13 CET 2014: 67: No solution found.
Sun Jan 12 01:00:13 CET 2014: 68: finished (229ms, 500cycles)
Sun Jan 12 01:00:13 CET 2014: 68: No solution found.
Sun Jan 12 01:00:14 CET 2014: 69: finished (185ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 69: No solution found.
Sun Jan 12 01:00:14 CET 2014: 70: finished (170ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 70: No solution found.
Sun Jan 12 01:00:14 CET 2014: 71: finished (162ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 71: No solution found.
Sun Jan 12 01:00:14 CET 2014: 72: finished (222ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 72: No solution found.
Sun Jan 12 01:00:14 CET 2014: 73: finished (165ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 73: No solution found.
Sun Jan 12 01:00:14 CET 2014: 74: finished (202ms, 500cycles)
Sun Jan 12 01:00:14 CET 2014: 74: No solution found.
Sun Jan 12 01:00:15 CET 2014: 75: finished (171ms, 500cycles)
Sun Jan 12 01:00:15 CET 2014: 75: No solution found.
Sun Jan 12 01:00:15 CET 2014: 76: finished (206ms, 500cycles)
Sun Jan 12 01:00:15 CET 2014: 76: No solution found.
Sun Jan 12 01:00:15 CET 2014: 77: finished (162ms, 500cycles)
Sun Jan 12 01:00:15 CET 2014: 77: No solution found.
Sun Jan 12 01:00:15 CET 2014: 78: finished (257ms, 500cycles)
Sun Jan 12 01:00:15 CET 2014: 78: No solution found.
Sun Jan 12 01:00:15 CET 2014: 79: finished (169ms, 500cycles)
Sun Jan 12 01:00:15 CET 2014: 79: No solution found.
Sun Jan 12 01:00:16 CET 2014: 80: finished (261ms, 500cycles)
Sun Jan 12 01:00:16 CET 2014: 80: No solution found.
Sun Jan 12 01:00:16 CET 2014: 81: finished (153ms, 500cycles)
Sun Jan 12 01:00:16 CET 2014: 81: No solution found.
Sun Jan 12 01:00:16 CET 2014: 82: finished (161ms, 500cycles)
Sun Jan 12 01:00:16 CET 2014: 82: No solution found.
Sun Jan 12 01:00:16 CET 2014: 83: finished (273ms, 500cycles)
Sun Jan 12 01:00:16 CET 2014: 83: No solution found.
Sun Jan 12 01:00:16 CET 2014: 84: finished (178ms, 500cycles)
Sun Jan 12 01:00:16 CET 2014: 84: No solution found.
Sun Jan 12 01:00:17 CET 2014: 85: finished (196ms, 500cycles)
Sun Jan 12 01:00:17 CET 2014: 85: No solution found.
Sun Jan 12 01:00:17 CET 2014: 86: finished (202ms, 500cycles)
Sun Jan 12 01:00:17 CET 2014: 86: No solution found.
Sun Jan 12 01:00:17 CET 2014: 87: finished (220ms, 500cycles)
Sun Jan 12 01:00:17 CET 2014: 87: No solution found.
Sun Jan 12 01:00:17 CET 2014: 88: finished (169ms, 500cycles)
