Sat Jan 11 17:54:43 CET 2014: Problem Count: 30
Sat Jan 11 17:54:43 CET 2014: CandidatesCount: 20
Sat Jan 11 17:54:43 CET 2014: Max Cycles: 500
Sat Jan 11 17:54:43 CET 2014: 0: finished (85ms, 500cycles)
Sat Jan 11 17:54:43 CET 2014: 0: No solution found.
Sat Jan 11 17:54:43 CET 2014: 1: finished (83ms, 500cycles)
Sat Jan 11 17:54:43 CET 2014: 1: No solution found.
Sat Jan 11 17:54:43 CET 2014: 2: finished (81ms, 500cycles)
Sat Jan 11 17:54:43 CET 2014: 2: No solution found.
Sat Jan 11 17:54:44 CET 2014: 3: finished (79ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 3: No solution found.
Sat Jan 11 17:54:44 CET 2014: 4: finished (95ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 4: No solution found.
Sat Jan 11 17:54:44 CET 2014: 5: finished (81ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 5: No solution found.
Sat Jan 11 17:54:44 CET 2014: 6: finished (90ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 6: No solution found.
Sat Jan 11 17:54:44 CET 2014: 7: finished (80ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 7: No solution found.
Sat Jan 11 17:54:44 CET 2014: 8: finished (80ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 8: No solution found.
Sat Jan 11 17:54:44 CET 2014: 9: finished (2ms, 8cycles)
Sat Jan 11 17:54:44 CET 2014: 9: Solution found.
Sat Jan 11 17:54:44 CET 2014: 10: finished (79ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 10: No solution found.
Sat Jan 11 17:54:44 CET 2014: 11: finished (82ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 11: No solution found.
Sat Jan 11 17:54:44 CET 2014: 12: finished (4ms, 20cycles)
Sat Jan 11 17:54:44 CET 2014: 12: Solution found.
Sat Jan 11 17:54:44 CET 2014: 13: finished (83ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 13: No solution found.
Sat Jan 11 17:54:44 CET 2014: 14: finished (86ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 14: No solution found.
Sat Jan 11 17:54:44 CET 2014: 15: finished (1ms, 6cycles)
Sat Jan 11 17:54:44 CET 2014: 15: Solution found.
Sat Jan 11 17:54:44 CET 2014: 16: finished (84ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 16: No solution found.
Sat Jan 11 17:54:44 CET 2014: 17: finished (2ms, 7cycles)
Sat Jan 11 17:54:44 CET 2014: 17: Solution found.
Sat Jan 11 17:54:44 CET 2014: 18: finished (92ms, 500cycles)
Sat Jan 11 17:54:44 CET 2014: 18: No solution found.
Sat Jan 11 17:54:45 CET 2014: 19: finished (94ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 19: No solution found.
Sat Jan 11 17:54:45 CET 2014: 20: finished (101ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 20: No solution found.
Sat Jan 11 17:54:45 CET 2014: 21: finished (93ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 21: No solution found.
Sat Jan 11 17:54:45 CET 2014: 22: finished (81ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 22: No solution found.
Sat Jan 11 17:54:45 CET 2014: 23: finished (86ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 23: No solution found.
Sat Jan 11 17:54:45 CET 2014: 24: finished (84ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 24: No solution found.
Sat Jan 11 17:54:45 CET 2014: 25: finished (78ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 25: No solution found.
Sat Jan 11 17:54:45 CET 2014: 26: finished (80ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 26: No solution found.
Sat Jan 11 17:54:45 CET 2014: 27: finished (81ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 27: No solution found.
Sat Jan 11 17:54:45 CET 2014: 28: finished (80ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 28: No solution found.
Sat Jan 11 17:54:45 CET 2014: 29: finished (79ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 29: No solution found.
Sat Jan 11 17:54:45 CET 2014: 30: finished (85ms, 500cycles)
Sat Jan 11 17:54:45 CET 2014: 30: No solution found.
Sat Jan 11 17:54:46 CET 2014: 31: finished (79ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 31: No solution found.
Sat Jan 11 17:54:46 CET 2014: 32: finished (85ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 32: No solution found.
Sat Jan 11 17:54:46 CET 2014: 33: finished (79ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 33: No solution found.
Sat Jan 11 17:54:46 CET 2014: 34: finished (81ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 34: No solution found.
Sat Jan 11 17:54:46 CET 2014: 35: finished (2ms, 7cycles)
Sat Jan 11 17:54:46 CET 2014: 35: Solution found.
Sat Jan 11 17:54:46 CET 2014: 36: finished (81ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 36: No solution found.
Sat Jan 11 17:54:46 CET 2014: 37: finished (82ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 37: No solution found.
Sat Jan 11 17:54:46 CET 2014: 38: finished (80ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 38: No solution found.
Sat Jan 11 17:54:46 CET 2014: 39: finished (82ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 39: No solution found.
Sat Jan 11 17:54:46 CET 2014: 40: finished (80ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 40: No solution found.
Sat Jan 11 17:54:46 CET 2014: 41: finished (81ms, 500cycles)
Sat Jan 11 17:54:46 CET 2014: 41: No solution found.
Sat Jan 11 17:54:46 CET 2014: 42: finished (4ms, 13cycles)
