Sat Jan 11 17:09:39 CET 2014: Problem Count: 40
Sat Jan 11 17:09:39 CET 2014: CandidatesCount: 20
Sat Jan 11 17:09:39 CET 2014: Max Cycles: 500
Sat Jan 11 17:09:40 CET 2014: 0: finished (116ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 0: No solution found.
Sat Jan 11 17:09:40 CET 2014: 1: finished (113ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 1: No solution found.
Sat Jan 11 17:09:40 CET 2014: 2: finished (113ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 2: No solution found.
Sat Jan 11 17:09:40 CET 2014: 3: finished (114ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 3: No solution found.
Sat Jan 11 17:09:40 CET 2014: 4: finished (112ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 4: No solution found.
Sat Jan 11 17:09:40 CET 2014: 5: finished (12ms, 48cycles)
Sat Jan 11 17:09:40 CET 2014: 5: Solution found.
Sat Jan 11 17:09:40 CET 2014: 6: finished (111ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 6: No solution found.
Sat Jan 11 17:09:40 CET 2014: 7: finished (114ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 7: No solution found.
Sat Jan 11 17:09:40 CET 2014: 8: finished (116ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 8: No solution found.
Sat Jan 11 17:09:40 CET 2014: 9: finished (116ms, 500cycles)
Sat Jan 11 17:09:40 CET 2014: 9: No solution found.
Sat Jan 11 17:09:41 CET 2014: 10: finished (116ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 10: No solution found.
Sat Jan 11 17:09:41 CET 2014: 11: finished (112ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 11: No solution found.
Sat Jan 11 17:09:41 CET 2014: 12: finished (112ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 12: No solution found.
Sat Jan 11 17:09:41 CET 2014: 13: finished (113ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 13: No solution found.
Sat Jan 11 17:09:41 CET 2014: 14: finished (1ms, 3cycles)
Sat Jan 11 17:09:41 CET 2014: 14: Solution found.
Sat Jan 11 17:09:41 CET 2014: 15: finished (116ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 15: No solution found.
Sat Jan 11 17:09:41 CET 2014: 16: finished (114ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 16: No solution found.
Sat Jan 11 17:09:41 CET 2014: 17: finished (113ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 17: No solution found.
Sat Jan 11 17:09:41 CET 2014: 18: finished (114ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 18: No solution found.
Sat Jan 11 17:09:41 CET 2014: 19: finished (97ms, 500cycles)
Sat Jan 11 17:09:41 CET 2014: 19: No solution found.
Sat Jan 11 17:09:41 CET 2014: 20: finished (1ms, 1cycles)
Sat Jan 11 17:09:41 CET 2014: 20: Solution found.
Sat Jan 11 17:09:42 CET 2014: 21: finished (114ms, 500cycles)
Sat Jan 11 17:09:42 CET 2014: 21: No solution found.
Sat Jan 11 17:09:42 CET 2014: 22: finished (122ms, 500cycles)
Sat Jan 11 17:09:42 CET 2014: 22: No solution found.
Sat Jan 11 17:09:42 CET 2014: 23: finished (357ms, 500cycles)
Sat Jan 11 17:09:42 CET 2014: 23: No solution found.
Sat Jan 11 17:09:42 CET 2014: 24: finished (341ms, 500cycles)
Sat Jan 11 17:09:42 CET 2014: 24: No solution found.
Sat Jan 11 17:09:43 CET 2014: 25: finished (327ms, 500cycles)
Sat Jan 11 17:09:43 CET 2014: 25: No solution found.
Sat Jan 11 17:09:43 CET 2014: 26: finished (328ms, 500cycles)
Sat Jan 11 17:09:43 CET 2014: 26: No solution found.
Sat Jan 11 17:09:43 CET 2014: 27: finished (331ms, 500cycles)
Sat Jan 11 17:09:43 CET 2014: 27: No solution found.
Sat Jan 11 17:09:44 CET 2014: 28: finished (335ms, 500cycles)
Sat Jan 11 17:09:44 CET 2014: 28: No solution found.
Sat Jan 11 17:09:44 CET 2014: 29: finished (339ms, 500cycles)
Sat Jan 11 17:09:44 CET 2014: 29: No solution found.
Sat Jan 11 17:09:44 CET 2014: 30: finished (326ms, 500cycles)
Sat Jan 11 17:09:44 CET 2014: 30: No solution found.
Sat Jan 11 17:09:45 CET 2014: 31: finished (328ms, 500cycles)
Sat Jan 11 17:09:45 CET 2014: 31: No solution found.
Sat Jan 11 17:09:45 CET 2014: 32: finished (325ms, 500cycles)
Sat Jan 11 17:09:45 CET 2014: 32: No solution found.
Sat Jan 11 17:09:45 CET 2014: 33: finished (347ms, 500cycles)
Sat Jan 11 17:09:45 CET 2014: 33: No solution found.
Sat Jan 11 17:09:45 CET 2014: 34: finished (8ms, 7cycles)
Sat Jan 11 17:09:45 CET 2014: 34: Solution found.
Sat Jan 11 17:09:46 CET 2014: 35: finished (355ms, 500cycles)
Sat Jan 11 17:09:46 CET 2014: 35: No solution found.
Sat Jan 11 17:09:46 CET 2014: 36: finished (14ms, 18cycles)
Sat Jan 11 17:09:46 CET 2014: 36: Solution found.
Sat Jan 11 17:09:46 CET 2014: 37: finished (351ms, 500cycles)
Sat Jan 11 17:09:46 CET 2014: 37: No solution found.
Sat Jan 11 17:09:46 CET 2014: 38: finished (328ms, 500cycles)
Sat Jan 11 17:09:46 CET 2014: 38: No solution found.
Sat Jan 11 17:09:47 CET 2014: 39: finished (372ms, 500cycles)
Sat Jan 11 17:09:47 CET 2014: 39: No solution found.
Sat Jan 11 17:09:47 CET 2014: 40: finished (377ms, 500cycles)
Sat Jan 11 17:09:47 CET 2014: 40: No solution found.
Sat Jan 11 17:09:48 CET 2014: 41: finished (346ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 41: No solution found.
Sat Jan 11 17:09:48 CET 2014: 42: finished (334ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 42: No solution found.
Sat Jan 11 17:09:48 CET 2014: 43: finished (16ms, 63cycles)
Sat Jan 11 17:09:48 CET 2014: 43: Solution found.
Sat Jan 11 17:09:48 CET 2014: 44: finished (111ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 44: No solution found.
Sat Jan 11 17:09:48 CET 2014: 45: finished (115ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 45: No solution found.
Sat Jan 11 17:09:48 CET 2014: 46: finished (126ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 46: No solution found.
Sat Jan 11 17:09:48 CET 2014: 47: finished (113ms, 500cycles)
Sat Jan 11 17:09:48 CET 2014: 47: No solution found.
Sat Jan 11 17:09:49 CET 2014: 48: finished (110ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 48: No solution found.
Sat Jan 11 17:09:49 CET 2014: 49: finished (111ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 49: No solution found.
Sat Jan 11 17:09:49 CET 2014: 50: finished (112ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 50: No solution found.
Sat Jan 11 17:09:49 CET 2014: 51: finished (113ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 51: No solution found.
Sat Jan 11 17:09:49 CET 2014: 52: finished (119ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 52: No solution found.
Sat Jan 11 17:09:49 CET 2014: 53: finished (122ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 53: No solution found.
Sat Jan 11 17:09:49 CET 2014: 54: finished (111ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 54: No solution found.
Sat Jan 11 17:09:49 CET 2014: 55: finished (121ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 55: No solution found.
Sat Jan 11 17:09:49 CET 2014: 56: finished (118ms, 500cycles)
Sat Jan 11 17:09:49 CET 2014: 56: No solution found.
Sat Jan 11 17:09:50 CET 2014: 57: finished (115ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 57: No solution found.
Sat Jan 11 17:09:50 CET 2014: 58: finished (8ms, 27cycles)
Sat Jan 11 17:09:50 CET 2014: 58: Solution found.
Sat Jan 11 17:09:50 CET 2014: 59: finished (114ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 59: No solution found.
Sat Jan 11 17:09:50 CET 2014: 60: finished (113ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 60: No solution found.
Sat Jan 11 17:09:50 CET 2014: 61: finished (121ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 61: No solution found.
Sat Jan 11 17:09:50 CET 2014: 62: finished (128ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 62: No solution found.
Sat Jan 11 17:09:50 CET 2014: 63: finished (113ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 63: No solution found.
Sat Jan 11 17:09:50 CET 2014: 64: finished (110ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 64: No solution found.
Sat Jan 11 17:09:50 CET 2014: 65: finished (114ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 65: No solution found.
Sat Jan 11 17:09:50 CET 2014: 66: finished (113ms, 500cycles)
Sat Jan 11 17:09:50 CET 2014: 66: No solution found.
Sat Jan 11 17:09:50 CET 2014: 67: finished (2ms, 7cycles)
Sat Jan 11 17:09:50 CET 2014: 67: Solution found.
Sat Jan 11 17:09:51 CET 2014: 68: finished (125ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 68: No solution found.
Sat Jan 11 17:09:51 CET 2014: 69: finished (4ms, 9cycles)
Sat Jan 11 17:09:51 CET 2014: 69: Solution found.
Sat Jan 11 17:09:51 CET 2014: 70: finished (117ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 70: No solution found.
Sat Jan 11 17:09:51 CET 2014: 71: finished (117ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 71: No solution found.
Sat Jan 11 17:09:51 CET 2014: 72: finished (1ms, 1cycles)
Sat Jan 11 17:09:51 CET 2014: 72: Solution found.
Sat Jan 11 17:09:51 CET 2014: 73: finished (123ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 73: No solution found.
Sat Jan 11 17:09:51 CET 2014: 74: finished (112ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 74: No solution found.
Sat Jan 11 17:09:51 CET 2014: 75: finished (112ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 75: No solution found.
Sat Jan 11 17:09:51 CET 2014: 76: finished (113ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 76: No solution found.
Sat Jan 11 17:09:51 CET 2014: 77: finished (118ms, 500cycles)
Sat Jan 11 17:09:51 CET 2014: 77: No solution found.
Sat Jan 11 17:09:52 CET 2014: 78: finished (123ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 78: No solution found.
Sat Jan 11 17:09:52 CET 2014: 79: finished (11ms, 42cycles)
Sat Jan 11 17:09:52 CET 2014: 79: Solution found.
Sat Jan 11 17:09:52 CET 2014: 80: finished (112ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 80: No solution found.
Sat Jan 11 17:09:52 CET 2014: 81: finished (115ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 81: No solution found.
Sat Jan 11 17:09:52 CET 2014: 82: finished (113ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 82: No solution found.
Sat Jan 11 17:09:52 CET 2014: 83: finished (114ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 83: No solution found.
Sat Jan 11 17:09:52 CET 2014: 84: finished (8ms, 23cycles)
Sat Jan 11 17:09:52 CET 2014: 84: Solution found.
Sat Jan 11 17:09:52 CET 2014: 85: finished (113ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 85: No solution found.
Sat Jan 11 17:09:52 CET 2014: 86: finished (3ms, 14cycles)
Sat Jan 11 17:09:52 CET 2014: 86: Solution found.
Sat Jan 11 17:09:52 CET 2014: 87: finished (4ms, 12cycles)
Sat Jan 11 17:09:52 CET 2014: 87: Solution found.
Sat Jan 11 17:09:52 CET 2014: 88: finished (136ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 88: No solution found.
Sat Jan 11 17:09:52 CET 2014: 89: finished (116ms, 500cycles)
Sat Jan 11 17:09:52 CET 2014: 89: No solution found.
Sat Jan 11 17:09:53 CET 2014: 90: finished (116ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 90: No solution found.
Sat Jan 11 17:09:53 CET 2014: 91: finished (114ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 91: No solution found.
Sat Jan 11 17:09:53 CET 2014: 92: finished (118ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 92: No solution found.
Sat Jan 11 17:09:53 CET 2014: 93: finished (14ms, 52cycles)
Sat Jan 11 17:09:53 CET 2014: 93: Solution found.
Sat Jan 11 17:09:53 CET 2014: 94: finished (5ms, 20cycles)
Sat Jan 11 17:09:53 CET 2014: 94: Solution found.
Sat Jan 11 17:09:53 CET 2014: 95: finished (115ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 95: No solution found.
Sat Jan 11 17:09:53 CET 2014: 96: finished (113ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 96: No solution found.
Sat Jan 11 17:09:53 CET 2014: 97: finished (113ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 97: No solution found.
Sat Jan 11 17:09:53 CET 2014: 98: finished (113ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 98: No solution found.
Sat Jan 11 17:09:53 CET 2014: 99: finished (118ms, 500cycles)
Sat Jan 11 17:09:53 CET 2014: 99: No solution found.
Sat Jan 11 17:09:53 CET 2014: Solution Found: 16
Sat Jan 11 17:09:53 CET 2014: Avg cycles: 21
Sat Jan 11 17:09:53 CET 2014: Max cycles: 63
Sat Jan 11 17:09:53 CET 2014: Min cycles: 1
Sat Jan 11 17:09:53 CET 2014: No solution found: 84
Sat Jan 11 17:09:53 CET 2014: logging finished. (runtime: 13907ms)
