Sat Jan 11 19:00:38 CET 2014: Problem Count: 10
Sat Jan 11 19:00:38 CET 2014: CandidatesCount: 10
Sat Jan 11 19:00:38 CET 2014: Max Cycles: 500
Sat Jan 11 19:00:38 CET 2014: 0: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 0: No solution found.
Sat Jan 11 19:00:38 CET 2014: 1: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 1: No solution found.
Sat Jan 11 19:00:38 CET 2014: 2: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 2: No solution found.
Sat Jan 11 19:00:38 CET 2014: 3: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 3: No solution found.
Sat Jan 11 19:00:38 CET 2014: 4: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 4: No solution found.
Sat Jan 11 19:00:38 CET 2014: 5: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 5: No solution found.
Sat Jan 11 19:00:38 CET 2014: 6: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 6: No solution found.
Sat Jan 11 19:00:38 CET 2014: 7: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 7: No solution found.
Sat Jan 11 19:00:38 CET 2014: 8: finished (15ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 8: No solution found.
Sat Jan 11 19:00:38 CET 2014: 9: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 9: No solution found.
Sat Jan 11 19:00:38 CET 2014: 10: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 10: No solution found.
Sat Jan 11 19:00:38 CET 2014: 11: finished (19ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 11: No solution found.
Sat Jan 11 19:00:38 CET 2014: 12: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 12: No solution found.
Sat Jan 11 19:00:38 CET 2014: 13: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 13: No solution found.
Sat Jan 11 19:00:38 CET 2014: 14: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 14: No solution found.
Sat Jan 11 19:00:38 CET 2014: 15: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 15: No solution found.
Sat Jan 11 19:00:38 CET 2014: 16: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 16: No solution found.
Sat Jan 11 19:00:38 CET 2014: 17: finished (20ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 17: No solution found.
Sat Jan 11 19:00:38 CET 2014: 18: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 18: No solution found.
Sat Jan 11 19:00:38 CET 2014: 19: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 19: No solution found.
Sat Jan 11 19:00:38 CET 2014: 20: finished (17ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 20: No solution found.
Sat Jan 11 19:00:38 CET 2014: 21: finished (21ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 21: No solution found.
Sat Jan 11 19:00:38 CET 2014: 22: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 22: No solution found.
Sat Jan 11 19:00:38 CET 2014: 23: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 23: No solution found.
Sat Jan 11 19:00:38 CET 2014: 24: finished (19ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 24: No solution found.
Sat Jan 11 19:00:38 CET 2014: 25: finished (21ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 25: No solution found.
Sat Jan 11 19:00:38 CET 2014: 26: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 26: No solution found.
Sat Jan 11 19:00:38 CET 2014: 27: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 27: No solution found.
Sat Jan 11 19:00:38 CET 2014: 28: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 28: No solution found.
Sat Jan 11 19:00:38 CET 2014: 29: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 29: No solution found.
Sat Jan 11 19:00:38 CET 2014: 30: finished (16ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 30: No solution found.
Sat Jan 11 19:00:38 CET 2014: 31: finished (18ms, 500cycles)
Sat Jan 11 19:00:38 CET 2014: 31: No solution found.
