Sat Jan 11 17:19:22 CET 2014: Problem Count: 40
Sat Jan 11 17:19:22 CET 2014: CandidatesCount: 20
Sat Jan 11 17:19:22 CET 2014: Max Cycles: 500
Sat Jan 11 17:19:22 CET 2014: 0: finished (142ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 0: No solution found.
Sat Jan 11 17:19:22 CET 2014: 1: finished (116ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 1: No solution found.
Sat Jan 11 17:19:22 CET 2014: 2: finished (114ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 2: No solution found.
Sat Jan 11 17:19:22 CET 2014: 3: finished (114ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 3: No solution found.
Sat Jan 11 17:19:22 CET 2014: 4: finished (114ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 4: No solution found.
Sat Jan 11 17:19:22 CET 2014: 5: finished (112ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 5: No solution found.
Sat Jan 11 17:19:22 CET 2014: 6: finished (112ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 6: No solution found.
Sat Jan 11 17:19:22 CET 2014: 7: finished (120ms, 500cycles)
Sat Jan 11 17:19:22 CET 2014: 7: No solution found.
Sat Jan 11 17:19:23 CET 2014: 8: finished (120ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 8: No solution found.
Sat Jan 11 17:19:23 CET 2014: 9: finished (136ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 9: No solution found.
Sat Jan 11 17:19:23 CET 2014: 10: finished (112ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 10: No solution found.
Sat Jan 11 17:19:23 CET 2014: 11: finished (3ms, 11cycles)
Sat Jan 11 17:19:23 CET 2014: 11: Solution found.
Sat Jan 11 17:19:23 CET 2014: 12: finished (112ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 12: No solution found.
Sat Jan 11 17:19:23 CET 2014: 13: finished (113ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 13: No solution found.
Sat Jan 11 17:19:23 CET 2014: 14: finished (114ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 14: No solution found.
Sat Jan 11 17:19:23 CET 2014: 15: finished (187ms, 500cycles)
Sat Jan 11 17:19:23 CET 2014: 15: No solution found.
Sat Jan 11 17:19:24 CET 2014: 16: finished (278ms, 500cycles)
Sat Jan 11 17:19:24 CET 2014: 16: No solution found.
Sat Jan 11 17:19:24 CET 2014: 17: finished (306ms, 500cycles)
Sat Jan 11 17:19:24 CET 2014: 17: No solution found.
Sat Jan 11 17:19:24 CET 2014: 18: finished (296ms, 500cycles)
Sat Jan 11 17:19:24 CET 2014: 18: No solution found.
Sat Jan 11 17:19:25 CET 2014: 19: finished (281ms, 500cycles)
Sat Jan 11 17:19:25 CET 2014: 19: No solution found.
Sat Jan 11 17:19:25 CET 2014: 20: finished (278ms, 500cycles)
Sat Jan 11 17:19:25 CET 2014: 20: No solution found.
Sat Jan 11 17:19:25 CET 2014: 21: finished (301ms, 500cycles)
Sat Jan 11 17:19:25 CET 2014: 21: No solution found.
Sat Jan 11 17:19:25 CET 2014: 22: finished (306ms, 500cycles)
Sat Jan 11 17:19:25 CET 2014: 22: No solution found.
Sat Jan 11 17:19:26 CET 2014: 23: finished (272ms, 500cycles)
Sat Jan 11 17:19:26 CET 2014: 23: No solution found.
Sat Jan 11 17:19:26 CET 2014: 24: finished (283ms, 500cycles)
Sat Jan 11 17:19:26 CET 2014: 24: No solution found.
Sat Jan 11 17:19:26 CET 2014: 25: finished (282ms, 500cycles)
Sat Jan 11 17:19:26 CET 2014: 25: No solution found.
Sat Jan 11 17:19:27 CET 2014: 26: finished (289ms, 500cycles)
Sat Jan 11 17:19:27 CET 2014: 26: No solution found.
Sat Jan 11 17:19:27 CET 2014: 27: finished (286ms, 500cycles)
Sat Jan 11 17:19:27 CET 2014: 27: No solution found.
Sat Jan 11 17:19:27 CET 2014: 28: finished (289ms, 500cycles)
Sat Jan 11 17:19:27 CET 2014: 28: No solution found.
