Sun Jan 12 00:21:12 CET 2014: Problem Count: 10
Sun Jan 12 00:21:12 CET 2014: CandidatesCount: 20
Sun Jan 12 00:21:12 CET 2014: Max Cycles: 500
Sun Jan 12 00:21:15 CET 2014: 23: finished (93ms, 500cycles)
Sun Jan 12 00:21:15 CET 2014: 23: No solution found.
Sun Jan 12 00:21:16 CET 2014: 24: finished (168ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 24: No solution found.
Sun Jan 12 00:21:16 CET 2014: 25: finished (154ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 25: No solution found.
Sun Jan 12 00:21:16 CET 2014: 26: finished (72ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 26: No solution found.
Sun Jan 12 00:21:16 CET 2014: 27: finished (172ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 27: No solution found.
Sun Jan 12 00:21:16 CET 2014: 28: finished (127ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 28: No solution found.
Sun Jan 12 00:21:16 CET 2014: 29: finished (104ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 29: No solution found.
Sun Jan 12 00:21:16 CET 2014: 30: finished (94ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 30: No solution found.
Sun Jan 12 00:21:16 CET 2014: 31: finished (149ms, 500cycles)
Sun Jan 12 00:21:16 CET 2014: 31: No solution found.
Sun Jan 12 00:21:17 CET 2014: 32: finished (159ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 32: No solution found.
Sun Jan 12 00:21:17 CET 2014: 33: finished (96ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 33: No solution found.
Sun Jan 12 00:21:17 CET 2014: 34: finished (140ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 34: No solution found.
Sun Jan 12 00:21:17 CET 2014: 35: finished (163ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 35: No solution found.
Sun Jan 12 00:21:17 CET 2014: 36: finished (175ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 36: No solution found.
Sun Jan 12 00:21:17 CET 2014: 37: finished (180ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 37: No solution found.
Sun Jan 12 00:21:17 CET 2014: 38: finished (110ms, 500cycles)
Sun Jan 12 00:21:17 CET 2014: 38: No solution found.
Sun Jan 12 00:21:18 CET 2014: 39: finished (175ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 39: No solution found.
Sun Jan 12 00:21:18 CET 2014: 40: finished (116ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 40: No solution found.
Sun Jan 12 00:21:18 CET 2014: 41: finished (102ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 41: No solution found.
Sun Jan 12 00:21:18 CET 2014: 42: finished (141ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 42: No solution found.
Sun Jan 12 00:21:18 CET 2014: 43: finished (147ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 43: No solution found.
Sun Jan 12 00:21:18 CET 2014: 44: finished (142ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 44: No solution found.
Sun Jan 12 00:21:18 CET 2014: 45: finished (108ms, 500cycles)
Sun Jan 12 00:21:18 CET 2014: 45: No solution found.
Sun Jan 12 00:21:19 CET 2014: 46: finished (96ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 46: No solution found.
Sun Jan 12 00:21:19 CET 2014: 47: finished (99ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 47: No solution found.
Sun Jan 12 00:21:19 CET 2014: 48: finished (165ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 48: No solution found.
Sun Jan 12 00:21:19 CET 2014: 49: finished (81ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 49: No solution found.
Sun Jan 12 00:21:19 CET 2014: 50: finished (102ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 50: No solution found.
Sun Jan 12 00:21:19 CET 2014: 51: finished (83ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 51: No solution found.
Sun Jan 12 00:21:19 CET 2014: 52: finished (176ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 52: No solution found.
Sun Jan 12 00:21:19 CET 2014: 53: finished (193ms, 500cycles)
Sun Jan 12 00:21:19 CET 2014: 53: No solution found.
Sun Jan 12 00:21:20 CET 2014: 54: finished (90ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 54: No solution found.
Sun Jan 12 00:21:20 CET 2014: 55: finished (123ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 55: No solution found.
Sun Jan 12 00:21:20 CET 2014: 56: finished (127ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 56: No solution found.
Sun Jan 12 00:21:20 CET 2014: 57: finished (119ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 57: No solution found.
Sun Jan 12 00:21:20 CET 2014: 58: finished (165ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 58: No solution found.
Sun Jan 12 00:21:20 CET 2014: 59: finished (110ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 59: No solution found.
Sun Jan 12 00:21:20 CET 2014: 60: finished (95ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 60: No solution found.
Sun Jan 12 00:21:20 CET 2014: 61: finished (192ms, 500cycles)
Sun Jan 12 00:21:20 CET 2014: 61: No solution found.
Sun Jan 12 00:21:21 CET 2014: 62: finished (173ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 62: No solution found.
Sun Jan 12 00:21:21 CET 2014: 63: finished (130ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 63: No solution found.
Sun Jan 12 00:21:21 CET 2014: 64: finished (123ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 64: No solution found.
Sun Jan 12 00:21:21 CET 2014: 65: finished (59ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 65: No solution found.
Sun Jan 12 00:21:21 CET 2014: 66: finished (105ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 66: No solution found.
Sun Jan 12 00:21:21 CET 2014: 67: finished (69ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 67: No solution found.
Sun Jan 12 00:21:21 CET 2014: 68: finished (85ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 68: No solution found.
Sun Jan 12 00:21:21 CET 2014: 69: finished (147ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 69: No solution found.
Sun Jan 12 00:21:21 CET 2014: 70: finished (135ms, 500cycles)
Sun Jan 12 00:21:21 CET 2014: 70: No solution found.
Sun Jan 12 00:21:22 CET 2014: 71: finished (136ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 71: No solution found.
Sun Jan 12 00:21:22 CET 2014: 72: finished (143ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 72: No solution found.
Sun Jan 12 00:21:22 CET 2014: 73: finished (110ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 73: No solution found.
Sun Jan 12 00:21:22 CET 2014: 74: finished (105ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 74: No solution found.
Sun Jan 12 00:21:22 CET 2014: 75: finished (163ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 75: No solution found.
Sun Jan 12 00:21:22 CET 2014: 76: finished (63ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 76: No solution found.
Sun Jan 12 00:21:22 CET 2014: 77: finished (145ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 77: No solution found.
Sun Jan 12 00:21:22 CET 2014: 78: finished (115ms, 500cycles)
Sun Jan 12 00:21:22 CET 2014: 78: No solution found.
Sun Jan 12 00:21:23 CET 2014: 79: finished (75ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 79: No solution found.
Sun Jan 12 00:21:23 CET 2014: 80: finished (128ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 80: No solution found.
Sun Jan 12 00:21:23 CET 2014: 81: finished (97ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 81: No solution found.
Sun Jan 12 00:21:23 CET 2014: 82: finished (76ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 82: No solution found.
Sun Jan 12 00:21:23 CET 2014: 83: finished (155ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 83: No solution found.
Sun Jan 12 00:21:23 CET 2014: 84: finished (125ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 84: No solution found.
Sun Jan 12 00:21:23 CET 2014: 85: finished (120ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 85: No solution found.
Sun Jan 12 00:21:23 CET 2014: 86: finished (91ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 86: No solution found.
Sun Jan 12 00:21:23 CET 2014: 87: finished (122ms, 500cycles)
Sun Jan 12 00:21:23 CET 2014: 87: No solution found.
Sun Jan 12 00:21:24 CET 2014: 88: finished (111ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 88: No solution found.
Sun Jan 12 00:21:24 CET 2014: 89: finished (75ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 89: No solution found.
Sun Jan 12 00:21:24 CET 2014: 90: finished (149ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 90: No solution found.
Sun Jan 12 00:21:24 CET 2014: 91: finished (121ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 91: No solution found.
Sun Jan 12 00:21:24 CET 2014: 92: finished (113ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 92: No solution found.
Sun Jan 12 00:21:24 CET 2014: 93: finished (100ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 93: No solution found.
Sun Jan 12 00:21:24 CET 2014: 94: finished (90ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 94: No solution found.
Sun Jan 12 00:21:24 CET 2014: 95: finished (145ms, 500cycles)
Sun Jan 12 00:21:24 CET 2014: 95: No solution found.
Sun Jan 12 00:21:25 CET 2014: 96: finished (191ms, 500cycles)
Sun Jan 12 00:21:25 CET 2014: 96: No solution found.
Sun Jan 12 00:21:25 CET 2014: 97: finished (108ms, 500cycles)
Sun Jan 12 00:21:25 CET 2014: 97: No solution found.
Sun Jan 12 00:21:25 CET 2014: 98: finished (135ms, 500cycles)
Sun Jan 12 00:21:25 CET 2014: 98: No solution found.
Sun Jan 12 00:21:25 CET 2014: 99: finished (155ms, 500cycles)
Sun Jan 12 00:21:25 CET 2014: 99: No solution found.
Sun Jan 12 00:21:25 CET 2014: Solution Found: 0
Sun Jan 12 00:21:25 CET 2014: Avg cycles: 48
Sun Jan 12 00:21:25 CET 2014: Max cycles: 0
Sun Jan 12 00:21:25 CET 2014: Min cycles: 10000
Sun Jan 12 00:21:25 CET 2014: No solution found: 100
Sun Jan 12 00:21:25 CET 2014: logging finished. (runtime: 12752ms)
