Sun Jan 12 01:14:01 CET 2014: Problem Count: 30
Sun Jan 12 01:14:01 CET 2014: CandidatesCount: 50
Sun Jan 12 01:14:01 CET 2014: Max Cycles: 500
Sun Jan 12 01:14:10 CET 2014: 23: No solution found.
Sun Jan 12 01:14:10 CET 2014: 24: finished (358ms, 500cycles)
Sun Jan 12 01:14:10 CET 2014: 24: No solution found.
Sun Jan 12 01:14:10 CET 2014: 25: finished (483ms, 500cycles)
Sun Jan 12 01:14:10 CET 2014: 25: No solution found.
Sun Jan 12 01:14:11 CET 2014: 26: finished (268ms, 500cycles)
Sun Jan 12 01:14:11 CET 2014: 26: No solution found.
Sun Jan 12 01:14:11 CET 2014: 27: finished (293ms, 500cycles)
Sun Jan 12 01:14:11 CET 2014: 27: No solution found.
Sun Jan 12 01:14:11 CET 2014: 28: finished (244ms, 500cycles)
Sun Jan 12 01:14:11 CET 2014: 28: No solution found.
Sun Jan 12 01:14:11 CET 2014: 29: finished (276ms, 500cycles)
Sun Jan 12 01:14:11 CET 2014: 29: No solution found.
Sun Jan 12 01:14:12 CET 2014: 30: finished (398ms, 500cycles)
Sun Jan 12 01:14:12 CET 2014: 30: No solution found.
Sun Jan 12 01:14:12 CET 2014: 31: finished (359ms, 500cycles)
Sun Jan 12 01:14:12 CET 2014: 31: No solution found.
Sun Jan 12 01:14:13 CET 2014: 32: finished (287ms, 500cycles)
Sun Jan 12 01:14:13 CET 2014: 32: No solution found.
Sun Jan 12 01:14:13 CET 2014: 33: finished (290ms, 500cycles)
Sun Jan 12 01:14:13 CET 2014: 33: No solution found.
Sun Jan 12 01:14:13 CET 2014: 34: finished (435ms, 500cycles)
Sun Jan 12 01:14:13 CET 2014: 34: No solution found.
Sun Jan 12 01:14:14 CET 2014: 35: finished (319ms, 500cycles)
Sun Jan 12 01:14:14 CET 2014: 35: No solution found.
Sun Jan 12 01:14:14 CET 2014: 36: finished (333ms, 500cycles)
Sun Jan 12 01:14:14 CET 2014: 36: No solution found.
Sun Jan 12 01:14:14 CET 2014: 37: finished (394ms, 500cycles)
Sun Jan 12 01:14:14 CET 2014: 37: No solution found.
Sun Jan 12 01:14:15 CET 2014: 38: finished (443ms, 500cycles)
Sun Jan 12 01:14:15 CET 2014: 38: No solution found.
Sun Jan 12 01:14:15 CET 2014: 39: finished (274ms, 500cycles)
Sun Jan 12 01:14:15 CET 2014: 39: No solution found.
Sun Jan 12 01:14:16 CET 2014: 40: finished (473ms, 500cycles)
Sun Jan 12 01:14:16 CET 2014: 40: No solution found.
Sun Jan 12 01:14:16 CET 2014: 41: finished (296ms, 500cycles)
Sun Jan 12 01:14:16 CET 2014: 41: No solution found.
Sun Jan 12 01:14:16 CET 2014: 42: finished (271ms, 500cycles)
Sun Jan 12 01:14:16 CET 2014: 42: No solution found.
Sun Jan 12 01:14:16 CET 2014: 43: finished (328ms, 500cycles)
Sun Jan 12 01:14:16 CET 2014: 43: No solution found.
Sun Jan 12 01:14:17 CET 2014: 44: finished (446ms, 500cycles)
Sun Jan 12 01:14:17 CET 2014: 44: No solution found.
Sun Jan 12 01:14:17 CET 2014: 45: finished (352ms, 500cycles)
Sun Jan 12 01:14:17 CET 2014: 45: No solution found.
Sun Jan 12 01:14:18 CET 2014: 46: finished (413ms, 500cycles)
Sun Jan 12 01:14:18 CET 2014: 46: No solution found.
Sun Jan 12 01:14:18 CET 2014: 47: finished (317ms, 500cycles)
Sun Jan 12 01:14:18 CET 2014: 47: No solution found.
Sun Jan 12 01:14:18 CET 2014: 48: finished (334ms, 500cycles)
Sun Jan 12 01:14:18 CET 2014: 48: No solution found.
Sun Jan 12 01:14:19 CET 2014: 49: finished (307ms, 500cycles)
Sun Jan 12 01:14:19 CET 2014: 49: No solution found.
Sun Jan 12 01:14:19 CET 2014: 50: finished (255ms, 500cycles)
Sun Jan 12 01:14:19 CET 2014: 50: No solution found.
Sun Jan 12 01:14:19 CET 2014: 51: finished (280ms, 500cycles)
Sun Jan 12 01:14:19 CET 2014: 51: No solution found.
Sun Jan 12 01:14:20 CET 2014: 52: finished (441ms, 500cycles)
Sun Jan 12 01:14:20 CET 2014: 52: No solution found.
Sun Jan 12 01:14:20 CET 2014: 53: finished (262ms, 500cycles)
Sun Jan 12 01:14:20 CET 2014: 53: No solution found.
Sun Jan 12 01:14:20 CET 2014: 54: finished (345ms, 500cycles)
Sun Jan 12 01:14:20 CET 2014: 54: No solution found.
Sun Jan 12 01:14:21 CET 2014: 55: finished (415ms, 500cycles)
Sun Jan 12 01:14:21 CET 2014: 55: No solution found.
Sun Jan 12 01:14:21 CET 2014: 56: finished (304ms, 500cycles)
Sun Jan 12 01:14:21 CET 2014: 56: No solution found.
Sun Jan 12 01:14:21 CET 2014: 57: finished (262ms, 500cycles)
Sun Jan 12 01:14:21 CET 2014: 57: No solution found.
Sun Jan 12 01:14:21 CET 2014: 58: finished (349ms, 500cycles)
Sun Jan 12 01:14:21 CET 2014: 58: No solution found.
Sun Jan 12 01:14:22 CET 2014: 59: finished (253ms, 500cycles)
Sun Jan 12 01:14:22 CET 2014: 59: No solution found.
Sun Jan 12 01:14:22 CET 2014: 60: finished (308ms, 500cycles)
Sun Jan 12 01:14:22 CET 2014: 60: No solution found.
Sun Jan 12 01:14:22 CET 2014: 61: finished (272ms, 500cycles)
Sun Jan 12 01:14:22 CET 2014: 61: No solution found.
Sun Jan 12 01:14:23 CET 2014: 62: finished (283ms, 500cycles)
Sun Jan 12 01:14:23 CET 2014: 62: No solution found.
Sun Jan 12 01:14:23 CET 2014: 63: finished (298ms, 500cycles)
Sun Jan 12 01:14:23 CET 2014: 63: No solution found.
Sun Jan 12 01:14:23 CET 2014: 64: finished (332ms, 500cycles)
Sun Jan 12 01:14:23 CET 2014: 64: No solution found.
Sun Jan 12 01:14:23 CET 2014: 65: finished (268ms, 500cycles)
Sun Jan 12 01:14:23 CET 2014: 65: No solution found.
Sun Jan 12 01:14:24 CET 2014: 66: finished (314ms, 500cycles)
Sun Jan 12 01:14:24 CET 2014: 66: No solution found.
Sun Jan 12 01:14:24 CET 2014: 67: finished (282ms, 500cycles)
Sun Jan 12 01:14:24 CET 2014: 67: No solution found.
Sun Jan 12 01:14:24 CET 2014: 68: finished (307ms, 500cycles)
Sun Jan 12 01:14:24 CET 2014: 68: No solution found.
Sun Jan 12 01:14:25 CET 2014: 69: finished (360ms, 500cycles)
Sun Jan 12 01:14:25 CET 2014: 69: No solution found.
Sun Jan 12 01:14:25 CET 2014: 70: finished (371ms, 500cycles)
Sun Jan 12 01:14:25 CET 2014: 70: No solution found.
Sun Jan 12 01:14:26 CET 2014: 71: finished (389ms, 500cycles)
Sun Jan 12 01:14:26 CET 2014: 71: No solution found.
Sun Jan 12 01:14:26 CET 2014: 72: finished (399ms, 500cycles)
Sun Jan 12 01:14:26 CET 2014: 72: No solution found.
Sun Jan 12 01:14:26 CET 2014: 73: finished (242ms, 500cycles)
Sun Jan 12 01:14:26 CET 2014: 73: No solution found.
Sun Jan 12 01:14:26 CET 2014: 74: finished (260ms, 500cycles)
Sun Jan 12 01:14:26 CET 2014: 74: No solution found.
Sun Jan 12 01:14:27 CET 2014: 75: finished (246ms, 500cycles)
Sun Jan 12 01:14:27 CET 2014: 75: No solution found.
Sun Jan 12 01:14:27 CET 2014: 76: finished (288ms, 500cycles)
Sun Jan 12 01:14:27 CET 2014: 76: No solution found.
Sun Jan 12 01:14:27 CET 2014: 77: finished (256ms, 500cycles)
Sun Jan 12 01:14:27 CET 2014: 77: No solution found.
Sun Jan 12 01:14:27 CET 2014: 78: finished (278ms, 500cycles)
Sun Jan 12 01:14:27 CET 2014: 78: No solution found.
Sun Jan 12 01:14:28 CET 2014: 79: finished (277ms, 500cycles)
Sun Jan 12 01:14:28 CET 2014: 79: No solution found.
Sun Jan 12 01:14:28 CET 2014: 80: finished (336ms, 500cycles)
Sun Jan 12 01:14:28 CET 2014: 80: No solution found.
Sun Jan 12 01:14:28 CET 2014: 81: finished (338ms, 500cycles)
Sun Jan 12 01:14:28 CET 2014: 81: No solution found.
Sun Jan 12 01:14:29 CET 2014: 82: finished (353ms, 500cycles)
Sun Jan 12 01:14:29 CET 2014: 82: No solution found.
Sun Jan 12 01:14:29 CET 2014: 83: finished (315ms, 500cycles)
Sun Jan 12 01:14:29 CET 2014: 83: No solution found.
Sun Jan 12 01:14:30 CET 2014: 84: finished (466ms, 500cycles)
Sun Jan 12 01:14:30 CET 2014: 84: No solution found.
Sun Jan 12 01:14:30 CET 2014: 85: finished (357ms, 500cycles)
Sun Jan 12 01:14:30 CET 2014: 85: No solution found.
Sun Jan 12 01:14:30 CET 2014: 86: finished (262ms, 500cycles)
Sun Jan 12 01:14:30 CET 2014: 86: No solution found.
Sun Jan 12 01:14:31 CET 2014: 87: finished (331ms, 500cycles)
Sun Jan 12 01:14:31 CET 2014: 87: No solution found.
Sun Jan 12 01:14:31 CET 2014: 88: finished (299ms, 500cycles)
Sun Jan 12 01:14:31 CET 2014: 88: No solution found.
Sun Jan 12 01:14:31 CET 2014: 89: finished (353ms, 500cycles)
Sun Jan 12 01:14:31 CET 2014: 89: No solution found.
Sun Jan 12 01:14:32 CET 2014: 90: finished (326ms, 500cycles)
Sun Jan 12 01:14:32 CET 2014: 90: No solution found.
Sun Jan 12 01:14:32 CET 2014: 91: finished (301ms, 500cycles)
Sun Jan 12 01:14:32 CET 2014: 91: No solution found.
Sun Jan 12 01:14:32 CET 2014: 92: finished (412ms, 500cycles)
Sun Jan 12 01:14:32 CET 2014: 92: No solution found.
Sun Jan 12 01:14:32 CET 2014: 93: finished (264ms, 500cycles)
Sun Jan 12 01:14:32 CET 2014: 93: No solution found.
Sun Jan 12 01:14:33 CET 2014: 94: finished (261ms, 500cycles)
Sun Jan 12 01:14:33 CET 2014: 94: No solution found.
Sun Jan 12 01:14:33 CET 2014: 95: finished (409ms, 500cycles)
Sun Jan 12 01:14:33 CET 2014: 95: No solution found.
Sun Jan 12 01:14:33 CET 2014: 96: finished (323ms, 500cycles)
Sun Jan 12 01:14:33 CET 2014: 96: No solution found.
Sun Jan 12 01:14:34 CET 2014: 97: finished (316ms, 500cycles)
Sun Jan 12 01:14:34 CET 2014: 97: No solution found.
Sun Jan 12 01:14:34 CET 2014: 98: finished (375ms, 500cycles)
Sun Jan 12 01:14:34 CET 2014: 98: No solution found.
Sun Jan 12 01:14:35 CET 2014: 99: finished (427ms, 500cycles)
Sun Jan 12 01:14:35 CET 2014: 99: No solution found.
Sun Jan 12 01:14:35 CET 2014: Solution Found: 0
Sun Jan 12 01:14:35 CET 2014: Avg cycles: 48
Sun Jan 12 01:14:35 CET 2014: Max cycles: 0
Sun Jan 12 01:14:35 CET 2014: Min cycles: 10000
Sun Jan 12 01:14:35 CET 2014: No solution found: 100
Sun Jan 12 01:14:35 CET 2014: logging finished. (runtime: 33481ms)
