Sat Jan 11 19:11:40 CET 2014: Problem Count: 40
Sat Jan 11 19:11:40 CET 2014: CandidatesCount: 20
Sat Jan 11 19:11:40 CET 2014: Max Cycles: 500
Sat Jan 11 19:11:40 CET 2014: 0: finished (336ms, 500cycles)
Sat Jan 11 19:11:40 CET 2014: 0: No solution found.
Sat Jan 11 19:11:41 CET 2014: 1: finished (328ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 1: No solution found.
Sat Jan 11 19:11:41 CET 2014: 2: finished (275ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 2: No solution found.
Sat Jan 11 19:11:41 CET 2014: 3: finished (112ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 3: No solution found.
Sat Jan 11 19:11:41 CET 2014: 4: finished (132ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 4: No solution found.
Sat Jan 11 19:11:41 CET 2014: 5: finished (5ms, 14cycles)
Sat Jan 11 19:11:41 CET 2014: 5: Solution found.
Sat Jan 11 19:11:41 CET 2014: 6: finished (125ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 6: No solution found.
Sat Jan 11 19:11:41 CET 2014: 7: finished (114ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 7: No solution found.
Sat Jan 11 19:11:41 CET 2014: 8: finished (111ms, 500cycles)
Sat Jan 11 19:11:41 CET 2014: 8: No solution found.
Sat Jan 11 19:11:42 CET 2014: 9: finished (114ms, 500cycles)
Sat Jan 11 19:11:42 CET 2014: 9: No solution found.
Sat Jan 11 19:11:42 CET 2014: 10: finished (122ms, 500cycles)
Sat Jan 11 19:11:42 CET 2014: 10: No solution found.
Sat Jan 11 19:11:42 CET 2014: 11: finished (112ms, 500cycles)
Sat Jan 11 19:11:42 CET 2014: 11: No solution found.
Sat Jan 11 19:11:42 CET 2014: 12: finished (112ms, 500cycles)
Sat Jan 11 19:11:42 CET 2014: 12: No solution found.
