Sun Jan 12 00:36:58 CET 2014: Problem Count: 30
Sun Jan 12 00:36:58 CET 2014: CandidatesCount: 50
Sun Jan 12 00:36:58 CET 2014: Max Cycles: 500
Sun Jan 12 00:37:12 CET 2014: 38: No solution found.
Sun Jan 12 00:37:13 CET 2014: 39: finished (374ms, 500cycles)
Sun Jan 12 00:37:13 CET 2014: 39: No solution found.
Sun Jan 12 00:37:13 CET 2014: 40: finished (269ms, 500cycles)
Sun Jan 12 00:37:13 CET 2014: 40: No solution found.
Sun Jan 12 00:37:13 CET 2014: 41: finished (301ms, 500cycles)
Sun Jan 12 00:37:13 CET 2014: 41: No solution found.
Sun Jan 12 00:37:13 CET 2014: 42: finished (320ms, 500cycles)
Sun Jan 12 00:37:13 CET 2014: 42: No solution found.
Sun Jan 12 00:37:14 CET 2014: 43: finished (350ms, 500cycles)
Sun Jan 12 00:37:14 CET 2014: 43: No solution found.
Sun Jan 12 00:37:14 CET 2014: 44: finished (321ms, 500cycles)
Sun Jan 12 00:37:14 CET 2014: 44: No solution found.
Sun Jan 12 00:37:14 CET 2014: 45: finished (262ms, 500cycles)
Sun Jan 12 00:37:14 CET 2014: 45: No solution found.
Sun Jan 12 00:37:15 CET 2014: 46: finished (464ms, 500cycles)
Sun Jan 12 00:37:15 CET 2014: 46: No solution found.
Sun Jan 12 00:37:15 CET 2014: 47: finished (304ms, 500cycles)
Sun Jan 12 00:37:15 CET 2014: 47: No solution found.
Sun Jan 12 00:37:16 CET 2014: 48: finished (469ms, 500cycles)
Sun Jan 12 00:37:16 CET 2014: 48: No solution found.
Sun Jan 12 00:37:16 CET 2014: 49: finished (317ms, 500cycles)
Sun Jan 12 00:37:16 CET 2014: 49: No solution found.
Sun Jan 12 00:37:16 CET 2014: 50: finished (401ms, 500cycles)
Sun Jan 12 00:37:16 CET 2014: 50: No solution found.
Sun Jan 12 00:37:17 CET 2014: 51: finished (352ms, 500cycles)
Sun Jan 12 00:37:17 CET 2014: 51: No solution found.
Sun Jan 12 00:37:17 CET 2014: 52: finished (353ms, 500cycles)
Sun Jan 12 00:37:17 CET 2014: 52: No solution found.
Sun Jan 12 00:37:17 CET 2014: 53: finished (366ms, 500cycles)
Sun Jan 12 00:37:17 CET 2014: 53: No solution found.
Sun Jan 12 00:37:18 CET 2014: 54: finished (354ms, 500cycles)
Sun Jan 12 00:37:18 CET 2014: 54: No solution found.
Sun Jan 12 00:37:18 CET 2014: 55: finished (280ms, 500cycles)
Sun Jan 12 00:37:18 CET 2014: 55: No solution found.
Sun Jan 12 00:37:18 CET 2014: 56: finished (419ms, 500cycles)
Sun Jan 12 00:37:18 CET 2014: 56: No solution found.
Sun Jan 12 00:37:19 CET 2014: 57: finished (393ms, 500cycles)
Sun Jan 12 00:37:19 CET 2014: 57: No solution found.
Sun Jan 12 00:37:19 CET 2014: 58: finished (317ms, 500cycles)
Sun Jan 12 00:37:19 CET 2014: 58: No solution found.
Sun Jan 12 00:37:20 CET 2014: 59: finished (449ms, 500cycles)
Sun Jan 12 00:37:20 CET 2014: 59: No solution found.
Sun Jan 12 00:37:20 CET 2014: 60: finished (309ms, 500cycles)
Sun Jan 12 00:37:20 CET 2014: 60: No solution found.
Sun Jan 12 00:37:20 CET 2014: 61: finished (280ms, 500cycles)
Sun Jan 12 00:37:20 CET 2014: 61: No solution found.
Sun Jan 12 00:37:21 CET 2014: 62: finished (328ms, 500cycles)
Sun Jan 12 00:37:21 CET 2014: 62: No solution found.
Sun Jan 12 00:37:21 CET 2014: 63: finished (328ms, 500cycles)
Sun Jan 12 00:37:21 CET 2014: 63: No solution found.
Sun Jan 12 00:37:21 CET 2014: 64: finished (319ms, 500cycles)
Sun Jan 12 00:37:21 CET 2014: 64: No solution found.
Sun Jan 12 00:37:21 CET 2014: 65: finished (250ms, 500cycles)
Sun Jan 12 00:37:21 CET 2014: 65: No solution found.
Sun Jan 12 00:37:22 CET 2014: 66: finished (363ms, 500cycles)
Sun Jan 12 00:37:22 CET 2014: 66: No solution found.
Sun Jan 12 00:37:22 CET 2014: 67: finished (502ms, 500cycles)
Sun Jan 12 00:37:22 CET 2014: 67: No solution found.
Sun Jan 12 00:37:23 CET 2014: 68: finished (400ms, 500cycles)
Sun Jan 12 00:37:23 CET 2014: 68: No solution found.
Sun Jan 12 00:37:23 CET 2014: 69: finished (350ms, 500cycles)
Sun Jan 12 00:37:23 CET 2014: 69: No solution found.
Sun Jan 12 00:37:24 CET 2014: 70: finished (518ms, 500cycles)
Sun Jan 12 00:37:24 CET 2014: 70: No solution found.
Sun Jan 12 00:37:24 CET 2014: 71: finished (399ms, 500cycles)
Sun Jan 12 00:37:24 CET 2014: 71: No solution found.
Sun Jan 12 00:37:24 CET 2014: 72: finished (493ms, 500cycles)
Sun Jan 12 00:37:24 CET 2014: 72: No solution found.
Sun Jan 12 00:37:25 CET 2014: 73: finished (311ms, 500cycles)
Sun Jan 12 00:37:25 CET 2014: 73: No solution found.
Sun Jan 12 00:37:25 CET 2014: 74: finished (301ms, 500cycles)
Sun Jan 12 00:37:25 CET 2014: 74: No solution found.
Sun Jan 12 00:37:25 CET 2014: 75: finished (372ms, 500cycles)
Sun Jan 12 00:37:25 CET 2014: 75: No solution found.
Sun Jan 12 00:37:26 CET 2014: 76: finished (341ms, 500cycles)
Sun Jan 12 00:37:26 CET 2014: 76: No solution found.
Sun Jan 12 00:37:26 CET 2014: 77: finished (264ms, 500cycles)
Sun Jan 12 00:37:26 CET 2014: 77: No solution found.
Sun Jan 12 00:37:26 CET 2014: 78: finished (368ms, 500cycles)
Sun Jan 12 00:37:26 CET 2014: 78: No solution found.
Sun Jan 12 00:37:27 CET 2014: 79: finished (385ms, 500cycles)
Sun Jan 12 00:37:27 CET 2014: 79: No solution found.
Sun Jan 12 00:37:27 CET 2014: 80: finished (454ms, 500cycles)
Sun Jan 12 00:37:27 CET 2014: 80: No solution found.
Sun Jan 12 00:37:28 CET 2014: 81: finished (253ms, 500cycles)
Sun Jan 12 00:37:28 CET 2014: 81: No solution found.
Sun Jan 12 00:37:28 CET 2014: 82: finished (282ms, 500cycles)
Sun Jan 12 00:37:28 CET 2014: 82: No solution found.
Sun Jan 12 00:37:28 CET 2014: 83: finished (270ms, 500cycles)
Sun Jan 12 00:37:28 CET 2014: 83: No solution found.
Sun Jan 12 00:37:28 CET 2014: 84: finished (353ms, 500cycles)
Sun Jan 12 00:37:28 CET 2014: 84: No solution found.
Sun Jan 12 00:37:29 CET 2014: 85: finished (295ms, 500cycles)
Sun Jan 12 00:37:29 CET 2014: 85: No solution found.
Sun Jan 12 00:37:29 CET 2014: 86: finished (383ms, 500cycles)
Sun Jan 12 00:37:29 CET 2014: 86: No solution found.
Sun Jan 12 00:37:29 CET 2014: 87: finished (278ms, 500cycles)
Sun Jan 12 00:37:29 CET 2014: 87: No solution found.
Sun Jan 12 00:37:30 CET 2014: 88: finished (278ms, 500cycles)
Sun Jan 12 00:37:30 CET 2014: 88: No solution found.
Sun Jan 12 00:37:30 CET 2014: 89: finished (308ms, 500cycles)
Sun Jan 12 00:37:30 CET 2014: 89: No solution found.
Sun Jan 12 00:37:30 CET 2014: 90: finished (260ms, 500cycles)
Sun Jan 12 00:37:30 CET 2014: 90: No solution found.
Sun Jan 12 00:37:31 CET 2014: 91: finished (350ms, 500cycles)
Sun Jan 12 00:37:31 CET 2014: 91: No solution found.
Sun Jan 12 00:37:31 CET 2014: 92: finished (311ms, 500cycles)
Sun Jan 12 00:37:31 CET 2014: 92: No solution found.
Sun Jan 12 00:37:31 CET 2014: 93: finished (242ms, 500cycles)
Sun Jan 12 00:37:31 CET 2014: 93: No solution found.
Sun Jan 12 00:37:31 CET 2014: 94: finished (320ms, 500cycles)
Sun Jan 12 00:37:31 CET 2014: 94: No solution found.
Sun Jan 12 00:37:32 CET 2014: 95: finished (273ms, 500cycles)
Sun Jan 12 00:37:32 CET 2014: 95: No solution found.
Sun Jan 12 00:37:32 CET 2014: 96: finished (460ms, 500cycles)
Sun Jan 12 00:37:32 CET 2014: 96: No solution found.
Sun Jan 12 00:37:33 CET 2014: 97: finished (426ms, 500cycles)
Sun Jan 12 00:37:33 CET 2014: 97: No solution found.
Sun Jan 12 00:37:33 CET 2014: 98: finished (278ms, 500cycles)
Sun Jan 12 00:37:33 CET 2014: 98: No solution found.
Sun Jan 12 00:37:33 CET 2014: 99: finished (242ms, 500cycles)
Sun Jan 12 00:37:33 CET 2014: 99: No solution found.
Sun Jan 12 00:37:33 CET 2014: Solution Found: 0
Sun Jan 12 00:37:33 CET 2014: Avg cycles: 48
Sun Jan 12 00:37:33 CET 2014: Max cycles: 0
Sun Jan 12 00:37:33 CET 2014: Min cycles: 10000
Sun Jan 12 00:37:33 CET 2014: No solution found: 100
Sun Jan 12 00:37:33 CET 2014: logging finished. (runtime: 34744ms)
