Sun Jan 12 00:03:52 CET 2014: Problem Count: 10
Sun Jan 12 00:03:52 CET 2014: CandidatesCount: 30
Sun Jan 12 00:03:52 CET 2014: Max Cycles: 500
Sun Jan 12 00:03:57 CET 2014: 24: No solution found.
Sun Jan 12 00:03:57 CET 2014: 25: finished (110ms, 500cycles)
Sun Jan 12 00:03:57 CET 2014: 25: No solution found.
Sun Jan 12 00:03:57 CET 2014: 26: finished (150ms, 500cycles)
Sun Jan 12 00:03:57 CET 2014: 26: No solution found.
Sun Jan 12 00:03:57 CET 2014: 27: finished (149ms, 500cycles)
Sun Jan 12 00:03:57 CET 2014: 27: No solution found.
Sun Jan 12 00:03:57 CET 2014: 28: finished (186ms, 500cycles)
Sun Jan 12 00:03:57 CET 2014: 28: No solution found.
Sun Jan 12 00:03:57 CET 2014: 29: finished (157ms, 500cycles)
Sun Jan 12 00:03:57 CET 2014: 29: No solution found.
Sun Jan 12 00:03:58 CET 2014: 30: finished (112ms, 500cycles)
Sun Jan 12 00:03:58 CET 2014: 30: No solution found.
Sun Jan 12 00:03:58 CET 2014: 31: finished (236ms, 500cycles)
Sun Jan 12 00:03:58 CET 2014: 31: No solution found.
Sun Jan 12 00:03:58 CET 2014: 32: finished (145ms, 500cycles)
Sun Jan 12 00:03:58 CET 2014: 32: No solution found.
Sun Jan 12 00:03:58 CET 2014: 33: finished (233ms, 500cycles)
Sun Jan 12 00:03:58 CET 2014: 33: No solution found.
Sun Jan 12 00:03:58 CET 2014: 34: finished (163ms, 500cycles)
Sun Jan 12 00:03:58 CET 2014: 34: No solution found.
Sun Jan 12 00:03:59 CET 2014: 35: finished (253ms, 500cycles)
Sun Jan 12 00:03:59 CET 2014: 35: No solution found.
Sun Jan 12 00:03:59 CET 2014: 36: finished (154ms, 500cycles)
Sun Jan 12 00:03:59 CET 2014: 36: No solution found.
Sun Jan 12 00:03:59 CET 2014: 37: finished (174ms, 500cycles)
Sun Jan 12 00:03:59 CET 2014: 37: No solution found.
Sun Jan 12 00:03:59 CET 2014: 38: finished (179ms, 500cycles)
Sun Jan 12 00:03:59 CET 2014: 38: No solution found.
Sun Jan 12 00:03:59 CET 2014: 39: finished (291ms, 500cycles)
Sun Jan 12 00:03:59 CET 2014: 39: No solution found.
Sun Jan 12 00:04:00 CET 2014: 40: finished (269ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 40: No solution found.
Sun Jan 12 00:04:00 CET 2014: 41: finished (176ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 41: No solution found.
Sun Jan 12 00:04:00 CET 2014: 42: finished (167ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 42: No solution found.
Sun Jan 12 00:04:00 CET 2014: 43: finished (192ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 43: No solution found.
Sun Jan 12 00:04:00 CET 2014: 44: finished (146ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 44: No solution found.
Sun Jan 12 00:04:00 CET 2014: 45: finished (138ms, 500cycles)
Sun Jan 12 00:04:00 CET 2014: 45: No solution found.
Sun Jan 12 00:04:01 CET 2014: 46: finished (215ms, 500cycles)
Sun Jan 12 00:04:01 CET 2014: 46: No solution found.
Sun Jan 12 00:04:01 CET 2014: 47: finished (284ms, 500cycles)
Sun Jan 12 00:04:01 CET 2014: 47: No solution found.
Sun Jan 12 00:04:01 CET 2014: 48: finished (227ms, 500cycles)
Sun Jan 12 00:04:01 CET 2014: 48: No solution found.
Sun Jan 12 00:04:01 CET 2014: 49: finished (198ms, 500cycles)
Sun Jan 12 00:04:01 CET 2014: 49: No solution found.
Sun Jan 12 00:04:02 CET 2014: 50: finished (155ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 50: No solution found.
Sun Jan 12 00:04:02 CET 2014: 51: finished (145ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 51: No solution found.
Sun Jan 12 00:04:02 CET 2014: 52: finished (136ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 52: No solution found.
Sun Jan 12 00:04:02 CET 2014: 53: finished (208ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 53: No solution found.
Sun Jan 12 00:04:02 CET 2014: 54: finished (134ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 54: No solution found.
Sun Jan 12 00:04:02 CET 2014: 55: finished (168ms, 500cycles)
Sun Jan 12 00:04:02 CET 2014: 55: No solution found.
Sun Jan 12 00:04:03 CET 2014: 56: finished (176ms, 500cycles)
Sun Jan 12 00:04:03 CET 2014: 56: No solution found.
Sun Jan 12 00:04:03 CET 2014: 57: finished (161ms, 500cycles)
Sun Jan 12 00:04:03 CET 2014: 57: No solution found.
Sun Jan 12 00:04:03 CET 2014: 58: finished (150ms, 500cycles)
Sun Jan 12 00:04:03 CET 2014: 58: No solution found.
Sun Jan 12 00:04:03 CET 2014: 59: finished (158ms, 500cycles)
Sun Jan 12 00:04:03 CET 2014: 59: No solution found.
Sun Jan 12 00:04:03 CET 2014: 60: finished (234ms, 500cycles)
Sun Jan 12 00:04:03 CET 2014: 60: No solution found.
Sun Jan 12 00:04:04 CET 2014: 61: finished (295ms, 500cycles)
Sun Jan 12 00:04:04 CET 2014: 61: No solution found.
Sun Jan 12 00:04:04 CET 2014: 62: finished (229ms, 500cycles)
Sun Jan 12 00:04:04 CET 2014: 62: No solution found.
Sun Jan 12 00:04:04 CET 2014: 63: finished (159ms, 500cycles)
Sun Jan 12 00:04:04 CET 2014: 63: No solution found.
Sun Jan 12 00:04:04 CET 2014: 64: finished (164ms, 500cycles)
Sun Jan 12 00:04:04 CET 2014: 64: No solution found.
Sun Jan 12 00:04:04 CET 2014: 65: finished (258ms, 500cycles)
Sun Jan 12 00:04:04 CET 2014: 65: No solution found.
Sun Jan 12 00:04:05 CET 2014: 66: finished (251ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 66: No solution found.
Sun Jan 12 00:04:05 CET 2014: 67: finished (166ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 67: No solution found.
Sun Jan 12 00:04:05 CET 2014: 68: finished (124ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 68: No solution found.
Sun Jan 12 00:04:05 CET 2014: 69: finished (246ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 69: No solution found.
Sun Jan 12 00:04:05 CET 2014: 70: finished (196ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 70: No solution found.
Sun Jan 12 00:04:05 CET 2014: 71: finished (130ms, 500cycles)
Sun Jan 12 00:04:05 CET 2014: 71: No solution found.
Sun Jan 12 00:04:06 CET 2014: 72: finished (152ms, 500cycles)
Sun Jan 12 00:04:06 CET 2014: 72: No solution found.
Sun Jan 12 00:04:06 CET 2014: 73: finished (196ms, 500cycles)
Sun Jan 12 00:04:06 CET 2014: 73: No solution found.
Sun Jan 12 00:04:06 CET 2014: 74: finished (226ms, 500cycles)
Sun Jan 12 00:04:06 CET 2014: 74: No solution found.
Sun Jan 12 00:04:06 CET 2014: 75: finished (204ms, 500cycles)
Sun Jan 12 00:04:06 CET 2014: 75: No solution found.
Sun Jan 12 00:04:06 CET 2014: 76: finished (185ms, 500cycles)
Sun Jan 12 00:04:06 CET 2014: 76: No solution found.
Sun Jan 12 00:04:07 CET 2014: 77: finished (146ms, 500cycles)
Sun Jan 12 00:04:07 CET 2014: 77: No solution found.
Sun Jan 12 00:04:07 CET 2014: 78: finished (210ms, 500cycles)
Sun Jan 12 00:04:07 CET 2014: 78: No solution found.
Sun Jan 12 00:04:07 CET 2014: 79: finished (191ms, 500cycles)
Sun Jan 12 00:04:07 CET 2014: 79: No solution found.
Sun Jan 12 00:04:07 CET 2014: 80: finished (182ms, 500cycles)
Sun Jan 12 00:04:07 CET 2014: 80: No solution found.
Sun Jan 12 00:04:07 CET 2014: 81: finished (215ms, 500cycles)
Sun Jan 12 00:04:07 CET 2014: 81: No solution found.
Sun Jan 12 00:04:08 CET 2014: 82: finished (197ms, 500cycles)
Sun Jan 12 00:04:08 CET 2014: 82: No solution found.
Sun Jan 12 00:04:08 CET 2014: 83: finished (242ms, 500cycles)
Sun Jan 12 00:04:08 CET 2014: 83: No solution found.
Sun Jan 12 00:04:08 CET 2014: 84: finished (156ms, 500cycles)
Sun Jan 12 00:04:08 CET 2014: 84: No solution found.
Sun Jan 12 00:04:08 CET 2014: 85: finished (198ms, 500cycles)
Sun Jan 12 00:04:08 CET 2014: 85: No solution found.
Sun Jan 12 00:04:08 CET 2014: 86: finished (138ms, 500cycles)
Sun Jan 12 00:04:08 CET 2014: 86: No solution found.
Sun Jan 12 00:04:09 CET 2014: 87: finished (231ms, 500cycles)
Sun Jan 12 00:04:09 CET 2014: 87: No solution found.
Sun Jan 12 00:04:09 CET 2014: 88: finished (265ms, 500cycles)
Sun Jan 12 00:04:09 CET 2014: 88: No solution found.
Sun Jan 12 00:04:09 CET 2014: 89: finished (134ms, 500cycles)
Sun Jan 12 00:04:09 CET 2014: 89: No solution found.
Sun Jan 12 00:04:09 CET 2014: 90: finished (161ms, 500cycles)
Sun Jan 12 00:04:09 CET 2014: 90: No solution found.
Sun Jan 12 00:04:09 CET 2014: 91: finished (246ms, 500cycles)
Sun Jan 12 00:04:09 CET 2014: 91: No solution found.
Sun Jan 12 00:04:10 CET 2014: 92: finished (175ms, 500cycles)
Sun Jan 12 00:04:10 CET 2014: 92: No solution found.
Sun Jan 12 00:04:10 CET 2014: 93: finished (177ms, 500cycles)
Sun Jan 12 00:04:10 CET 2014: 93: No solution found.
Sun Jan 12 00:04:10 CET 2014: 94: finished (228ms, 500cycles)
Sun Jan 12 00:04:10 CET 2014: 94: No solution found.
Sun Jan 12 00:04:10 CET 2014: 95: finished (195ms, 500cycles)
Sun Jan 12 00:04:10 CET 2014: 95: No solution found.
Sun Jan 12 00:04:10 CET 2014: 96: finished (246ms, 500cycles)
Sun Jan 12 00:04:10 CET 2014: 96: No solution found.
Sun Jan 12 00:04:11 CET 2014: 97: finished (149ms, 500cycles)
Sun Jan 12 00:04:11 CET 2014: 97: No solution found.
Sun Jan 12 00:04:11 CET 2014: 98: finished (125ms, 500cycles)
Sun Jan 12 00:04:11 CET 2014: 98: No solution found.
Sun Jan 12 00:04:11 CET 2014: 99: finished (159ms, 500cycles)
Sun Jan 12 00:04:11 CET 2014: 99: No solution found.
Sun Jan 12 00:04:11 CET 2014: Solution Found: 0
Sun Jan 12 00:04:11 CET 2014: Avg cycles: 48
Sun Jan 12 00:04:11 CET 2014: Max cycles: 0
Sun Jan 12 00:04:11 CET 2014: Min cycles: 10000
Sun Jan 12 00:04:11 CET 2014: No solution found: 100
Sun Jan 12 00:04:11 CET 2014: logging finished. (runtime: 19108ms)
