Sat Jan 11 19:57:40 CET 2014: Problem Count: 10
Sat Jan 11 19:57:40 CET 2014: CandidatesCount: 30
Sat Jan 11 19:57:40 CET 2014: Max Cycles: 500
Sat Jan 11 19:57:41 CET 2014: 0: finished (40ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 0: No solution found.
Sat Jan 11 19:57:41 CET 2014: 1: finished (41ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 1: No solution found.
Sat Jan 11 19:57:41 CET 2014: 2: finished (41ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 2: No solution found.
Sat Jan 11 19:57:41 CET 2014: 3: finished (1ms, 6cycles)
Sat Jan 11 19:57:41 CET 2014: 3: Solution found.
Sat Jan 11 19:57:41 CET 2014: 4: finished (40ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 4: No solution found.
Sat Jan 11 19:57:41 CET 2014: 5: finished (44ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 5: No solution found.
Sat Jan 11 19:57:41 CET 2014: 6: finished (42ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 6: No solution found.
Sat Jan 11 19:57:41 CET 2014: 7: finished (46ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 7: No solution found.
Sat Jan 11 19:57:41 CET 2014: 8: finished (2ms, 8cycles)
Sat Jan 11 19:57:41 CET 2014: 8: Solution found.
Sat Jan 11 19:57:41 CET 2014: 9: finished (39ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 9: No solution found.
Sat Jan 11 19:57:41 CET 2014: 10: finished (41ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 10: No solution found.
Sat Jan 11 19:57:41 CET 2014: 11: finished (43ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 11: No solution found.
Sat Jan 11 19:57:41 CET 2014: 12: finished (39ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 12: No solution found.
Sat Jan 11 19:57:41 CET 2014: 13: finished (40ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 13: No solution found.
Sat Jan 11 19:57:41 CET 2014: 14: finished (57ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 14: No solution found.
Sat Jan 11 19:57:41 CET 2014: 15: finished (67ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 15: No solution found.
Sat Jan 11 19:57:41 CET 2014: 16: finished (98ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 16: No solution found.
Sat Jan 11 19:57:41 CET 2014: 17: finished (99ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 17: No solution found.
Sat Jan 11 19:57:41 CET 2014: 18: finished (97ms, 500cycles)
Sat Jan 11 19:57:41 CET 2014: 18: No solution found.
Sat Jan 11 19:57:42 CET 2014: 19: finished (101ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 19: No solution found.
Sat Jan 11 19:57:42 CET 2014: 20: finished (103ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 20: No solution found.
Sat Jan 11 19:57:42 CET 2014: 21: finished (123ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 21: No solution found.
Sat Jan 11 19:57:42 CET 2014: 22: finished (103ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 22: No solution found.
Sat Jan 11 19:57:42 CET 2014: 23: finished (100ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 23: No solution found.
Sat Jan 11 19:57:42 CET 2014: 24: finished (103ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 24: No solution found.
Sat Jan 11 19:57:42 CET 2014: 25: finished (136ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 25: No solution found.
Sat Jan 11 19:57:42 CET 2014: 26: finished (144ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 26: No solution found.
Sat Jan 11 19:57:42 CET 2014: 27: finished (97ms, 500cycles)
Sat Jan 11 19:57:42 CET 2014: 27: No solution found.
Sat Jan 11 19:57:42 CET 2014: 28: finished (2ms, 7cycles)
Sat Jan 11 19:57:42 CET 2014: 28: Solution found.
Sat Jan 11 19:57:43 CET 2014: 29: finished (100ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 29: No solution found.
Sat Jan 11 19:57:43 CET 2014: 30: finished (100ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 30: No solution found.
Sat Jan 11 19:57:43 CET 2014: 31: finished (99ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 31: No solution found.
Sat Jan 11 19:57:43 CET 2014: 32: finished (121ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 32: No solution found.
Sat Jan 11 19:57:43 CET 2014: 33: finished (109ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 33: No solution found.
Sat Jan 11 19:57:43 CET 2014: 34: finished (9ms, 18cycles)
Sat Jan 11 19:57:43 CET 2014: 34: Solution found.
Sat Jan 11 19:57:43 CET 2014: 35: finished (111ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 35: No solution found.
Sat Jan 11 19:57:43 CET 2014: 36: finished (100ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 36: No solution found.
Sat Jan 11 19:57:43 CET 2014: 37: finished (101ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 37: No solution found.
Sat Jan 11 19:57:43 CET 2014: 38: finished (102ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 38: No solution found.
Sat Jan 11 19:57:43 CET 2014: 39: finished (100ms, 500cycles)
Sat Jan 11 19:57:43 CET 2014: 39: No solution found.
Sat Jan 11 19:57:44 CET 2014: 40: finished (107ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 40: No solution found.
Sat Jan 11 19:57:44 CET 2014: 41: finished (3ms, 5cycles)
Sat Jan 11 19:57:44 CET 2014: 41: Solution found.
Sat Jan 11 19:57:44 CET 2014: 42: finished (120ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 42: No solution found.
Sat Jan 11 19:57:44 CET 2014: 43: finished (101ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 43: No solution found.
Sat Jan 11 19:57:44 CET 2014: 44: finished (98ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 44: No solution found.
Sat Jan 11 19:57:44 CET 2014: 45: finished (8ms, 18cycles)
Sat Jan 11 19:57:44 CET 2014: 45: Solution found.
Sat Jan 11 19:57:44 CET 2014: 46: finished (99ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 46: No solution found.
Sat Jan 11 19:57:44 CET 2014: 47: finished (98ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 47: No solution found.
Sat Jan 11 19:57:44 CET 2014: 48: finished (106ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 48: No solution found.
Sat Jan 11 19:57:44 CET 2014: 49: finished (99ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 49: No solution found.
Sat Jan 11 19:57:44 CET 2014: 50: finished (100ms, 500cycles)
Sat Jan 11 19:57:44 CET 2014: 50: No solution found.
Sat Jan 11 19:57:45 CET 2014: 51: finished (99ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 51: No solution found.
Sat Jan 11 19:57:45 CET 2014: 52: finished (5ms, 11cycles)
Sat Jan 11 19:57:45 CET 2014: 52: Solution found.
Sat Jan 11 19:57:45 CET 2014: 53: finished (6ms, 19cycles)
Sat Jan 11 19:57:45 CET 2014: 53: Solution found.
Sat Jan 11 19:57:45 CET 2014: 54: finished (104ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 54: No solution found.
Sat Jan 11 19:57:45 CET 2014: 55: finished (98ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 55: No solution found.
Sat Jan 11 19:57:45 CET 2014: 56: finished (119ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 56: No solution found.
Sat Jan 11 19:57:45 CET 2014: 57: finished (2ms, 6cycles)
Sat Jan 11 19:57:45 CET 2014: 57: Solution found.
Sat Jan 11 19:57:45 CET 2014: 58: finished (102ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 58: No solution found.
Sat Jan 11 19:57:45 CET 2014: 59: finished (102ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 59: No solution found.
Sat Jan 11 19:57:45 CET 2014: 60: finished (97ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 60: No solution found.
Sat Jan 11 19:57:45 CET 2014: 61: finished (102ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 61: No solution found.
Sat Jan 11 19:57:45 CET 2014: 62: finished (4ms, 10cycles)
Sat Jan 11 19:57:45 CET 2014: 62: Solution found.
Sat Jan 11 19:57:45 CET 2014: 63: finished (103ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 63: No solution found.
Sat Jan 11 19:57:45 CET 2014: 64: finished (97ms, 500cycles)
Sat Jan 11 19:57:45 CET 2014: 64: No solution found.
Sat Jan 11 19:57:46 CET 2014: 65: finished (101ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 65: No solution found.
Sat Jan 11 19:57:46 CET 2014: 66: finished (98ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 66: No solution found.
Sat Jan 11 19:57:46 CET 2014: 67: finished (97ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 67: No solution found.
Sat Jan 11 19:57:46 CET 2014: 68: finished (101ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 68: No solution found.
Sat Jan 11 19:57:46 CET 2014: 69: finished (11ms, 23cycles)
Sat Jan 11 19:57:46 CET 2014: 69: Solution found.
Sat Jan 11 19:57:46 CET 2014: 70: finished (101ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 70: No solution found.
Sat Jan 11 19:57:46 CET 2014: 71: finished (102ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 71: No solution found.
Sat Jan 11 19:57:46 CET 2014: 72: finished (98ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 72: No solution found.
Sat Jan 11 19:57:46 CET 2014: 73: finished (102ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 73: No solution found.
Sat Jan 11 19:57:46 CET 2014: 74: finished (100ms, 500cycles)
Sat Jan 11 19:57:46 CET 2014: 74: No solution found.
Sat Jan 11 19:57:47 CET 2014: 75: finished (99ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 75: No solution found.
Sat Jan 11 19:57:47 CET 2014: 76: finished (100ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 76: No solution found.
Sat Jan 11 19:57:47 CET 2014: 77: finished (98ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 77: No solution found.
Sat Jan 11 19:57:47 CET 2014: 78: finished (3ms, 9cycles)
Sat Jan 11 19:57:47 CET 2014: 78: Solution found.
Sat Jan 11 19:57:47 CET 2014: 79: finished (97ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 79: No solution found.
Sat Jan 11 19:57:47 CET 2014: 80: finished (5ms, 17cycles)
Sat Jan 11 19:57:47 CET 2014: 80: Solution found.
Sat Jan 11 19:57:47 CET 2014: 81: finished (16ms, 57cycles)
Sat Jan 11 19:57:47 CET 2014: 81: Solution found.
Sat Jan 11 19:57:47 CET 2014: 82: finished (100ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 82: No solution found.
Sat Jan 11 19:57:47 CET 2014: 83: finished (99ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 83: No solution found.
Sat Jan 11 19:57:47 CET 2014: 84: finished (102ms, 500cycles)
Sat Jan 11 19:57:47 CET 2014: 84: No solution found.
Sat Jan 11 19:57:47 CET 2014: 85: finished (101ms, 500cycles)
