Sat Jan 11 20:21:45 CET 2014: Problem Count: 40
Sat Jan 11 20:21:45 CET 2014: CandidatesCount: 10
Sat Jan 11 20:21:45 CET 2014: Max Cycles: 500
Sat Jan 11 20:21:45 CET 2014: 0: finished (168ms, 500cycles)
Sat Jan 11 20:21:45 CET 2014: 0: No solution found.
Sat Jan 11 20:21:45 CET 2014: 1: finished (169ms, 500cycles)
Sat Jan 11 20:21:45 CET 2014: 1: No solution found.
Sat Jan 11 20:21:46 CET 2014: 2: finished (173ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 2: No solution found.
Sat Jan 11 20:21:46 CET 2014: 3: finished (188ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 3: No solution found.
Sat Jan 11 20:21:46 CET 2014: 4: finished (172ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 4: No solution found.
Sat Jan 11 20:21:46 CET 2014: 5: finished (173ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 5: No solution found.
Sat Jan 11 20:21:46 CET 2014: 6: finished (191ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 6: No solution found.
Sat Jan 11 20:21:46 CET 2014: 7: finished (174ms, 500cycles)
Sat Jan 11 20:21:46 CET 2014: 7: No solution found.
Sat Jan 11 20:21:47 CET 2014: 8: finished (173ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 8: No solution found.
Sat Jan 11 20:21:47 CET 2014: 9: finished (173ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 9: No solution found.
Sat Jan 11 20:21:47 CET 2014: 10: finished (172ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 10: No solution found.
Sat Jan 11 20:21:47 CET 2014: 11: finished (168ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 11: No solution found.
Sat Jan 11 20:21:47 CET 2014: 12: finished (172ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 12: No solution found.
Sat Jan 11 20:21:47 CET 2014: 13: finished (179ms, 500cycles)
Sat Jan 11 20:21:47 CET 2014: 13: No solution found.
Sat Jan 11 20:21:48 CET 2014: 14: finished (197ms, 500cycles)
Sat Jan 11 20:21:48 CET 2014: 14: No solution found.
Sat Jan 11 20:21:48 CET 2014: 15: finished (188ms, 500cycles)
Sat Jan 11 20:21:48 CET 2014: 15: No solution found.
Sat Jan 11 20:21:48 CET 2014: 16: finished (170ms, 500cycles)
Sat Jan 11 20:21:48 CET 2014: 16: No solution found.
Sat Jan 11 20:21:48 CET 2014: 17: finished (172ms, 500cycles)
Sat Jan 11 20:21:48 CET 2014: 17: No solution found.
Sat Jan 11 20:21:48 CET 2014: 18: finished (4ms, 9cycles)
Sat Jan 11 20:21:48 CET 2014: 18: Solution found.
Sat Jan 11 20:21:48 CET 2014: 19: finished (6ms, 14cycles)
Sat Jan 11 20:21:48 CET 2014: 19: Solution found.
Sat Jan 11 20:21:48 CET 2014: 20: finished (182ms, 500cycles)
Sat Jan 11 20:21:48 CET 2014: 20: No solution found.
Sat Jan 11 20:21:49 CET 2014: 21: finished (184ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 21: No solution found.
Sat Jan 11 20:21:49 CET 2014: 22: finished (174ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 22: No solution found.
Sat Jan 11 20:21:49 CET 2014: 23: finished (184ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 23: No solution found.
Sat Jan 11 20:21:49 CET 2014: 24: finished (185ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 24: No solution found.
Sat Jan 11 20:21:49 CET 2014: 25: finished (171ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 25: No solution found.
Sat Jan 11 20:21:49 CET 2014: 26: finished (170ms, 500cycles)
Sat Jan 11 20:21:49 CET 2014: 26: No solution found.
Sat Jan 11 20:21:50 CET 2014: 27: finished (177ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 27: No solution found.
Sat Jan 11 20:21:50 CET 2014: 28: finished (168ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 28: No solution found.
Sat Jan 11 20:21:50 CET 2014: 29: finished (172ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 29: No solution found.
Sat Jan 11 20:21:50 CET 2014: 30: finished (168ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 30: No solution found.
Sat Jan 11 20:21:50 CET 2014: 31: finished (170ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 31: No solution found.
Sat Jan 11 20:21:50 CET 2014: 32: finished (168ms, 500cycles)
Sat Jan 11 20:21:50 CET 2014: 32: No solution found.
Sat Jan 11 20:21:51 CET 2014: 33: finished (169ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 33: No solution found.
Sat Jan 11 20:21:51 CET 2014: 34: finished (171ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 34: No solution found.
Sat Jan 11 20:21:51 CET 2014: 35: finished (5ms, 8cycles)
Sat Jan 11 20:21:51 CET 2014: 35: Solution found.
Sat Jan 11 20:21:51 CET 2014: 36: finished (171ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 36: No solution found.
Sat Jan 11 20:21:51 CET 2014: 37: finished (93ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 37: No solution found.
Sat Jan 11 20:21:51 CET 2014: 38: finished (74ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 38: No solution found.
Sat Jan 11 20:21:51 CET 2014: 39: finished (68ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 39: No solution found.
Sat Jan 11 20:21:51 CET 2014: 40: finished (78ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 40: No solution found.
Sat Jan 11 20:21:51 CET 2014: 41: finished (89ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 41: No solution found.
Sat Jan 11 20:21:51 CET 2014: 42: finished (70ms, 500cycles)
Sat Jan 11 20:21:51 CET 2014: 42: No solution found.
Sat Jan 11 20:21:52 CET 2014: 43: finished (68ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 43: No solution found.
Sat Jan 11 20:21:52 CET 2014: 44: finished (68ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 44: No solution found.
Sat Jan 11 20:21:52 CET 2014: 45: finished (70ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 45: No solution found.
Sat Jan 11 20:21:52 CET 2014: 46: finished (83ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 46: No solution found.
Sat Jan 11 20:21:52 CET 2014: 47: finished (91ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 47: No solution found.
Sat Jan 11 20:21:52 CET 2014: 48: finished (79ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 48: No solution found.
Sat Jan 11 20:21:52 CET 2014: 49: finished (68ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 49: No solution found.
Sat Jan 11 20:21:52 CET 2014: 50: finished (69ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 50: No solution found.
Sat Jan 11 20:21:52 CET 2014: 51: finished (66ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 51: No solution found.
Sat Jan 11 20:21:52 CET 2014: 52: finished (69ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 52: No solution found.
Sat Jan 11 20:21:52 CET 2014: 53: finished (70ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 53: No solution found.
Sat Jan 11 20:21:52 CET 2014: 54: finished (68ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 54: No solution found.
Sat Jan 11 20:21:52 CET 2014: 55: finished (70ms, 500cycles)
Sat Jan 11 20:21:52 CET 2014: 55: No solution found.
Sat Jan 11 20:21:53 CET 2014: 56: finished (81ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 56: No solution found.
Sat Jan 11 20:21:53 CET 2014: 57: finished (68ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 57: No solution found.
Sat Jan 11 20:21:53 CET 2014: 58: finished (68ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 58: No solution found.
Sat Jan 11 20:21:53 CET 2014: 59: finished (68ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 59: No solution found.
Sat Jan 11 20:21:53 CET 2014: 60: finished (72ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 60: No solution found.
Sat Jan 11 20:21:53 CET 2014: 61: finished (67ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 61: No solution found.
Sat Jan 11 20:21:53 CET 2014: 62: finished (85ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 62: No solution found.
Sat Jan 11 20:21:53 CET 2014: 63: finished (67ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 63: No solution found.
Sat Jan 11 20:21:53 CET 2014: 64: finished (82ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 64: No solution found.
Sat Jan 11 20:21:53 CET 2014: 65: finished (70ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 65: No solution found.
Sat Jan 11 20:21:53 CET 2014: 66: finished (67ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 66: No solution found.
Sat Jan 11 20:21:53 CET 2014: 67: finished (69ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 67: No solution found.
Sat Jan 11 20:21:53 CET 2014: 68: finished (66ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 68: No solution found.
Sat Jan 11 20:21:53 CET 2014: 69: finished (70ms, 500cycles)
Sat Jan 11 20:21:53 CET 2014: 69: No solution found.
Sat Jan 11 20:21:54 CET 2014: 70: finished (69ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 70: No solution found.
Sat Jan 11 20:21:54 CET 2014: 71: finished (69ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 71: No solution found.
Sat Jan 11 20:21:54 CET 2014: 72: finished (70ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 72: No solution found.
Sat Jan 11 20:21:54 CET 2014: 73: finished (66ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 73: No solution found.
Sat Jan 11 20:21:54 CET 2014: 74: finished (68ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 74: No solution found.
Sat Jan 11 20:21:54 CET 2014: 75: finished (68ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 75: No solution found.
Sat Jan 11 20:21:54 CET 2014: 76: finished (67ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 76: No solution found.
Sat Jan 11 20:21:54 CET 2014: 77: finished (68ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 77: No solution found.
Sat Jan 11 20:21:54 CET 2014: 78: finished (69ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 78: No solution found.
Sat Jan 11 20:21:54 CET 2014: 79: finished (67ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 79: No solution found.
Sat Jan 11 20:21:54 CET 2014: 80: finished (70ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 80: No solution found.
Sat Jan 11 20:21:54 CET 2014: 81: finished (67ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 81: No solution found.
Sat Jan 11 20:21:54 CET 2014: 82: finished (69ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 82: No solution found.
Sat Jan 11 20:21:54 CET 2014: 83: finished (67ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 83: No solution found.
Sat Jan 11 20:21:54 CET 2014: 84: finished (69ms, 500cycles)
Sat Jan 11 20:21:54 CET 2014: 84: No solution found.
Sat Jan 11 20:21:55 CET 2014: 85: finished (72ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 85: No solution found.
Sat Jan 11 20:21:55 CET 2014: 86: finished (68ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 86: No solution found.
Sat Jan 11 20:21:55 CET 2014: 87: finished (70ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 87: No solution found.
Sat Jan 11 20:21:55 CET 2014: 88: finished (70ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 88: No solution found.
Sat Jan 11 20:21:55 CET 2014: 89: finished (67ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 89: No solution found.
Sat Jan 11 20:21:55 CET 2014: 90: finished (68ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 90: No solution found.
Sat Jan 11 20:21:55 CET 2014: 91: finished (73ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 91: No solution found.
Sat Jan 11 20:21:55 CET 2014: 92: finished (72ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 92: No solution found.
Sat Jan 11 20:21:55 CET 2014: 93: finished (2ms, 9cycles)
Sat Jan 11 20:21:55 CET 2014: 93: Solution found.
Sat Jan 11 20:21:55 CET 2014: 94: finished (69ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 94: No solution found.
Sat Jan 11 20:21:55 CET 2014: 95: finished (82ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 95: No solution found.
Sat Jan 11 20:21:55 CET 2014: 96: finished (67ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 96: No solution found.
Sat Jan 11 20:21:55 CET 2014: 97: finished (68ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 97: No solution found.
Sat Jan 11 20:21:55 CET 2014: 98: finished (67ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 98: No solution found.
Sat Jan 11 20:21:55 CET 2014: 99: finished (69ms, 500cycles)
Sat Jan 11 20:21:55 CET 2014: 99: No solution found.
Sat Jan 11 20:21:55 CET 2014: Solution Found: 4
Sat Jan 11 20:21:55 CET 2014: Avg cycles: 10
Sat Jan 11 20:21:55 CET 2014: Max cycles: 14
Sat Jan 11 20:21:55 CET 2014: Min cycles: 8
Sat Jan 11 20:21:55 CET 2014: No solution found: 96
Sat Jan 11 20:21:55 CET 2014: logging finished. (runtime: 10423ms)
